agency,use_case_name,bureau_component,stage_normalized,ai_classification_normalized,is_generative_ai,is_general_llm_access,is_coding_tool,ai_sophistication,tool_product_name,system_name,vendor_name,development_type,has_custom_code,problem_statement,expected_benefits,system_outputs
DOE,Anthropic Claude,NE INL - NE Idaho National Laboratory (NE),pilot,Generative AI,1,1,0,general_llm,Claude,CS-CAR-208 — Cybersecurity Cloud Service Interim Authorization to Test Anthropic Claude Enterprise,Anthropic,Developed with both contracting and in-house resources,No,"Generative AI tools like this solve the problem of time-consuming knowledge work by instantly providing expert-level assistance with writing, coding, research, and analysis. They automate repetitive tasks that require human expertise, allowing people","Boost employee productivity by helping to create content, assist in coding, and complex problem-solving tasks, while democratizing access to sophisticated capabilities like writing and design. This technology promises to accelerate innovation by serving as an intelligent collaborator, freeing humans to focus on higher-level strategic and creative work","The outputs of this tool is human-like text, code, and creative content that appears to be written by an expert. These tools produce coherent paragraphs, functional programming code, detailed analyses, creative stories, technical documentation, and conversational responses that are contextually relevant and professionally structured."
DOE,Anthropic Claude Pilot,LLNL - Lawrence Livermore National Laboratory (LFO),pilot,Generative AI,1,1,0,general_llm,Claude,Claude,Anthropic,Purchased from a vendor,No,Quick access to general knowledge.,Ability to quickly find and access general knowledge and business productivity,"General answers to questions, summarized documentation, document creation, general research."
DOE,Apple Intelligence,EMLA - EM Los Alamos Field Site (EM),deployed,Generative AI,1,0,0,general_llm,,"GSS, ICS",Apple,Purchased from a vendor,No,N/A,AI was automatically integrated into the product without an identified benefit to the organization.,N/A
DOE,Argo,ANL - Argonne National Laboratory (SC43 OIM),deployed,Generative AI,1,1,0,general_llm,,Argonne National Laboratory Information Technology Infrastructure,,Developed in house,Yes,Broad usage across science and lab-ops for use cases that could benefit with genAI techniques.,"Enables anyone within the Argonne community to leverage text-based generative AI with their Argonne-specific information and data, including sensitive research or operational data up to and including CUI.",Large language model responses (prediction-based) following user prompting.
DOE,AskGDR,NREL - National Renewable Energy Laboratory (EE),deployed,Generative AI,1,1,0,general_llm,OpenAI API,NREL Stratus AWS Compute Environment,"AWS, Azure, OpenAI",Developed in house,Yes,AskGDR serves as a virtual research assistant to GDR users.  It provides answers to a variety of user-provided questions using natural language processing and generative machine learning.  Users can get answers to questions about specific datasets.,Making data more accessible and user-friendly for the public.,The systems leverages Retrieval-Augmented Generation to find semantically relevent content which the AI (LLM) summarizes for the end user as a method to describe relevent content within the data catalog.
DOE,AskOEDI,NREL - National Renewable Energy Laboratory (EE),deployed,Generative AI,1,1,0,general_llm,OpenAI API,NREL Stratus AWS Compute Environment and NREL Azure System,"AWS, Azure, OpenAI",Developed in house,Yes,"AskOEDI serves as a virtual research assistant to OEDI users.  It provides answers to a variety of user-provided questions using natural language processing and generative machine learning.  Users can get answers to questions about specific datasets,",Making data more accessible and user-friendly for the public.,The systems leverages Retrieval-Augmented Generation to find semantically relevent content which the AI (LLM) summarizes for the end user as a method to describe relevent content within the data catalog.
DOE,AskPRIMR,NREL - National Renewable Energy Laboratory (EE),deployed,Generative AI,1,1,0,general_llm,OpenAI API,"NREL Stratus System, NREL Azure System","AWS, Azure, OpenAI",Developed in house,Yes,"The U.S. Department of Energy's Portal and Repository for Information on Marine Renewable Energy (PRIMRE) is an interconnected system of knowledge hubs that provide access to data, information, and other resources for the marine energy community.",Making data more accessible and user-friendly for the public.,The systems leverages Retrieval-Augmented Generation to find semantically relevent content which the AI (LLM) summarizes for the end user as a method to describe relevent content within the data catalog.
DOE,Bernie-AI: Infrastructure Planning Support POC,LLNL - Lawrence Livermore National Laboratory (LFO),pilot,Generative AI,1,0,0,general_llm,,Multiple,,Developed in house,Yes,"Quick access to specific building, and major asset information to be used for planning and predictive maintenance purposes",Ability to quickly find and access building and asset information to support planning activities,"Specific, data-driven answers to building and major asset use and impacts"
DOE,Boston Dynamics Spot Robotics,Y-12 - Consolidated Nuclear Security Y-12 (YFO),deployed,Computer Vision,0,0,0,computer_vision,,Stand alone command and control network,Boston Dynamics,Purchased from a vendor,Yes,Obstacle avoidance without human intervention,Automation of the robots movements,"Development and testing of robotic use for security and emergency responses, helping to decide on the ""best"" path for the robot to move"
DOE,CAISY,HC HQ -  Office of the Chief Human Capital Officer (HC),deployed,Reinforcement Learning,0,0,0,classical_ml,,PERCIPIO/CAISY,SKILLSOFT,Purchased from a vendor,No,The feature's main objective is to mimic real-life situations in the workplace using predefined scenarios,"1. CAISY provides interactive, scenario-based content powered by AI where a learner can practice new skills in a safe space. This AI simulation content allows learners to choose a role, practice specific skills by responding to AI prompts, and receive adaptive, personalized feedback to guide their development
2. The user  is introduced by an avatar that is generated with AI text-to-video. After the introduction, the learner can either interact by typing or using speech-to-text (STT) and text-to-speech (TTS) services for more immersive and natural interaction.
When the conversation is over, the learner will receive a rating and evaluation",speech-to-text (STT) and text-to-speech (TTS) services for more immersive and natural interaction.
DOE,COREII,NE INL - NE Idaho National Laboratory (NE),pilot,Generative AI,1,0,0,general_llm,,,1899-12-31 11:59:00,Developed with both contracting and in-house resources,Yes,"Support decision making for critical infrastructure OT cybersecurity operations. Provides a secure environment where senstive data can be ingested and retreived reliably. Reduces the time it takes to perform threat analysis, supply chain analysis, kn",Making information and knowledge easier to retreive and digest. Signficantly improves analysis time. Maximizes the transfer of knowledge to users of various backgrounds. Translates complex and complicated research results into accessible practical solutions.,Distillation of research results and findings into pratical decision making information.
DOE,ChatGPT,NE INL - NE Idaho National Laboratory (NE),pilot,Generative AI,1,1,0,general_llm,ChatGPT,CS-CAR-206 — Cybersecurity Cloud Service Interim Authorization to Test Open AI ChatGPT Enterprise,Open AI,Developed with both contracting and in-house resources,No,"Generative AI tools like this solve the problem of time-consuming knowledge work by instantly providing expert-level assistance with writing, coding, research, and analysis. They automate repetitive tasks that require human expertise, allowing people","Boost employee productivity by helping to create content, assist in coding, and complex problem-solving tasks, while democratizing access to sophisticated capabilities like writing and design. This technology promises to accelerate innovation by serving as an intelligent collaborator, freeing humans to focus on higher-level strategic and creative work","The outputs of this tool is human-like text, code, and creative content that appears to be written by an expert. These tools produce coherent paragraphs, functional programming code, detailed analyses, creative stories, technical documentation, and conversational responses that are contextually relevant and professionally structured."
DOE,ChatGPT Enterprise,LANL - Los Alamos National Lab (LAFO),deployed,Generative AI,1,1,0,general_llm,ChatGPT,ChatGPT Enterprise,OpenAI (SAAS hosting provider),Purchased from a vendor,No,"""General business productivity, research of AI models ""","General business productivity, research of AI models","Interactive text chat replies from user prompts, summaries of open/public/unrestricted documents user submitted for Retrieval Augmented Generation (RAG) through CustomGPTs"
DOE,Chatlab,NE INL - NE Idaho National Laboratory (NE),pilot,Generative AI,0,1,0,general_llm,,,Not available,Developed with both contracting and in-house resources,Yes,Not available,Not available,Not available
DOE,Claude Anthropic Enterprise,PNNL - Pacific Northwest National Laboratory (SC43 OIM),pilot,Generative AI,1,1,0,general_llm,Claude,R&D User,Anthropic,Purchased from a vendor,No,Deliver secure enterprise AI with Claude's large-context models and code generation.,"Offers secure, large-context AI tools for research and analysis.","Produce high-quality, contextually relevant, and coherent responses or content based on user input."
DOE,Climate Weather Data,NE INL - NE Idaho National Laboratory (NE),deployed,Other,0,0,0,classical_ml,,,Not available,Developed with both contracting and in-house resources,Yes,Not available,speeds up climate model analysis,Not available
DOE,CoPilot,OREM - ORCC - Oak Ridge EM - Oak Ridge Cleanup Contract (EM),pilot,Other,1,1,0,general_llm,,GSS,Microsoft,Purchased from a vendor,No,Communication suggestions,better communication,"provides intelligent suggestions, and boosts productivity"
DOE,Cognitive Prescreen Tool (CPT),Y-12 - Consolidated Nuclear Security Y-12 (YFO),deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,Automated Classification System,,Developed in house,Yes,Classification recommendations to assist the Derivative Classifier in making  a document's overall classification determination.,"Serve as a recommender to Derivative Classifier to assist with document review to improve process accuracy and efficiency, in that order.",Sensitive information detection bound to DOE classification guidance to help reduce IOSC and prevent information loss
DOE,Copilot Studio,ORNL - Oak Ridge National Laboratory (SC43 OIM),deployed,Generative AI,1,1,0,general_llm,Microsoft Copilot Studio,Cloud Enclave,Microsoft,Purchased from a vendor,No,Enhancing day to day processes.,1) Enhancing employee productivity and efficiency.,Customization                                                                  Low-Code Development                                                   GPT-Based Capabilities                                   Analytics                                                        Entities and Variables
DOE,Copilot for Microsoft 365,ORNL - Oak Ridge National Laboratory (SC43 OIM),deployed,Generative AI,1,1,0,general_llm,Microsoft 365 Copilot,Cloud Enclave,Microsoft,Purchased from a vendor,No,Enhancing day to day processes.,1) Enhancing employee productivity and efficiency.,Smart documentation Creation                                   Efficient Meeting Management                                     Data Insights and Analysis                                          Security and Compliance
DOE,Create Statement of Work (SOW) for Procurement,PNNL - Pacific Northwest National Laboratory (SC43 OIM),pilot,Generative AI,0,0,0,general_llm,,R&D User,,Developed in house,Yes,Ensure procurement SOWs meet standards through guided AI review and alignment checks.,Ensures compliance and quality in procurement processes.,"Produce high-quality, contextually relevant, and coherent responses or content based on user input."
DOE,CrewAI,PNNL - Pacific Northwest National Laboratory (SC43 OIM),pilot,Agentic AI,1,1,0,agentic,,R&D User,CrewAI,Purchased from a vendor,No,Automate and orchestrate workflows across LLMs and cloud platforms.,Boosts efficiency by automating complex workflows across platforms.,"Produce high-quality, contextually relevant, and coherent responses or content based on user input."
DOE,Custom GenAI for ATR Fuel Conversion Project (FuelGPT),NE INL - NE Idaho National Laboratory (NE),pilot,Generative AI,1,0,0,general_llm,Custom In-House AI,aaportal.inl.gov/fuelgpt/ (internal),Open source development,Developed with both contracting and in-house resources,Yes,Engineers spending extensive time manually iterating through documents during the fuel conversion project.,Engineers save time by using the AI to quickly find answers and relevant source documents.,Engineers save time by using the AI to quickly find answers and relevant source documents.
DOE,Custom GenAI for Advanced Reactor Development (LotusAI),NE INL - NE Idaho National Laboratory (NE),pilot,Generative AI,1,1,0,general_llm,Custom In-House AI,aaportal.inl.gov/lotusai/ (internal),Open source development,Developed with both contracting and in-house resources,Yes,"Engineers spending extensive time manually iterating through documents during the development of the LOTUS Test Bed, and have to frequently answer user questions.","Engineers spending extensive time manually iterating through documents during the development of the LOTUS Test Bed, and have to frequently answer user questions.",Answers to Test Bed design and engineering questions with citations back to source documents.
DOE,Custom GenAI for Advanced Reactor Development (RickoverAI),NE INL - NE Idaho National Laboratory (NE),pilot,Generative AI,1,1,0,general_llm,Custom In-House AI,aaportal.inl.gov/rickoverai/ (internal),Open source development with INL Advanced Analytics Center of Excellence,Developed with both contracting and in-house resources,Yes,Reactor engineers spending extensive time manually iterating through documents during the reactor engineering process,Reactor engineers save time by using the AI to quickly find answers and relevant source documents.,Answers to reactor design and engineering questions with citations back to source documents.
DOE,Custom GenAI for eVinci Microreactor Engineering (MauroGPT),NE INL - NE Idaho National Laboratory (NE),pilot,Generative AI,1,0,0,general_llm,Custom In-House AI,aaportal.inl.gov/maurogpt2/ (internal),Open source development with INL Advanced Analystics Center of Excellence,Developed with both contracting and in-house resources,No,Reactor engineers spending extensive time manually iterating through documents during the reactor engineering process,Reactor engineers save time by using the AI to quickly find answers and relevant source documents.,Answers to reactor design and engineering questions with citations back to source documents.
DOE,Cyber Threat Enrichment,NE INL - NE Idaho National Laboratory (NE),deployed,Other,0,0,0,classical_ml,,,,Developed in house,Yes,Cyber threat analysis,"Enrich emerging cyber threat data with recent and past analysis data curated from the DOE-CESER Geo Threat Observable project and grid modernization project Deep Learning Malware using TBs of well structured cyber threat. Input vulnreability, weakness, malware inforamtion to find connections to well analyzed cyber threat including attack patterns, known exploited, spast mitigations and detections. When firmware binaries are analyzed and translated to structured threat used to create codified attack surfaces and Firmware or Software Bill of Materials (SBOM) for supply chain tracking",Structured Threat Information Expression (STIX) data format providing actionable and implementable codified contextual data for use in cyber security products or if firmware binaries analyzed and translated to STIX output is codified attack surfaces and SBOM.
DOE,DNA-P Use Cases Leaverging Artificial Intellegence  (Pilot),NA-IM (Enterprise) - Office of the Associate Administrator for Information Management and Chief Information Officer (HQ-Enterprise) (NNSA HQ),pilot,Other,1,0,0,general_llm,Palantir AIP,Decision and Analytics Platform (DNA-P),Palantir,Developed in house,No,"""- identify data clusters/trend analysis - identify data discrepencies/data enrichment - generate suggestions (including generating reports, data linkages, and courses of action) - generate graphical and natural language analyses""","""-save time for DOE DNA-P users
- improve DOE/NNSA data quality
- improve DOE/NNSA safety operations""","""- data clusters
- summaries
- recommendations (data linkages, data entries, and courses of action)
- graphical and natural language analyses
- extracted entities
-responses to queries via RAG workflows"""
DOE,DNA-P Use Cases Leaverging Artificial Intellegence (Deployed),NA-IM (Enterprise) - Office of the Associate Administrator for Information Management and Chief Information Officer (HQ-Enterprise) (NNSA HQ),deployed,Other,1,0,0,general_llm,Palantir AIP,Decision and Analytics Platform (DNA-P),Palantir,Developed in house,No,"""- identify data clusters/trend analysis - identify data discrepencies/data enrichment - generate suggestions (including generating reports, data linkages, and courses of action) - generate graphical and natural language analyses""","'-save time for DOE DNA-P users
- improve DOE/NNSA data quality
- improve DOE/NNSA safety operations","""- data clusters
- summaries
- recommendations (data linkages, data entries, and courses of action)
- graphical and natural language analyses
- extracted entities
-responses to queries via RAG workflows"""
DOE,DOE Technical Standards,EHSS HQ - Office of Environment Health Safety and Security (EHSS),deployed,Generative AI,1,1,0,general_llm,EnerGPT,N/A,EnerGPT,Developed in house,No,Aid employees in improving the quality and technical accuracy of their work products.,"Enhance quality and accuracy of technical standards, supporting DOE's commitment to safety excellence.",Recommendations and feedback for improvement
DOE,Databricks AI for Cloud Data Warehouse,PNNL - Pacific Northwest National Laboratory (SC43 OIM),deployed,Generative AI,1,1,0,general_llm,Databricks,R&D User,Databricks,Purchased from a vendor,No,Streamline AI/ML solution building and governance in a unified cloud data warehouse.,Efficiency in analytics and deployment of AL/ML models,Recommendation based on analytic input
DOE,Decisions AI,PNNL - Pacific Northwest National Laboratory (SC43 OIM),deployed,Generative AI,1,1,0,general_llm,OpenAI API,R&D User,OpenAI,Developed with both contracting and in-house resources,No,Enhance meeting management by integrating AI insights with Decisions platform.,Enhances meeting effectiveness and decision-making outcomes.,"Produce high-quality, contextually relevant, and coherent responses or content based on user input."
DOE,Deep Learning Malware Analysis for reusable cyber defenses.,NE INL - NE Idaho National Laboratory (NE),deployed,Other,0,0,0,classical_ml,,,Not available,Developed with both contracting and in-house resources,Yes,Not available,Identify commonalities in malware,Deep Learning Malware Analysis for reusable cyber defenses.
DOE,Denoising Diffusion to Accelerate Detector Simulation,FNAL - Fermi National Accelerator (SC43 OIM),pilot,Classical/Predictive Machine Learning,1,0,0,general_llm,,,,Developed in house,Yes,This program aims to develop generative models for quickly simulating showers of particles in calorimeters for LHC experiments,"This effort is exploring generative AI to replace costly detector simulation. This would enable faster, more accurate simulation, accelerating and enhancing scientific results and allowing easier use of GPU coprocessors at HPC centers.",The AI system outputs simulated detector hits (energy deposits) in one or more subdetectors of the particle physics experiment.
DOE,DevSec Ops AI,NE INL - NE Idaho National Laboratory (NE),deployed,Other,0,0,0,classical_ml,,"CS-SSP-123,Cybersecurity System Security Plan for Azure Platform",Not available,Developed with both contracting and in-house resources,Yes,Not available,accelerates secure software delivery,Information summaries
DOE,Drone Imagery Analysis,LM HQ - Office of Legacy Management (LM),pilot,Classical/Predictive Machine Learning,0,0,0,computer_vision,,LMGSS,TBD,Purchased from a vendor,No,AI used to allow drone to improve human safety in imagery collection and analysis.,Simple and efficient asset inspection with improved safety factor.,Automatically seam together images for visualization by humans.
DOE,EDMS Admin,NE INL - NE Idaho National Laboratory (NE),pilot,Generative AI,1,0,0,general_llm,,EDMS,Not available,Developed with both contracting and in-house resources,Yes,Machine-readable information is difficult to quickly summarize by humans. By enabling summaries of information in our electronic document management system we have a previously-unavailable capability that addresses this problem.,Reduces administrative burden through intelligent automation of routine tasks.,Information summaries
DOE,EES&T Communications Impact,NE INL - NE Idaho National Laboratory (NE),pilot,Other,0,0,0,classical_ml,,,Not available,Developed with both contracting and in-house resources,Yes,Not available,"Provides actionable insights into communication effectiveness, enabling data-driven improvements in outreach and stakeholder engagement.",Information summaries
DOE,EES&T Document Processing,NE INL - NE Idaho National Laboratory (NE),pilot,Other,0,0,0,classical_ml,,,Not available,Developed with both contracting and in-house resources,Yes,Not available,"Cuts manual processing time and improves data accessibility by automating document classification and extraction, increasing operational efficiency.",Information summaries
DOE,ESH&Q NEPA App,NE INL - NE Idaho National Laboratory (NE),deployed,Other,0,0,0,classical_ml,,,Not available,Developed with both contracting and in-house resources,Yes,Not available,"Speeds up environmental review processes and improves compliance accuracy, reducing delays in project approvals.",Information summaries
DOE,Elastic Stack Technology (ELK),Y-12 - Consolidated Nuclear Security Y-12 (YFO),deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,Elastic Stack,Enterprise Unclassified Network Main MISSP,Elastic,Purchased from a vendor,Yes,Increase searchability of documents for information pertinent to the mission,Enable intelligent media cataloging to assist with data discovery,"Intelligent collection content searching using ElasticSearch, Logstash, and Kibana"
DOE,Elucidating Genetic and Environmental Risk Factors for Antipsychotic-induced Metabolic Adverse Effects Using AI,PNNL - Pacific Northwest National Laboratory (SC43 OIM),deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,R&D User,,Developed in house,No,Identifying individuals at higher risk for adverse metabolic effects from antipsychotic medications through predictive modeling of genetic and environmental data.,Improves drug safety and reduces adverse health impacts in vulnerable populations.,"Produce high-quality, contextually relevant, and coherent responses or content based on user input."
DOE,EnerGPT,IM-50 - Architecture Engineering Technology and Innovation (IM),deployed,Generative AI,1,1,0,general_llm,EnerGPT,OCIO Google Cloud Platform,"Accenture Federal Services, Google",Developed with both contracting and in-house resources,No,Improves efficiency of DOE staff.,EnerGPT aims to enhance user productivity and reduce time spent on redundant tasks .,EnerGPT generates answers to user questions.
DOE,EnerGPT Canvas,IM-50 - Architecture Engineering Technology and Innovation (IM),deployed,Generative AI,1,1,0,general_llm,EnerGPT,OCIO Google Cloud Platform,"Accenture Federal Services, Google",Developed with both contracting and in-house resources,No,"Improves the speed and accuracy DOE employees are able to draft, edit, and produce content.",Allowing DOE users to edit their projects using AI in one single platform.,"New content, edits to existing content, code, etc."
DOE,Energy Wizard,NREL - National Renewable Energy Laboratory (EE),deployed,Generative AI,1,1,0,general_llm,OpenAI API,"NREL Stratus AWS Compute Environment, NREL Azure System, and NREL Google Cloud Platform","AWS, Azure, OpenAI",Developed in house,Yes,"The tool aims to explore and extract meaningful insights from NREL's vast database of publications including but not limited to technical reports, presentations, and conference papers. There are over 56,000 publications in the NREL research hub and t",Making NREL data more accessible for researchers and accelerating research.,The systems leverages Retrieval-Augmented Generation to find semantically relevent content which the AI (LLM) summarizes for the end user as a method to describe relevent content within the selected publications and research profiles.
DOE,First Alert DataMinr AI,NA-IM (Enterprise) - Office of the Associate Administrator for Information Management and Chief Information Officer (HQ-Enterprise) (NNSA HQ),deployed,Natural Language Processing,0,0,0,nlp_specific,Esri ArcGIS AI,ArcGIS Online (AGO),Dataminr,Purchased from a vendor,No,combine the text of publicly available news sources about events that share the same time and geographic location,"We use this AI service to provide spectial or situational awareness, incidents occuring around NNSA or DOE Site.  Emergency reporting, monitoring, speeds up emergency operations reporting. The AI is being used in place of a large team that would be required for coding and development of emergency services facilitation.  This would be a cost saving software for the Federal government.",Data aggregation and reflection.
DOE,GenAI for Classified Subject Area Categorization,NE INL - NE Idaho National Laboratory (NE),pilot,Generative AI,1,1,0,general_llm,,aaportal.inl.gov/sorterai/ (internal),Open source development with INL Advanced Analytics Center of Excellence,Developed with both contracting and in-house resources,Yes,"Help users, DCs and classification analysts more quickly determine Classified Subject Areas.","Help users, DCs and classification analysts more quickly determine Classified Subject Areas.",List of recommendations of classified subject areas
DOE,Geo Threat Observable for structure cyber threat related to the energy sector,NE INL - NE Idaho National Laboratory (NE),deployed,Other,0,0,0,classical_ml,,,Not available,Developed with both contracting and in-house resources,Yes,Not available,"Correlations, recommendations and predictions for improved cyber response.",Collected stored in graphdb and used in machine learning for similarities of threat enabling
DOE,Georeference Figures,LM HQ - Office of Legacy Management (LM),deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,LMGSS,Tesseract,Purchased from a vendor,No,"AI-powered georeferencing will improve automation, speed, and efficiency. Manual georeferencing is expensive.",Georeferenced of historical paper maps.,AI outputs georeferenced vector file which will be evaluated by humans
DOE,GitHub Co-Pilot,RL - Hanford - Richland Operations Office - Hanford (EM),deployed,Generative AI,1,0,1,general_llm,GitHub Copilot,Hanford Accreditation Boundary (HAB),GitHub,Purchased from a vendor,No,"quicker, more complete, and safer code development","quicker, more complete, and safer code development","text answers to input questions, code suggestions"
DOE,GitHub Copilot,WAPA - Western Area Power Administration (PMA),deployed,Natural Language Processing,1,1,1,coding_assistant,GitHub Copilot,Github Copilot,Microsoft,Purchased from a vendor,No,Improve the quality and speed of code development.,"Speed the delivery of code development, edits and troublshooting.","Provides developers with possible code recommendations in appropriate format, identify code errors and suggestions to fix poor performing code."
DOE,GitHub Copilot,SLAC - SLAC National Accelerator Laboratory (SC43 OIM),pilot,Generative AI,1,1,1,coding_assistant,GitHub Copilot,GitHub Enterprise,Microsoft,Purchased from a vendor,No,Enhancement of developer productivity,Cost savings and efficiency,Recommendations for code
