agency,use_case_name,bureau_component,stage_normalized,ai_classification_normalized,is_generative_ai,is_general_llm_access,is_coding_tool,ai_sophistication,tool_product_name,system_name,vendor_name,development_type,has_custom_code,problem_statement,expected_benefits,system_outputs
Treasury,DATA Act Bot for Procurement Data Matching,Internal Revenue Service (IRS),deployed,Natural Language Processing,0,0,0,nlp_specific,,N/A,N/A,In-house & Contractor,Yes,AI is used to validate whether public contract spending reporting matches the information in PDF contract documents. The Digital Accountability and Transparency Act requires consistent and reliable contract spending to be reported to the public in the Federal Procurement Data System (FPDS). AI powered bot  automates comparing FPDS data with contract documents to improve the quality of contract spending reporting.,"Policymakers and the taxpaying public can benefit by receiving higher quality, more reliable contract spending data that has been vetted by AI powered data validation. This contract spending data is available to the public on USASpending.gov.","AI model validates that contract spending information reported to USASpending.gov matches contract documents. The system validates the consistency of contract metadata such as contract number, modification number, dollar amounts, contract work / place of performance location address, and contract dates."
Treasury,Employee Resource Center (ERC) Chatbot,Internal Revenue Service (IRS),deployed,Natural Language Processing,0,1,0,general_llm,,N/A,N/A,Vendor,No,Enable self-service for employees seeking information about various employee-related topics.,This chatbot has proven to reduce the reliance on the ERC staff to answer employee inquiries greatly improving ERC operations.,"The NLP algorithm functions by classifying user inputs into predefined topics using advanced natural language processing techniques. It evaluates the input against a set of trained models and assigns a response based on a confidence score calculated by the algorithm. Only responses associated with these pre-established topics are provided, ensuring accuracy and consistency. The algorithm does not generate new or ad-hoc answers outside the defined topics, making it reliable for controlled environments where precision and adherence to predetermined content are critical."
Treasury,Employee Retention Credit Text Clustering,Internal Revenue Service (IRS),deployed,Natural Language Processing,0,0,0,nlp_specific,,N/A,N/A,In-house & Contractor,Yes,Application of Line-Item Consolidation algorithm to identify highly similar text and apply additional features to similar clusters to enable identification of suspicious texts.,This enables the agents to increase their capacity and reduce time researching and identifying potential suspicious trends of topics used in claims.,Detailed explanations from taxpayers as to why they are claiming the Employee Retention Credit (ERC) are grouped into semantically similar topics to create clusters. The ERC is a refundable tax credit for certain eligible businesses and tax-exempt organizations that had employees and were affected during the COVID-19 pandemic. The model produces a table of cleaned tax disclosures and their assigned cluster (numerical label).
Treasury,Establish localized Large Language Model (LLM),Bureau of the Fiscal Service (BFS),pilot,Generative AI,1,1,0,general_llm,,N/A,N/A,Developed in-house,Yes,AI Enablers (Enterprise solutions that enable AI to integrate into IT services infrastructures),"Consolidation of multiple research initiatives into an aligned approach to research an enterprise LLM that will be trained on approved internal documentation to provide accurate, consistent, and rapid responses to employee inquiries. This will improve service delivery, reduce case escalations, and free personnel to focus on complex, mission-critical work","AI-Powered Service Performance Metrics. Efficiency and Responsiveness: Track reductions in response times versus the pre-LLM baseline, first-contact resolution without escalation, and inquiry deflection handled entirely by the LLM. Accuracy and Consistency: Evaluate response accuracy through audits against official documentation, measure alignment with current Fiscal Service policies, and track reductions in incorrect or inconsistent responses compared to manual baselines. Security and Compliance: Ensure zero unauthorized access through effective role-based controls, conduct quarterly reviews for compliance with federal privacy, cybersecurity, and records management standards, and pass all required internal and external security audits. User Adoption and Satisfaction: Measure internal adoption rates, collect user satisfaction feedback through surveys or ratings, and assess training effectiveness using feedback and usage metrics. Operational Impact: Quantify staff hours reallocated from repetitive inquiries to higher-value work, track operational cost savings, and measure the breadth of internal systems and processes covered by the LLM’s knowledge base."
Treasury,FORMS AI,Bureau of the Fiscal Service (BFS),deployed,Generative AI,1,1,0,general_llm,,N/A,N/A,Developed with both contracting and in-house resources,No,Data Analysis and Manipulation,DDM-Debt is looking to utilize Machine Learning/GenAI solution to production in their FORMS system. The ML/GenAI solution automates the classification and routing of documents to the appropriate business units and roles.,Convert PDFs to extract data fields that can be used to automate workflows
Treasury,FRB AI Code Translation POC,Bureau of the Fiscal Service (BFS),pilot,Generative AI,1,1,1,general_llm,Microsoft Teams,N/A,N/A,Developed in-house,No,"Code Assistance - Generating, debugging, and documenting code","This POC will explore the remediation of legacy code by leveraging generative AI to accelerate migration to a more modern framework. The purpose of this POC is simply to evaluate the efficacy of gen AI for this purpose and any code generated would not be moved to production. AI-driven code translation accelerates the conversion of code from one language or framework to another, including updating legacy systems to modern platforms. The use of generative AI in technical debt remediation offers substantial operational efficiencies, cost savings, and strategic benefits, quantifiable through reduced labor hours, lower migration costs, and faster time-to-market for modernized applications. These advantages position teams to better leverage modern technologies and align with the strategic goals of agility and innovation.",Remediation of Legacy code -- migrating to more modern framework
Treasury,Form 990N Machine Learning Model,Internal Revenue Service (IRS),deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,N/A,N/A,In-house,Yes,The goal of this model is to predict non-eligible Form 990N filers as part of a data driven approach to identify non-compliance within the population of exempt organizations (EOs) filling the Form 990N (Issue Control Number (ICN) 121004).,"Form 990-N filings provide limited information to the IRS, making it difficult for Tax-Exempt Government Entities (TEGE) to detect non-compliance among that population of EOs. This use case provides improved ability to predict non-compliance.",The model output is an Excel workbook with 34 columns including Employer Identification Number (EIN) and a PREDICTION column.
Treasury,GenAI Productivity Tool,Technology Common Services Center (TCSC),deployed,Generative AI,1,1,0,general_llm,,N/A,N/A,Purchased from a vendor,No,General research and smart assistant functions,"Improves organizational efficiency by automating communication, documentation and research tasks.","Generates contextually relevant, coherent and human-like text responses that address user quires, generate content and support decision making across a wide range of business and operational needs. It provides responses to general research questions; provides cites and sources; drafts and reviews text."
Treasury,GenAI Productivity Tool Pilot,Bureau of the Fiscal Service (BFS),pilot,Generative AI,1,1,0,general_llm,,N/A,N/A,Purchased from a vendor,No,"Transcribing, summarizing, or other efforts that improve the accessibility of a virtual meeting or interview using AI. (Meeting Summarization and Recap - Generating notes, action items, and summaries from meetings). Generating first drafts of documents, briefing, or communication materials using AI. Content Generation & Refinement (Drafting, rewriting, and improving documents, emails, presentations, and plans). Summarizing the key points of a lengthy report using AI. (Content Summarization - Summarizing emails, chats, meetings, and documents). Code Assistance - Generating, debugging, and documenting code. Data Analysis and Manipulation (Excel formulas, macros, forecasting, and SQL-based data work). Contextual Research (Exploring policies, regulations, trends, and strategic topics). Knowledge Retrieval (Locating known information and presenting or analyzing the information). Document Comparison and Alignment (Comparing versions of documents for consistency and alignment). Email and Task Automation (Automating rules, reminders, and scheduling). How-To Guidance (Step-by-step instructions for tools and workflows). Editing images, videos, or other public affairs materials using AI. Scheduling and managing social media posts using AI.",Pilot AI productivity solution in Fiscal Service tenant to determine business value,Multiple depending on application used or general browser based use.
Treasury,IDV Model,Bureau of Engraving and Printing (BEP),deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,N/A,N/A,Developed with both contracting and in-house resources,Yes,This model helps forecast long-term inventory turnover to improve IDV utilization and support proactive funding requests.,"IDV model helps forecast long-term inventory turnover, enabling smarter IDV utilization and proactive funding alignment to support sustained mission readiness.",IDV model predicts which items will require IDVs for purchasing over the next 5 years by tier level will enable better utilization of IDVs overall and enable OSCM to proactively receive the necessary funding.
Treasury,Identity Verification,Internal Revenue Service (IRS),deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,N/A,N/A,Vendor,No,Improves identity document verification process for IRS users who complete the registration process. The expected benefit of this AI use case is to detect submissions of forged identity documents.,Improvements to identity verification process to enable taxpayers to access IRS online services.,"Confidence threshold based on output from multiple machine learning models that result in a binary fraud indication, True/False; Indication of fraud is confirmed with human review."
Treasury,Integrate Word Processor AI for Digitalization,Internal Revenue Service (IRS),deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,N/A,N/A,In-house & Contractor,Yes,"The intended purpose of the Digitalization Enablement Platform (DEP) and the integration of AI into processing taxpayer submitted documents is to minimize the transcription and storage of paper documents, streamline case management, and enhance the accuracy and efficiency with which taxpayer information is extracted, organized, and made accessible. The expected benefits include a massive reduction in physical storage requirements, cost savings, improved data security, a reduction in backlogged cases, and improved service.","Use of this system automates what formally required IRS staff to transcribe data form taxpayer submitted forms. This OCR automation, allows for the faster processing of taxpayer submissions and for efficiencies of IRS staff time.","The AI will extract taxpayer information from IRS forms agnostic of any demographic bias, in accordance with federal AI use regulations and standards."
Treasury,Internal Revenue Manual Research Aid (IRMA),Internal Revenue Service (IRS),pilot,Generative AI,1,1,0,general_llm,Custom In-House AI,N/A,N/A,In-house & Contractor,Yes,The Internal Revenue Manual (IRM) Research Aide (IRMA) is a generative AI (GenAI) system that uses Retrieval Augmented Generation (RAG) search to answer questions on IRM policies and procedures that are asked in natural language. This tool has a custom user interface (UI) and utilizes a COTS platform via Application Programming Interface (API) to perform the RAG search and generate responses based on the full text of the IRM serving as a knowledge base. The generated responses also provide links back to the referenced sections of the IRM for further review.,"Operational efficiency and reduced cost by providing the necessary information to taxpayer-facing customer service agents to quickly answer taxpayers' questions. This enables the agents to increase their capacity and help a larger number of taxpayers by reducing the time and effort needed to research responses. The public, in turn, benefits from a reduction in wait time to receive a response to their inquiries.","This system uses an embedding model to produce a vector representation of texts for contextual searching and a Large Language Model (LLM) to generate a response to user inquiries. Outputs of the tool include the model generated response to a user's inquiry, as well as the text and links to relevant references identified in the retrieval stage and used by the model to generate the response."
Treasury,Inventory Replenishment Forecast,Bureau of Engraving and Printing (BEP),deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,N/A,N/A,Developed with both contracting and in-house resources,Yes,"This model helps reduce supply chain disruptions by forecasting vendor performance and item stockouts. It enables proactive sourcing decisions, improves inventory planning, and strengthens operational readiness.","Inventory Replenishment Forecast model helps identify underperforming vendors and forecast item stockouts, enabling proactive sourcing, improved inventory planning, and reduced supply chain disruptions to support mission continuity.",Inventory Replenishment Forecast model proactively predicts whether vendors will deliver their items by the date promised in the contract
Treasury,Large Language Model (LLM) Chatbot for Proof of Concept,Bureau of the Fiscal Service (BFS),pilot,Generative AI,1,0,1,general_llm,unspecified,N/A,N/A,Developed with both contracting and in-house resources,No,"Code Assistance - Generating, debugging, and documenting code","Test PaaS to assist developers.  The LLM will generate comments and documentation alongside code snippets, promoting better code understanding and maintainability.  The LLM works with COBOL, JAVA, Angular, and other programming languages, making it versatile for multi-language projects.  The LLM has the ability to catch common mistakes, improving code quality and reducing debugging time, thereby accelerating the overall coding process.","Code comments, documentation, improvement suggestions"
Treasury,Large Language Model (LLM) Coding for Proof of Concept,Bureau of the Fiscal Service (BFS),pilot,Generative AI,1,0,0,general_llm,,N/A,N/A,Developed in-house,Yes,"Searching for agency information using a knowledge retrieval system. Contextual Research (Exploring policies, regulations, trends, and strategic topics).",Test standing up an LLM and train it using documentation such as PDF files and web pages to be knowledgeable of internal systems.  Subsequently use the LLM to power a chat bot that will be used by internal customers.  Test to see if the chatbot can provide fast and consistent answers to customer queries.,FAQ handling and Case Deflection
Treasury,Legislative Analysis Tool,Internal Revenue Service (IRS),pilot,Generative AI,1,0,0,general_llm,,N/A,N/A,In-house,Yes,"The Legislative Analysis tool is a comprehensive tool for tracking, analyzing, and managing legislative and regulatory changes. It provides the following benefits: Real-time updates on legislative developments at federal, state, & local levels; Robust impact analysis features to assess how legislative changes affect your organization; A comprehensive database of legislative documents, making it easy to search & access relevant information; A user-friendly interface & collaboration features enhance team productivity & compliance management",Improve efficiency,"The outputs include the following: summaries of the chosen section of the bill; the # of impacted IT Systems and the estimated level of effort, per section; the forms outlined in each section, and their respective reasoning for impact."
Treasury,Line-Item Consolidation for Form 1120,Internal Revenue Service (IRS),deployed,Natural Language Processing,0,0,0,nlp_specific,,N/A,N/A,In-house,Yes,"Large Business & International (LB&I) partnerships have a variety of forms and statements that include text. Filings include semi-structured attachments to returns that consist of many short free text labels paired with dollar amounts. Short text labels that include information like descriptions, addresses, and alphanumeric type codes. Non-standard labels are difficult to structure and interpret unstructured narrative text, ranging from a sentence to entire paragraph-based documents, that taxpayers provide to explain, justify, or document a position. This is a research project. The goal of this project is to identify opportunities to derive value from the unstructured text. Assess potential value to examiners from consolidation across labeled pairs, utilize consolidated line items for outlier analysis, etc.","Line-item consolidation is a crucial step in providing value to examiners through the grouping of numerous free-text responses into common, recognizable groups that allow for further analysis and exploration. Not only do these line-items become more accessible to examiners, but it facilitates a more robust benchmarking analysis of line-item amounts by creating larger groupings of common line-items. Success in the line-item consolidation stage was defined by how effectively each stage of the text consolidation pipeline could reduce the number of unique line-item descriptions while maintaining an appropriate level of specificity.","A Form 1120 Other Deduction line-item description is assigned or consolidated to a consolidation group, which is either a subject matter expert defined deduction category or a deduction description existing in the dataset, based on how semantically similar the descriptions are, measured by cosine similarity.  The model produces an additional column appended to the original dataset that contains the consolidation group (text string) that the line-item description (row) was matched to."
Treasury,Local GenAI Pilot,Internal Revenue Service (IRS),pilot,Generative AI,1,1,0,general_llm,,N/A,N/A,In-house,No,"Local Large Language Models (LLMs) will help in local no software/hardware (SW/HW) cost. LLMs will position IRS for sustainable AI services and AI tool integrations and mitigate many risks [Several Risks Mitigated Include: vendor lock-in, licenses shortages or over purchasing, SW costs or per Application Programming Interface (API) call costs, contract gaps and access loss with outsourcing, and data privacy policies and interagency agreements restricting data leaving the IRS (Auditing/Compliance Algorithm's Source Code)]","Reducing human workload by leveraging LLMs increasing development speed, automation, and operational efficiency.​​ Ensuring alignment with internal Information Technology (IT) policies and security protocols by operating entirely within IRS infrastructure.​​ Eliminates licensing costs reducing operational expenses.​​ Maintains full control over sensitive data, enhancing data governance and compliance with federal privacy mandates. Reducing maintenance costs and technical debt due to legacy code and technology.​ Aging/departing workforce and lack of expertise with legacy systems increases risk of system failures and operational bottlenecks. Resource optimization, efficiency, and sustainable solutions required to modernize critical IRS operations and services","Contextually grounded responses derived from the given input prompt. Examples: Text Generation, Summarization, Code Completion, Unit Tests, Text Translation, Text-to-Text Transformation."
Treasury,Machine Translation,Internal Revenue Service (IRS),deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,N/A,N/A,In-house & Contractor,Yes,"To better facilitate and automate content translation efforts at the IRS, a cloud-based commercial off-the-shelf (COTS) solution is being leveraged for use by the Linguistic, Policy, Tools and Services (LPTS) Team. The Machine Translation (MT) application is being assessed and evaluated by the primary users, the Linguistic Policy, Tools and Services (LPTS) organization, through integration with their existing processes. The MT application focuses on translation for existing text and labels into Spanish with the ultimate goal of becoming an enterprise solution for a variety of non-English translations.","Machine translation is used to translate text and file-based content from and to English, Spanish, Chinese (Traditional, Simplified), Korean and Vietnamese used by MAS/LPTS to speed up responses to taxpayers.",The MT application focuses on translation for existing text and labels into Spanish and other languages with the ultimate goal of becoming an enterprise solution for a variety of non-English translations.
Treasury,Modular Code Assistant (Explain & Refactor Small Methods) for Automation Test Application Development,Internal Revenue Service (IRS),deployed,Generative AI,1,0,1,general_llm,unspecified,N/A,N/A,In-house,No,Assist test automation team by explaining or suggesting improvements to individual Java methods or classes below 100 lines.  Ideal for improving understanding and accelerating onboarding to automation test as a new software engineer in application development.,"The objective is to implement a secure, localized AI chatbot leveraging Retrieval-Augmented Generation (RAG) to enhance test automation productivity.",Answer detailed project-specific queries. Interpret and simplify complex automation test reports.  Potentially aid in troubleshooting and debugging automation scripts.
Treasury,NCCBR Data Validation Pilot,Office of Financial Research (OFR),pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,N/A,N/A,Developed in-house,Yes,AI modules applied to our collection pipelines to flag ingestion errors and assess data quality before analyst review,Improves data quality and reduces manual effort in identifying data ingestion errors enabling analysts to focus on higher-value tasks,Flags indicating potential data ingestion errors and data quality assessments for analyst review
Treasury,OCC.Chat,Office of the Comptroller of the Currency (OCC),deployed,Generative AI,1,1,0,general_llm,,N/A,N/A,Developed in-house,Yes,GenAI chatbot that generates human-like responses to user questions using public knowledge for reference,"The AI improves operational efficiency by quickly delivering relevant information, which reduces the manual burden on staff and enhances overall productivity. For the general public, it enhances service delivery by providing instant and consistent responses to their queries, thereby improving user satisfaction and engagement.","The system generates human-like responses to user questions, drawing from public knowledge databases for accurate reference. The outputs include text-based answers that are contextually appropriate, informative, and easy to understand. Additionally, the system logs interactions to help analyze and improve future responses and identify common inquiry trends."
Treasury,OCC.DocChat,Office of the Comptroller of the Currency (OCC),pilot,Generative AI,1,1,0,general_llm,,N/A,N/A,Developed with both contracting and in-house resources,Yes,GenAI solution for uploading documents to Personal and Group workspaces and facilitating chat interactions.,The AI is designed to solve the problem of managing and interacting with documents by enabling users to upload documents to Personal and Group workspaces and facilitating chat interactions based on the content of these documents. This streamlines document management and enhances collaborative communication.,"The AI improves operational efficiency by providing a centralized platform for document management and collaboration, reducing the need for manual document handling. It facilitates better team communication and coordination through chat interactions related to specific documents, enhancing productivity and decision-making. For the general public, it ensures that agency staff can work more efficiently and effectively, leading to improved service delivery."
Treasury,OCC.InfoAssist,Office of the Comptroller of the Currency (OCC),pilot,Generative AI,1,1,0,general_llm,,N/A,N/A,Developed in-house,Yes,GenAI chatbot that generates human-like responses to user questions using OCC Comptroller handbooks and PPMs documents,"The AI improves operational efficiency by automating the response process, thereby reducing the manual workload on staff. It ensures that users receive consistent and accurate information quickly, which enhances user satisfaction and supports the agency’s mission of providing timely access to critical information. This leads to improved service delivery and better-informed decision-making across the agency.","The system generates human-like responses to user questions, specifically referencing content from OCC Comptroller handbooks and PPMs documents. The outputs include detailed, contextually relevant text-based answers that help users effectively address their inquiries. Additionally, the system logs interactions for further review, facilitating continuous improvement of response accuracy and relevance."
Treasury,Open source Python library and models for NLP,Bureau of the Fiscal Service (BFS),pilot,Natural Language Processing,0,0,0,nlp_specific,,N/A,N/A,Purchased from a vendor,No,"Text analytics- process, analyze, and understand text",DNP program needs to add a technology request to GEM for an open-source Python library and models from vendor.,Transforms raw text into a format ready for data analysis/ rich linguistic representation
Treasury,Pilot a suite of Fiscal Service Gen AI solutions,Bureau of the Fiscal Service (BFS),pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,N/A,N/A,Developed with both contracting and in-house resources,No,Data Analysis and Manipulation,"The Data Strategy Division is seeking to assess performance of AI alternatives to address business needs by doing comparative performance analysis with rigorous ROI testing using scientific testing frameworks (e.g., A/B, pre-post) to help direct decision-making around Artificial Intelligence (AI) adoption.",AI Tool selection
Treasury,"Procurement Data Transparency, Reporting, & Decision Tracking",Internal Revenue Service (IRS),deployed,Natural Language Processing,1,1,0,general_llm,,N/A,N/A,Vendor,Yes,Platform provides an analytics hub for contract documents and contract spending metadata. Generative AI is used to produce a summary of the products and/or services acquired under each agency contract.,Improve contracting spending category management and better ability to identify and analyze contracted products and services purchased by the agency.,System outputs spreadsheet or table style information with AI generated results. AI generated output is provided to contracting officials for review.
Treasury,Programmatic Access to LLMs via API,Office of Financial Research (OFR),deployed,Classical/Predictive Machine Learning,1,0,0,general_llm,,N/A,N/A,Developed in-house,Yes,Secure endpoints enabling researchers to submit prompts and receive model output directly within analytical workflows,Streamlines research processes by integrating AI capabilities directly into analytical workflows reducing manual data processing and improving research efficiency,Model outputs delivered directly to researchers analytical workflows in response to programmatic queries
Treasury,SBSE - Payments Topics Chatbot,Internal Revenue Service (IRS),deployed,Natural Language Processing,0,0,0,general_llm,,N/A,N/A,In-house & Contractor,No,Provide self service capabilities to taxpayers seeking information about certain tax topics.,This chatbot provides means for the taxpayers to receive information without need to speak with an Agent.  The benefits include reduced taxpayer burden as well as increased internal IRS operational efficiencies.,"The NLP algorithm functions by classifying user inputs into predefined topics using advanced natural language processing techniques. It evaluates the input against a set of trained models and assigns a response based on a confidence score calculated by the algorithm. Only responses associated with these pre-established topics are provided, ensuring accuracy and consistency. The algorithm does not generate new or ad-hoc answers outside the defined topics, making it reliable for controlled environments where precision and adherence to predetermined content are critical."
Treasury,Software Code Generation,Office of the Comptroller of the Currency (OCC),pilot,Generative AI,1,0,1,general_llm,unspecified,N/A,N/A,Developed in-house,Yes,"Developing software code and producing the associated documentation requires significant time and technical expertise. Routine coding tasks, boilerplate creation, and documentation drafting can slow down development cycles and divert staff from higher-value design and analysis work. The AI is intended to assist by generating code snippets, templates, and initial documentation drafts, reducing manual effort and accelerating development processes.","The AI increases development efficiency by automating repetitive coding tasks and improving documentation consistency. This enables technical staff to focus more on systems design, security review, and integration work, supporting the agency’s mission through faster delivery of high-quality technical solutions. The public benefits indirectly through enhanced operational efficiency, improved reliability of supporting systems, and reduced development backlogs that contribute to more effective regulatory and supervisory activities.","The AI will generate software code aligned to predefined requirements, along with code comments, technical documentation, and usage explanations. Outputs may include function templates, structured code blocks, API documentation, configuration examples, or troubleshooting guidance. These materials serve as development aids, with final validation, testing, and implementation remaining the responsibility of agency technical staff."
Treasury,Sub-Asset Maintenance Model,Bureau of Engraving and Printing (BEP),deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,N/A,N/A,Developed with both contracting and in-house resources,Yes,"This model helps reduce downtime by forecasting when sub-asset machines will need maintenance, enabling proactive servicing and improved asset reliability.","SAMM model helps forecast when sub-asset machines will require maintenance, reducing unexpected breakdowns, improving asset reliability, and optimizing maintenance schedules to support mission continuity.",SAMM model predicts the mileage until the next maintenance will be needed on a sub asset machine
