agency,use_case_name,verdict,confidence,reasoning
NASA,CLASP Coverage Planning & Scheduling,system_integrated,high,"CLASP is 'deployed on multiple remote sensing spacecraft' and is 'actively in use for optimized scheduling' of real missions, folding results back into trajectory/operations planning."
NASA,ChatGSFC,standalone_chat,high,"ChatGSFC is described as a general chatbot for GSFC personnel (Q&A, document editing, code help, data analysis) powered by Claude, with no described coupling to a specific agency system or process."
NASA,Cloud Account Allocation Plan (CAAP) Cost Analytics Support,system_integrated,medium,"The tool predicts and allocates Earthdata Cloud cost/egress limits based on past actuals, i.e. it reads real usage data from the named Earthdata Cloud system to drive allocation decisions."
NASA,Data Fracking (HRP),workflow_embedded,medium,Data Fracking (on MCP GCP / Azure OpenAI) is scoped to one document pipeline -- pulling search results from input documents and converting old-format documents to new formats.
NASA,Data analysis and pattern recognition,workflow_embedded,medium,"An agent built on ChatGSFC's knowledge base evaluates raw specimen data (e.g. XRD readouts) and recommends test data within the single process of optical specimen evaluation, with no described write-back to a system of record."
NASA,Design Optimization of Turbomachinery Rotor Blades using Neural Network Surrogate Models,workflow_embedded,medium,"A neural-network surrogate model (in the NEST/SSP environment) feeds predictions of rotor-blade safety margins into a single design-optimization flow; still pilot-stage R&D metrics (R^2 vs FEA), not a described production system."
NASA,Dirty Vacuum rated 6-Axis Robotic Arm Toolpathing,standalone_chat,medium,"The narrative describes using ChatGSFC as a chat assistant to write custom toolpathing/gcode software offline -- the AI's role is chat-based code generation, not runtime integration with the robotic arm system."
NASA,Enhanced AutoNav for Perseverance Rover on Mars,agentic_workflow,high,"Enhanced AutoNav 'autonomously plans a safe path' onboard the Perseverance rover by chaining tree search, Dijkstra global planning, stereo terrain reconstruction, and safety checks -- multi-step autonomous behavior in a deployed system."
NASA,GCMD Keyword Recommender (GKR),system_integrated,medium,"GKR is an NLP keyword-suggestion service embedded in NASA's MMT (Metadata Management Tool), reading a controlled vocabulary and writing keyword suggestions into that system's metadata records."
NASA,GLOBE Program - Image processing,system_integrated,high,"GLOBE image processing runs via Amazon Rekognition on AWS and writes real decisions (approve/reject, automated face/text blurring, flag-for-review) back into the GLOBE Observer submission pipeline."
NASA,GenAI Agent for Interacting with Robots (https://github.com/nasa-jpl/rosa),system_integrated,high,"ROSA explicitly 'read[s] live telemetry data from robotics systems' via the ROS ecosystem to answer user queries -- a real read-coupling with an operating robotic system, though it only answers questions rather than acting."
NASA,"Global, Seasonal Mars Frost Maps",system_integrated,medium,"CNN-derived global Mars frost maps are produced from five remote-sensing datasets and are 'publicly available on JMARS,' an operational NASA system."
NASA,Implement machine learning in NMIS to assist with mishap coding,system_integrated,high,The ML model reviews mishap/close-call data inside NMIS (the named Code V Data Center) and writes suggested event coding back for mishap program managers.
NASA,Instantaneous Clarity of Ambient eNvironment Capability (ICAN-C),unclear,low,Framed as a feasibility study ('to determine the applicability of using AI/ML to correct obscured vision') run on a local machine; no operating system or process coupling is described.
NASA,Intelligent Camera Analytics for Security and Operations,system_integrated,high,"Camera analytics are integrated with the named Enterprise Physical Access Control System (Milestone/Genetec/Verkada/Lenel), producing real-time detections, alerts, and dashboards refreshed from live video."
NASA,MLNav (Machine Learning Navigation),system_integrated,medium,MLNav's ML heuristics accelerate path-planning 'recommendations for Mars2020 Rover' with conventional collision-checking as a safety backstop -- output feeds the rover's onboard navigation system rather than itself executing autonomously.
NASA,Machine learning for prediction and factor analysis of laser forming parameters,workflow_embedded,low,"ML models predict bending angle for the single named process of laser forming of sheet metal and use SHAP to explain factors, but no system or downstream use of the prediction is described."
NASA,Mars2020 Rover (Perseverance),agentic_workflow,medium,"This overview entry describes 'onboard autonomy; planning, scheduling & execution' for rover activities -- an explicitly autonomous multi-step chain, not just planning recommendations."
NASA,NASA OCIO STI Concept Tagging Service,system_integrated,high,The service is explicitly 'an API for exposing topic models created with the STI concept training repository' -- a live API integration for other systems to consume.
NASA,Near-real-time aerosol retrievals from OMPS Limb Profiler measurements,system_integrated,high,Neural-network retrievals run inside the named Atmospheric Chemistry Processing System (ACPS) and are 'integrated... into NASA Worldview' for near-real-time operational display.
NASA,New Technology and Software Reporting (NTR),system_integrated,medium,"The ML model is embedded directly in the New Technology Reporting (NTR) application, suggesting a Technology Category on submitted records within that system."
NASA,NextGen Advanced Methods: ATCSCC Webinar Speech2Text and Analysis,workflow_embedded,medium,"A speech-to-text plus NLP pipeline converts live ATCSCC webinar conversations to text and analyzes them for 'post operational analysis of Traffic Management' -- a single analysis flow, not a live read/write to the ATCSCC system itself."
NASA,NextGen Data Analytics: Letters of Agreement,workflow_embedded,medium,The tool digitizes SOPs/LOAs (operated in an approved enclave) into a consistent format for stakeholder consumption -- a single document-conversion flow with no described write-back to an operational system of record.
NASA,Onboard Planner for Mars2020 Rover (Perseverance),agentic_workflow,high,The deployed M2020 onboard scheduler 'incrementally constructs a feasible schedule' and places each rover activity without backtracking or human review per step -- autonomous execution running onboard the rover.
NASA,Perseverance Rover on Mars - Terrain Relative Navigation,system_integrated,medium,"Dual-camera 3D vision feeds a CNN producing 'real-time terrain-relative navigation recommendations' during actual rover operations -- a live read-coupling to onboard camera data, though the output is a recommendation rather than autonomous action."
NASA,Pre-trained microscopy image neural network encoders,system_integrated,medium,"Pretrained CNN encoders (in the NEST/WCS/SSP environment) have been 'successfully deployed for semantic segmentation, instance segmentation, and regression tasks' via transfer learning in production analysis pipelines."
NASA,Purchase Card Management System (PCMS),system_integrated,high,"The ML model is built into the Purchase Card Management System (PCMS) itself, suggesting whether a purchase is a taggable asset or chemical from within that system of record."
NASA,Quantification of Uncertainty Analysis Toolkit (QUAnT),workflow_embedded,medium,"QUAnT (built in MATLAB) is a digital-twin framework that 'informs and guides the design process' across a project's life cycle -- a single design-support flow producing predictions/decisions, not a described live system integration."
NASA,RDUST Regolith Dust Universal System Tracker,unclear,low,"Problem, benefits, and outputs are all the identical generic phrase 'AI for real-time dust environment simulation and analysis' with no system, process, or data coupling described."
NASA,Retrieving stratospheric NO2 profiles from OMPS Limb Profiler measurements,system_integrated,medium,The neural-network retrieval technique runs on the named NASA Center for Climate Simulation's Prism GPU cluster to produce operational NO2 profile data products from OMPS LP measurements.
NASA,Retrieving stratospheric water vapor from OMPS Limb Profiler measurements,system_integrated,high,"CNN retrievals run within the named Atmospheric Chemistry Processing System (ACPS), producing the operational OMPS LP water-vapor data record that will continue the Aura MLS record."
NASA,SLIM: Software Lifecycle Improvement & Modernization,workflow_embedded,medium,"GenAI is used to 'automate integration of software best practices,' generating specific artifacts (documentation, test plans, tests) within the single software-lifecycle pipeline; no named system beyond that."
NASA,SPOC (Soil Property and Object Classification),system_integrated,medium,A CNN classifies rover terrain type from imagery on 'multiple approved space-based systems' to let the rover 'drive more safely' -- a live read-coupling feeding navigation decisions.
NASA,"SensorWeb: Volcano, Flood, Wildfire, and others.",agentic_workflow,high,"SensorWeb explicitly runs an autonomous trigger chain: 'low resolution, high coverage sensors trigger observations by high resolution instruments' across a network with no human step, for volcano/flood/wildfire monitoring."
NASA,"Time Series Forecasting, Evaluation and Deployment (Time-FED)",workflow_embedded,medium,"Time-FED is JPL's infrastructure for time-series forecasting/anomaly-finding on irregular sensor data -- a single overarching analysis flow, with no named external system it reads from or writes to."
NASA,Using LLMS for Documents and Requirements Analysis,workflow_embedded,low,"GenAI is used to 'analyze documents and improve the requirements development process' -- coupled to agency documents for one flow, but no system or write-back is named."
GPO,Audio Transcription,workflow_embedded,medium,Scoped to one identified process -- 'automatic transcription of meeting comments by participants' -- with no further detail on system coupling given (benefits/outputs left blank).
GPO,Cognitive Services search engine (GPO Intranet site),workflow_embedded,low,The AI powers a single embedded feature -- the GPO intranet site's search engine -- but the filing gives no detail on what content store it indexes or whether it writes back anywhere.
GPO,DevOps,unclear,low,"""The ability to create dedicated AI projects using the DevOps toolset"" describes a capability to build AI projects, not what any actual AI system does or how it connects to work."
GPO,Document Summarization and Text to Podcast Conversion,workflow_embedded,medium,"The tool summarizes large documents, answers questions about their content, and converts policies to audio for accessibility -- a single document-processing flow coupled to agency documents, with no write-back described."
GPO,Internet Browser,standalone_chat,high,"Browser-embedded 'Chat, Compose, Read Aloud, Insights' features are used directly by staff with no described coupling to any agency system or process."
GPO,PII Scanning,workflow_embedded,low,"""Scans data for personally identifiable information"" names a single identified process (PII scanning) but no system, data store, or write-back is described."
GPO,Spelling grammar and plagiarism check,standalone_chat,high,"Automatic grammar/spelling/plagiarism checking is a general writing tool used directly by staff, with no described system coupling."
GPO,Threat Detection,system_integrated,medium,"ML-based threat detection to 'reduce false positives' implies scoring live security telemetry in production, consistent with classical ML-in-production being system-integrated even though the filing is thin."
GPO,Threat Detection (Cloud-based),system_integrated,medium,"The cloud-based engine 'detect[s] when a device is operating outside of its normal known good baseline,' i.e. it scores live device telemetry against a baseline in an operating security system."
NIGC,Adobe Photoshop AI (AI Plugin),standalone_chat,high,"Adobe Photoshop's AI plugin is used directly by researchers to edit images/videos for public affairs materials -- a named tool used directly, no agency-system coupling described."
NIGC,Articulate,standalone_chat,high,Articulate is an e-learning authoring tool used directly by trainers to build training modules -- no described coupling to any agency system.
NIGC,Canva,standalone_chat,high,"Canva is used directly by trainers to build training video content -- a design tool used directly, with no described system integration."
NIGC,LexisNexus,standalone_chat,medium,LexisNexis's generative AI is used directly by staff to 'search for and summarize legal information' within the vendor's own legal database -- no coupling to an agency system of record is described.
NIGC,Microsoft Copilot,workflow_embedded,medium,"Microsoft 365 Copilot is described as searching 'web grounded agency data' to help researchers locate regulation/compliance/IT information -- retrieval-augmented over the agency's own M365 data for one flow, with no write-back described."
FERC,Gas Blanket Certificates (Permitting),system_integrated,medium,"The system 'generates categorized summaries of filings and issuances, flags sensitive content, and produces searchable metadata tags that support downstream reporting and compliance reviews' -- reading filings and writing metadata/tags that feed downstream systems."
FERC,Summarization & Policy Analysis for Regulatory Comments (originally Leverage AI in the Rulemaking Process Use Case),workflow_embedded,medium,"The tool groups public comments by topic/sentiment, produces interactive summaries/visualizations, and lets analysts ask questions about the comment set -- a single comment-analysis flow with no described write-back to a system of record."
PBGC,AI-Assisted Market Financial Health and Credit Analysis,workflow_embedded,medium,"The tool extracts key insights from external articles, earnings reports, and credit content to support the single process of financial-health/credit analysis on distressed companies, with no named system or write-back."
PBGC,IT Security Monitoring,system_integrated,medium,"ML 'enhance[s] IT Security monitoring to protect PBGC assets, people, and data,' implying analysis of live security telemetry in an operating monitoring system, consistent with classical-ML-in-production being system-integrated."
