agency,use_case_name,bureau_component,stage_normalized,ai_classification_normalized,is_generative_ai,is_general_llm_access,is_coding_tool,ai_sophistication,tool_product_name,system_name,vendor_name,development_type,has_custom_code,problem_statement,expected_benefits,system_outputs
NASA,ChatGSFC,GSFC: Goddard Space Flight Center,pilot,Generative AI,1,1,0,general_llm,Claude,MCP,Element 84,c) Developed with both contracting and in-house resources,Yes,ChatGSFC is an AI-powered chatbot designed for Goddard Space Flight Center personnel Powered by a state-of-the-art large language model (currently Claude 3.5 Sonnet) Capable of assisting with a wide range of tasks: General questions and quick research Document editing Code explanation and generation Data analysis,Increased productivity Quick access to information Assistance with complex problem-solving,Potential use cases across multiple domains: Engineering tasks Scientific research Project management Technical writing Administrative support Bring your own data up to FISMA-Moderate/CUI ITAR/EAR/PII data not allowed See the FAQ section below for more info Designed to enhance daily operations and projects at GSFC
NASA,Cloud Account Allocation Plan (CAAP) Cost Analytics Support,GSFC: Goddard Space Flight Center,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,Earthdata Cloud,Raytheon,c) Developed with both contracting and in-house resources,Yes,Utilize machine learning to predict and allocate Cloud Account Allocation Plan (CAAP) cost and egress limits based on past actuals.,"Automates predictions based on past performance figures, saving human time and effort and enabling more accurate cost estimates.",prediction of future cost and egress
NASA,Data Fracking (HRP),JSC: Johnson Space Center,pilot,Natural Language Processing,1,1,0,general_llm,Azure OpenAI,"MCP GCP, Azure OpenAI",,b) Developed in-house,No,"Software systems and methods that leverage artificial intelligence methodologies to automate, enhance and streamline various processes related to documents. The core purpose of an AI document solution is to make document-driven tasks more efficient and accurate, while also providing valuable insights, all by minimizing manual labor and applying sophisticated analytical capabilities.","Improved cost savings, time savings, and process improvement in daily tasks related to scientific research.","Data related to searches performed which are pulled from input documents, including conversion from old format documents into newer formats (for example, images of documents to Excel)."
NASA,Data analysis and pattern recognition,MSFC: Marshall Space Flight Center,deployed,Agentic AI,0,0,0,agentic,,ChatGSFC,,b) Developed in-house,No,"We are often found using optical evaluation on specimens that do not necessarily have a textbook approach to evaluation. By feeding into the knowledge base and creating an agent Chat GSFC can give some reasonable evaluation and cross reference our thoughts with related publications. It can also recommend test data and perform evaluations of the raw data, say from an XRD readout rather quickly as compared to doing it by hand. The key is to feed it known calibrated data for its knowledge base.","We are often found using optical evaluation on specimens that do not necessarily have a textbook approach to evaluation. By feeding into the knowledge base and creating an agent Chat GSFC can give some reasonable evaluation and cross reference our thoughts with related publications. It can also recommend test data and perform evaluations of the raw data, say from an XRD readout rather quickly as compared to doing it by hand. The key is to feed it known calibrated data for its knowledge base.",evaluations of raw data
NASA,Design Optimization of Turbomachinery Rotor Blades using Neural Network Surrogate Models,GRC: Glenn Research Center,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,NEST (WCS) SSP,,b) Developed in-house,No,A sample is made of a design space using Latin hypercube sampling. The geometry for these samples is then generated and evaluated using simulation tools. The result is then used to train a neural network for use as a surrogate model in design optimization.,Early work shows R^2 > 0.99 (compared to FEA results) on both test and validation datasets when predicting structural performance of a rotor blade as a function of 6 design variables,"Current models provide predictions for the margin of safety associated with a rotor blade geometry, enabling faster design optimization than using FEA alone."
NASA,Dirty Vacuum rated 6-Axis Robotic Arm Toolpathing,MSFC: Marshall Space Flight Center,deployed,Classical/Predictive Machine Learning,1,0,0,general_llm,Custom In-House AI,ChatGSFC,,b) Developed in-house,No,"MSFC has acquired a custom dirty vacuum rated 6-axis robotic arm from Motiv space systems. This robotic arm while purpose built for manufacturing does require custom toolpathing codes. I used Chat GSFC extensively to write a custom additive manufacturing slicer, gcode parser, and some quality of life upgrades for using the system. We completed various world wide first additive manufacturing builds on our home grown directed energy deposition system using these codes. It also was used to de-bug and work through any issues and errors that arose","MSFC has acquired a custom dirty vacuum rated 6-axis robotic arm from Motiv space systems. This robotic arm while purpose built for manufacturing does require custom toolpathing codes. I used Chat GSFC extensively to write a custom additive manufacturing slicer, gcode parser, and some quality of life upgrades for using the system. We completed various world wide first additive manufacturing builds on our home grown directed energy deposition system using these codes. It also was used to de-bug and work through any issues and errors that arose",software
NASA,Enhanced AutoNav for Perseverance Rover on Mars,JPL: Jet Propulsion Laboratory,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,Mars2020 Rover,,b) Developed in-house,Yes,"AutoNav on the Perseverance Rover autonomously plans a safe path based on stereo navigation camera images, based on multiple technologies including a tree search for decision making, Dijkstra algorithm for global path planning, stereo processing for 3D terrain reconstruction, and Approximate Clearance Evaluation (ACE) for safety checks.","AutoNav on the Perseverance Rover autonomously plans a safe path based on stereo navigation camera images, based on multiple technologies including a tree search for decision making, Dijkstra algorithm for global path planning, stereo processing for 3D terrain reconstruction, and Approximate Clearance Evaluation (ACE) for safety checks.",Recommended navigation path for Mars Rover.
NASA,GCMD Keyword Recommender (GKR),MSFC: Marshall Space Flight Center,deployed,Natural Language Processing,0,0,0,nlp_specific,,MMT (Metadata Management Tool),,b) Developed in-house,Yes,Natural Language Processing-based science keyword suggestion tool,Natural Language Processing-based science keyword suggestion tool,keyword suggestions
NASA,GLOBE Program - Image processing,GSFC: Goddard Space Flight Center,deployed,Computer Vision,0,0,0,computer_vision,,AWS,"Mitchell Vantage Systems (MVS), subcontracted to Astrion",c) Developed with both contracting and in-house resources,Yes,"Processing photo images submitted to the GLOBE Program through the GLOBE Observer app. These photos relate to submissions of Clouds, Mosquito Habitat Mapper, Trees, and Land Cover observations. GLOBE data is processed through Amazon Rekognition SAAS (software as a service) tool to automate the image approval process (Amazon 2024).",The AI photo review system has dramatically reduced staff time needed to screen photos and therefore enabled NASA to process these crowdsourced data at a much faster speed. This leads to significantly more surface-based Earth system observations to enable science and societally relevant applications that would not be possible otherwise.,"Object detection information, image approval/rejection decisions, automated blurring of detected faces and text for privacy protection, and flagging of images requiring human review."
NASA,GenAI Agent for Interacting with Robots (https://github.com/nasa-jpl/rosa),JPL: Jet Propulsion Laboratory,pilot,Generative AI,1,1,0,agentic,,,,b) Developed in-house,Yes,ROSA is an AI agent that integrates with the ROS ecosystem to help develop and operate robots using natural language. It is able to read live telemetry data from robotics systems and formulate answers to user queries.,ROSA is an AI agent that integrates with the ROS ecosystem to help develop and operate robots using natural language. It is able to read live telemetry data from robotics systems and formulate answers to user queries.,answers to user queries
NASA,"Global, Seasonal Mars Frost Maps",JPL: Jet Propulsion Laboratory,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,Yes,Global frost Martian maps derived from five remote sensing datasets and processed with tools like CNNs and other data science techniques. Publicly available on JMARS,"(1) Mars seasonal frost maps that can be used by other researchers, enabling more time on analysis rather than data collection. (2) Demonstration of a deeply collaborative effort between data scientists and physical scientists.","Near-global maps showing detections of seasonal frost in visible datasets (HiRISE, CTX) with associated uncertainties."
NASA,Implement machine learning in NMIS to assist with mishap coding,OSMA: Office of the Chief Safety & Mission Assurance,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,Code V DATA CENTER,,b) Developed in-house,Yes,Leverage Machine Learning to train computers to review mishap and close call data in NMIS to suggest event coding characteristics to help mishap program managers classify events more efficiently.,"Reduce manual work, increase time and efficiency, and free up skilled subject matter experts for more complex tasks.",Suggested mishap findings and mishap event classifications.
NASA,Instantaneous Clarity of Ambient eNvironment Capability (ICAN-C),MSFC: Marshall Space Flight Center,pilot,Generative AI,1,0,0,general_llm,,NA - local machine,,b) Developed in-house,No,To determine the applicability of using AI/ML to correct obscured vision. Landing systems where sedement is blown around and/or dusty environments are the primary application.,Improving safety in instances of obscurred vision,Output is clearer image
NASA,Intelligent Camera Analytics for Security and Operations,OPS: Office of Protective Services,deployed,Computer Vision,0,0,0,computer_vision,Milestone XProtect,Enterprise Physical Access Control System,"Milestone, Genetec, Verkada, Lenel",a) Purchased from a vendor,No,"Traditional video surveillance requires continuous human monitoring, which is resource-intensive and prone to missed events. By applying AI-driven camera analytics, this use case addresses the need for faster, more reliable detection of security incidents and operational insights. The purpose is to enhance situational awareness, reduce manual effort, and improve response times while also enabling organizations to repurpose video data for business and safety improvements.","By leveraging AI-driven video surveillance, organizations can significantly improve efficiency and security outcomes. Automated monitoring reduces the need for constant human oversight, lowering operational costs while also decreasing the likelihood of missed incidents. Faster and more accurate detection of anomalies—such as unauthorized access, unattended objects, or unusual behavior—enhances safety for personnel and protects critical assets. In addition, video analytics provide valuable secondary benefits, including occupancy tracking, traffic flow analysis, and facility utilization insights that support data-driven decision-making. These capabilities enable scalability without requiring proportional increases in staffing, delivering measurable return on investment through reduced false alarms, quicker response times, improved compliance with safety protocols, and optimized use of resources.","The AI system generates real-time outputs such as object detections, activity classifications, and anomaly alerts. These may include identifying people, vehicles, or objects of interest; detecting unusual behaviors like loitering or perimeter breaches; and flagging safety or security incidents for operator review. The system can also produce analytics dashboards and reports, summarizing trends such as occupancy levels, traffic flow, and space utilization, which support both security response and operational decision-making."
NASA,MLNav (Machine Learning Navigation),JPL: Jet Propulsion Laboratory,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,Mars2020 Rover,,b) Developed in-house,Yes,"Accelerates path planning of rovers and other types of vehicles through ML-based heuristics, while guaranteeing safety through conventional, model-based collision checking.","Accelerates path planning of rovers and other types of vehicles through ML-based heuristics, while guaranteeing safety through conventional, model-based collision checking.",Path planning recommendations for Mars2020 Rover
NASA,Machine learning for prediction and factor analysis of laser forming parameters,MSFC: Marshall Space Flight Center,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,No,"Various machine learning techniques (neural network, support vector machine, etc.) employed to predict bending angle of sheet metal subjected to laser forming processes and to elucidate most pertinent factors via SHAP analysis","Various machine learning techniques (neural network, support vector machine, etc.) employed to predict bending angle of sheet metal subjected to laser forming processes and to elucidate most pertinent factors via SHAP analysis",most pertinent factors in predicting bending angle
NASA,Mars2020 Rover (Perseverance),JPL: Jet Propulsion Laboratory,deployed,Agentic AI,1,0,0,classical_ml,,Mars2020 Rover,,b) Developed in-house,Yes,"Research, experiments, and engineering to empower future rovers with onboard autonomy; planning, scheduling & execution; path planning; onboard science; image processing; terrain classification; fault diagnosis; and location estimation.","Meta Search: Because the onboard scheduler will be invoked many times in a given sol (Martian Day) with a range of possible contexts (due to execution variations), its non backtracking nature leaves its vulnerable to brittleness. In order to mitigate this potential brittleness, the Copilot systems perform a monte carlo based stochastic analysis to set meta parameters of the scheduler - primarily activity priority but also potentially preferred time and temporal constraints.",Mission-priority-based recommendations for scheduling Mars2020 Rover activities.
NASA,NASA OCIO STI Concept Tagging Service,LaRC: Langley Research Center,deployed,Natural Language Processing,0,0,0,nlp_specific,,STI,,b) Developed in-house,No,An API (application program interface) for exposing topic models created with the STI (Scientific & Technical Information) concept training repository.,An API (application program interface) for exposing topic models created with the STI (Scientific & Technical Information) concept training repository.,API standards
NASA,Near-real-time aerosol retrievals from OMPS Limb Profiler measurements,GSFC: Goddard Space Flight Center,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,Atmospheric Chemistry Processing System (ACPS),,b) Developed in-house,Yes,"Rapid aerosol retrievals from OMPS Limb Profiler are important to monitor large wildfires and volcanic eruptions that reach the stratosphere.  These near-real-time (NRT) retrievals can inform aviation safety and help coordinate ground-based and in situ measurements of these disruptive events.  To enable NRT retrievals from OMPS Limb Profiler, we utilize neural networks trained on the operational physics-based data product, reducing the runtime to retrieve these aerosols from ~2 hours to ~2 minutes.","Sped up aerosol retrievals by ~60 times to enable rapid retrievals within 3 hours from acquisition, integrated imagery into NASA Worldview for quick assessment of disruptive events (volcanic eruptions, major wildfires) alongside related data products (e.g., OMPS SO2)","Predictions of aerosol extinction profiles between 0.5 - 40.5 km at 510, 600, 675, 745, 869, and 997 nm."
NASA,New Technology and Software Reporting (NTR),JPL: Jet Propulsion Laboratory,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,Yes,"NTR application uses ML model to suggest a Technology Category (e.g. Aerospace, Robotics) for the new technology being reported","NTR application uses ML model to suggest a Technology Category (e.g. Aerospace, Robotics) for the new technology being reported",Category classification
NASA,NextGen Advanced Methods: ATCSCC Webinar Speech2Text and Analysis,ARC: Ames Research Center,deployed,Natural Language Processing,0,0,0,nlp_specific,,ATCSCC,NLP,c) Developed with both contracting and in-house resources,Yes,"The Advanced Methods project explores the use of innovative and emerging technologies to drive post operational analysis of Traffic Management for aircraft. Technologies such as machine learning, (ML), artificial intelligence (AI), and advanced data analytics for use in improving the FAA’s traffic flow management. In this specific use case, our aim is to use deep learning to convert live ATCSCC webinar meeting conversation to text, and then apply natural language processing to the converted text data for later analysis and review.","The Advanced Methods project explores the use of innovative and emerging technologies to drive post operational analysis of Traffic Management for aircraft. Technologies such as machine learning, (ML), artificial intelligence (AI), and advanced data analytics for use in improving the FAA’s traffic flow management. In this specific use case, our aim is to use deep learning to convert live ATCSCC webinar meeting conversation to text, and then apply natural language processing to the converted text data for later analysis and review.",Text from speech to text and NLP of air traffic management content.
NASA,NextGen Data Analytics: Letters of Agreement,ARC: Ames Research Center,deployed,Natural Language Processing,0,0,0,nlp_specific,,Operated in an approved enclave,FAA,c) Developed with both contracting and in-house resources,Yes,"Today, operation constraints are documented via Standard Operating Procedures (SOP) and Letters of Agreement (LOA) and are not made available to the public in a consistent manner. SOPs are specific to an air traffic control facility and specify the procedures necessary for safe operation in the sector. LOA outline agreements establishing procedures and responsibilities between two parties (including crossing restrictions, holding patters, emergency procedure coordination, etc.) The LOA/SOPs are published internally as scanned PDFs and are the responsibility of the facility to maintain. To reduce the manual effort of tagging the documents for ease of reference, there is an opportunity to use modern data analytics and machine learning to produce and disseminate constraints in a standardized manner.",Providing LOAs or SOPs to stakeholders will enable flight planners (pilots and vendors) to study or ingest this information and thereby plan flight trajectories that remain consistent with air traffic constraints. It is also fundamental to Next Gen capabilities to share accurate data for purposes of creating new noise abatement procedures; improve NAS information for common situational awareness and alignment to implement new tools to assist in future time-based flow management.,Test-based digitized SOPs and LOAs.
NASA,Onboard Planner for Mars2020 Rover (Perseverance),JPL: Jet Propulsion Laboratory,deployed,Agentic AI,0,0,0,classical_ml,,Multiple approved space-based systems,,b) Developed in-house,Yes,The M2020 onboard scheduler incrementally constructs a feasible schedule by iterating through activities in priority-first order.,"Research, experiments, and engineering to empower future rovers with onboard autonomy; planning, scheduling & execution; path planning; onboard science; image processing; terrain classification; fault diagnosis; and location estimation. This is a multi-faceted effort and includes experimentation and demonstrations on-site at JPL's simulated mars navigation yard.","When considering each activity it computes the valid time intervals for placement, taking into account preheating, maintenance heating, and wake/sleep of the rover as required. After an activity is placed (other than a preheat/maintenance or wake/sleep), the activity is never reconsidered by the scheduler for deletion or moving. Therefore the scheduler can be considered non backtracking, and only searches in the sense that it computes valid timeline intervals for legal activity placement."
NASA,Perseverance Rover on Mars - Terrain Relative Navigation,JPL: Jet Propulsion Laboratory,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,Mars2020 Rover,,b) Developed in-house,Yes,3D machine vision via dual cameras to inform convolutional neural networks for rover navigation path planning.,3D machine vision via dual cameras to inform convolutional neural networks for rover navigation path planning.,Real-time terrain-relative navigation recommendations.
NASA,Pre-trained microscopy image neural network encoders,GRC: Glenn Research Center,deployed,Computer Vision,0,0,0,computer_vision,,NEST (WCS) SSP,,b) Developed in-house,No,"Convolutional Neural Network encoders were trained on over 100,000 microscopy images of materials.","When deployed in downstream microscopy tasks through transfer learning, encoders pre-trained on MicroNet outperform ImageNet encoders. These pre-trained MicroNet encoders have been successfully deployed for semantic segmentation, instance segmentation, and regression tasks.",Automatically segment microscopy features given limited annotated microscopy images.
NASA,Purchase Card Management System (PCMS),JPL: Jet Propulsion Laboratory,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,Yes,Purchase card application uses ML model to suggest if a purchase may be a taggable asset or a chemical.,Purchase card application uses ML model to suggest if a purchase may be a taggable asset or a chemical.,Metadata tagging recommendation
NASA,Quantification of Uncertainty Analysis Toolkit (QUAnT),GSFC: Goddard Space Flight Center,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,MATLAB,,b) Developed in-house,Yes,"The Quantification of Uncertainty Analysis Toolkit (QUAnT) is a digital-twin framework that informs and guides the design process of complex, large-scale, multidisciplinary systems throughout their life cycle, while maximizing resources (e.g., size, weight, power, cost, schedule).
QUAnT enables: 1) orders-of-magnitude reductions in computational cost through a multi-fidelity simulation approach and the most efficient sampling techniques, 2) maximization of project resources through optimal allocation and task automation, 3) model predictive capabilities through data-driven learning (digital twins), 4) quantification of uncertainty to the maximum extent possible to efficiently identify risk drivers, 5) reliability analyses for rare events through advanced statistical methods.
QUAnT lays its foundations on state-of-the-art methodologies described in peer-reviewed literature and leverages artificial intelligence and machine learning to automate and facilitate several tasks. It has successfully been applied to several engineering problems including flown NASA missions such as the James Webb Space Telescope and the ongoing Mars Sample Return, where it demonstrably brought notable savings in terms of time, cost, technical quality and efficiency.","QUAnT is expected to have a strategic, long-term, high payoff especially when used early in a project life cycle. This is advantageous as it can increase system knowledge and inform decisions when the design freedom is higher and cheaper (i.e., well before PDR, when 85% of the project’s total life cycle cost is locked in).
The anticipated ROI is tied to QUAnT’s ability to guide the mission development process while cutting down on computational cost, thus bringing notable savings in terms of time, cost and efficiency. Namely, QUAnT yields better (10%-50%) margin estimates, leading to time (<1+ year) and cost (<$200M+) savings; efficiencies in analysis cycles yield time and cost savings also thanks to the elimination of obsolete tasks and the workforce needed to perform them (as an example from a real-life case: 2.5 months, $300K for a 5-person team vs. 2 weeks, $5K for 1 person applying this technology). Finally, QUAnT is mathematically proven to provide the highest-quality results, which ensures having the best information available at hand when making decisions under uncertainty.
Note, the ROI estimates provided in here were derived from specific cases and can vary but do represent the correct order of magnitude.","Predictions, decisions"
NASA,RDUST Regolith Dust Universal System Tracker,MSFC: Marshall Space Flight Center,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,No,AI for real-time dust environment simulation and analysis,AI for real-time dust environment simulation and analysis,AI for real-time dust environment simulation and analysis
NASA,Retrieving stratospheric NO2 profiles from OMPS Limb Profiler measurements,GSFC: Goddard Space Flight Center,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,Unison PRISM,NASA Center for Climate Simulation’s Prism GPU cluster,,b) Developed in-house,Yes,"Stratospheric NO2 plays an important role in ozone photochemistry.  The OMPS Limb Profiler (LP) instrument provides daily near-global coverage; it is currently operating on two satellites and is planned for two additional platforms in the coming years.  However, LP is only weakly sensitive to NO2 due to coarse spectral resolution at wavelengths where NO2 absorbs, which prohibits the use of traditional retrieval techniques.","Additional observations of stratospheric NO2 abundances can improve our understanding of stratospheric chemistry and dynamics.  Validation of this work is complicated due to limited availability of observations, but the retrieved profiles show good agreement with state-of-the-art model simulations and the retrieved integrated column shows good agreement with space-borne measurements from Aura OMI.",Prediction of NO2 profiles between 10.5 - 45.5 km
NASA,Retrieving stratospheric water vapor from OMPS Limb Profiler measurements,GSFC: Goddard Space Flight Center,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,Atmospheric Chemistry Processing System (ACPS),,b) Developed in-house,Yes,"Stratospheric water vapor (SWV) plays an important role in atmospheric chemistry, dynamics, and radiative forcing.  OMPS Limb Profiler (LP) provides daily near-global coverage and currently operates on two satellites, with plans to launch two additional platforms in the coming years.  Developing a method to retrieve SWV from OMPS LP measurements would provide measurements of SWV into the 2030s.  However, OMPS LP has low sensitivity to SWV which inhibits the application of traditional retrieval methods.  We explored using neural networks to perform these retrievals.","With the impending loss of Aura Microwave Limb Sounder (MLS) which has provided SWV measurements for two decades, our OMPS LP product will serve as a low-cost continuation of the MLS water vapor record until a successor instruments can be developed and launched.","Each CNN predicts a water vapor profile.  The mean of the predictions comprises the reported OMPS LP water vapor profile, and the standard deviation of the predictions comprises the uncertainty in that water vapor profile."
NASA,SLIM: Software Lifecycle Improvement & Modernization,JPL: Jet Propulsion Laboratory,pilot,Generative AI,1,1,0,general_llm,,,,b) Developed in-house,Yes,"Use GenAI to help automate integration of software best practices, including adding appropriate documents, testing plans, tests, etc.","Use GenAI to help automate integration of software best practices, including adding appropriate documents, testing plans, tests, etc.",software best practices
