agency,use_case_name,verdict,confidence,reasoning
ED,Generative AI - Code Generation,standalone_chat,high,"All 12 office filings (duplicate-key group) describe staff prompting the OpenAI API directly for code snippets (Excel macros, DAX, SAS, VBA, Python) — direct tool use with no system integration described in any instance."
ED,Generative AI - Code Generation,standalone_chat,high,"All 12 office filings (duplicate-key group) describe staff prompting the OpenAI API directly for code snippets (Excel macros, DAX, SAS, VBA, Python) — direct tool use with no system integration described in any instance."
ED,Generative AI - Code Generation,standalone_chat,high,"All 12 office filings (duplicate-key group) describe staff prompting the OpenAI API directly for code snippets (Excel macros, DAX, SAS, VBA, Python) — direct tool use with no system integration described in any instance."
ED,Generative AI - Code Generation,standalone_chat,high,"All 12 office filings (duplicate-key group) describe staff prompting the OpenAI API directly for code snippets (Excel macros, DAX, SAS, VBA, Python) — direct tool use with no system integration described in any instance."
ED,Generative AI - Code Generation,standalone_chat,high,"All 12 office filings (duplicate-key group) describe staff prompting the OpenAI API directly for code snippets (Excel macros, DAX, SAS, VBA, Python) — direct tool use with no system integration described in any instance."
ED,Generative AI - Code Generation,standalone_chat,high,"All 12 office filings (duplicate-key group) describe staff prompting the OpenAI API directly for code snippets (Excel macros, DAX, SAS, VBA, Python) — direct tool use with no system integration described in any instance."
ED,Generative AI - Code Generation,standalone_chat,high,"All 12 office filings (duplicate-key group) describe staff prompting the OpenAI API directly for code snippets (Excel macros, DAX, SAS, VBA, Python) — direct tool use with no system integration described in any instance."
ED,Generative AI - Code Generation,standalone_chat,high,"All 12 office filings (duplicate-key group) describe staff prompting the OpenAI API directly for code snippets (Excel macros, DAX, SAS, VBA, Python) — direct tool use with no system integration described in any instance."
ED,Generative AI - Code Generation,standalone_chat,high,"All 12 office filings (duplicate-key group) describe staff prompting the OpenAI API directly for code snippets (Excel macros, DAX, SAS, VBA, Python) — direct tool use with no system integration described in any instance."
ED,Generative AI - Code Generation,standalone_chat,high,"All 12 office filings (duplicate-key group) describe staff prompting the OpenAI API directly for code snippets (Excel macros, DAX, SAS, VBA, Python) — direct tool use with no system integration described in any instance."
ED,Generative AI - Code Generation,standalone_chat,high,"All 12 office filings (duplicate-key group) describe staff prompting the OpenAI API directly for code snippets (Excel macros, DAX, SAS, VBA, Python) — direct tool use with no system integration described in any instance."
ED,Generative AI - Data Manipulation,standalone_chat,medium,"Staff prompt the OpenAI API to convert data types (e.g., county name to FIPS code) ad hoc — no agency system read/write is described."
ED,Generative AI - Design Generation,standalone_chat,medium,"Staff prompt the OpenAI API to generate paragraphs/images for visual designs — direct tool use, no system coupling described."
ED,Generative AI - Idea Suggestion,standalone_chat,high,"All 4 office filings (duplicate-key group) describe staff prompting the OpenAI API for brainstorming, suggestions, and outreach ideas — direct use with no workflow or system integration in any instance."
ED,Generative AI - Idea Suggestion,standalone_chat,high,"All 4 office filings (duplicate-key group) describe staff prompting the OpenAI API for brainstorming, suggestions, and outreach ideas — direct use with no workflow or system integration in any instance."
ED,Generative AI - Idea Suggestion,standalone_chat,high,"All 4 office filings (duplicate-key group) describe staff prompting the OpenAI API for brainstorming, suggestions, and outreach ideas — direct use with no workflow or system integration in any instance."
ED,Generative AI - Idea Suggestion,standalone_chat,high,"All 4 office filings (duplicate-key group) describe staff prompting the OpenAI API for brainstorming, suggestions, and outreach ideas — direct use with no workflow or system integration in any instance."
ED,Generative AI - Image Generation,standalone_chat,medium,"Staff prompt the OpenAI API to create images/icons representing team values — direct tool use, no system coupling described."
ED,Generative AI - Information Summarization,standalone_chat,high,"All 9 office filings (duplicate-key group) describe staff feeding public documents/articles to the OpenAI API for ad hoc summaries — general-purpose text generation, not agency-corpus RAG or system integration, in any instance."
ED,Generative AI - Information Summarization,standalone_chat,high,"All 9 office filings (duplicate-key group) describe staff feeding public documents/articles to the OpenAI API for ad hoc summaries — general-purpose text generation, not agency-corpus RAG or system integration, in any instance."
ED,Generative AI - Information Summarization,standalone_chat,high,"All 9 office filings (duplicate-key group) describe staff feeding public documents/articles to the OpenAI API for ad hoc summaries — general-purpose text generation, not agency-corpus RAG or system integration, in any instance."
ED,Generative AI - Information Summarization,standalone_chat,high,"All 9 office filings (duplicate-key group) describe staff feeding public documents/articles to the OpenAI API for ad hoc summaries — general-purpose text generation, not agency-corpus RAG or system integration, in any instance."
ED,Generative AI - Information Summarization,standalone_chat,high,"All 9 office filings (duplicate-key group) describe staff feeding public documents/articles to the OpenAI API for ad hoc summaries — general-purpose text generation, not agency-corpus RAG or system integration, in any instance."
ED,Generative AI - Information Summarization,standalone_chat,high,"All 9 office filings (duplicate-key group) describe staff feeding public documents/articles to the OpenAI API for ad hoc summaries — general-purpose text generation, not agency-corpus RAG or system integration, in any instance."
ED,Generative AI - Information Summarization,standalone_chat,high,"All 9 office filings (duplicate-key group) describe staff feeding public documents/articles to the OpenAI API for ad hoc summaries — general-purpose text generation, not agency-corpus RAG or system integration, in any instance."
ED,Generative AI - Information Summarization,standalone_chat,high,"All 9 office filings (duplicate-key group) describe staff feeding public documents/articles to the OpenAI API for ad hoc summaries — general-purpose text generation, not agency-corpus RAG or system integration, in any instance."
ED,Generative AI - Information Summarization,standalone_chat,high,"All 9 office filings (duplicate-key group) describe staff feeding public documents/articles to the OpenAI API for ad hoc summaries — general-purpose text generation, not agency-corpus RAG or system integration, in any instance."
ED,Generative AI - Mock Data Generation,standalone_chat,medium,"Staff prompt the OpenAI API to generate mock datasets for testing — direct tool use, no system coupling described."
ED,Generative AI - System Testing,standalone_chat,medium,"AI is fed fabricated prohibited-prompt examples to test filters — a direct prompting exercise, not a described integration into a production system."
ED,Generative AI - Text Generation,standalone_chat,high,"All 16 office filings (duplicate-key group) describe staff prompting the OpenAI API for drafts, summaries, templates, and messaging text — direct tool use with no system or workflow coupling described in any instance."
ED,Generative AI - Text Generation,standalone_chat,high,"All 16 office filings (duplicate-key group) describe staff prompting the OpenAI API for drafts, summaries, templates, and messaging text — direct tool use with no system or workflow coupling described in any instance."
ED,Generative AI - Text Generation,standalone_chat,high,"All 16 office filings (duplicate-key group) describe staff prompting the OpenAI API for drafts, summaries, templates, and messaging text — direct tool use with no system or workflow coupling described in any instance."
ED,Generative AI - Text Generation,standalone_chat,high,"All 16 office filings (duplicate-key group) describe staff prompting the OpenAI API for drafts, summaries, templates, and messaging text — direct tool use with no system or workflow coupling described in any instance."
ED,Generative AI - Text Generation,standalone_chat,high,"All 16 office filings (duplicate-key group) describe staff prompting the OpenAI API for drafts, summaries, templates, and messaging text — direct tool use with no system or workflow coupling described in any instance."
ED,Generative AI - Text Generation,standalone_chat,high,"All 16 office filings (duplicate-key group) describe staff prompting the OpenAI API for drafts, summaries, templates, and messaging text — direct tool use with no system or workflow coupling described in any instance."
ED,Generative AI - Text Generation,standalone_chat,high,"All 16 office filings (duplicate-key group) describe staff prompting the OpenAI API for drafts, summaries, templates, and messaging text — direct tool use with no system or workflow coupling described in any instance."
ED,Generative AI - Text Generation,standalone_chat,high,"All 16 office filings (duplicate-key group) describe staff prompting the OpenAI API for drafts, summaries, templates, and messaging text — direct tool use with no system or workflow coupling described in any instance."
ED,Generative AI - Text Generation,standalone_chat,high,"All 16 office filings (duplicate-key group) describe staff prompting the OpenAI API for drafts, summaries, templates, and messaging text — direct tool use with no system or workflow coupling described in any instance."
ED,Generative AI - Text Generation,standalone_chat,high,"All 16 office filings (duplicate-key group) describe staff prompting the OpenAI API for drafts, summaries, templates, and messaging text — direct tool use with no system or workflow coupling described in any instance."
ED,Generative AI - Text Generation,standalone_chat,high,"All 16 office filings (duplicate-key group) describe staff prompting the OpenAI API for drafts, summaries, templates, and messaging text — direct tool use with no system or workflow coupling described in any instance."
ED,Generative AI - Text Generation,standalone_chat,high,"All 16 office filings (duplicate-key group) describe staff prompting the OpenAI API for drafts, summaries, templates, and messaging text — direct tool use with no system or workflow coupling described in any instance."
ED,Generative AI - Text Generation,standalone_chat,high,"All 16 office filings (duplicate-key group) describe staff prompting the OpenAI API for drafts, summaries, templates, and messaging text — direct tool use with no system or workflow coupling described in any instance."
ED,Generative AI - Text Generation,standalone_chat,high,"All 16 office filings (duplicate-key group) describe staff prompting the OpenAI API for drafts, summaries, templates, and messaging text — direct tool use with no system or workflow coupling described in any instance."
ED,Generative AI - Text Generation,standalone_chat,high,"All 16 office filings (duplicate-key group) describe staff prompting the OpenAI API for drafts, summaries, templates, and messaging text — direct tool use with no system or workflow coupling described in any instance."
ED,Generative AI - Text Generation,standalone_chat,high,"All 16 office filings (duplicate-key group) describe staff prompting the OpenAI API for drafts, summaries, templates, and messaging text — direct tool use with no system or workflow coupling described in any instance."
ED,Generative AI and Foundation Model Integration,standalone_chat,low,"expected_benefits is generic AWS Bedrock platform marketing ('seamless integration into existing AWS services') rather than a description of concrete ED read/write coupling, and system_outputs remains the generic 'textual answers to general purpose questions.'"
ED,Grammarly AI Writing Assistant,standalone_chat,medium,Grammarly delivers real-time writing feedback/suggestions directly to users in a chat-like interface (ETS-ISS) — named-tool use with no system integration described.
ED,IPAC RPA Bot,system_integrated,high,"The bot downloads a CSV from Treasury's IPAC system, reformats it, and uploads it to ED SharePoint and the Financial system — a fixed scripted ETL sequence across identified systems, which per the audit amendment is system_integrated, not agentic."
ED,Legislation Comment Categorization,workflow_embedded,medium,"RAG chatbot categorizes/summarizes legislative comments from a single provided document for a business analyst — one identified triage flow, no system-of-record write-back described."
ED,MS Copilot - Business Process Improvement,standalone_chat,low,"Generic Copilot description ('drive process improvements, conduct impact analysis') names no specific agency system read/write — named-tool use only."
ED,MS Copilot - Collaboration & Communication,standalone_chat,low,Generic description of facilitating team collaboration and feedback with no specific system or process named beyond the M365 (ETS-ISS) environment.
ED,MS Copilot - Compliance & Risk Management,standalone_chat,low,Generic description of supporting audits/compliance checks with no named case system or data store read or written.
ED,MS Copilot - Content Organization & Archiving,standalone_chat,low,Generic description of organizing/archiving documents with no specific agency repository or system integration named.
ED,MS Copilot - Creative & Productive Work Enhancement,standalone_chat,low,Generic creativity/productivity boilerplate with no described system coupling.
ED,MS Copilot - Data Analysis & Insights,standalone_chat,low,Generic description of analyzing communications/documents for insights with no named data system or write-back described.
ED,MS Copilot - Document Creation & Editing,standalone_chat,medium,Copilot is used directly to draft/edit letters and reports — named-tool use with no system integration described.
ED,MS Copilot - Grant & Program Management,standalone_chat,low,Generic description of assisting with grant eligibility/monitoring with no named grants system read/write described.
ED,MS Copilot - Process & Workflow Automation,standalone_chat,low,"Despite the title, the narrative only generically describes automating planning/reviews with no named system or process step identified — insufficient to support workflow_embedded or system_integrated."
ED,MS Copilot - Project & Task Management,standalone_chat,low,Generic description of managing schedules/tasks with no named project-tracking system integration.
ED,MS Copilot - Research & Knowledge Management,standalone_chat,low,Generic description of research/knowledge-management support with no named corpus or system coupling.
ED,MS Copilot - Security & Privacy,standalone_chat,low,Generic description of reviewing security/privacy documentation with no named system integration.
ED,MS Copilot - Summarization,standalone_chat,medium,"Copilot is used directly to summarize feedback, reports, and transcripts — named-tool use with no system coupling described."
ED,MS Copilot - Technical Assistance & Code Generation,standalone_chat,medium,Copilot is used directly to generate/refine code — named-tool use with no system integration described.
ED,MS Copilot - Training & Education,standalone_chat,low,Generic description of creating training materials with no system coupling described.
ED,Speech to Text Meeting Transcription,standalone_chat,medium,Otter.ai provides real-time transcription/collaboration directly to meeting participants — named-tool use with no agency system integration described.
