agency,use_case_name,verdict,confidence,reasoning
DOJ,CoHost AI (Podcast hosting service feature),standalone_chat,high,"Produces a complete podcast production for public-relations purposes, a direct content-generation tool with no process coupling."
DOJ,Cocounsel AI,workflow_embedded,medium,"Used for document review/legal-document analysis as a pilot comparison tool, one defined review flow (transcription, tagging, facial/object recognition in media) without described system write-back."
DOJ,Code Development,standalone_chat,high,"Real-time code completions and coding guidance based on comments/existing code, a direct developer-productivity tool per the rule that named-tool assistants default to standalone unless integration is described."
DOJ,Commercial LPR (via HIDTA partners),system_integrated,medium,Reads from Flock license-plate-reader systems managed by HIDTA partners to identify vehicles tied to investigations.
DOJ,Community Treatment Pipeline Screening,system_integrated,high,"Explicitly pre-screens inmates using SENTRY and BEMR indicators, named FBOP systems of record, before flagging cases for clinical review."
DOJ,Conduit AI,workflow_embedded,medium,"Conversational AI platform used as a document-review comparison point (transcription, tagging, facial/object recognition), one review flow with no described system write-back."
DOJ,Controlled Substances Act (CSA): Automation of Reports and Consolidated Orders System (ARCOS) Data Summarization,system_integrated,high,"Automates validation, summarization, and outlier detection directly on DEA's own ARCOS controlled-substance reporting data."
DOJ,Controlled Substances Act (CSA): Transaction Data Ranking,system_integrated,medium,"Ranks CSA transaction data by analyst-defined factors, operating directly on the named CSA transaction dataset."
DOJ,Critical Mention,workflow_embedded,low,Monitors and summarizes publicly available mentions in a single identification-and-summary flow; narrative is thin on any further coupling.
DOJ,Cybersecurity Defense Tools,system_integrated,medium,Endpoint detection and threat-intelligence tools identify and respond to indicators of compromise pulled directly from DOJ systems.
DOJ,DEA Drug Signature Program Models,workflow_embedded,medium,"Models analyze seized-drug chemical composition to suggest geographic origin/route, which forensic chemists then evaluate alongside other information in one defined analysis step; no specific system read/write is named."
DOJ,Data & Analytics: Chemistry Instrument Library,system_integrated,medium,"Compares unknown drug samples against a library of known spectra for best match, i.e., reads from an identified reference data store."
DOJ,Data & Analytics: Database Tools,system_integrated,medium,"Searches and fuses a wide variety of named external data sources (scientific literature, social media, dark web, public records) for investigative insight."
DOJ,Data & Analytics: Gunshot Detection System,system_integrated,high,"Sensor-based detection rapidly locates gunshots and alerts law enforcement in real time, matching the CV-on-operational-sensor-feed example."
DOJ,Data & Analytics: Healthcare Fraud Detection,system_integrated,medium,Analyzes healthcare claims data across Medicare/Medicaid/TRICARE/VA programs to output fraud trend and link analyses.
DOJ,Data & Analytics: Threat and Security Incident Monitoring,system_integrated,medium,Performs entity resolution by scanning multiple commercial/government data feeds against analyst-entered information for real-time threat matches.
DOJ,Data Call Code Assist Tool,workflow_embedded,low,"Automates generation of search-query terms for administrative data calls, a single defined step; narrative gives no further system detail."
DOJ,"Data Synthesis, Sentiment, Filtering, and Location Linking",workflow_embedded,low,"Triages and tags incoming data for threat detection, feeding tagged data forward for further human confirmation/analysis in one defined flow."
DOJ,Data Triage and Processing,workflow_embedded,medium,"Single media-processing pipeline (transcription, translation, summarization, object detection) applied to FBI audio/video for faster operations."
DOJ,"Databricks (Forecasting, predictive analytics, data/statistical analysis)",system_integrated,medium,"Platform runs predictive modeling, forecasting, anomaly detection, and segmentation across ATR's economic/market datasets in production analysis."
DOJ,Deposition Transcript Management,workflow_embedded,medium,Marks up and organizes deposition transcripts/video as one defined litigation-support step.
DOJ,Descript,standalone_chat,high,"Synchronizes audio to video for communications/training content, a direct editing tool with no process coupling."
DOJ,Digital Forensics,workflow_embedded,medium,"Forensic tools extract, search, and organize digital evidence from devices as one defined evidence-processing flow; no case-management system integration is named."
DOJ,Dragon,standalone_chat,high,"Speech-to-text dictation and OS navigation aid for an employee accommodation, used directly with no described coupling to any agency system or process; the OIG instance of Dragon is identical in kind, so the same verdict applies to both."
DOJ,Dragon,standalone_chat,high,"Dictation/command software for reasonable-accommodation use, direct personal tool with no system coupling; same verdict as the CRT instance per the duplicate-key rule."
DOJ,Dun & Bradstreet Business Establishments Data,system_integrated,medium,Analyzes D&B's business-establishment data store to flag irregularities and assess risk for investigators.
DOJ,ELSAG/Leonardo (via HIDTA partners),system_integrated,medium,ATF accesses ELSAG license-plate-reader systems operated by HIDTA partners for vehicle identification.
DOJ,Enterprise Telecommunications Information System,workflow_embedded,low,"Speech-to-text reduces customer wait time, implying a single call-handling step; narrative gives no further system detail."
DOJ,Entity Resolution,system_integrated,medium,Builds a searchable index of records associated with distinct individuals by resolving entities across FBI record sources.
DOJ,Evidence.com,workflow_embedded,medium,"Generates reports/narratives/summaries to speed evidence review and court preparation, one defined review flow with no explicit system read/write described."
DOJ,Exiger Supply Chain Risk Management - DDIQ Due Diligence Analytics,system_integrated,high,"Produces analytical risk dashboards and cybersecurity scorecards for supply-chain vendors, matching the dashboards-refreshed-from-live-data example."
DOJ,Exiger Supply Chain Risk Management - DDIQ Research Engine,system_integrated,high,"Aggregates vendor data from open-source repositories via API keys into profiles, an explicit API-based data integration."
DOJ,Extracting Data from Receipts to Speed Travel Reimbursement or Provide Logbook Documentation,workflow_embedded,medium,"Currently OCR-extracts receipt data into a CSV file; the described upload into FIRM/UFMS systems is stated as a future ('eventually') step, so current operation is the single extraction flow."
DOJ,FINDER,system_integrated,medium,Machine learning sifts ATF's violent-crime/firearms-trafficking data to surface patterns and leads for investigators.
DOJ,FOIA Production Tools,system_integrated,high,"Explicitly automates document classification, redaction, and deduplication within the FOIAXpress system for FOIA request processing."
DOJ,Facial Recognition Technology,system_integrated,medium,"Matches query photographs for facial recognition to generate investigative leads, reading from an identified photo-matching data store; the USMS instance below performs the same function so the same verdict applies to both."
DOJ,Facial Recognition Technology,system_integrated,medium,"Matches a query photograph against publicly available images to narrow investigative subjects, same coupling as the FBI instance of this use case per the duplicate-key rule."
DOJ,Facial Recognition Technology and Data Mapping Tools,system_integrated,medium,"Facial recognition of open-source images generates investigative leads via matches for human review, reading from an image-matching data store."
DOJ,Facial Recognition Technology and Data Mapping Tools - 2,system_integrated,medium,"Facial matching against imagery to identify sex-trafficking victims and generate leads, same photo-database coupling as the other FRT entries."
DOJ,Federal Docket Management System,system_integrated,high,Explicitly named FDMS categorizes electronically submitted rulemaking comments via text analytics and manages their public posting/redaction.
DOJ,Financial and Cryptocurrency Analysis: Commercial Solution,system_integrated,medium,"Processes raw financial/cryptocurrency transaction data to produce link analysis, alerts, and chatbot briefings for ongoing investigations."
DOJ,Financial and Cryptocurrency Analysis: Federal Partner,system_integrated,medium,"Same financial/cryptocurrency transaction analysis workflow as the commercial-solution entry, reading multiple data sources to produce link analysis and alerts."
DOJ,Fingerprint (Friction Ridge) Optical Character Recognition (OCR),system_integrated,medium,"Compares friction-ridge prints against other prints within a case to link cases, i.e., matching against an identified fingerprint case-record store."
DOJ,First Two,system_integrated,medium,"Correlates map-based location data to link individuals to places, reading from geospatial datasets to visualize activity patterns for investigators."
DOJ,Friction Ridge Print Comparisons,system_integrated,medium,"Same friction-ridge print-comparison function as the deployed DEA fingerprint OCR entry, matching prints within case boundaries."
DOJ,Generative AI R&D Sandbox,unclear,medium,"Described only as a generic R&D environment to 'test and prototype' generative AI solutions with outputs that 'vary based on the use cases,' giving no description of any specific operating depth."
DOJ,Geospatial Tools,system_integrated,medium,"Applies AI/ML to DOJ's geographic data for mapping, visualization, and integration, producing maps/analytic files/database tables across sources."
DOJ,Google Translate,standalone_chat,high,"FBOP employees periodically use the public tool to translate documents/notices, a direct ad hoc use with no process or system coupling."
DOJ,Hootsuite,workflow_embedded,medium,AI-powered recommendation of optimal posting time is embedded in PAO's social-media scheduling/publishing flow; social listening features are explicitly not used.
DOJ,Human Language Extraction and Translation Technology,workflow_embedded,medium,Machine-translates documents/digital files into extracted/transcribed text as one defined translation step for FBI operations.
DOJ,Informatica - CLAIRE,system_integrated,high,"Explicitly catalogs and connects OIG data across disparate systems, automating curation and tracking data lineage from system views to column level."
DOJ,Insider Threat Management and User Activity Monitoring,system_integrated,medium,Continuously analyzes user activity across EOUSA systems to detect anomalous behavior and proactively flag potential breaches.
DOJ,Intelligence Data Platform,workflow_embedded,medium,"Transcribes/translates seized-device and authorized-communication audio and filters it to relevant content for human investigator/translator review, one defined triage flow."
DOJ,Internal Component-specific chatbot service,standalone_chat,medium,"Provides conversational general-information Q&A and text-improvement suggestions contained within a GCCH environment, with no specific process or system described."
DOJ,JAWS (Text-to-Speech Assistant for Accessibility),standalone_chat,high,"Provides audio descriptions of images/text for visually impaired personnel, a direct accessibility aid with no process coupling."
DOJ,JMIS: JARS,system_integrated,medium,Suggests scheduled prisoner movements based on historical successful movements within the JMIS prisoner-transportation system.
DOJ,JMIS: Route Optimizer,system_integrated,medium,Evaluates thousands of flight options to propose an optimal schedule within USMS's JPATS flight-scheduling system.
DOJ,JPATS Mobile App (Biometrics),system_integrated,medium,Quickly identifies a prisoner's record from a mobile manifest tied to the JPATS prisoner-movement system.
DOJ,Knowledge retrieval and synthesis (Azure OpenAI Services),workflow_embedded,medium,"Reviews large volumes of ATR's document-based data to produce legal summaries, citations, and answers, a retrieval-and-synthesis flow over an agency document corpus."
DOJ,LPR: Commercial Solution,system_integrated,medium,Captures license-plate images and converts them to searchable characters with location/time metadata for drug-investigation tracking.
DOJ,LPR: DEA DEASIL Program,system_integrated,medium,Same license-plate-reader capture/conversion function used to track persons of interest via vehicle plates.
DOJ,LPR: Federal Partner,system_integrated,medium,Same license-plate capture/conversion function operating through a federal-partner LPR feed.
DOJ,LPR: State Partner,system_integrated,medium,Same license-plate capture/conversion function operating through a state-partner LPR feed for drug-market investigations.
DOJ,"Language Translation,  Optical Character Recognition (OCR), Object Detection, Language Detection, Alert Noise Reduction",system_integrated,low,"Combines multiple detection/translation capabilities into 'autonomous detection and monitoring' of open-source and threat-intelligence feeds, implying continuous multi-source data coupling, though the narrative is otherwise terse."
DOJ,Lexis Nexis (People Search),system_integrated,medium,Retrieves an individual's historical-address and personal data from LexisNexis's external record store to inform a clemency character-and-fitness determination.
DOJ,LexisNexis (AI assisted legal research),workflow_embedded,medium,"Recommends caselaw/statutes/regulations in response to a query, a retrieval flow over a legal-research corpus rather than a read/write into a DOJ system."
DOJ,LexisNexis Accurint,system_integrated,medium,Merges public/proprietary records from Accurint's data store via entity resolution to build subject profiles for investigators.
DOJ,License Plate Reader 1,system_integrated,medium,Captures and reads vehicle license plates via character recognition to locate vehicles tied to persons of interest.
DOJ,License Plate Reader 2,system_integrated,medium,Same license-plate character-recognition function as License Plate Reader 1.
DOJ,License Plate Reader 3,system_integrated,medium,Same license-plate character-recognition function as License Plate Reader 1/2.
DOJ,Mark43 Public Safety Records,system_integrated,high,Organizes and correlates law-enforcement data via classification and entity resolution within the Mark43 public-safety records management system.
DOJ,Medical Claims Adjudication,system_integrated,high,Quantum Choice AI directly adjudicates medical billing payment decisions within FBOP's claims system.
DOJ,Medical Designations Calculator,system_integrated,medium,"Scores an inmate's medical/mental-health care level to determine the operational care-level designation, a production classical-ML score driving a clinical decision."
DOJ,"Microsoft Office 365, Teams, and Windows default features",standalone_chat,medium,"General editorial/grammar suggestions, data analysis, task automation, and search built into everyday O365 use, with no single process or system integration described."
DOJ,NIST Compliance Recommender,workflow_embedded,low,"Assists with assessing NIST guideline compliance and generating reports, a single defined compliance-review step; narrative is otherwise thin."
DOJ,NLETs Arrest Classification,system_integrated,medium,"Statistically classifies arrest-record text into offense types to inform recidivism assessments, a production classical-ML score feeding an operational classification."
DOJ,Named Entity Recognition,system_integrated,medium,Extracts and resolves entities into a searchable index of FBI records.
DOJ,National Data Exchange,system_integrated,high,Explicitly aids N-DEx (the National Data Exchange system) searches via entity extraction so users can filter results by role type.
DOJ,National Insurance Crime Bureau ISO ClaimSearch,system_integrated,medium,Analyzes ClaimSearch's insurance-claim data store to flag suspicious patterns and anomalies for fraud investigation.
DOJ,NetDocuments,system_integrated,high,"Predicts which OPR matter number a saved file belongs in within NetDocuments, OPR's 'repository of records,' directly aiding correct filing into that system."
DOJ,Next Generation Identification,system_integrated,high,NGI performs biometric and name-based matching against its identification database to generate investigative-lead candidates.
DOJ,Nlets Nationwide License Plate Reader Pointer Index,system_integrated,medium,"JWIN provides access to the named Nlets LPR Pointer Index, aggregating state/federal LPR repositories for query notification."
DOJ,OCR and Translation,workflow_embedded,medium,Transcribes and translates FBI documents/files into digital text as one defined digitization step.
DOJ,Object Classification Tool - Field Office Security Camera,system_integrated,high,"Detects object anomalies on a live field-office security camera feed and issues real-time security notifications, matching the CV-on-operational-sensor-feed example."
DOJ,Object Detection Tool 1,workflow_embedded,medium,Flags whether a barrier is present as a preprocessing check feeding into a broader biometric-matching pipeline; no direct system read/write is described for this step itself.
DOJ,Offense Text Auto-Coder (OTAC) - Automated offense coder from offense charge text strings used for the BJS National Pretrial Reporting Program,workflow_embedded,medium,"Converts free-text offense descriptions into standardized BJS offense codes for aggregated statistical reporting, a single data-harmonization flow rather than a live case system."
DOJ,Open Source Investigative Tool,workflow_embedded,low,"Generates investigative-lead recommendations to screen leads more efficiently, a single defined screening step with thin further detail."
DOJ,Optical Character Recognition Tool 2,workflow_embedded,medium,Digitizes FBI data into text as one defined OCR step.
DOJ,Optical Character Recognition Tool 3,workflow_embedded,low,Automates administrative text-data tasks; narrative is too thin to identify any system coupling beyond this single step.
DOJ,PLX,system_integrated,medium,"Forensically analyzes data from multiple named investigation sources (phones, computers, warrant returns) to surface entity matches and link-analysis visualizations."
DOJ,Pacer Search,system_integrated,medium,"Validates an individual's identity via PACER federal court records, reading from a named external system of record."
DOJ,Palantir,system_integrated,high,"Integrates and analyzes case information to maintain an accurate case-management system, an explicit system-of-record coupling."
DOJ,Palantir (via access to external state LE system),system_integrated,medium,"ATF performs standard search queries against the state partner's live Palantir case-management system, reading from an operational system of record even though ATF doesn't manage its AI features."
DOJ,Pathfinder,workflow_embedded,medium,"Scores user-completed career assessments to suggest career-pathway options, a single self-contained assessment flow."
DOJ,Policy Chatbot,workflow_embedded,medium,"Chatbot locates FBI user manuals/documentation in response to policy questions, a retrieval flow over an agency document corpus."
DOJ,Prisoner Assessment Tool Targeting Estimated Risk and Needs (PATTERN),system_integrated,medium,"Predicts recidivism risk to drive programming/services decisions for incarcerated adults, a production classical-ML score feeding an operational decision; the FBOP instance performs the identical scoring function so both get the same verdict."
DOJ,Prisoner Assessment Tool Targeting Estimated Risk and Needs (PATTERN),system_integrated,medium,"Scores an inmate's current recidivism risk level to inform FBOP's risk instrument determination, same production-scoring function as the OJP instance per the duplicate-key rule."
DOJ,ProLaw,workflow_embedded,high,"Explicitly searches PRAO's own database of prior inquiry/advice files to surface relevant historical matters, textbook RAG over an agency corpus."
DOJ,Procurement Data Triage Tool,workflow_embedded,low,"Assists analysts with manual review by triaging procurement data, a single defined step; narrative gives no further system detail."
DOJ,Psychological Test Interpretation - Pearson Assessments,system_integrated,medium,"Automated interpretation of psychological test results produces reports used directly in clinical evaluation/treatment planning, a production classical-ML output feeding an operational determination."
DOJ,Public Comment Analysis,system_integrated,medium,"Categorizes and maps high-volume public comments and supports dashboards that provide live metrics, matching the dashboard-refreshed-from-data example."
DOJ,Rapid Offense Text Autocoder (ROTA) - Automated offense coder from offense charge text strings used for the BJS Criminal Cases in State Courts,workflow_embedded,medium,"Converts free-text state-court offense charges into standardized BJS codes for aggregated reporting, the same single data-harmonization flow as OTAC."
DOJ,Redaction Tool 1,workflow_embedded,medium,"Suggests redactions for time-intensive manual review tasks, a single defined redaction step."
DOJ,Salesforce,unclear,high,"Filing explicitly describes this as 'enabling infrastructure' for future AI applications 'rather than direct AI outputs,' so there is no current operating depth to place on the ladder."
DOJ,Search Tool,unclear,low,"Narrative says only 'better search results' and 'search results,' giving no indication of what is searched or how it connects to any specific system or process."
DOJ,Sentiment Analysis Tool,workflow_embedded,low,"Analyzes sentiment to improve FBI job-recruitment marketing, a single defined analysis flow; detail on system coupling is thin."
DOJ,ServiceNow,system_integrated,high,"Automates IT helpdesk ticket triage, classification, and virtual-agent resolution within the named ServiceNow ITSM ticketing system."
DOJ,ShotSpotter (via access to external state/local systems),system_integrated,high,"Sensor-based detection rapidly locates gunshots and alerts law enforcement in real time, matching the CV-on-operational-sensor-feed example."
DOJ,SimplyFile,workflow_embedded,medium,"Predicts an Outlook folder for each email based on the user's filing habits, a single personal email-filing flow."
DOJ,Smartphone and tablet operating systems and features,standalone_chat,medium,"Generic OS-level optimization and cybersecurity update features on DOJ devices, with no single process or system integration described."
DOJ,Southwest Border Transaction Record Analysis Center (SWBTRAC),system_integrated,medium,"Monitors cross-border financial-transaction data for anomalies and risk scoring, reading from an identified operational data store."
DOJ,Speech to Text Managed Service - Voice Transcription to Text,workflow_embedded,medium,"Transcribes and can summarize audio files as one defined transcription-service step, reducing reliance on contracted vendors."
DOJ,Spokeo,system_integrated,medium,Aggregates and enriches publicly accessible personal data via entity resolution to build comprehensive subject profiles for investigators.
DOJ,Static-99 Sex Offender Data System (SODS),system_integrated,medium,"Produces a recidivism-risk score used as one data point within FBOP's formal ten-point sex-offender risk evaluation, a production classical-ML output feeding an operational determination."
DOJ,Summarization Tool,workflow_embedded,low,Summarizes FBI data as a single defined summarization step; narrative gives no further system detail.
DOJ,Summarizing Inspection Actions and Results for Future Inspectors,workflow_embedded,medium,"Generates a rough draft of inspection results from data sets/graphs for human review and approval, a single defined report-drafting flow."
DOJ,Supply Chain Analytics,system_integrated,medium,Analytical outputs on drug-market supply chains draw from underlying data sources to support investigative tracking of markets and entities.
DOJ,Symphony AD-Hoc Batch Processing,workflow_embedded,medium,"Translation, transcription, and summarization language-processing pipeline for FBI operations, a single defined processing flow."
DOJ,Systran Translate Server,workflow_embedded,medium,"Machine translation of investigative data for review, a single defined translation step."
DOJ,TIPS,workflow_embedded,medium,"Prioritizes tips and routes some to a second human review based on thresholds, a single defined triage/routing process; no named case-management system is described."
DOJ,Table of Contents / Table of Authorities Word plugin,workflow_embedded,medium,"Generates tables of contents/authorities within draft briefs, a single defined document-formatting step in brief preparation."
DOJ,Thomson Reuters CLEAR,system_integrated,medium,AI-driven data integration and entity resolution consolidate diverse records from CLEAR's data store into coherent subject profiles for investigators; the USNCB instance uses the same underlying CLEAR data store so both get the same verdict.
DOJ,Thomson Reuters CLEAR,system_integrated,medium,"Provides access to CLEAR's large record data sets to locate persons of interest, same data-store coupling as the ATF instance per the duplicate-key rule."
DOJ,Thomson Reuters CLEAR - License Plate Recognition,system_integrated,medium,Reads CLEAR's LPR data to identify vehicle location history and connect addresses/individuals to a vehicle for investigations.
DOJ,Thomson Reuters Vigilant Vehicle Manager,system_integrated,medium,Organizes and analyzes license-plate/vehicle-sighting data to surface recurring patterns for investigative attention.
DOJ,TransUnion TLOxp Online Investigative Services,system_integrated,medium,Gathers and analyzes personal/financial/asset data via entity resolution and risk scoring from TLOxp's data store for investigators.
DOJ,Trial Presentation Software,standalone_chat,medium,"Assists in presenting documents/video during courtroom proceedings, a direct staff-operated presentation tool with no system coupling described."
DOJ,"TruNarc, Smith Detection",system_integrated,medium,"A narcotics-detection instrument tests suspected mail and generates result reports, an operational sensor-based detection device confirming staff findings."
DOJ,Trunet Systems,system_integrated,high,"Biometric (fingerprint/vocal) identification gates inmate access to their Trust Fund Account information, an explicit named system integration."
DOJ,Truview,system_integrated,high,"Explicitly analyzes data held within FBOP's TRU, visiting, case-management, and volunteer systems to produce actionable investigative information."
DOJ,UAS Threat Detector,system_integrated,medium,"Detects and analyzes unmanned aircraft near FBOP facilities in real time to determine threat status, matching the sensor-feed detection example."
DOJ,Unmanned Aerial Systems (UAS),agentic_workflow,medium,"The ATF Airship platform performs CV-based video surveillance with object detection and near-real-time alerts, but the USMS instance of this same use-case name describes Skydio drones that autonomously plan and execute flight paths without step-by-step human control, so the deeper agentic verdict applies to both per the duplicate-key rule."
DOJ,Unmanned Aerial Systems (UAS),agentic_workflow,medium,"Skydio drones use onboard AI to predict obstacle/subject movement and autonomously plot and execute a safe flight path, with the human operator focused on the mission rather than driving each maneuver, meeting the autonomy bar for this rung; the ATF instance of this use case is shallower (CV surveillance alerts) but the duplicate-key rule takes the deepest level."
DOJ,UpToDate,workflow_embedded,medium,"Compiles recommended treatments/information from clinical literature in response to a submitted condition, a retrieval flow over a clinical knowledge corpus."
DOJ,Veritone,workflow_embedded,medium,"Transcribes/translates audio and video files for manual review, a single defined transcription/translation step; the Department-wide instance performs the identical function so both get the same verdict."
DOJ,Veritone,workflow_embedded,medium,"Transcribes/translates non-English audio and documents for initial attorney review (not an official record), same single transcription/translation step as the CRM instance per the duplicate-key rule."
DOJ,Veritone Digital Media Hub,system_integrated,medium,"Searches PAO's own event-photo databases and identifies objects within those photo catalogs, i.e., reads from an identified agency data store."
DOJ,Veritone Illuminate,workflow_embedded,medium,"Turns unstructured audio/video into structured, searchable transcription/translation data to aid human case review, a single defined structuring step."
DOJ,Veritone Redact,workflow_embedded,medium,"Automates redaction of sensitive information in audio/video files as part of ATF's FOIA request-processing step, with suggestions reviewed/approved by staff."
DOJ,Video Transcription Tool,workflow_embedded,medium,"Converts audio/video files into plain text for analyst use, a single defined transcription step."
DOJ,"Voicemail Transcription, Translation and Summarization",workflow_embedded,medium,"Voicemails are transcribed, translated, and AI-summarized into an email routed to the shared PARDON inbox for processing alongside other requests, a single defined intake flow."
DOJ,Wellsaid,standalone_chat,high,"Converts text to speech audio for social media, training, and audiobook content, a direct content-generation tool with no process coupling."
DOJ,Westlaw (AI assisted legal research),workflow_embedded,medium,"Recommends caselaw and legal materials in response to a query, a retrieval flow over Westlaw's legal-research corpus."
