agency,use_case_name,bureau_component,stage_normalized,ai_classification_normalized,is_generative_ai,is_general_llm_access,is_coding_tool,ai_sophistication,tool_product_name,system_name,vendor_name,development_type,has_custom_code,problem_statement,expected_benefits,system_outputs
SEC,Legal Research (Westlaw Precision),Office of the Chief Data Officer (OCDO),deployed,Generative AI,1,0,0,general_llm,Westlaw AI,,West Publishing,a) Purchased from a vendor,No,More efficient legal research.,Improved search results and extracted information to assist in legal research activities.,AI-enabled extractions of text and AI-enabled type-aheads in search bars
SEC,Lexis Protege,"Division of Enforcement (ENF), Division of Examinations (EXAMS), Office of the Chief Data Officer (OCDO), Office of the General Counsel (OGC)",pilot,Generative AI,1,1,0,general_llm,Lexis+ Protege,,RELX,a) Purchased from a vendor,No,"The AI output will facilitate legal research, document analysis, and document production.","More efficient legal research and analysis, document review, and document production.","Document summaries, document drafts, workflow analysis, and answers to user-selected questions."
SEC,Name Matching,Division of Examinations (EXAMS),deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,NEAT,Aretec Inc,c) Developed with both contracting and in-house resources,Yes,Name Matching - Identifies certain similarities in names across data sources. This allows staff to more easily compare information across data sources.,Identifies certain similarities in names across data sources. This allows staff to more easily compare information across data sources.,The system outputs a number which measures how closely names match.
SEC,Natural language search on images through FlashPoint,"Division of Examinations (EXAMS), Division of Enforcement (ENF)",deployed,Computer Vision,0,0,0,computer_vision,,,Flashpoint,a) Purchased from a vendor,No,Using natural language to search through images posted to social media.,Help the agency find and identify relevant images when reviewing social media posts.,The Flash Point AI image search returns images from its database of social media posts relevant to a user's natural language query.
SEC,Optical Character Recognition (OCR) for Records Analysis,Division of Enforcement (ENF),deployed,Computer Vision,0,0,0,computer_vision,Aretec SEARCH,SEARCH,Aretec,c) Developed with both contracting and in-house resources,No,Extract structured data from unstructured digital image files of checks.,Assists ENF staff in extracting relevant information from digital image files. This will accelerate associated ENF investigations.,A text string of all text recognized from the associated image.
SEC,Parsing of Plain Language Descriptions to Machine-Readable Notations,Division of Examinations (EXAMS),deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,NEAT,Aretec Inc,c) Developed with both contracting and in-house resources,Yes,Automates conversion of plain-language text into machine-readable standardized notations. This permits ease of analysis,Automates conversion of plain-language text into machine-readable standardized notations.  This permits ease of analysis.,The system outputs machine-readable notations.
SEC,Single Event Insider Trading Analysis,Division of Enforcement (ENF),deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,Aretec SEARCH,SEARCH,Aretec,c) Developed with both contracting and in-house resources,Yes,Assist ENF staff in identifying accounts with trading activity in advance of material equity price moves that warrant further investigation by the ENF staff.,Assist ENF staff in identifying accounts with trading activity in advance of material equity price moves that warrant further investigation by the ENF staff.,Leads worthy of consideration for additional investigation.
SEC,Tracing digital asset transactions and identifying entities controlling wallet addresses,"Division of Enforcement (ENF), Division of Examinations (EXAMS)",deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,Chainalysis,a) Purchased from a vendor,No,The tool helps to identify clusters of related wallet addresses and to predict the senders change in transaction data.,Staff has greater clarity of the wallet addresses controlled by certain entities and the movement of their digital assets.,Digital asset holdings and transfers are used to build an understanding of the activities of certain entities during examinations and investigations.
SEC,Training Conversation Tool,Office of Human Resources (OHR),deployed,Natural Language Processing,0,0,0,nlp_specific,,,SkillSoft,a) Purchased from a vendor,No,Strictly a training tool for practicing conversations on a variety of topic areas.,Improves communication and collaboration skills of the SEC workforce,Feedback on collaboration and communication.
SEC,Using AI Large Language Model chat for general tasks/questions,Division of Enforcement (ENF),deployed,Generative AI,1,1,0,general_llm,,SEARCH,"Aretec, Elder Research",c) Developed with both contracting and in-house resources,,Using an AI Large Language Model chat for general tasks and answer questions,This AI service will provide a internal Large Language Model for general usage.,Chat response is in direct response to users individual request.
SEC,Using AI to answer questions about a corpus of uploaded files,"Division of Enforcement (ENF), Division of Economic and Risk Assessment (DERA)",deployed,Generative AI,1,1,0,general_llm,,SEARCH,Elder Research,c) Developed with both contracting and in-house resources,Yes,This AI service will provide a internal Large Language Model for general usage for chatting and answering questions about user uploaded files and internal knowledge bases.,Cost and time savings by reducing Staff's time in reviewing a large number of documents.,Chat response is in direct response to users individual request.
SEC,Using Machine Learning/Artificial Intelligence Techniques to Predict Entities With Certain Risk Characteristics,Division of Examinations (EXAMS),deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,Aretec EDP,EDP,IBM,c) Developed with both contracting and in-house resources,Yes,Analyze data to predict entities with certain risk characteristics. Staff may consider the results of these efforts in their examination efforts.,Analyze data to predict entities with certain risk characteristics. Staff may consider the results of these efforts in their examination efforts.,This system provides predictive information.
SEC,Using Natural Language Processing Techniques to Search and Analyze Certain Filings,Division of Examinations (EXAMS),deployed,Natural Language Processing,0,0,0,nlp_specific,Aretec EDP,EDP,Aretec,c) Developed with both contracting and in-house resources,Yes,Helps search and analyze a corpus of unstructured filings. Staff may consider the results of these efforts in their examination efforts.,Helps search and analyze a corpus of unstructured filings. Staff may consider the results of these efforts in their examination efforts.,This system allows for search and analysis of certain filings.
SEC,Utilize Westlaw Quick Check to cross check SEC documents.,Division of Enforcement (ENF),deployed,Generative AI,1,1,0,general_llm,Westlaw AI,,Westlaw,a) Purchased from a vendor,,Utilize existing Westlaw product to cross check SEC documents.,Review SEC documents for additional case information.,A report is created with a list of cases.
SEC,Westlaw Co-Counsel,"Division of Enforcement (ENF), Division of Examinations (EXAMS), Office of the Chief Data Officer (OCDO), Office of the General Counsel (OGC)",pilot,Generative AI,1,1,0,general_llm,Westlaw AI,,Thomson Reuters,a) Purchased from a vendor,No,"The AI output will facilitate legal research, document analysis, and document production.","More efficient legal research and analysis, document review, and document production.","Document summaries, document drafts, workflow analysis, and answers to user-selected questions"
GSA,Acquisition Analytics,,deployed,Natural Language Processing,0,0,0,nlp_specific,,,,,,"This AI is intended to solve the problem of classifying transactions within the Government-wide Category Management Taxonomy, which helps category managers accurately view the distribution of obligations and make decisions on aggregating multi-agency spend.",,
GSA,Category Taxonomy Refinement Using NLP,,deployed,Natural Language Processing,0,0,0,nlp_specific,,,,,,"The AI is designed to address the challenge of maintaining an accurate, scalable, and contextually relevant taxonomy classification system for agency data. Traditional manual classification methods are time-consuming, prone to inconsistency, and difficult to scale across large datasets. By using Natural Language Processing (NLP), the AI automates and refines the categorization of content, ensuring that data is consistently and accurately classified according to evolving standards and organizational needs.",,
GSA,Content Management Analysis System Pilot,,pilot,Natural Language Processing,0,0,0,nlp_specific,,,,,,"The AI is intended to solve the problem of automating data extraction from PDF, Excel, and Word documents stored in an isolated data lake. It aims to develop a prototype web application that can extract, structure, and enable focused analytics from IT procurement documents, and support plain language search and prompted interaction with the extracted data.",,
GSA,Elastic Machine Learning Threat Detection (Phase 1),,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,,,"The AI is intended to solve the problem of identifying and detecting threats within system logs. By utilizing Elastic Machine Learning and Amazon SageMaker, the system performs time series analysis on log data to proactively identify potential security breaches or anomalies that might otherwise go unnoticed. This continuous analysis aims to enhance the overall security posture of GSA IT.",,
GSA,Elastic Machine Learning Threat Detection (Phase 2),,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,Microsoft Teams,,,,,"The AI is intended to solve the problem of effectively identifying and prioritizing cyber threats. By creating aggregation models and decision tree models, the AI aims to synthesize information from various sources, including Phase 1 models and new use cases, to provide a comprehensive understanding of user behavior and machine communication patterns. This will allow for the isolation and ranking of cyber threats, facilitating faster and more accurate escalation to threat hunting and incident response teams.",,
GSA,Enterprise Chatbot (GSAi),,deployed,Generative AI,1,1,0,general_llm,,,,,,"The AI is intended to solve the problem of providing GSA staff with an enterprise-wide chatbot tool for general productivity support. This will allow users to access an internally available chatbot for tasks such as generating initial drafts, outlines, and copyediting for writers; facilitating faster research and more nuanced understanding of concepts for researchers; and drafting functions and working code for engineers.",,
GSA,FAS Catalog Platform - Image Recognition for Product Photos,,deployed,Computer Vision,0,0,0,computer_vision,,,,,,"The AI is intended to solve the problem of poor quality or inaccurate product photos on the FAS Catalog Platform, which negatively impacts the buying experience for government purchasers and potentially sales for vendors. Currently, manual review of these images is impractical due to the large volume of products, leading to many substandard images remaining on GSA Advantage. By automating the assessment of image quality and accuracy, the AI aims to streamline the review process and improve the overall visual quality of product listings.",,
GSA,FAS Catalog Platform - Virtual Assistant,,pilot,Generative AI,1,0,0,general_llm,,,,,,"The AI is intended to solve the problem of users struggling to quickly find help and support documentation within the extensive FCP system. Currently, users often resort to contacting the Vendor Support Center (VSC) instead of sifting through existing user guides, FAQs, and quick reference guides. The Virtual Assistant aims to streamline access to this vast volume of support information, providing quicker answers to common support questions and alleviating the burden on human support staff.",,
GSA,Gemini for Google Workspace,,deployed,Generative AI,1,1,0,general_llm,Gemini,,,,,"The AI (Gemini for Google Workspace) is intended to help federal agencies enhance productivity and streamline operations by assisting with tasks such as document drafting, data analysis, communication enhancement, and workflow automation. This production implementation aims to benefit users and support the agency's mission to deliver value and savings in real estate, acquisition, technology, and other mission-support services.",,
GSA,GovCXAnalyzer,,deployed,Natural Language Processing,0,0,0,nlp_specific,,,,,,"The AI is intended to enhance the analysis of customer experience (CX) data across government services. It aims to process structured and unstructured customer feedback to identify key themes, sentiments, and pain points, thereby improving government services.",,
GSA,Leasing Desk Guide Bot,,deployed,Generative AI,1,1,0,general_llm,,,,,,"The AI, specifically the ""Leasing Desk Guide Bot,"" is intended to solve the problem of GSA stakeholders needing to efficiently access accurate, consistent, and context-relevant information from the Leasing Desk Guide to perform their duties. By leveraging a RAG-based internal chatbot, the system aims to streamline the information retrieval process, reducing the time and effort traditionally required to find specific details within a large corpus of knowledge, thereby enhancing operational efficiency for GSA personnel.",,
GSA,Login.gov: artificial intelligence technology used for detecting and mitigating fraud for remote unsupervised identity verification,,deployed,Computer Vision,0,0,0,computer_vision,,,,,,"The AI is intended to solve the problem of detecting and mitigating fraud, spoofing, or deepfakes introduced by the remote identity proofing process. Specifically, it aims to compare and verify a user's identity by scanning identity documents uploaded online for authenticity, conducting one-to-one facial matching comparing the applicant’s self photograph (selfie) with the image on the identity evidence, performing liveness detection to mitigate imposters uploading images of stolen or counterfeit documents, and fraud detection analytics, all with the goal of ensuring the applicant is the person they are claiming to be. This is also to achieve NIST SP 800-63 compliance, which effectively requires AI-based capabilities for compliance with remote proofing.",,
GSA,No-Code Text and Sentiment Analysis with XM Discover,,deployed,Natural Language Processing,0,0,0,nlp_specific,,,,,,"The AI in this use case is intended to solve the problem of efficiently conducting text and sentiment analysis on qualitative feedback in a no-code environment. This allows GSA to gain a more nuanced view of customer sentiment and connect text feedback to key survey metrics and operational data for more thorough insights, moving beyond simple text summarization. Ultimately, the AI helps GSA to improve its ability to make data-driven decisions regarding customer needs.",,
GSA,Portfolio Analysis LLM,,deployed,Generative AI,1,1,0,general_llm,,,,,,"The AI is intended to solve the problem of enabling strategic decision-making around the optimization of the PBS real estate portfolio. This involves aggregating multiple data sources to answer key strategic questions, such as how to increase occupancy levels or find opportunities to decrease the cost per occupant within the portfolio.",,
GSA,Pricing Policy Chatbot,,pilot,Natural Language Processing,1,0,0,general_llm,,,,,,"The AI, specifically the Pricing Policy Chatbot, is intended to solve the problem of efficiently providing factually accurate, context-relevant, and consistent information related to Pricing Policy to internal stakeholders. By training a RAG-based internal chatbot on a dedicated corpus of knowledge, the system aims to streamline the process of information retrieval and ensure that personnel have immediate access to the necessary guidance for their duties, thereby reducing potential inconsistencies and improving operational efficiency.",,
GSA,ServiceNow Virtual Agent (Curie),,deployed,Natural Language Processing,0,0,0,nlp_specific,ServiceNow Now Assist,,,,,This use case is designed for use within GSA to allow employees to research IT issues presenting to their workstation or find a quick answer to an IT procedure.,,
GSA,Solicitation Review Tool (SRT),,deployed,Natural Language Processing,0,0,0,nlp_specific,,,,,,"The AI is intended to solve the problem of efficiently identifying non-compliant Information and Communications Technology (ICT) solicitations within SAM.gov data. It aims to automate the initial screening process to flag solicitations that may lack necessary compliance language, which would otherwise require extensive manual review by agencies.",,
GSA,Strategic Atlas,,deployed,Generative AI,1,0,0,general_llm,,,,,,"The AI is intended to solve the problem of difficulty in monitoring strategy execution and related opportunities at GSA, specifically because execution often depends on agency partners whose priorities, progress, and results are hard to track.",,
GSA,Tier 1 Use Cases,,deployed,Other,0,0,0,classical_ml,,,,,,"These use case addresses challenges such as lack of familiarity with AI tools, inefficient low-stakes tasks, uninformed AI tool acquisition, and unaddressed ethical implications by providing a framework for exploring, evaluating, and understanding AI capabilities with non-sensitive information.",,
GSA,USAi.gov,,deployed,Generative AI,1,1,0,general_llm,,,,,,"The AI is intended to solve the problem of making it easier for other agencies to rapidly deploy a chatbot to their organizations, as well as providing standardized API access to a suite of curated models and a mechanism for managing their user base. This addresses the challenge of individual agencies needing to build and maintain their own generative AI solutions, by offering a shared service model.",,
EPA,AI Assistants in Esri Tools,OFA,pilot,Generative AI,1,0,0,general_llm,Esri ArcGIS AI,GeoPlatform,ESRI,c) Developed with both contracting and in-house resources,No,This would help people use Esri software do more complex analysis in a shorter time and more easily.,This would save staff time and allow for more complex data analysis and visualization that would assist with making better environmental decisions.,"code, analysis, suggested tool use"
EPA,AI-Enhanced Facility Finder,OECA,pilot,Computer Vision,0,0,0,computer_vision,,,,b) Developed in-house,Yes,"Many facilities are required to register for industrial stormwater permits but do not do so. To find unpermitted facilities, EPA personnel use approaches that are time-consuming, inefficient, and infeasible to scale to the millions of facilities in the U.S.","AI-Enhanced Facility Finder saves time for EPA employees by identifying facilities most likely to lack necessary industrial stormwater permits, which are then reviewed by humans. Testing at the state level has shown these identifications increase the number of facilities that are permitted and monitored, resulting in cleaner water for Americans.","The model outputs the geolocation of facilities at increased likelihood of needing an industrial stormwater permit but lacking one. It also outputs a risk score, from No risk to High Risk for permitted facilities, which is used as one of many inputs by human reviewers."
EPA,Agency Records Management System,OFA,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,Agency Records Management System (ARMS),Savan Group,c) Developed with both contracting and in-house resources,Yes,reduce burden on staff when identifying appropriate records schedules,"cost savings, reducing administrative burden on staff and improving accuracy of records management",records schedule prediction
EPA,Briefcam,OECA,pilot,Computer Vision,0,0,0,computer_vision,,,,,,Speed the review and improve the accuracy of captured surveillance footage.,This product will help increase case investigation speed by greatly reducing the amount of time Special Agents spend reviewing video footage.,Briefcam produces a summary video containing bookmarked images to the surveillance footage location the event is identified from.
EPA,Document comparison,Region 8,pilot,Generative AI,0,0,0,general_llm,,AI-Work,,b) Developed in-house,No,Review and comparison of two documents,cutting back on the number of templates that we maintain.,text and comparison between two documents.
EPA,Helpdesk chat assistant for common data system tasks,OFA,deployed,Classical/Predictive Machine Learning,1,0,0,general_llm,ServiceNow Now Assist,ServiceNow,ServiceNow,c) Developed with both contracting and in-house resources,No,"The Chat Bot implementation increases Help Desk tier 0 resolution, resulting in higher customer satisfaction and better use of Help Desk resources.",Improving customer wait time.  Increasing Helpdesk agents' availability to resolve more complex IT incidents.,IT solutions recommendations
EPA,Living Literature Review: Semi-automated Literature Screening,OAR,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,Yes,"The Agency conducts reviews of scientific literature in many contexts, including periodic revision of NAAQS as mandated by the Clean Air Act, other standards, but also one-time assessments of published evidence. Given the scope of some of those reviews and the very large of peer-reviewed articles to consider, a system was required to rank and prioritize them for faster screening, based on past reviews and ongoing expert criteria.","Faster, more responsive evidence reviews.","The AI system queues up references for expert review with the references most likely to be relevant first, and continuously improves the queue as the experts go through it."
EPA,Microsoft Power Automate (custom document processing model),OFA,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,Custom In-House AI,Microsoft  Office 365,Microsoft,b) Developed in-house,No,Saving time and money by extracting only useful information from lengthy utility bills and putting it into an easy to read format automatically.,Cost savings and reduced man hours.,AI extracts relevant data from lengthy documents.
EPA,Preparation of Brownfields Success Stories,Region 1,pilot,Generative AI,1,1,0,general_llm,Azure OpenAI,AI-Work,Azure OpenAI,b) Developed in-house,No,"Preparing draft Brownfields success stories involves compiling and summarizing extensive data from technical reports about site history and environmental assessment/cleanup ads well as financial information about cleanup costs, grant funds, leveraged public/private investment, and jobs leveraged. this information comes from many different sources and can be much more quickly collected and compiled by using AI.","By leveraging AI to do the heavy lifting of collecting and compiling the data, we can focus our efforts more on the narrative aspect of the success stories and shorten the overall amount of time it takes to prepare stories and publish them on our website, where they can provide inspiration and ideas to other communities who may be struggling with brownfield-related challenges of their own.","First draft of text for a Brownfields success story ultimately intended for public viewing on our regional Brownfields program web page. Prompt engineering includes specified format, word count, reading level, writing style, and other parameters to ensure consistency and quality."
EPA,RCRA PA,OECA,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,Environmental Compliance and History Online,University of Chicago Energy and Environment Lab,c) Developed with both contracting and in-house resources,Yes,Risk scoring of Large Quantity Generators (LQGs) to support RCRA inspections,Reducing staff time and better identification of potential violators,"Risk scoring (integers 0 to 4, inclusive) for LQGs"
EPA,SF182 Form and Policy Assistant,OFA,pilot,Natural Language Processing,1,0,0,general_llm,,,,b) Developed in-house,No,This AI feature will solve the problem of the substantial confusion and miscommunication involved in submitting SF182 Training Requests.,"Significant reduction in FAQs, emails, messages, SF182 discrepancies, employee frustration, costs associated with improper SF182 routing and training cancellations.","The AI tool provides recommendations. These are recommendations on how to fill out the SF182, what fields need to be filled out based on other variables associated with the training request, and policy-driven responses that are not intuitive or easy to comprehend from the end-user's perspective."
EPA,Streamflow Duration Assessment Modeling,OW,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,Posit Connect (DMAP),,b) Developed in-house,Yes,Improved streamflow classification,"Because streamflow duration classes is unknown for most streams across the nation, the classifications from Streamflow Duration Assessment Methods (SDAMs) can inform ecological assessments and resource management decisions, such as setting restoration goals or applying appropriate water quality standards. SDAMs also support identifying waters that may be subject to regulatory jurisdiction under the Clean Water Act or other authorities.","Prediction of whether a streamflow is perennial, intermittent, or ephemeral"
EPA,Summarize and draft response to comments,Region 8,pilot,Generative AI,1,1,0,general_llm,Azure OpenAI,AI-Work,Azure OpenAI,b) Developed in-house,No,summarize large volume of comments reproducibly,we can get many thousand comments. this is meant to help us summarize them to respond too.,summary text
EPA,Using machine learning methods to analyze drivers of water quality,AO,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,Yes,To increase our understanding of drivers of water quality.,Use of these methods will help better inform water quality management activities.,"Predicted measures of water quality (e.g., concentrations or HABs) and violations."
OPM,Microsoft Copilot,OCIO,deployed,Unspecified,1,1,0,general_llm,Microsoft 365 Copilot,,,,,"LLM used across OPM for summarization, drafting, and decision support",,
OPM,OPM Rexi Chatbot,OCIO,deployed,Unspecified,1,1,0,general_llm,,,,,,"Internal chatbot for document analysis, content generation, and brainstorming",,
OPM,OpenAI ChatGPT,OCIO,pilot,Unspecified,1,1,0,general_llm,ChatGPT,,,,,"LLM used across OPM for summarization, drafting, and decision support",,
OPM,USA Class,Human Resources,deployed,Unspecified,1,0,0,classical_ml,,,,,,AI-powered classification tool for building federal position descriptions,,
OSHRC,Westlaw Edge,OSHRC,deployed,Generative AI,1,1,0,general_llm,Westlaw AI,,Thomson Reuters,a) Purchased from a vendor,No,Addresses inefficiencies and inaccuracies in legal research.,Reduces the time necessary to perform legal research and provides a tool to check for accuracy in legal writing.,Identifies cases at risk of being overturned; uses predictive autocomplete queries; provides more relevant search results in response to those queries; conducts analyses of documents to identify errors; suggests additional relevant legal precedent.
