agency,use_case_name,verdict,confidence,reasoning
SSA,"SSA 800# Public Question & Answer Bot and OIG Hotline recording of fraud, waste and abuse.",workflow_embedded,medium,"Answers callers using approved SSA.gov FAQs, a single retrieval flow, and separately logs fraud/waste/abuse interactions as a record; no named case system is described for the latter."
SSA,Social Security Income (SSI) Redetermination Model,system_integrated,high,Named SSIRZ system scores SSI cases for likelihood/amount of overpayment to prioritize redetermination review -- a production risk-scoring integration.
SSA,Speech to Text Video Transcription,workflow_embedded,high,Single pipeline transcribes recorded disability-hearing audio into searchable transcripts via the named Hearing Recording and Transcription system.
SSA,Therapy Chatbot - Text-Based Mental Health Support for SSA Employees,workflow_embedded,medium,Single defined support flow (chat plus coping guidance) with an escalation trigger to live counselors when needed; no agency system-of-record coupling is described.
SSA,Training Audio and Video Generation,standalone_chat,medium,"Staff directly use Adobe Firefly/Articulate/Vyond to generate training audio, video, and image content; no coupling to a specific agency process or system is described."
SSA,Training Interaction Simulator,workflow_embedded,medium,Single defined training pipeline (Percipio) simulates a scenario conversation and then delivers feedback and coaching; no agency system integration is described.
SSA,Vocational Assessment Assistant Tool  (VAAT),system_integrated,medium,Draws on the named eDIB Cloud case system to produce structured vocational-evaluation recommendations supporting disability determinations.
DOT,Airborne Safety Metric (ASM),workflow_embedded,medium,"Classifies accident/incident report event types (mid-air collision, terrain, turbulence) as a single step whose result feeds a safety metric calculated elsewhere."
DOT,Certified Professional Controller (CPC) On-Board Success Evaluator,workflow_embedded,medium,A standalone GUI (COG) presents what-if staffing-outlook scenarios from the COSE prediction model; no integration with a live personnel system of record is described.
DOT,Community Engagement Chat Bot,workflow_embedded,medium,Directs public queries to information on the FAA website -- a single retrieval/answer flow grounded in agency web content.
DOT,Conversational Multi-modal Chatbot (Google Gemini),standalone_chat,medium,General Gemini assistant drafts reports and generates visuals inside Office documents; no process-specific system coupling is described.
DOT,Enterprise Personal Productivity Assistant Capability,unclear,low,"Describes an API capability that operating administrations 'are able to use' to build document-querying solutions, but no concrete operating workflow or system coupling is described."
DOT,Financial Policy LLM Document Search,workflow_embedded,high,Searches financial policy documents to answer user questions and links to the source document -- a single RAG retrieval flow over an agency corpus.
DOT,Identification of Similar Continued Operational Safety (COS) Events,system_integrated,medium,"Palantir AIP semantically links Continued Operational Safety event reports and Notices of Noncompliance across disparate agency sources into one aggregated, integrated view."
DOT,Integration of small Unmanned Aircraft System (sUAS) Geospacial Information System (GIS) Technologie,unclear,low,"Narrative only says it 'enables non-Georeferenced data to be integrated into digital form' for NAS infrastructure maintenance, without describing how the AI processes data or connects to any system."
DOT,Power Platform Use,standalone_chat,medium,Provides C# programming-language recommendations to speed code development -- a general coding-suggestion tool with no further described integration.
DOT,Public Comment Analyzer (PCA),system_integrated,medium,"Categorizes, scores sentiment, and summarizes public comments with daily updates published to Regulations.gov; despite the 'Agentic AI' tag, no autonomous multi-step tool use is described, only analysis feeding a live external system."
DOT,Report Sumarization (Google NotebookLM),standalone_chat,medium,"Individual employees upload their own documents into a private NotebookLM RAG environment for personal summarization -- general LLM access, not a shared agency workflow."
DOT,Spectrum Assignment & Engineering Team LLM Document Search,workflow_embedded,medium,"Title and stated purpose indicate document search grounded in FAA coordination-system content to answer help questions -- a single retrieval flow, though the problem statement is thin."
DOT,Surface Report Classifiier (SCM/Auto-Class),workflow_embedded,medium,"Classifies surface Mandatory Occurrence Reports into categories (runway excursion/incursion/surface incident) as a single triage step, with no named system read/write."
DOT,Surface Safety Metric (DOT Key Performance Indicator),system_integrated,medium,Generates weighted safety indices against the SSM Safety Performance Target across surface/airborne and commercial/non-commercial categories -- a metric feeding the department's live KPI monitoring.
DOT,Surface Safety Metric (SSM),workflow_embedded,medium,"Automated classification of accident narratives into categories (runway/taxiway collision, excursion, non-surface event) -- a single classification step feeding the metric elsewhere."
DOT,USAi (multi-model large language models),standalone_chat,high,"Multi-model LLM playground (GSA-provided) for experimentation, summarization, and code generation via API; no single process or system integration is described."
DOT,USDOT Compliance Plan for OMB Memorandum M-24-10 (September 2024),unclear,high,"Describes a governance/compliance planning document and roadmap for OMB M-24-10, not the operational behavior of any deployed AI system."
HUD,"Automated Draft Narrative Reports

Previously ""Automating Draft Counterparty Credit Narrative Reports""; have since expanded to general enterprise use.",system_integrated,medium,NLG implements coded rules to generate draft counterparty credit narratives inside the named Ginnie Mae Reporting and Feedback System (RFS).
HUD,CAISY - Workforce Training Conversation Simulator,workflow_embedded,medium,Single defined training pipeline (Skillsoft/Azure OpenAI) simulates a workplace conversation and then delivers coaching feedback and a performance rating; no agency system-of-record integration is described.
HUD,Counterparty Risk Anomaly Detection,system_integrated,medium,Clustering/genetic algorithms analyze counterparty data from multiple sources inside the named Ginnie Mae RFS to flag risk areas for staff review.
HUD,Microsoft Copilot,standalone_chat,high,"General Microsoft 365 Copilot assistant for drafting, summarizing, and generating insights across Office apps; no specific process or system coupling is described."
HUD,Subledger Data Quality Machine Learning,system_integrated,high,Analyzes monthly Master Sub-Servicer transaction data inside the named Ginnie Mae Financial Accounting System to detect anomalies.
HUD,Voice of the Customer,system_integrated,medium,"Qualtrics/Medallia-based Voice of the Customer applies transcription and text analytics to live survey and contact-center feedback, feeding trend dashboards."
NCUA,ADCo MBS/CMO Modeling,system_integrated,medium,Named ADCo Modeling Solution produces MBS/CMO cash-flow and performance projections under stress scenarios for financial risk assessment.
NCUA,CoStar CRE Modeling,system_integrated,medium,Named CoStar Commercial Loan Model produces CRE performance projections feeding stress-test results.
NCUA,Machine Learning Data Validation,workflow_embedded,medium,"Flags anomalies in Call Report data as a single quality-review step producing outlier lists for analysts; system and vendor are both listed N/A, with no production system read/write described."
NCUA,Moody’s Stress Test Modeling,system_integrated,high,"Named NCUA Stress Test Modeling System (Moody's Analytics) simulates economic scenarios, producing projected income statements/balance sheets for capital-adequacy evaluation."
NCUA,Risk Indicator Model,workflow_embedded,low,"Thin filing (system/vendor N/A) identifies credit union risk and outputs supervisory resource considerations, without describing a connection to any operational system."
NCUA,Supervisory Stress Testing,workflow_embedded,low,"Thin filing (system/vendor N/A) forecasts loan performance from credit union data, with no named system read/write to distinguish it from a standalone analytical model."
NTSB,Dataminr,workflow_embedded,medium,Single situational-awareness pipeline aggregates external event signals into a consolidated summary with source links; no coupling to NTSB's internal case systems is described.
NTSB,FOIAXpress AI assistant,workflow_embedded,medium,"Reviews FOIA release documents to flag PII/redaction candidates -- a single review step within the FOIAXpress platform, with no write-back described."
NTSB,Voice to text transcription,workflow_embedded,medium,Single pipeline produces draft speech-to-text transcripts of vehicle voice recorders to speed investigator screening.
CFTC,Anomaly Detection for Data Quality,system_integrated,high,Isolation-forest model automatically runs daily against aggregated TCR data in production to flag erroneous data loads.
