agency,use_case_name,verdict,confidence,reasoning
VA,CLARUS,workflow_embedded,medium,Angiography device automatically merges widefield images and detects the optic nerve head -- a single device-level imaging step.
VA,CT CoPilot,workflow_embedded,medium,"Automates labeling/quantification of brain CT structures for radiologist review -- a single post-acquisition analysis step, no named downstream system."
VA,Call Center Knowledge Navigator,workflow_embedded,medium,Retrieves cited reference materials to answer beneficiary queries with source citations -- RAG over agency documents for one Q&A flow.
VA,Cardiac CT Function Software Application,workflow_embedded,medium,Calculates heart volume/mass from CT images as an aid to physician evaluation -- a single device-level analysis step.
VA,Care Assessment Needs (CAN) Score,system_integrated,medium,CAN 3.0's logistic-regression models risk-stratify Veterans (90-day mortality/hospitalization) as a production clinical decision-support tool used by providers across VHA.
VA,CareLink Home Monitoring,system_integrated,high,AI classifies loop-recorder transmissions as true arrhythmia vs. false positive flowing into the CareLink network -- a continuous production monitoring platform.
VA,CareView Patient Safety System,system_integrated,medium,CV on continuous patient-movement video sends real-time fall-risk alerts to the central nurse station -- an operational monitoring feed integrated with hospital alerting.
VA,CarestreamCS 9600,workflow_embedded,medium,Provides recommended imaging alignment for one dental/ENT X-ray acquisition -- a single device-level step.
VA,Cartesion Prime (PCD-1000A/3) V10.15,workflow_embedded,medium,PET/CT device denoises images for one imaging exam -- no named downstream system.
VA,Categorization and Labelling Administrative Requests,workflow_embedded,medium,Selects a category and short label for administrative intake requests -- a single triage classification step in the intake process.
VA,CellaVision DM1200 with the body fluid application,workflow_embedded,medium,Suggests a cell classification that the lab operator verifies/edits -- a single analysis step within one lab workflow.
VA,Circle CVI42,workflow_embedded,medium,"Aids semi-automatic contouring of cardiac MR/CT regions for one diagnostic reading -- a device-level step, no system integration named."
VA,Computer Aided Detection (CADe) of Neoplasia during Colonoscopy - “GI Genius”,workflow_embedded,high,Flags suspected lesions in real time during colonoscopy but explicitly 'does not connect to the VA network' and tracks no results automatically -- one bounded procedural step.
VA,Concept Clustering,workflow_embedded,medium,"Runs once on a document workspace's text/metadata to cluster similar documents for e-discovery review -- a single-run analysis task, no external system coupling."
VA,Continuous Glucose Monitoring Summary,system_integrated,high,"Summarizes glucose metrics into a Power BI dashboard accessible from the Virtual Care Manager, Clinical Data Services, and the Electronic Health Record -- explicit named agency systems."
VA,Coordinated Care Tracking System (CCTS) Generative AI Support,system_integrated,high,GenAI pipeline extracts cancer findings from radiology/pathology notes and integrates them directly into the CCTS application to ensure diagnostic codes are captured.
VA,"Cranial Navigation, Navigation Software Cranial, Navigation Software Craniofacial, Cranial EM System, Automatic Registration iMRI",workflow_embedded,medium,"Image-guided neurosurgical navigation device supports one procedure's planning/registration -- a device-level step, no external system named."
VA,Customer Sentiment,workflow_embedded,medium,Scores customer comments (0-1 sentiment) within Microsoft Teams to flag drops in service -- a single scoring step feeding proactive review.
VA,Deep-Learning approaches to develop candidate lists of terms for use in text searches,workflow_embedded,medium,LLM/embedding queries expand candidate term lists reviewed by SMEs before being folded into the CLEVER NLP text-matching pipeline -- a single upstream step of one pipeline.
VA,Densitas Density AI,workflow_embedded,medium,Computes an adjunctive breast-density grade from mammography data for radiologist reference -- a single device-level analysis step.
VA,Discovery MI Gen2,workflow_embedded,medium,PET/CT device produces attenuation-corrected images for one imaging exam -- no downstream system named.
VA,Dragon Medical One,workflow_embedded,medium,"Speech-recognition dictation drives note-writing and 'voice-activated documentation workflows' for one process (clinical documentation), with no named system integration."
VA,EPIQ Series Diagnostic Ultrasound System; Affiniti Series Diagnostic Ultrasound System,workflow_embedded,medium,R-trigger/AutoStrain/AutoMeasure automate specific echo measurements on the ultrasound device itself -- a single device-level workflow step.
VA,"EchoPAC Software Only, EchoPAC Plug-In",system_integrated,medium,"Handles image processing, storage, and retrieval of ultrasound images acquired via GE systems as well as DICOM images from other ultrasound systems -- read/write across imaging systems."
VA,Evolv WDS - OSLE,workflow_embedded,medium,Real-time weapon-detection scan produces a body map for the screener during one scan -- no described integration with a case-management or security database.
VA,Executive Spend Analysis,system_integrated,high,Enriches IFCAP purchase-order data and produces a dashboard executives use to monitor procurement spend -- explicit named agency system feeding a live dashboard.
VA,FFRangio,workflow_embedded,medium,"Reads angiographic images from the X-ray C-arm and generates a 3D model for one coronary-analysis procedure -- a device-level step, no named system-of-record integration."
VA,"FastStroke, CT Perfusion 4D",workflow_embedded,medium,Produces perfusion parameter maps from one CT scan to aid stroke/tumor assessment -- a device-level analysis step.
VA,Frailty Risk Analysis,system_integrated,medium,"Computes a Risk Analysis Index from patient data to flag frailty in pre-surgical patients, prompting a specific clinical care-goals discussion -- a deployed clinical risk-scoring tool reading patient data."
VA,Fusion 2024,standalone_chat,medium,"General accessibility tool that generates descriptions of images/graphs lacking alt text, used ad hoc rather than tied to one identified process."
VA,GE Logiq E10,workflow_embedded,medium,Ultrasound AI assistant changes workflow settings and detects kidney dimensions during one scan -- a device-level measurement step.
VA,GE Omni Legend,workflow_embedded,medium,PET/CT device denoises images for one imaging exam -- no downstream system named.
VA,GE Portable Critical Care Suite 2.x,system_integrated,high,Flags suspected pneumothorax and explicitly flags the images 'in the PACS/workstation' for prioritized radiologist review -- direct PACS coupling.
VA,GE Signa Artist,workflow_embedded,medium,"AIR Recon DL denoises MRI images on the scanner itself -- a device-level feature, no system integration described."
VA,Genius AI,system_integrated,high,Packages CAD findings into a DICOM Mammography CAD SR object and distributes it to DICOM-compliant review workstations -- explicit structured system output.
VA,HTM112 Tutor,workflow_embedded,medium,RAG-based tutor answers HTM staff questions with source citations from a curated course corpus -- retrieval over agency content for one Q&A flow.
VA,Heuristic Behavior Analytics,system_integrated,medium,"Compares live account/host activity against baselines to flag anomalies, feeding a risk score to CSOC analysts -- continuous security-telemetry monitoring."
VA,Hospital Acquired Infections,system_integrated,medium,GenAI pipeline reads structured and unstructured clinical data to identify infections and feeds a PowerBI report -- reads agency clinical data into a production report.
VA,"Human-Centered Design (HCD) User Feedback Summary, Analysis, and Design",system_integrated,medium,"LLMs/custom agents analyze feedback from Mobile App, FeedbackUI, Google, and Apple sources and consolidate it into a Power BI dashboard -- multiple named sources feeding a live dashboard."
VA,Identify access to genetic testing in Veterans with breast cancer.,system_integrated,medium,NLP reads unstructured medical notes to determine whether a Veteran has access to germline genetic testing -- draws directly on clinical record text.
VA,Internet of Medical Things (IoMT) Inventory,system_integrated,medium,ML continuously scans device network activity/MAC addresses/software to categorize medical devices and report patch/vulnerability status -- an operational network-monitoring feed.
VA,Knowtex Ambient Scribe,workflow_embedded,medium,"Ambient scribe drafts clinical notes for clinician review -- one documentation step, no named system write-back."
VA,LINQ II Insertable Cardiac Monitor,system_integrated,medium,Implanted monitor continuously records cardiac data and automatically detects arrhythmia episodes -- a production continuous-monitoring device.
VA,Limited Use of Azure Speech Services in PETALS Platform,workflow_embedded,medium,Azure Speech Services detects live-person vs. voicemail to route one IVR call decision within the PETALS platform -- a single call-flow step.
VA,Lung Cancer Prediction Model,unclear,low,Narrative describes a validation study (Excel/SPSS sensitivity-specificity analysis of Sybil's predictions) rather than describing how the tool is currently used in an active clinical workflow.
VA,MAGNETOM Vida; MAGNETOM Lumina; MAGNETOM Aera; MAGNETOM Skyra; MAGNETOM Prisma; MAGNETOM Prisma fit,workflow_embedded,medium,"MRI scanner denoises images for radiologist interpretation -- a device-level step, no downstream system named."
VA,Mail Automation Services,agentic_workflow,high,"Hyperscience-based platform autonomously extracts, classifies mail, establishes VBMS End Products, and creates/adjusts VBMS notes, tracked items, and correspondence at 2M+ actions/year -- a chained, largely unattended process."
VA,Master Claims Assistance Tool (M-CAT),workflow_embedded,medium,RAG model retrieves and summarizes regulatory/policy guidance in response to user queries with follow-up suggestions -- retrieval-based Q&A over agency content.
VA,Medallia Software as a Service (SaaS) - VSignals and ESignals,system_integrated,high,"Routes flagged Veteran comments to the Veterans Crisis Line, National Center for Homeless Veterans, or the Patient Advocate Tracking System -- explicit named case-management destinations."
VA,National Training Team | Schools — FAQ Gen AI Dashboard,system_integrated,medium,Categorizes submitted questions and feeds a Power BI report used to prepare FAQ documentation -- a live dashboard driven by processed session data.
VA,Nediser Reports QA,workflow_embedded,high,"Drafts radiology report fields (comparison date, measurements, arthritis grading) for the radiologist to review; the use case explicitly states 'no output is sent to the EHRM.'"
VA,NeuroQuant,workflow_embedded,medium,"MRI post-processing software automatically labels and quantifies brain structures for one imaging exam -- a device-level step, no downstream system named."
VA,No Missed Malignancy (NMM),system_integrated,medium,Summarizes pending/processed alerts across stations into a PowerBI report to surface information 'not easily accessible through existing CPRS/VistA systems' -- draws on clinical alert data across the CPRS/VistA environment.
VA,Nurse Proficiency Writer (NPW),workflow_embedded,medium,"GPT dialogue coaches nurses on writing performance narratives, producing text intended for 'ePerformance integration' -- chiefly a drafting-assistance flow, with the downstream write mechanism unspecified."
VA,O-arm O2 Imaging System,workflow_embedded,medium,"Reduces 3D reconstruction noise for one imaging acquisition (Spine Smart Dose) -- a device-level feature, no system integration described."
VA,"OPTIS Mobile Next Imaging System, OPTIS Integrated Next Imaging System",workflow_embedded,medium,OCT imaging system measures coronary physiological parameters for one procedure to aid the physician's assessment -- device-level step.
VA,PII in Foreign Medical Program (FMP) Faxes,workflow_embedded,medium,Identifies foreign-language claim pages within one document for faster claims routing -- a single document-classification step.
VA,Patient Care Services Integration Platform (PCSIP),system_integrated,medium,"Described as reading and writing across Vista/CPRS, Cerner, Meditech, and Epic to generate patient summaries, billing codes, and care-pathway notes across multiple clinical workflows -- explicit multi-system read/write."
VA,Payment Redirect Fraud (PRF) Model,system_integrated,medium,"Flags likely-fraudulent direct-deposit changes for investigator referral, reading daily transaction data continuously -- a production fraud-scoring model."
VA,Pension Optimization Initiative (POI),agentic_workflow,high,"Automated processing updates Veteran/Beneficiary files, executes stop/start of benefit awards, and generates notification letters -- a chained set of autonomous claims actions."
VA,Persyst 14 EEG Review and Analysis Software,workflow_embedded,medium,EEG software detects seizures during one recording session and notifies via on-screen display or email -- a single-session analysis step.
VA,Philips 7300 C,workflow_embedded,medium,Smart Collimation adjusts detector height/collimation for one chest X-ray based on 3D-camera data -- a device-level step.
VA,Preventice 	BodyGuardian Remote Monitoring System,system_integrated,medium,Remote monitoring system continuously detects cardiac arrhythmias and transmits measurements to the physician -- an ongoing production monitoring feed.
VA,Privacy Act Automation,system_integrated,medium,"D.AI retrieves records by request type and produces preliminary redaction recommendations that VA staff finalize before release -- reads an identified document-retrieval process at scale (25,000+ cases)."
VA,Program Evaluation for Commission on Collegiate Nursing Education (CCNE),workflow_embedded,medium,Analyzes written program-evaluation data to surface trends and evaluate resident progress against Benner's theory -- a single evaluation-reporting task.
VA,Purchase Order Filing,system_integrated,medium,AI creates a SharePoint folder for each purchase order and files the related documents into it automatically -- writes directly into the named SharePoint system.
VA,QLAB Advanced Quantification Software,workflow_embedded,medium,"Ultrasound quantification software recommends measurements for one exam -- a device-level step, no system coupling described."
VA,QVCAD System,workflow_embedded,medium,CAD engine scores suspicious regions in one 3-D ABUS breast scan -- a device-level analysis step.
VA,Quantra,workflow_embedded,medium,"Estimates breast density category from one mammography exam as adjunctive, non-diagnostic information -- a device-level step."
VA,REACH VET Suicide Risk Prediction and Recovery Engagement,system_integrated,high,"Predictive model scores suicide risk for all active VHA Veterans, feeding the established REACH VET clinical outreach program -- a nationally deployed model reading population clinical data."
VA,Rapid AI,workflow_embedded,medium,"Provides stroke-imaging analysis tools (volumetry, mismatch measurement) for one CT/MRI exam to aid physician diagnosis -- a device-level step."
VA,RayStation 11B,system_integrated,high,"RayStation proposes treatment plans and, once approved, is used to administer radiation treatments -- directly couples to treatment-delivery operations."
VA,ReflexAI,workflow_embedded,medium,Crisis-responder call simulations produce a scoring summary of an individual practice session -- a self-contained training tool.
VA,Research and Development Computer Center (RDCC) System Transformation AI Supported Reporting,workflow_embedded,medium,Generates congressional reports on grants allocation -- a single reporting task with no named system integration.
VA,Riverain ClearRead CT,workflow_embedded,medium,Post-processing software flags pulmonary nodules in one chest CT for radiologist review -- a device-level analysis step.
VA,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM,workflow_embedded,medium,CT scanner reconstructs cross-sectional images for one exam to aid diagnosis/treatment planning -- a device-level step.
VA,Screen for Esophageal Adenocarcinoma,system_integrated,high,K-ECAN 'harnesses the electronic health record at the point of contact' to identify patients who should be offered EAC screening -- explicit EHR read integration.
VA,Scriptpro Ticket Report,system_integrated,high,Power Automate AI Builder reads a Scriptpro report and tabulates results directly into a SharePoint List -- explicit named source and destination systems.
VA,Secure Access Service Edge (SASE),system_integrated,medium,"Continuously monitors cloud application and network traffic for PHI/PII risk, producing alerts, risk scores, and automated compliance audit logs -- an operational security-telemetry feed."
VA,Sharing RVU Provider Metrics,system_integrated,medium,Reads RVU data from the Pyramid Analytics report and automatically emails each employee (with supervisor CC'd) their standing -- reads a named agency system and generates outputs at scale.
VA,Siemens Sequoia Crown,workflow_embedded,medium,"Ultrasound system provides automated measurements for one exam -- a device-level step, no system coupling described."
VA,Siemens YSIO Max,workflow_embedded,medium,AIM feature calculates the fastest/safest positioning path for the X-ray system during one exam -- a device-level feature.
VA,Sleep Apnea,system_integrated,medium,A data pipeline gathers clinical data and an LLM summarizes sleep-apnea risk into Power BI reports for clinicians -- reads a clinical data pipeline into a production report.
VA,"Spine Planning (2.0), Elements Spine Planning, Elements Planning Spine",workflow_embedded,medium,"CNN detects vertebrae landmarks for one spine-surgery planning session -- a device-level step, no downstream system named."
VA,Stratification Tool for Opioid Risk Mitigation (STORM),system_integrated,high,STORM's predictive model estimates overdose/suicide risk 'documented in a health care system' and drives a nationally implemented interdisciplinary case-review program.
VA,Summit AI Assistant,workflow_embedded,medium,Keyword/vector search over a business domain's knowledge base delivers a 'chat-like' Q&A experience -- retrieval over agency content for one flow.
VA,Syngo Application Software,workflow_embedded,medium,"Performs image fusion during one radiology exam -- a device-level step, no system coupling described."
VA,TERA Memorandum Automation,system_integrated,medium,Pre-populates answers on the TERA form using data sourced from Veteran records and documents -- reads agency records to populate a required claims form.
VA,TeraRecon iNtuition-Structural Heart Module,workflow_embedded,medium,Supports segmentation/measurement/centerline analysis for one cardiology imaging exam -- a device-level step.
VA,Transpara Breast Care,workflow_embedded,medium,"Scores likelihood of malignancy in one mammography/tomosynthesis exam as a concurrent reading aid -- a device-level step, explicitly adjunctive."
VA,TrueFidelity CT Deep Learning Image Reconstruction,workflow_embedded,medium,"Deep-learning reconstruction improves image quality for one CT exam -- a device-level step, no system coupling described."
VA,UiPath Document Understanding,system_integrated,medium,RPA/document-understanding pulls data from documents and transfers it into other applications continuously (24/7) without human handling of standard cases -- API/ETL-style coupling across applications.
VA,Use of Large Language Models to improve classification of identified text snippets from the CLEVER natural language processing pipeline,system_integrated,high,LLM-derived classification labels filter CLEVER-identified text snippets that are then displayed on the STORM decision-support system and used in strategic exposure mapping -- explicit named downstream system.
VA,VA CART Adenoma Detection,system_integrated,high,Extracts adenoma status from VistA colonoscopy pathology reports using NLP -- explicit named agency system (VistA).
VA,VA CART Bleeding Risk Model,system_integrated,medium,Logistic-regression model available 'to facilitate risk stratification at the point of care' and is 'in operations and maintenance' -- a deployed clinical risk-scoring tool.
VA,VA CART Ejection Fraction NLP,system_integrated,high,Extracts ejection fraction from VistA Echocardiogram TIU report text using NLP -- explicit named agency system (VistA).
VA,VA CART Mortality Model,system_integrated,medium,Deployed logistic-regression model predicts post-PCI 30-day mortality for point-of-care risk stratification -- an operational clinical risk tool.
VA,VA CART Myocardial Ischemia NLP,system_integrated,high,Extracts myocardial ischemia findings from VistA radiology reports using NLP -- explicit named agency system (VistA).
VA,VA CART Nephropathy Risk Model,system_integrated,medium,Deployed nephropathy-risk model 'in operations and maintenance' facilitates point-of-care risk stratification from clinical/procedural variables.
VA,VA CART SYNTAX Risk Model,system_integrated,medium,Deployed SYNTAX risk model facilitates personalized informed-consent discussions from clinical/anatomic variables at the point of care.
VA,VA FSC AI ChatHelper,workflow_embedded,medium,ChatHelper answers CSR questions with policy/standards-based knowledge-base content -- retrieval-based Q&A over agency content for one flow.
VA,VA GPT,standalone_chat,high,"Employees use VA GPT for general administrative tasks (drafting emails, summarizing documents/meeting notes) with no described coupling to a specific process or system."
VA,VA Section 508 Office URL Ownership Prediction Model,workflow_embedded,medium,"Manually executed scripts apply the model plus business rules to predict URL ownership, producing prepopulated Excel files for quarterly human review -- a bounded batch task, not a live system coupling."
VA,VA Supply Chain Knowledge Management Dashboard,workflow_embedded,medium,Builds a searchable library/dashboard of VA supply-chain indictments extracted from external OIG/GAO reports -- retrieval over external documents for one knowledge-library purpose.
VA,VA.gov Chatbot: Summative Content,workflow_embedded,medium,Virtual agent answers veteran self-service questions using VA.gov content -- RAG over agency content for one Q&A flow.
VA,VASQIP Mortality Calculator,system_integrated,medium,VASQIP computes Observed-to-Expected ratios from surgical outcomes data collected across VA facilities to benchmark and drive quality-improvement reporting -- a population-level clinical data program.
VA,ValidateNow,system_integrated,high,Compares GPC purchase data against the MSPV catalog and surfaces untriaged items with tracked procurement statuses -- explicit named agency systems.
VA,Velacur,workflow_embedded,medium,Device algorithms detect shear waves and compute liver stiffness/fat fraction for one point-of-care exam -- a device-level step.
VA,Venue Fit,workflow_embedded,medium,cNerve algorithm helps the user detect/track nerves during one nerve-block procedure -- a device-level step.
VA,Verathon BladderScan Prime PLUS System,workflow_embedded,medium,Handheld scanner displays bladder volume on its own LCD during one measurement -- a device-level step with no further system coupling described.
VA,Vereos PET/CT,workflow_embedded,medium,"PET/CT device provides quantification tools for one fused imaging exam -- a device-level step, no system coupling described."
VA,Veteran Experience Office Retention/Trust Models in Customer Experience Insights,system_integrated,high,"Models reside in Customer Experience Insights, reading CDW VISTA and CX Insights data to predict veteran trust/retention -- explicit named agency data sources and platform."
VA,VistA Records Accessed by SQL (VRAS),system_integrated,high,"Establishes real-time SQL-compatible access to each VistA instance via ODBC/JDBC, from supply chain to medical records -- direct database-level coupling with the named agency system."
VA,Vivid E80/ Vivid E90/ Vivid E95,workflow_embedded,medium,Ultrasound system provides automated measurements for one cardiac exam -- a device-level step.
VA,Vivid iq,workflow_embedded,medium,Ultrasound system provides automated measurements for one exam -- a device-level step.
VA,Volpara Imaging Software,workflow_embedded,medium,"Computes volumetric breast-density statistics from one mammography exam -- a device-level step, no system coupling described."
VA,"Voluson Expert 22, Voluson Expert 20, Voluson Expert 18",workflow_embedded,medium,Ultrasound system recommends image contours for one exam -- a device-level step.
VA,Workflow Box,system_integrated,high,Routes data and structures to/from DICOM nodes across the hospital network to apply automatic contouring workflows -- explicit cross-system DICOM routing.
VA,"XIDF-AWS801, Angio Workstation (Alphenix Workstation), V9.5",workflow_embedded,medium,Automatically stabilizes the angio workstation during one imaging procedure -- a device-level feature.
VA,Xeleris V,workflow_embedded,medium,Segments organs for quantitation/dosimetry calculations during one nuclear-medicine exam -- a device-level step.
VA,Zio ECG Utilization Service,system_integrated,high,"ZEUS downloads, stores, analyzes, and aggregates long-term ECG data from Zio patches for CCT review -- a continuous production monitoring service."
VA,eCaremanager (Philips),system_integrated,high,eCaremanager reads ICU physiologic/biochemical data from VISTA and the CDW to generate trend/threshold alarms used by TeleCritical Care providers -- explicit named agency systems.
VA,eDiscovery (VASI 2460): Predictive Coding,workflow_embedded,medium,Predictive coding ranks documents for one e-discovery review workflow -- a single-run classification task.
VA,iCAD ProFound AI,workflow_embedded,medium,Mammography CAD scores likelihood of malignancy for one tomosynthesis exam as adjunctive information -- a device-level step.
