agency,use_case_name,verdict,confidence,reasoning
SEC,Single Event Insider Trading Analysis,system_integrated,medium,A classical-ML model on the Aretec SEARCH platform flags accounts with suspicious trading activity as investigation leads -- a production risk-scoring model tied to a named system.
SEC,Tracing digital asset transactions and identifying entities controlling wallet addresses,system_integrated,medium,"Chainalysis clusters live blockchain transaction data and predicts sender changes, building an operational understanding of wallet ownership directly used in examinations/investigations."
SEC,Training Conversation Tool,standalone_chat,high,Explicitly described as 'strictly a training tool for practicing conversations' -- direct interactive staff use with no agency-system coupling.
SEC,Using AI Large Language Model chat for general tasks/questions,standalone_chat,high,An internal LLM chat for general tasks/questions where the 'chat response is in direct response to users individual request' -- no process or system coupling described.
SEC,Using AI to answer questions about a corpus of uploaded files,workflow_embedded,medium,"RAG-style chat answering questions over user-uploaded files and internal knowledge bases -- coupled to agency documents for one flow, not a read/write system integration."
SEC,Using Machine Learning/Artificial Intelligence Techniques to Predict Entities With Certain Risk Characteristics,system_integrated,medium,"A classical-ML risk-prediction model runs on the named EDP platform, producing predictive risk information staff use in examinations."
SEC,Using Natural Language Processing Techniques to Search and Analyze Certain Filings,workflow_embedded,medium,"NLP searches/analyzes a corpus of unstructured filings on the EDP platform for examination use -- a single search/analysis flow, not a scoring or write-back model."
SEC,Utilize Westlaw Quick Check to cross check SEC documents.,workflow_embedded,medium,Westlaw Quick Check is applied to the specific step of cross-checking SEC documents against case law and produces a report listing relevant cases.
SEC,Westlaw Co-Counsel,standalone_chat,medium,"A general legal-research/drafting copilot generating summaries, drafts, and answers to user-selected questions -- direct staff use without a described specific agency process."
GSA,Acquisition Analytics,workflow_embedded,medium,NLP classifies transactions into the Government-wide Category Management Taxonomy to help managers view obligation distribution -- a single classification step; blank benefits/outputs leave no confirmed system read/write.
GSA,Category Taxonomy Refinement Using NLP,workflow_embedded,medium,NLP automates/refines categorization of agency content against a taxonomy -- a single classification pipeline with no named system or write-back described.
GSA,Content Management Analysis System Pilot,system_integrated,medium,"Extracts and structures data from PDF/Excel/Word documents stored in an identified isolated data lake, enabling analytics and search over that data store."
GSA,Elastic Machine Learning Threat Detection (Phase 1),system_integrated,high,Uses Elastic ML and Amazon SageMaker to run time-series analysis directly on live system logs to proactively identify security breaches.
GSA,Elastic Machine Learning Threat Detection (Phase 2),system_integrated,high,Aggregates Phase-1 model outputs and new data sources into decision-tree models that rank threats and feed escalation to threat-hunting/incident-response teams.
GSA,Enterprise Chatbot (GSAi),standalone_chat,high,"A general-purpose enterprise chatbot for drafting, research, and coding help -- no specific agency-system coupling described."
GSA,FAS Catalog Platform - Image Recognition for Product Photos,system_integrated,high,Automates image-quality/accuracy assessment of live product photos on the named FAS Catalog Platform to flag substandard listings for review.
GSA,FAS Catalog Platform - Virtual Assistant,workflow_embedded,medium,"A RAG-style virtual assistant streamlines retrieval of FCP support documentation/FAQs for one flow -- quicker answers to common questions, no write-back described."
GSA,Gemini for Google Workspace,standalone_chat,medium,"General productivity assistance (drafting, analysis, communication) across Workspace apps described only in generic terms, with no specific agency process or system named."
GSA,GovCXAnalyzer,workflow_embedded,low,"Processes structured/unstructured customer feedback to identify themes and sentiment -- a single analytic flow, but no system name or output is given to confirm deeper integration."
GSA,Leasing Desk Guide Bot,workflow_embedded,high,Explicitly a RAG-based internal chatbot answering questions from the Leasing Desk Guide corpus -- coupled to agency documents for one retrieval flow.
GSA,Login.gov: artificial intelligence technology used for detecting and mitigating fraud for remote unsupervised identity verification,system_integrated,high,"CV performs live facial matching, liveness detection, and document authenticity checks within Login.gov's production identity-verification pipeline for NIST 800-63 compliance."
GSA,No-Code Text and Sentiment Analysis with XM Discover,system_integrated,medium,"Connects text/sentiment analysis of qualitative feedback to survey metrics and operational data, joining multiple data sources for insight generation."
GSA,Portfolio Analysis LLM,system_integrated,medium,Aggregates multiple PBS real-estate-portfolio data sources to answer strategic occupancy/cost questions -- reads across identified agency data stores.
GSA,Pricing Policy Chatbot,workflow_embedded,high,Explicitly a RAG-based internal chatbot trained on the Pricing Policy knowledge corpus to answer staff questions -- coupled to agency documents for one flow.
GSA,ServiceNow Virtual Agent (Curie),workflow_embedded,medium,ServiceNow Now Assist helps employees research IT issues and find quick answers to procedures -- a knowledge-retrieval flow with no described ticket write-back.
GSA,Solicitation Review Tool (SRT),system_integrated,high,Automates screening of live SAM.gov solicitation data to flag ICT solicitations lacking required compliance language.
GSA,Strategic Atlas,unclear,medium,The narrative only states the problem (tracking strategy execution across agency partners) with blank benefits/outputs -- how the AI actually connects to or updates any system is not described.
GSA,Tier 1 Use Cases,unclear,high,Describes a governance framework for exploring/evaluating AI tools with non-sensitive information rather than an operating AI system's connection to agency work.
GSA,USAi.gov,system_integrated,medium,Provides standardized API access to a suite of curated models so other agencies can deploy chatbots and manage users -- the API-based coupling is an explicit integration mechanism.
EPA,AI Assistants in Esri Tools,workflow_embedded,medium,"AI assistants embedded in Esri ArcGIS/GeoPlatform tools suggest tool use and produce code/analysis to help with GIS analysis -- embedded in one tool's workflow, no separate system read/write described."
EPA,AI-Enhanced Facility Finder,system_integrated,high,"A CV/predictive model outputs facility geolocations and stormwater-permit risk scores from operational data, used directly as one of many inputs by human reviewers."
EPA,Agency Records Management System,system_integrated,high,The model predicts records schedules within the named Agency Records Management System (ARMS) to reduce staff burden.
EPA,Briefcam,system_integrated,high,Processes live surveillance-camera footage (an operational sensor feed) and produces bookmarked summary videos used to accelerate case investigations.
EPA,Document comparison,workflow_embedded,medium,A single defined process -- comparing two documents to reduce the number of templates maintained -- with no system read/write described beyond producing comparison text.
EPA,Helpdesk chat assistant for common data system tasks,workflow_embedded,medium,ServiceNow Now Assist chatbot gives IT solution recommendations to increase tier-0 resolution -- a knowledge-retrieval flow with no described automatic ticket update.
EPA,Living Literature Review: Semi-automated Literature Screening,workflow_embedded,medium,The AI ranks/triages incoming literature into a review queue based on past reviews and expert criteria -- a single screening pipeline without described read/write to a separate agency system.
EPA,Microsoft Power Automate (custom document processing model),workflow_embedded,medium,A Power Automate model extracts relevant data from lengthy utility bills into a readable format automatically -- a single automated extraction pipeline.
EPA,Preparation of Brownfields Success Stories,workflow_embedded,medium,Azure OpenAI compiles/summarizes technical and financial report data to draft Brownfields success-story text -- retrieval/synthesis across agency documents for one drafting flow.
EPA,RCRA PA,system_integrated,high,Produces risk scores (0-4) for Large Quantity Generators within the named Environmental Compliance and History Online system to support RCRA inspections.
EPA,SF182 Form and Policy Assistant,workflow_embedded,medium,Provides recommendations for completing the specific SF182 training-request form based on associated variables -- embedded in one form-filling process.
EPA,Streamflow Duration Assessment Modeling,system_integrated,medium,A classical-ML model hosted on Posit Connect (DMAP) predicts streamflow classification (perennial/intermittent/ephemeral) feeding real ecological/regulatory assessments.
EPA,Summarize and draft response to comments,workflow_embedded,medium,Azure OpenAI summarizes large volumes of public comments to support drafting responses -- a single summarization flow producing only summary text.
EPA,Using machine learning methods to analyze drivers of water quality,system_integrated,medium,"Produces predicted water-quality measures and violation predictions used to inform real water-quality management decisions, akin to a production forecasting model."
OPM,Microsoft Copilot,standalone_chat,high,"An LLM used across OPM for summarization, drafting, and decision support -- general tool access with no process or system coupling described."
OPM,OPM Rexi Chatbot,standalone_chat,high,"An internal chatbot for document analysis, content generation, and brainstorming -- general direct use, no system coupling described."
OPM,OpenAI ChatGPT,standalone_chat,high,"ChatGPT used across OPM for summarization, drafting, and decision support -- general LLM access with no described system integration."
OPM,USA Class,workflow_embedded,low,"An AI classification tool for building federal position descriptions -- a single defined task, but no system name or output detail is given to confirm depth."
OSHRC,Westlaw Edge,standalone_chat,high,"A legal-research tool used directly by staff for case-risk identification, predictive search, and document error analysis -- no described agency system coupling."
