agency,use_case_name,bureau_component,stage_normalized,ai_classification_normalized,is_generative_ai,is_general_llm_access,is_coding_tool,ai_sophistication,tool_product_name,system_name,vendor_name,development_type,has_custom_code,problem_statement,expected_benefits,system_outputs
USDA,Axon+ Copilot Studio Chatbot,"Research, Education and Economics",pilot,Generative AI,1,1,0,general_llm,Microsoft Copilot Studio,,Microsoft,c) Developed with both contracting and in-house resources,No,To cut down the time staff spend searching our intranet for information to administer programs & projects and deliver answers that they would not be able to find otherwise.,Time savings for employees searching for internal information.,The chatbot will provide text outputs with links and citations to documents housed on our intranet (Axon+).
USDA,BirdNET to detect bird vocalizations for research and species monitoring,Natural Resources and Environment,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,No,"BirdNET quickly scans thousands of hours of forest audio recordings to detect bird calls from species that are important for forest monitoring, like American goshawks, black-backed woodpeckers, spotted owls, and willow flycatchers.",This decreases the time and cost associated with manually listening to recordings to identify bird calls.,"The model outputs text files of bird calls, which include the bird species and time that the call was recorded."
USDA,Bugnet,Natural Resources and Environment,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,Oregon State University,c) Developed with both contracting and in-house resources,Yes,"Detect and map locations of tree damage caused by insects and disease, separate from fire and harvest-caused damage.","The detection of forest damage using satellite imagery and AI is a safer, faster, and cost-efficient way to monitor forest conditions across entire states and in difficult to reach locations.",The outputs predict locations where forest change is likely caused by insect or disease damage as opposed to fire or harvest activity.
USDA,Census of Agriculture Propensity Scores via Machne Learning,"Research, Education and Economics",deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,NASS REE CIPSEA Citrix Env,,b) Developed in-house,Yes,The Census of Agriculture is collected every 5 years and requires high participation levels from individuals and agricultural operations to provide relevant agricultural data to the nation.,This model predicts how likely individuals or operations are to complete the Census of Agriculture. The predictions can help data collectors decide where they need to focus their efforts in order to get more complete census responses.,The model outputs a probability score (all values from and including 0 to 1).
USDA,Chatbot for IT Customer Help Desk,Office of the Chief Information Officer,deployed,Generative AI,1,0,0,general_llm,,AgCloud,Steampunk,c) Developed with both contracting and in-house resources,No,The chatbot assists USDA staff with IT issues by answering common questions and initiating a support request if additional help is needed.,"Faster resolution of IT issues for customers, cost avoidance through fewer requests to helpdesk, decreased burden on helpdesk staff.","The chabot provides customers with self-service knowledge articles. If the issue cannot be resovled by self-service, the chatbot will initiate a support request to USDA's IT service managment system."
USDA,County-Level Remotely-Sensed Corn and Soybean Yield Estimation,"Research, Education and Economics",deployed,Classical/Predictive Machine Learning,0,0,0,computer_vision,,,,b) Developed in-house,No,The purpose of this tool is to estimate yearly corn and soybean yields for each county using satellite images.,Provide county-level crop yield statistics which allow stakeholders to make more informed planning and decisions.,County-level statistics on crop yield.
USDA,Cropland Data Layer,"Research, Education and Economics",deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,Geo-enabled Earth Computing System (GEECS),,b) Developed in-house,No,Generating agricultural statistics,This project produces supplemental estimates of crop acreage for internal use and releases geospatial data products to the user community.,Outputs are acreage estimates (internal use) and agriculture-specific land cover product (external use).
USDA,DISTRIB-II: Habitat Suitability of Eastern United States Tree,Natural Resources and Environment,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,No,The goal of this use case is to provide information about current and future habitat suitability of east United States tree species. Machine learning is used to develop models that can predict relative abundance of individual tree species in the future.,These models provide forest land managers with information about how habitats could change under various future scenarios which can assist in resource planning. The information provided by the models can also result in cost saving and resource effectiveness by reducing costs to manage unsuitable tree species and instead suggesting species that could be more suitable.,Outputs from this use case include predictive maps of individual tree species abundance at resolutions of 10 and 20-km grids across the eastern United States under current (1981 to 2010) and potential future climate projections (2070 to 2099).
USDA,Dam Inspection Report Document Processing,Farm Production and Conservation,deployed,Computer Vision,0,0,0,computer_vision,,AI Builder,,b) Developed in-house,No,"The AI use case allows our staff to identify the biggest issues and trends across 2,100+ dams.","The benefit and positive outcome from the AI is a wholistic understanding of dam issues across 2,100+ dams. This allows us to better analyze the data and build a risk-prioritization system to rank sites and projects to work on, reducing labor hours required to complete the task manually, and reducing the dependence on specific staff to maintain knowledge of each dam's inspection response.","The model outputs text and checkbox responses, including dam metadata, inspection issue responses (yes and no checkboxes), and further remarks on the issue regarding what has been or needs to be done on the dam."
USDA,Democratizing Data,"Research, Education and Economics",deployed,Natural Language Processing,0,0,0,nlp_specific,,,Coleridge Institute,c) Developed with both contracting and in-house resources,Yes,"Identifies which researchers are using National Agriculture Statistics Service (NASS) data, for what purpose, and when they used it.","Provides program evaluation, budget justification, and customer service.",Outputs a piece of text from a research article where the model has predicted National Agricultural Statistic Service (NASS) or Economic Research Service (ERS) data product usage.  Output texts were human validated prior to loading results to a dashboard.
USDA,Digital Soil Mapping,Farm Production and Conservation,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,The R Project for Statistical Computing; Arc Soil Inference Engine; System for Automatic Geoscientific Analyses; Google Earth Engine; Google Compute Platform,,b) Developed in-house,Yes,"The purpose of this project is to implement new soil map products at local, regional, and national scales to provide more explicit soil information than traditional soil mapping products.","The expected benefits are that AI streamlines the data development process, creates more consistent and detailed maps, and provides objective estimates of uncertainty to support conservation activities, decision makers, and environmental modelers.","Outputs include maps of soil type for selected local and regional project areas, including areas without any soil map products. Outputs also include continuous soil property maps representing individual soil properties predicted at seven depths for the continental United States."
USDA,Ecosystem Management Decision Support System (EMDS),Natural Resources and Environment,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,Esri ArcGIS AI,Ecosystem Management Decision Support System,Mountain View Business Group Services,c) Developed with both contracting and in-house resources,Yes,This system provides decision support for environmental analysis and planning by using AI-powered tools in ArcGIS and QGIS.,Use of this system empowers stakeholders to make more informed and effective decisions about natural resource management.,"Outputs from this system include the identification of landscapes in need of management/maintenance, along with suggested management actions based on considerations such as cost, efficacy, and policy."
USDA,Esri ArcGIS Pro Deep Learning Modules,Natural Resources and Environment,deployed,Classical/Predictive Machine Learning,0,0,0,computer_vision,Esri ArcGIS AI,FS ACE,,b) Developed in-house,No,Object detection from aerial images,"The purpose of this tool is to enhance scientific modeling and analysis, which will standardize Geographic Information System (GIS) workflows for modeling and analytics.",The tools will output image classifications.
USDA,FSA FLP Chatbot,Farm Production and Conservation,pilot,Generative AI,1,0,0,general_llm,,,Amazon Web Services,c) Developed with both contracting and in-house resources,Yes,This AI use case is researching program handbooks and generating contextually and factually accurate responses from highly technical Farm Loan Program information.,Empowers employees to provide better service and cost savings via faster response times to program-specific questions. Increases accuracy of content and knowledge in program delivery.,The expected output is text answers to prompt questions.
USDA,File Rename,Farm Production and Conservation,pilot,Natural Language Processing,0,0,0,nlp_specific,,,,b) Developed in-house,No,This tool extracts specific text from a PDF and renames the file to comply with electronic standard naming conventions,Cost and time savings in regard to file management and data governance,Outputs either an updated file name or moves the document to a problem folder if specific text is not found
USDA,Fire Containment Suitability (FireCON),Natural Resources and Environment,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,Microsoft Teams,,,b) Developed in-house,Yes,Identification and assessment of appropriate wildland fire containment locations to improve the quality of information available to incident command teams.,Improved efficiency and effectiveness of fire containment strategies.,"Outputs daily mapped probabilities summarizing weather, wind, topography, fuels, potential fire behavior, and other variables showing the suitability of wildfire containment for an area around an active wildfire and reduce uncertainty during wildfire management."
USDA,Fire Resilient Landscapes,Natural Resources and Environment,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,Yes,Assists in planning treatments to reduce wildfire risk and calculate treatment costs,Cost savings and improving efficiencies,"Raster and vector surfaces, summary statistics, and graphics"
USDA,Foodborne Illness Source Attribution,Food Safety,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,Yes,"The Interagency Food Safety Analytics Collaboration (IFSAC) - a partnership between the Centers for Disease Control and Prevention (CDC), the U.S. Food and Drug Administration (FDA), and the Food Safety and Inspection Service (FSIS) - has used computer-based methods to predict the likely sources of foodborne illnesses in humans.","Expected benefits include improving our understanding of what foods contribute the most to illnesses, which can help in creating measures and policies to reduce illnesses and improve food safety.","The model outputs predictions of likely sources of foodborne human illness cases, along with a confidence score of how probable it is that the illness came from the predicted source."
USDA,Forest Health Detection Monitoring,Natural Resources and Environment,pilot,Computer Vision,0,0,0,computer_vision,,,RedCastle Resources,c) Developed with both contracting and in-house resources,Yes,This project monitors forest health by detecting tree damage through changes in light patterns collected by satellites.,This detection method helps the Forest Health Protection program monitor forested areas that can't be checked on the ground or with aerial surveys.,The model predicts damaged areas based on image inputs.
USDA,Forest Health Protection: Survey and mapping of forest damage from insects and diseases using machine learning,Natural Resources and Environment,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,"Natural Resources and Environment (NRE) Forest Service (FS) Advanced platform for Technical Learning and Analytics in the Sciences (ATLAS), USFS Geospatial Platform","Kikaha Solutions, LLC",c) Developed with both contracting and in-house resources,Yes,Forest Health Protection is responsible for surveying ~500 million acres of forest for forest damage and mapping the risk of mortality from insects and diseases.,"Cost savings, increased work efficiency, expanded coverage over hard to reach locations",Predictions (GIS data and maps) used in decision making
USDA,Forest Inventory and Cruising using GAIA AI,Natural Resources and Environment,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,GAIA AI,a) Purchased from a vendor,No,Intended to solve the problem of collecting forest inventory data in large areas with limited staff and time.,The AI use case has the potential to generate accurate forest inventory data with less staff and at a higher pace. Increasing the pace and scale of forest management and restoration.,"A tree list for forest inventory and volume determination (cruising), forest growth, and management data."
USDA,Forest Mapping using G-LiHT airborne data in interior Alaska,Natural Resources and Environment,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,Yes,"This project supports the first comprehensive forest inventory of interior Alaska in the modern era. Machine learning techniques will be used to predict various forest attributes (volume, biomass, composition).","Use of multi-sensor airborne data will improve the accuracy and precision of forest inventory estimates over interior Alaska, improving the quality and reliability of products provided to the public.",Maps and tabular estimates of inventory attributes over all forested regions of interior Alaska.
USDA,Forest Plan review and planning support,Natural Resources and Environment,deployed,Generative AI,0,0,0,general_llm,,Advanced platform for Technical Learning and Analytics in the Sciences (ATLAS),Google,a) Purchased from a vendor,No,Opportunity to increase business productivity related to forest plan reviews by analyzing data and information at a rapid pace,"Speeding up analysis of data, improving service for public, and mission area enablement.",Outputs data analysis and extracted information
USDA,Forest fire effects remote sensing models,Natural Resources and Environment,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,Yes,The AI use case is intended to predict the status of forests after wildfires.,The AI use case supports research into low-cost data sources for mapping forests after a fire.,"The AI system outputs predictions of aboveground biomass, dead aboveground biomass, live trees per hectare, and fire severity."
USDA,Forest habitat mapping for marbled murrelets,Natural Resources and Environment,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,American Museum of Natural History,a) Purchased from a vendor,No,Mapping marbled murrelet nesting habitat across the Pacific Northwest over the last 30+ years.,High accuracy maps that can be used by land managers for planning and monitoring requirements under the Northwest Forest Plan.,Maps that predict the nesting habitat suitability for marbled murrelets.
USDA,GIS Invasive Tree Extraction for Field Level Users,Farm Production and Conservation,deployed,Computer Vision,0,0,0,computer_vision,,,,b) Developed in-house,Yes,The tool automatically identifies invasive Eastern Red Cedar trees from the surrounding landscape. This eliminates manual processing by planners.,Automated tool removes tedious maual process and returns planners' time to work on higher-value priorities. This saves time and money and provides better customer service.,It outputs a polygon that maps the boundary of the tree infestation.
USDA,Genomic Analyses of Pathogen Subtypes,Food Safety,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,Yes,"The purpose of this use case is to use machine learning (ML) methods to group foodborne bacteria based on patterns in their genes, then connect this information with available health data to evaluate foodborne illness risk to public health.","Expected benefits include improving our understanding of foodborne illness, identifying key genes and trends, and evaluating those that are important for public health.","The model outputs predictions of foodborne illnesses with high public health risk, key genetic markers by importance, and emerging trends."
USDA,GovChat,"Research, Education and Economics",pilot,Generative AI,1,1,0,general_llm,,ARS AzureGov,Microsoft,a) Purchased from a vendor,No,AI assistant that helps with time consuming tasks such as getting answers to general inquiries using natural language,A general chatbot without a proprietary interface that can accelerate completion of mundane tasks by employees,Text-based responses to a users input prompts
USDA,Infosec Chatbot,Natural Resources and Environment,deployed,Generative AI,1,1,0,general_llm,,Advanced platform for Technical Learning and Analytics in the Sciences (ATLAS),Google,c) Developed with both contracting and in-house resources,Yes,Information Security AI is a Chatbot that uses generative artificial intelligence (AI) to support users by responding to questions on information security.,Decreases the time required to retrieve information from various National Institute of Standards and Technology (NIST) security publications.,Provides text outputs through retrieval-augmented generation (RAG) solution that uses data from National Institute of Standards and Technology (NIST) guidelines.
USDA,LANDFIRE,Natural Resources and Environment,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,LANDFIRE,,b) Developed in-house,Yes,Improve fire behavior prediction by mapping vegetation and detecting disturbances for the United States contributing to the downstream production of current fuel types and fuel metrics.,"Increasing accuracy in fire behavior prediction models and assessing, prioritizing, and reducing risk for firefighters and land managers.","LANDFIRE produces a comprehensive, consistent, and scientifically credible collection of more than 25 geospatial layers focusing on disturbance, vegetation, and fuel metrics that are used by fire behavior modeling on active wildfires, as well as for prescribed fire planning and smoke management."
USDA,LCAT - Land Change Analysis Technique,Farm Production and Conservation,pilot,Classical/Predictive Machine Learning,0,0,0,computer_vision,,,,b) Developed in-house,Yes,Generating landcover from imagery,"Benefits include reduced waste, fraud, and abuse; informed decision making; land use planning and crop reporting; habitat management",Maps of landcover
USDA,Landscape Change Monitoring System (LCMS),Natural Resources and Environment,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,No,"LCMS produces annual vegetation cover change, land cover, land use, and tree canopy cover data on National Forest System lands and more broadly across the conterminous United States, Alaska, Puerto Rico, U.S. Virgin Islands, and Hawaii from 1985 through present.","Supporting agency priority initiatives such as quick and efficient monitoring of fire and fuels management across the landscape, documenting vegetation changes due to wildland and prescribed fire, tracking post-fire recovery and restoration work, maximizing the value of existing investments, reducing technical barriers, and improving mission outcomes.","The model outputs predictions of tree canopy cover, vegetation gain, vegetation loss, land cover, and land uses."
USDA,List Frame Deadwood Identification,"Research, Education and Economics",deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,"Research, Education, and Economics (REE) - National Agricultural Statistics Service (NASS) - Citrix Environment",,b) Developed in-house,Yes,This model helps identify farms that may be out of business on the National Agricultural Statistics Service list. Parts of the model were used to create clear rules to identify these farms.,"The resulting list is more accurate and allows for smaller sample sizes, reducing the burden on respondents.",The output of the model was a probability score that a farm is out of business.
USDA,Long-term monitoring of northern spotted owl habitat and populations,Natural Resources and Environment,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,No,"Machine learning methods are used to model and map forest structure and species composition as it relates to owl nesting and roosting in forests. Machine learning is also used to model and map annual time series of owl habitat that includes forest type and other variables, such as topography.",The time series maps are used to meet legal owl monitoring requirements and avoid potential litigation if not done. They also build trust with the general public and provide easy access for anyone to explore how these forests and habitats are changing through time in response to forest disturbances and growth.,"Annual time series of maps and periodic monitoring reports that summarize the data to inform adaptive management, such as Forest Plan revisions and amendments."
USDA,NAL Automated Indexing,"Research, Education and Economics",deployed,Natural Language Processing,0,0,0,nlp_specific,,ARSAzure,Expert AI (Cogito),c) Developed with both contracting and in-house resources,Yes,"Library content grows rapidly every year as knowledge expands, but it isn't possible for a small team of librarians to organize it manually, efficiently, and accurately at scale.",This system automatically assigns word tags to agricultural research articles from a controlled list of terms provided by the National Agricultural Library Thesaurus (NALT). The tags can be used to look up and retrieve articles. Using these tags benefits users by making it easier to find the content they are looking for.,The model outputs terms to use as search tags that are specific to the article analyzed.
USDA,NETS automated waterway design,Farm Production and Conservation,pilot,Agentic AI,0,0,0,classical_ml,,NRCS Engineering Tools Suite (NETS),Spatial Front Incorporated,a) Purchased from a vendor,Yes,Surveying for and creating engineering designs for relatively simple practices is time consuming and limits getting programs implemented for producers in a timely manner,"Reduces producer wait times for practice designs, reduces time investment in simple engineering survey and designs, efficiently uses taxpayer resources.","Auto-generated design for grassed waterways, lined waterways, and outlets within the National Resources Conservation Service (NRCS) Engineering Tools Suite environment"
USDA,NRE FS Customer Relationship Manager New Hire Experience (NRE FS CRM NHE) CSAM ID 2639,Natural Resources and Environment,deployed,Generative AI,1,0,0,general_llm,,NRE FS Customer Relationship Manager New Hire Experience (NRE FS CRM NHE),Salesforce,a) Purchased from a vendor,Yes,"There is a need for assisting end users in human resources, business and finance solutions, or processes and procedures",Provide guidance and assistance to the end user.,"Self help outputs text-based information and solutions for human resources, business and finance needs."
USDA,NWRC Genetics Metadata,Marketing and Regulatory Programs,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,No,"Assist with data processing, convert data to standard format for publication, infer origin populations",Time savings for employees is the main expected benefit,"The system output is a recommendation, data sets processed to standard format"
USDA,NWRC LSS Bioinformatic Coding,Marketing and Regulatory Programs,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,No,Troubleshoot code used in analysis,Time savings for employees is the main expected benefit,"Outputs are text-based and include identifed coding errors, suggestions for more efficient coding approaches, and development support for applications."
USDA,NWRC ND Field Station Birds and Agriculture Project,Marketing and Regulatory Programs,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,No,"Use machine learning to detect, classify, and count birds damaging crops. Systems allowed to selectively deploy tools to disrupt bird activity.",Potential cost savings include automation of deterring bird damage to agricultural crops.,"The system output is bird detection, classification, count, and recommendation to deploy disruption tools"
USDA,NWRC Pepin ML & AI,Marketing and Regulatory Programs,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,No,Analyze simulation data from computational models; staff burden of processing screen trail camera photos,"Decrease data processing time, save staff time",Identification of wildlife in photos; data analysis results from computer simulation models to inform wildlife disease management
USDA,NWRC Rabies ML A.D.,Marketing and Regulatory Programs,pilot,Classical/Predictive Machine Learning,0,0,0,computer_vision,,,,b) Developed in-house,No,Speeding up the processing and identification of species within trail camera images. Improving the ability to answer management questions.,Time savings for employees is the main expected benefit,"Outputs include information on images captured by the trail camera, such as the species of animal in the image and how many there are. Additional outputs include information identifying the factors that are deemed most important for making and explaining image predictions."
USDA,NWRC Rabies ML M.H.,Marketing and Regulatory Programs,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,No,"Speeding up the processing and analysis of large genomic datasets to track diseased animals, which helps inform managers the best course of action for emergency response and intervention to limit virus spread.",Time savings for employees is the main expected benefit,"Outputs include estimated locations for unknown samples, as well as a summary explaining what the analysis found and how reliable it is."
USDA,Nutrition Education & Local Access Dashboard,"Food, Nutrition, and Consumer Services",deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,Tableau,Tableau,Accenture,c) Developed with both contracting and in-house resources,Yes,"The goal of this dashboard is to provide county-level information on nutrition education and local food access, alongside other metrics related to hunger and nutritional health. This interactive dashboard can provide specific details based on the properties of farm to school intensity and size, program activity intensity, demographics, fresh food access, school size, and program participation. These properties allow users to find similar states based on any of these characteristics, opening up opportunities for partnerships with states they may not have considered.","Benefits include consolidating related data in one location for informing nutrition programming, and identify potential partners for nutrition programs based on similarities.",The model outputs groups of similar counties/states based on the different combinations of properties available for states.
USDA,Operational Water Supply Forecasting for Western US Rivers,Farm Production and Conservation,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,Yes,Improved predictions of seasonal water supply forecasts to support irrigated agriculture planning.,"The National Water and Climate Center has a multi-model machine-learning metasystem (M4) for generating water supply forecasts. This model uses AI and other data-science technologies to reduce forecast errors, helping stakeholders make better decisions about water supply availability.",The model outputs water supply forecasts.
USDA,Policy Analysis,Natural Resources and Environment,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,Advanced platform for Technical Learning and Analytics in the Sciences (ATLAS),,b) Developed in-house,Yes,Review roughly 1500 handbooks and policies to identify any duplications and perform information extraction for analysis.,Decrease time requirement and increase effectiveness of policy and handbook reviews,"Returns extracts and various text segments from statutes, regulations, executive orders, secretary memos, and department directives."
USDA,Potential Control Location Suitability,Natural Resources and Environment,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,Yes,Identification of strategic fire control locations for pre-fire planning and wildfire management,"Improving wildfire management outcomes, communication during fire planning, prioritizing investments for strategic fuel treatments.",A predictive map of relative fire control suitability given past fire containment successes and failures.
USDA,Predicting fire severity potential in future wildfires in California,Natural Resources and Environment,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,Yes,Provide information on where high fire severity (high vegetation mortality) is likely to occur during future wildfires. Provides information for planning where to conduct management activities to lower the adverse effects of future wildfire.,Cost savings. Reducing adverse effects of wildfire on forest resources and human communities.,End product is a series of fire severity maps that estimate or predict where future wildfire will burn hotter and cause more vegetation mortality.
USDA,Predictive Cropland Data Layer,"Research, Education and Economics",deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,Yes,The purpose of this system is to predict crop rotations.,Benefits include improving data quality of area-based surveys and providing assistance to field office personnel.,The system outputs predictions of the types of crops in specific locations within the Conterminous United States (CONUS).
USDA,Predictive flood modeling,Natural Resources and Environment,deployed,Classical/Predictive Machine Learning,0,0,0,classical_ml,,CULVERT,,b) Developed in-house,Yes,"The model is intended to solve the overtopping and/or failure of at-risk road culverts (drains) due to projected future extreme weather induced flooding, by identifying potential undersized culverts prior to field visit.",Reducing risks to forest access following future flooding and fire. Reducing costs associated with road management and repair besides the restoration costs of the drains themselves.,The model outputs are predicted water and sediment release during floods caused by future extreme weather to determine the vulnerability level of culverts (drains).
USDA,ProcureSight,Departmental Administration,deployed,Generative AI,0,0,0,general_llm,,,ProcureSight,a) Purchased from a vendor,No,The primary use is to assist with market research and responsibility determination.,"This is a free solution and it use will increase procurement professional productivity as ProcureSight transforms public datasets from SAM.gov and USASpending, enabling users to perform highly precise searches against this public procurement data. This is cost saving and improving government efficency.",The system outputs search results
USDA,ROE Document Recognition - RoeDR,Farm Production and Conservation,deployed,Natural Language Processing,0,0,0,nlp_specific,,,,b) Developed in-house,No,"The purpose of this model is to automate a slow manual process by analyzing documents from producers and Authorized Insurance Providers (AIPs), picking the appropriate page from the documents, reading the signature date and producer signature name, converting the date and name to text, and loading it into an application.",Saves employee time processing written agreements and having to input the data manually.  We can then use the data for reporting purposes.,The model outputs groups of similar counties/states based on the different combinations of properties available for states.
USDA,Random Forest with Aquatic Effectiveness Monitoring,Natural Resources and Environment,pilot,Classical/Predictive Machine Learning,0,0,0,classical_ml,,,,b) Developed in-house,Yes,Protecting aquatic ecosystems and restoring watershed processes can be improved by understanding predictors of sediment in streams after wildfire.,Aids in protecting aquatic ecosystems and restoring watershed processes.,Outputs identified predictors for protecting aquatic ecosystems and restoring watershed processes
