agency,use_case_name,verdict,confidence,reasoning
DOE,Denoising Diffusion to Accelerate Detector Simulation,workflow_embedded,medium,"Generative model produces simulated detector hits to replace costly detector simulation for LHC calorimeter experiments -- a defined research-simulation pipeline, not an agency system of record."
DOE,DevSec Ops AI,unclear,medium,Problem is 'Not available' and output is generic 'Information summaries'; only a vague benefit ('accelerates secure software delivery') is given with no described coupling.
DOE,Drone Imagery Analysis,workflow_embedded,medium,Drone imagery is automatically stitched together for human visualization during asset inspection -- a single image-processing flow.
DOE,EDMS Admin,workflow_embedded,high,Summarizes information stored in the EDMS electronic document management system for users -- a single summarization flow over a named agency system's data.
DOE,EES&T Communications Impact,workflow_embedded,low,"Benefit describes providing actionable insights into communication effectiveness for outreach/stakeholder engagement, a single analysis flow, though the problem statement is 'Not available'."
DOE,EES&T Document Processing,workflow_embedded,medium,"Automates document classification and extraction to cut manual processing time -- a single, defined document-processing flow even though the problem statement is 'Not available'."
DOE,ESH&Q NEPA App,workflow_embedded,low,"Speeds up NEPA environmental review processes and compliance accuracy -- tied to one identified review process, though the problem statement is 'Not available' and output is generic."
DOE,Elastic Stack Technology (ELK),workflow_embedded,medium,Elastic Stack (ElasticSearch/Logstash/Kibana) enables intelligent cataloging and searching of collection content -- a single search/discovery flow over document data.
DOE,Elucidating Genetic and Environmental Risk Factors for Antipsychotic-induced Metabolic Adverse Effects Using AI,system_integrated,medium,"Predictive modeling of genetic/environmental data identifies individuals at elevated risk for antipsychotic-induced adverse effects -- a classical risk model scored against real patient/population data, deployed stage."
DOE,EnerGPT,standalone_chat,high,"EnerGPT generates answers to user questions to improve staff productivity -- general Q&A, no specific process or system coupling described."
DOE,EnerGPT Canvas,standalone_chat,medium,"EnerGPT Canvas is a general content drafting/editing assistant (new content, edits, code) with no single defined agency process or system integration described."
DOE,Energy Wizard,workflow_embedded,high,Energy Wizard explicitly uses Retrieval-Augmented Generation over NREL's publication database to summarize relevant content for researchers.
DOE,First Alert DataMinr AI,system_integrated,medium,Aggregates public news with time/geo correlation and feeds situational-awareness/emergency reporting through the ArcGIS Online (AGO) platform -- output feeds a live GIS system.
DOE,GenAI for Classified Subject Area Categorization,workflow_embedded,medium,Generates recommended Classified Subject Area categories to help classification analysts make determinations -- a single recommendation flow.
DOE,Geo Threat Observable for structure cyber threat related to the energy sector,system_integrated,medium,Cyber-threat data is stored in a graph database and used for ML-based similarity/correlation to support cyber response -- explicit read/write to a live data store.
DOE,Georeference Figures,workflow_embedded,medium,Automated georeferencing (via Tesseract/LMGSS) of historical paper maps outputs a vector file for human evaluation -- a single processing flow.
DOE,GitHub Co-Pilot,standalone_chat,high,GitHub Co-Pilot gives text answers and code suggestions for developer productivity -- named coding tool with no system read/write described.
DOE,GitHub Copilot,standalone_chat,high,"Duplicate key 'GitHub Copilot' (deployed + pilot instances): both describe code recommendations/error identification, i.e. an IDE coding assistant with no described system read/write, so both rows take this verdict."
DOE,GitHub Copilot,standalone_chat,high,"Duplicate key 'GitHub Copilot' (deployed + pilot instances): both describe code recommendations/error identification, i.e. an IDE coding assistant with no described system read/write, so both rows take this verdict."
DOE,GitHub Copilot with the OpenAI Codex,standalone_chat,medium,"Despite the 'Agentic AI' classification, the narrative only describes AI-assisted code suggestions and generic 'automation' for developer productivity with no chained autonomous actions described."
DOE,Google Agentspace / NotebookLM,workflow_embedded,low,"Describes unifying enterprise data and enabling 'large-scale agent deployment' with Google Agentspace/NotebookLM in generic marketing-style language; core function (NotebookLM) is grounded Q&A over enterprise data, not a described autonomous chain for this specific pilot."
DOE,Google Chrome Generative AI,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Groundwater Modeling,system_integrated,medium,"PEST-based groundwater model forecasts groundwater behavior for forward-looking monitoring within LMGSS, with human evaluation of the model output -- a production forecasting model."
DOE,HPC OpenAI-Compatible API,system_integrated,high,Provides an OpenAI-compatible API endpoint at api.hpc.inl.gov that serves as 'a foundational endpoint for utilization by other applications' -- explicit API/system coupling.
DOE,Hanford Ai Liaison (HAL) 1.1,standalone_chat,high,General chatbot ('HAL') giving text answers to input questions for productivity/efficiency -- no system coupling described.
DOE,HeyGen,workflow_embedded,medium,HeyGen is used to explore generating internal training videos with AI avatars -- a single defined content-production process.
DOE,Hub Biography Builder,workflow_embedded,medium,"Automatically generates draft professional bios from resumes/CVs and other inputs -- a single, defined document-generation flow."
DOE,INL AI Virtual Assitant (AiVA),standalone_chat,high,"General ChatGPT-like chatbot for Q&A, process coaching, communication editing, and code generation -- no system coupling described."
DOE,In-pixel AI for future tracking detectors,system_integrated,medium,On-detector electronics run embedded AI classifiers in real time to decide whether to save sensor data or output fast track-parameter inferences -- direct read/write coupling with operating detector hardware.
DOE,Invoice Scanning System,workflow_embedded,medium,Scans subcontract invoice submittals for missing information within the Hanford Accreditation Boundary -- a single form-review flow.
DOE,LANL AI Portal,system_integrated,medium,LANL AI Portal serves interactive chat/RAG plus explicit 'Replies to API queries from enterprise and scientific applications' -- other applications call it via API.
DOE,LISA Chatbot Pilot,workflow_embedded,medium,LISA chatbot retrieves specific mission data sets and experiment documentation to answer science questions -- a single retrieval flow across 'Multiple' systems.
DOE,LLM EV,workflow_embedded,medium,"Performs large-scale LLM-based policy-document analysis of EV permitting barriers, producing published research analysis results -- a defined research-analysis pipeline, not an agency system of record."
DOE,Lex Natural Language Interface,system_integrated,high,Lex explicitly executes a generated query against a Postgres database and displays an LLM-generated summary plus the generated query itself -- direct database read integration.
DOE,LivChat,workflow_embedded,medium,"LivChat (Azure OpenAI) answers general policy/process questions, apparently grounded in internal policy/procedure knowledge -- a single knowledge-retrieval flow."
DOE,M365 Copilot,standalone_chat,medium,"M365 Copilot automates routine office tasks (email drafting, meeting summaries, document generation) described generically across apps, not one identified agency process or system integration."
DOE,MAPPRITE,system_integrated,medium,"Automates data mining, ingesting, and indexing of disparate organizational data sources so information becomes searchable by safeguards/security policy specialists -- an ETL-like integration across data sources."
DOE,MI8 Collimators Surogate Model,system_integrated,medium,ML surrogate model predicts MI8 collimation-system performance from settings/beam characteristics to aid tuning of the actual accelerator collimation system in operation.
DOE,MOOSE-LLM,workflow_embedded,medium,LLM assistant embedded in the MOOSE multiphysics simulation framework helps with input-file completion and convergence analysis -- a single tool-specific assistance flow.
DOE,Machine Learning components within CrowdStrike,system_integrated,high,CrowdStrike's ML reviews live security events to create detections/incidents consumed by the SLAC Cybersecurity team -- a vendor tool integrated into live security monitoring.
DOE,Machine Learning components within Splunk Enterprise Security,system_integrated,high,Splunk Enterprise Security's ML clusters/classifies live log events and predicts expected norms for automated threat hunting -- direct integration with live log data.
DOE,Machine Learning for Accelerator Operations Using Big Data Analytics / L-CAPE,agentic_workflow,low,"Narrative states ML models 'detect, label and act upon faults' on FNAL's Linac 'enabling automatic mitigation,' describing autonomous fault response rather than only a recommendation, though the phrasing is somewhat garbled."
DOE,Machine Learning for Linac Improved Performance,system_integrated,medium,Proposes specific RF cavity-phase/field-gradient parameter changes to counter beam drift on the Linac -- a production accelerator tuning recommendation feeding real system parameters.
DOE,Machine Learning for geophysical data inversion,workflow_embedded,low,"Applies AI to geophysical data inversion for leak detection, producing synthetic seismic/gravity data -- a defined research-analysis flow with no named target system."
DOE,Merlin - KCNSC Generative AI with RAG,workflow_embedded,medium,"Merlin explicitly combines generated content with retrieved, authoritative information (RAG) for KCNSC users -- a single grounded-answer flow."
DOE,Microsoft 365,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Microsoft 365 Apps for Enterprise,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Microsoft 365 Copilot (Productivity Suite),standalone_chat,medium,"General M365 Copilot productivity automation (documentation, analysis, collaboration) across apps described generically, with no single identified process or system integration named."
DOE,Microsoft AI Builder,system_integrated,medium,"Microsoft AI Builder's outputs -- extracted document data, predictions, and workflow automations -- 'integrate directly into existing' business systems via the Power Platform."
DOE,Microsoft Azure Authoring Tools,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Microsoft Azure PowerShell,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Microsoft Azure Quantum Elements,workflow_embedded,medium,Azure Quantum Elements accelerates chemistry/materials-discovery research to speed up finding new materials/chemicals for energy solutions -- a defined research-analysis flow.
DOE,Microsoft Bing Service,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Microsoft Co-Pilot,standalone_chat,medium,"Duplicate key 'Microsoft Co-Pilot' (two pilot instances): described as general Microsoft-application analytics/text-answer assistance and routine email/meeting task automation, with no system read/write described, so both rows take this verdict."
DOE,Microsoft Co-Pilot,standalone_chat,medium,"Duplicate key 'Microsoft Co-Pilot' (two pilot instances): described as general Microsoft-application analytics/text-answer assistance and routine email/meeting task automation, with no system read/write described, so both rows take this verdict."
DOE,Microsoft CoPilot,standalone_chat,high,"Boilerplate general-purpose Copilot access for writing, coding, and analysis; no described system coupling."
DOE,Microsoft Copilot,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Microsoft Copilot (Pilot),standalone_chat,medium,"General office-productivity Copilot for content creation, data summarization, and research with no single identified process or system integration described."
DOE,Microsoft Copilot Pilot,standalone_chat,medium,"'Quick access to self-generated knowledge and business productivity' via Copilot -- general Q&A/document creation, no single defined agency process described."
DOE,Microsoft Copilot Studio,system_integrated,medium,"Copilot Studio is used to 'build enterprise conversational AI agents that securely connect to data and workflows,' enabling automation of enterprise workflows -- explicit data/workflow coupling."
DOE,Microsoft Copilot for Security,system_integrated,medium,"Microsoft Copilot for Security assists real-time threat monitoring, detection, and vulnerability management against live security data and incident-response processes."
DOE,Microsoft Edge,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Microsoft Exchange Server,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Microsoft MSPaint,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Microsoft OneDrive,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Microsoft OneDrive MUI,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Microsoft OneNote,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Microsoft OneNote MUI,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Microsoft Outlook MUI,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Microsoft Power BI Desktop,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Microsoft Power Platform capability that provides AI to automate processes in Power Apps and Power Automate,system_integrated,medium,"AI automates workflows/processes (data entry, reporting, workflow management) within Microsoft Power Apps and Power Automate -- direct workflow-automation coupling."
DOE,Microsoft PowerPoint MUI,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Microsoft Project,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Microsoft ScreenSketch,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Microsoft Search in Bing,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Microsoft Skype App,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Microsoft Teams,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Microsoft Teams Classic,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Microsoft Visual C++ Additional Runtime,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Microsoft Visual C++ Minimum Runtime,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Microsoft Visual C++ Redistributable,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,NA-CI Salesforce,system_integrated,high,"Explicitly syncs records of emails, calendar events, and contacts from Outlook into Salesforce -- direct system-to-system data integration."
DOE,NIF Shot Analytics & Predictive Maintenance Support Pilot,workflow_embedded,medium,"C3.AI-based tool gives specific, data-driven answers to NIF laser-maintenance questions -- a single knowledge-retrieval flow over maintenance documentation."
DOE,NLCOO AI for Lessons Learned tool,workflow_embedded,medium,Searches for and surfaces relevant Lessons Learned documents based on a user's stated problem -- a single search flow.
DOE,Network Security and Analysis,system_integrated,high,"Vectra AI's Attack Signal Intelligence analyzes live network attacker behavior and automatically applies triage, correlation, and prioritization to each security event/incident."
DOE,Nuclear Safety Analysis,workflow_embedded,medium,"Automates creation of specific safety-analysis artifacts (Failure Modes and Effects Analysis, fault tree analysis, risk models) for reactor safety review -- a defined analysis process."
DOE,OPQ-AI,system_integrated,medium,Matches new person registrations against an existing database and recommends the most likely existing record match before a new account is created -- direct database read/recommend coupling.
DOE,OpenAI ChatGPT Pilot,standalone_chat,high,"'Quick access to general knowledge' via ChatGPT -- general Q&A, no process or system coupling described."
DOE,OpenAI Enterprise,standalone_chat,high,Enterprise-grade access to OpenAI GPT models described as general secure AI assistance for research; no specific system coupling described.
DOE,OpenText for Records Management (File share auto-classification),system_integrated,high,OpenText automatically categorizes each file located on network drives for records retention/disposition -- direct read/classify integration with the file-share system.
DOE,PARSGPT,workflow_embedded,low,"Offers PM Analysts a way to interact with LLM technology for project-management investigations/audits tied to the named PARS system, but the chatbot's own read/write relationship to PARS data is not described."
DOE,PDF Analyzer,workflow_embedded,high,PDF Analyzer lets users upload PDFs and get answers plus the relevant PDF sections -- a single RAG/Q&A flow over user-supplied documents.
DOE,PWS Builder,workflow_embedded,medium,"Drafts Performance Work Statement documents for DOE projects -- a single, defined document-generation flow."
DOE,PermitAI,workflow_embedded,medium,"AI-powered environmental review tools streamline the federal permitting process -- a single defined review process, despite the 'Agentic AI' classification label."
DOE,Physics-Informed Learning Machines for Multiscale and Multiphysics Problems (PhILMs),unclear,high,"Problem and output are both filler ('Produce high-quality, contextually relevant, and coherent responses...') and the benefit text ('waste-to-energy transitions') does not match the use case name at all -- no real coupling evidence survives."
DOE,Project Optimus - Prime Contract,workflow_embedded,medium,"optimus.hpc.inl.gov produces contract citations, abstracts, and summaries to improve contract-lifecycle efficiency and compliance tracking -- a single document-summarization flow."
DOE,READS: Real-time Edge AI for Distributed Systems,system_integrated,high,Streams live Main Injector/Recycler beam-loss monitor data to an FPGA-deployed AI model that infers the origin of beam loss and suggests regulation ramps for the Fermilab accelerator complex.
DOE,Raytheon Multimedia Monitoring System (M3S),workflow_embedded,medium,Generates an XML transcript of speech detected in pre-recorded video to improve data discoverability -- a single transcription flow.
DOE,Regional waste feedstock conversion to biofuels,unclear,medium,"Problem and output are filler boilerplate; only the benefit ('waste-to-energy transitions') gives a real hint of subject matter, but no coupling to any system or process is described."
DOE,Road Conditions from IBM Watson for INL,unclear,high,"Problem, benefit, and output are all 'Not available' -- nothing describes how this connects to work."
DOE,SONIC: AI acceleration as a service,unclear,low,Describes integrating AI hardware for inference acceleration generically ('can be an AI algorithm from prediction to data compression to control'); too generic to identify what is actually operating or how it couples to a system.
DOE,SQL Server Management Studio,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Safeguards Digital Twin,system_integrated,medium,"Flags off-normal safeguards operations from synthesized inspection data, mirroring the AGN-201 DT case -- a classifier scoring operational monitoring data."
DOE,"Scalable, Efficient and Accelerated Causal Reasoning Operators, Graphs and Spikes for Earth and Embedded Systems (SEA-CROGS)",unclear,medium,"Problem/benefit are broad, generic statements about 'improving information access' and 'accelerating scientific discovery' with no described process or system coupling; output is filler boilerplate."
DOE,Scopus AI,workflow_embedded,medium,"Scopus AI searches literature to surface research citations, abstracts, and summaries for researchers -- a single literature-search flow."
DOE,Scripting,workflow_embedded,medium,Gemini-generated Python scripts are used to alter groundwater models within LMGSS -- a coding assistant whose output feeds directly into one modeling process.
DOE,ServiceNow Classification Prediction,system_integrated,high,Predicts/corrects ticket classification values within ServiceNow -- direct read/write coupling with the ServiceNow system of record.
DOE,ServiceNow Cluster Analysis,system_integrated,medium,Clusters ServiceNow tickets to identify workflow patterns and recommend automated solutions -- direct analysis of live ticket data in ServiceNow.
DOE,ServiceNow Now Assist (AskIT),system_integrated,high,"ServiceNow Now Assist performs incident search, resolution, and 'the search, creation and closure of service requests' -- direct write access to the service-desk system of record."
DOE,ServiceNow Predictive Intelligence,system_integrated,high,"Classifies ticket data entered into ServiceNow, producing field classification data -- direct read/write coupling with the ServiceNow system of record."
DOE,ServiceNow Similarity Analysis,system_integrated,medium,Analyzes similarity across ServiceNow tickets to recommend workflow/automation patterns -- direct analysis of live ticket data in ServiceNow.
DOE,ServiceNow Virtual Agent,system_integrated,medium,ServiceNow Virtual Agent can resolve issues or open service requests 'that do not require human intervention' -- writes service requests into ServiceNow.
DOE,ServiceNow Virtual Agent Natural Language Understanding,workflow_embedded,medium,Virtual Agent NLU parses user intent/entities and then performs a search of the ServiceNow service catalog -- a single NLU-then-search flow.
DOE,SmartPD Creator,workflow_embedded,medium,"Generates draft position-description documents for federal roles to speed hiring -- a single, defined document-generation flow."
DOE,Soil Moisture Modeling,workflow_embedded,medium,"Models multi-layer soil moisture/evapotranspiration using public satellite data within LMGSS -- a defined research-modeling flow, not a described write-back to an operational system."
DOE,"Spot for automated sensing, inspection, and capture",system_integrated,medium,"Spot navigates hazardous/hard-to-reach areas and gathers sensor/camera data autonomously for inspection -- direct sensing/actuation on operating hardware, mirroring the other Boston Dynamics Spot filing."
DOE,SpyglassGPT Chat Assistant,standalone_chat,high,General-purpose chatbot ('varies based on user prompts') for routine administrative tasks using commercial OpenAI models -- no system coupling described.
DOE,Text To Speech Audio Generation,workflow_embedded,medium,"Generates MP3 training-course audio via WellSaid Labs text-to-speech -- a single, defined content-production flow feeding training videos/courses."
DOE,VIPER (Visualizaiton for Predictive Maintenance Recommendation),system_integrated,high,"VIPER delivers system-health diagnostics, explainability metrics, and root-cause explanations to system engineers using live nuclear power plant operational data for predictive maintenance."
DOE,Visual Studio Community,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,Visual Studio Enterprise,unclear,high,Problem/benefit/output are N/A or boilerplate ('AI was automatically integrated ... without an identified benefit'); nothing describes actual usage.
DOE,WCD-AI,workflow_embedded,medium,Recommends search keywords for Lessons Learned based on a user-authored Work Control Document -- a single recommendation flow tied to DOE OPEXShare.
DOE,WETO SA,workflow_embedded,medium,"Produces surrogate models assessing developable renewable-resource quantity/quality and siting considerations -- a defined research-analysis flow, no named operational system."
DOE,Yurts AI search function,system_integrated,medium,"Yurts explicitly provides access to data across 'various silos' for chat/search, i.e. spans multiple data systems rather than a single flow."
