agency,use_case_name,verdict,confidence,reasoning
Treasury,Internal Revenue Manual Research Aid (IRMA),workflow_embedded,high,"IRMA performs RAG search over the full text of the Internal Revenue Manual via a COTS API to answer agent questions, returning links back to IRM sections -- retrieval over an agency document corpus for one flow, no write-back."
Treasury,Inventory Replenishment Forecast,system_integrated,medium,"A classical ML model forecasts vendor performance and item stockouts to drive proactive sourcing decisions -- a production forecasting model feeding real inventory-planning decisions, per rule 2."
Treasury,Large Language Model (LLM) Chatbot for Proof of Concept,standalone_chat,high,"An LLM chatbot POC generates code comments, documentation, and improvement suggestions for developers -- a coding assistant with no described system integration."
Treasury,Large Language Model (LLM) Coding for Proof of Concept,workflow_embedded,medium,"An LLM is trained on internal PDFs/web pages to power a chatbot for internal customers doing FAQ handling and case deflection -- RAG over internal documentation for one flow, per rule 4."
Treasury,Legislative Analysis Tool,workflow_embedded,low,"The tool analyzes bill text against 'a comprehensive database of legislative documents' it maintains to summarize sections and estimate impacted IT systems/forms -- a single analysis pipeline, but no identified external agency system is named, so confidence is low."
Treasury,Line-Item Consolidation for Form 1120,workflow_embedded,medium,A consolidation algorithm groups Form 1120 deduction line-items into categories and appends a column to 'the original dataset' for examiner benchmarking -- a single analytic pipeline; no specific named system/data store (unlike the CDW-referencing Tax Disclosure case) is identified.
Treasury,Local GenAI Pilot,standalone_chat,high,"A locally-run LLM pilot offers general text generation, summarization, code completion, and translation entirely within IRS infrastructure, with no described coupling to a specific agency system or process."
Treasury,Machine Translation,workflow_embedded,medium,"A COTS machine-translation app is evaluated 'through integration with [LPTS's] existing processes' to translate text/labels for taxpayer responses -- one identified team's translation workflow, but no specific named system/data store is cited."
Treasury,Modular Code Assistant (Explain & Refactor Small Methods) for Automation Test Application Development,workflow_embedded,medium,"A secure localized RAG chatbot answers project-specific queries and helps interpret automation test reports for the test automation team -- retrieval over agency documents for one flow, per rule 4."
Treasury,NCCBR Data Validation Pilot,system_integrated,medium,"AI modules are applied directly to the NCCBR data collection pipelines to flag ingestion errors and assess data quality before analyst review -- ETL-stage coupling to an identified, operating data pipeline."
Treasury,OCC.Chat,standalone_chat,high,"OCC.Chat is a GenAI chatbot that answers user questions using public knowledge, logging interactions for review -- general Q&A chat with no described agency system coupling."
Treasury,OCC.DocChat,standalone_chat,medium,"OCC.DocChat lets users upload documents to personal/group workspaces and chat about their content -- a general document-chat productivity tool over user-uploaded files, not an identified agency system or corpus."
Treasury,OCC.InfoAssist,workflow_embedded,high,"OCC.InfoAssist answers questions using OCC Comptroller handbooks and PPMs documents -- RAG over a named internal policy corpus for one flow, per rule 4."
Treasury,Open source Python library and models for NLP,unclear,medium,The filing describes acquiring an open-source Python NLP library/models via a technology request (GEM) rather than describing an operating workflow; how the tool is actually used in agency work is not stated.
Treasury,Pilot a suite of Fiscal Service Gen AI solutions,unclear,medium,"This use case is a comparative A/B/pre-post testing effort to select among AI tool alternatives ('AI Tool selection' is the output), not a description of an AI tool operating in agency work."
Treasury,"Procurement Data Transparency, Reporting, & Decision Tracking",workflow_embedded,medium,"GenAI summarizes products/services acquired under each agency contract from an analytics hub of contract documents and spending metadata, for contracting-official review -- a single defined summarization flow; the 'Platform' is not a specifically named system so system_integrated is not met."
Treasury,Programmatic Access to LLMs via API,standalone_chat,high,"Secure endpoints let researchers submit prompts and get model output 'directly within analytical workflows' -- the amendment's canonical example of API access to the model itself, with no named agency system."
Treasury,SBSE - Payments Topics Chatbot,workflow_embedded,medium,"The chatbot classifies taxpayer input into predefined payments topics via trained models and returns a matched preset response, one defined intent-classification flow, with no agency system of record read/written."
Treasury,Software Code Generation,standalone_chat,high,"GenAI generates code snippets, templates, and draft documentation as development aids, with final validation/testing/implementation remaining staff responsibility and no system integration described."
Treasury,Sub-Asset Maintenance Model,system_integrated,medium,"A classical ML model (SAMM) predicts mileage until next maintenance on sub-asset machines to drive proactive servicing schedules -- a production forecasting model feeding real maintenance decisions, per rule 2."
Treasury,Synthetic Data Engine,system_integrated,high,"The engine outputs synthetic IMF/BMF returns and a simulated SSA Data Master 1 feed to seed and validate the Modernized e-File (MeF) test system for each XSD release -- direct integration with named IRS systems (MeF, IMF, BMF)."
Treasury,Tax Disclosure Text Clustering,system_integrated,high,"The clustering pipeline incorporates attachment information not present in the named Compliance Data Warehouse (CDW), reading from that identified agency data store to build its disclosure clusters."
Treasury,Taxpayer Services Chatbot,workflow_embedded,medium,"The Taxpayer Services chatbot's Intent Engine classifies user input into predefined FAQ topics (refunds, EIN, EITC, etc.) and returns a matched preset response, one defined intent-classification flow, with no system of record read/written."
Treasury,Ticket Management Generative AI Pilot,workflow_embedded,medium,"The IT Service Desk pilot generates incident summaries, resolution notes, and knowledge articles from case notes/history for one ticketing workflow; outputs feed 'existing knowledge review and publication processes' via human review rather than an automated write-back to a named system."
Treasury,USAspending Natural Language Search Initiative,workflow_embedded,medium,"A pilot NL search layer is being tested to let users query USAspending.gov more intuitively -- retrieval/search enhancement over a named system's data for one flow, per rule 4."
Treasury,Vendor Risk Analytics,system_integrated,medium,"A supervised-learning model assesses contractor responsibility/performance risk, with outputs delivered as dashboard/spreadsheet visualizations used to flag at-risk vendors -- a production risk model feeding a decision dashboard, per rule 2."
FRTIB,AVA,standalone_chat,medium,"AVA is described only as helping participants get answers about the TSP ('assist with participant questions'); the narrative gives no detail on retrieval, data sources, or system read/write beyond general Q&A."
FRTIB,Adobe Firefly,standalone_chat,high,Adobe Firefly generates images and videos for participant-education materials -- a general content-generation tool with no described agency system coupling.
FRTIB,Contact Center AI,workflow_embedded,medium,"Contact Center AI helps service representatives via knowledgebase search and call transcription/scripts -- RAG-style retrieval over an agency knowledge base for one flow, per rule 4."
FRTIB,Fraud Detection Platform,system_integrated,medium,"A classical ML fraud-detection model flags potential fraud/abuse activity in the Converge system, a production risk-scoring model per rule 2 even though the filing is thin."
FRTIB,Microsoft CoPilot,standalone_chat,high,"Microsoft 365 Copilot 'provides GenAI assistance on agency business activities' generically, with no described coupling to a specific process or system."
FRTIB,Sumtotal Chatbot,standalone_chat,medium,SumTotal's chatbot runs realistic training-conversation simulations for staff to practice difficult conversations -- an interactive chat/roleplay tool with no agency system or process coupling described.
NARA,A1 Museum AI Project,system_integrated,medium,The Exhibit Personalization System (EPS) applies AI-generated tags/topics to NARA's ~2M-record digital collection and uses them to recommend records to museum visitors via chatbot -- read/write coupling to the named EPS and record store.
NARA,AI Pilot Project to Screen and Flag for Personally Identifiable Information (PII) in Digitized Archival Records,system_integrated,medium,"The pilot identifies and redacts PII directly within NARA's digitized archival record collection, producing redacted records and a prioritized redaction list -- write-back to the identified archival records store."
NARA,AI based Semantic Search for National Archives Catalog (aka ArchiAI),workflow_embedded,high,"ArchiAI implements semantic search over the named National Archives Catalog to help researchers find records by meaning rather than keyword -- retrieval over a named agency system for one flow, per rule 4."
NARA,Amelia Earhart AI Search,workflow_embedded,medium,"NLP search retrieves and connects Amelia Earhart-related records within Archives.gov holdings to prepare them for release -- retrieval/search over a named system's data for one flow, per rule 4."
NARA,Generative AI Solutions for Workplace Productivity (aka Gemini),standalone_chat,high,"Google Gemini in Workspace helps draft emails/documents, create images, analyze data, and take meeting notes -- general productivity assistance with no specific agency system or process integration described."
NARA,NARA@WORK Kendra Search,workflow_embedded,high,"An Amazon Kendra-based tool provides contextual retrieval and 'Suggested Answers' over NARA@Work's internal HR/benefits/policy content -- RAG over a named internal system's data for one flow, per rule 4."
SBA,Chatbots for internal research,standalone_chat,high,"OFO agents are given access to general chatbots (e.g., Claude, ChatGPT) that synthesize information from the web for policy research -- general LLM access with no agency-specific system or document coupling described."
SBA,"Email, Document, and Composing AI Editor",standalone_chat,high,Grammarly provides real-time grammar/style/tone suggestions on staff-written text across documents and emails -- a writing-assistance tool with no agency system integration described.
SBA,General AI Use Case across the SBA for web and desktop,standalone_chat,high,Perplexity provides web search-backed answers with citations for staff research -- general LLM/search access with no named agency system or data-store coupling.
SBA,Office of Advocacy AI System-Prompt Suite,standalone_chat,high,"The System-Prompt Suite is a set of structured-JSON LLM prompts (rewriting, summarizing, drafting, fact-checking) accessed via API -- exactly the amendment's standalone structured-JSON-prompt-suite example, with no identified agency system named as source/sink."
