agency,use_case_name,verdict,confidence,reasoning
DHS,CBP Link,system_integrated,high,"CBP Link's liveness detection couples with the TVS facial-matching system, comparing live/uploaded images against CBP's database to produce identity match confirmations and fraud alerts."
DHS,CBP Translate,workflow_embedded,medium,"CBP Translate provides real-time interpretation during officer-traveler questioning (one specific interaction flow), storing chat/translation logs but with no described write-back to another system of record."
DHS,CISAChat,workflow_embedded,high,CISAChat retrieves and synthesizes content from CISA publications and DHS mandates to answer user questions and generate summaries -- RAG over an agency document corpus with no described write-back.
DHS,Cargo Classification Tool,system_integrated,high,The tool maps cargo descriptions to tariff codes within the named Automated Targeting System and feeds those outputs directly into broader ATS risk models.
DHS,Cargo Security Assessment Model,system_integrated,high,Model results are returned to CBP personnel as rule hits inside the named Automated Targeting System for review and possible shipment examination.
DHS,ChatCBP,standalone_chat,medium,ChatCBP is a general in-house LLM (flagged general_llm_access) letting users upload/search/summarize documents and get natural-language answers -- named-tool chat access without described system coupling.
DHS,Commodity Detection Model (Cargo Insights Team),system_integrated,high,Computer vision analyzes X-ray images and applies a predicted commodity-code label/bounding box directly on the record within the named Automated Targeting System.
DHS,Consular Consolidated Database (CCD) Facial Recognition (FR) On Demand Report (VISA Only),system_integrated,medium,On-demand facial recognition queries the Department of State's Consular Consolidated Database to return biometric match reports used to combat visa/benefit fraud.
DHS,Credential Authentication Technology with Camera System (CAT-2) and AutoCAT (CAT-2 in an e-gate form factor),system_integrated,high,"AI-based facial matching operates within the named STIP/CAT system at TSA checkpoints, producing a match/non-match recommendation the TSO acts on in real time."
DHS,Criminal Investigations (OBIM),system_integrated,high,"USSS submits probe images to the named IDENT biometric system, which queries other agencies' galleries and returns candidate matches used as investigative leads."
DHS,Critical Infrastructure Network Anomaly Detection,system_integrated,high,"CyberSentry's ML detections run continuously on ingested critical-infrastructure network data, feeding an analyst dashboard of cybersecurity alerts -- a live-data dashboard."
DHS,Cryptocurrency Analysis,workflow_embedded,medium,"TRM Labs flags cryptocurrency transactions/accounts as at-risk for CBP research, aiding manual investigation, with no described integration into a CBP system of record."
DHS,Customs Broker License Exam - Proctor Support,workflow_embedded,medium,PDRI's remote-proctoring AI operates within the single defined process of exam administration -- detecting cheating and confirming identity for the Customs Broker License Exam.
DHS,Cyber Threat Analysis (Recorded Future),system_integrated,medium,"Recorded Future's platform transforms unstructured text into structured threat data, classifies/prioritizes entities, and generates scorecards feeding CBP's SOC/CRM investigations."
DHS,"Cybersecurity Threat Management, Detection, and Response",system_integrated,high,"Multiple ML-enabled tools (Crowdstrike, Splunk, etc.) continuously monitor live ICE cybersecurity data streams, detecting phishing/malware/anomalous traffic in real time across production security tooling."
DHS,DHS-Chat,standalone_chat,medium,"DHS-Chat is described as an internal, general-purpose 'ChatGPT for DHS' generating drafts, research synthesis, and briefing materials from text prompts -- broad chat access, not one identified workflow."
DHS,Dark Web Threat Intelligence for Cyber Investigations,workflow_embedded,medium,"The platform summarizes and translates dark-web data and surfaces metadata/connections for HSI analyst review as investigative leads, without described write-back to an agency system of record."
DHS,ELIS Card Photo Validation Service,system_integrated,high,"The service validates uploaded photos in near-real-time against business rules directly within the named ELIS microservice architecture, returning a pass/fail response during submission."
DHS,ELIS Evidence Classifier Service,system_integrated,high,The classifier identifies document types from scanned evidence and applies a metadata tag directly to the document object inside the named ELIS system.
DHS,ERNIE,system_integrated,high,"ERNIE analyzes live Radiation Portal Monitor data streams within the named ARDIS-C system, producing real-time risk assessments and alerts for potential radiological threats."
DHS,ESEC Inquiry (STORM) Summarization,system_integrated,high,A Power Apps workflow triggers GenAI summarization of uploaded letters and automatically integrates the resulting summary into the named STORM tracking system.
DHS,Empty Container Detection Model (Cargo Insights Team),system_integrated,high,Computer vision predicts empty containers from imagery and applies a label/bounding box directly onto the record within the named Automated Targeting System.
DHS,Enhanced Lead Identification and Targeting,system_integrated,medium,"Palantir AIP extracts addresses from records like rap sheets/warrants to produce enriched leads within the named Palantir Federal Cloud Service, shared across ERO offices for enforcement coordination."
DHS,Entity Resolution,workflow_embedded,low,An Altana-based analytics platform is used for one research flow (detecting potential forced labor in supply chains); the narrative is thin on any named agency system read/write.
DHS,Entity Resolution for Global Trade Data,workflow_embedded,medium,"Altana's ML builds a dynamic knowledge graph/UI for HSI global-trade research to generate investigative leads, with no described write-back into an HSI system of record."
DHS,Executive Summary GPT,standalone_chat,high,Users upload documents and the tool (ChatGPT4o via Azure) returns an executive summary -- direct general-purpose summarization access with no system coupling described.
DHS,FLIR 280 HD,system_integrated,high,Computer vision draws boxes around detected persons in the water on a live thermal video feed for the operator to act on in real time -- CV on an operational sensor feed.
DHS,Facial Recognition for Investigations of Child Sexual Exploitation and Abuse,workflow_embedded,medium,"Submitted photos are compared by an AI facial-recognition service against publicly available online images (not an agency system of record) to generate investigative leads for CSEA cases, reviewed by analysts."
DHS,Facial Recognition for Investigations of Transnational Criminal Organizations,workflow_embedded,medium,"The same public-image facial-recognition lead-generation process is used for transnational criminal organization investigations, with matches treated only as leads requiring analyst review."
DHS,Facial Recognition for Locating Vulnerable Populations,workflow_embedded,medium,"Facial photos are compared against public online images to generate leads for locating vulnerable populations; results are leads reviewed by personnel, not tied to an agency system of record."
DHS,Facial Recognition for National Security Investigations,workflow_embedded,medium,"Facial photos submitted for national security investigations are compared to public online images by a vendor FR service, returning candidate leads for investigator review."
DHS,Facial Recognition for National Security and Transnational Criminal Organizations,workflow_embedded,medium,Clearview AI-based facial recognition (pilot) produces visually similar candidate photos as investigative leads for USBP analysts; no enforcement or system write-back occurs without full manual validation.
DHS,GenAI for Document Summarization and Content Generation,standalone_chat,medium,Deployed as a general LLM app (flagged general_llm_access) letting CBP users upload/search/summarize documents and get natural-language responses -- 'stand alone or embedded' but described generically as chat/search access.
DHS,Geographic Current Events Real-Time Alerting Tool,workflow_embedded,medium,"Dataminr aggregates and summarizes external public social-media/news data against analyst-set geographic boundaries to deliver real-time alerts -- one monitoring/alerting flow, not agency-system integration."
DHS,Global Entry Mobile App Traveler AI Question Answering Service,workflow_embedded,high,"The service answers traveler questions strictly from provided context information (RAG-style), a single Q&A flow with no described write-back to Global Entry systems."
DHS,Hazard Mitigation Assistance Chatbot,standalone_chat,medium,A chatbot (pilot) responds to prompts about Hazard Mitigation Assistance programs via Azure OpenAI models -- general Q&A access without a described specific data/process coupling.
DHS,Hurricane Score,system_integrated,high,Officers feed the model live case-management details on ATD-ISAP participants and receive an absconding-risk score (1-5) used directly in periodic case reviews -- a risk model scoring live case data.
DHS,I-765 - USCIS Facial Recognition through IDENT (1:1 Face Recognition/Validation),system_integrated,high,Facial verification runs against the named IDENT biometric system to produce a match/no-match response used for I-765 identity verification in lieu of an in-person appointment.
DHS,Illicit Trade,system_integrated,high,AI/ML models score inbound cargo shipments and results are sent to the named Automated Targeting System for CBP personnel review and possible additional screening.
DHS,Individual Assistance (IA) Predictive Models for Program Quantities,system_integrated,medium,"Supervised learning models predict FEMA Individual Assistance program quantities (applicants, inspections, housing units) used operationally for staffing/workload decisions -- a forecasting model feeding decisions."
DHS,Intelligent Document Processing,system_integrated,high,"OCR/ML verify, extract, and classify data from ICE forms within the named Enterprise RPA and case-management systems (SEVIS, OPLA CMS), automating invoice/form-entry processes."
DHS,Intelligent Document Processing (IDP) for I-539 Form Digitization,system_integrated,high,"A learning model identifies, classifies and separates document types from scanned I-539 applications directly within the named Content Management Services (CMS) system."
DHS,Investigative Prioritization Aggregator,workflow_embedded,medium,"Machine learning assigns point-value scores to investigative entities (phone numbers, names) within the named RAVE platform to support HSI prioritization, without further described system write-back."
DHS,LIGER Generative AI Toolkit,standalone_chat,medium,"LIGER is described as a broad general-purpose LLM toolkit (drafting, summarizing, code, translation, budget analysis, brainstorming) used against FPS documents -- general chat/document access rather than one embedded workflow."
DHS,Land Border Integration,system_integrated,high,"Edge-based AI performs LPR classification and facial recognition on live video streams integrated with the named TECS Mod system, with booth officers accepting/correcting AI-generated data in real time."
DHS,Large Language Model (LLM) Guided Data Dictionary Generation,workflow_embedded,high,A RAG pipeline retrieves metadata from source-system intake forms and an acronym key to auto-generate field definitions for FEMADex -- RAG over agency documents with no described write-back.
DHS,Lexis Nexis,workflow_embedded,medium,Lexis Nexis produces custom person/vehicle/dwelling identity-verification reports based on analyst queries -- a single lookup/reporting process without described agency-system read/write.
DHS,License Plate Capture and Analysis,system_integrated,high,"Computer vision/OCR reads live LPR camera feeds and an LLM interface converts natural-language questions into structured database queries over the LPR data store, returning records and summaries."
DHS,License Plate Reader,workflow_embedded,medium,OCR enhances and extracts license-plate characters from low-quality imagery as a decision-support aid for investigators; no named system-of-record integration is described.
DHS,Low Probability of False Alarm (Low-Pfa) Algorithm for on-person screening.,system_integrated,high,A trained (now locked) ML algorithm scores live AIT body-scanner imagery and outputs bounding-box target coordinates to the operator viewing station in real time.
DHS,Media Classifier for Computer and Digital Storage Evidence,workflow_embedded,medium,Cellebrite's ML classifies media evidence from digital storage devices and suggests category tags for HSI review -- a single classification step with no described system-of-record write-back.
DHS,Mobile Fortify,system_integrated,high,Mobile Fortify captures biometrics in the field and submits them to CBP's biometric matching backend (TVSI/ATS-C) for match/no-match results; duplicate CBP/ICE filings resolve to one row so both instances receive the deepest supported level.
DHS,Mobile Fortify,system_integrated,high,"ICE's filing of the same Mobile Fortify app confirms it transmits captured biometrics to CBP-operated matching systems (TVSI/ATS-C) and displays results; duplicate CBP/ICE rows must match, so both get system_integrated."
DHS,Non-Intrusive Inspection (NII) 3D Imaging Tool,system_integrated,medium,ThruWave's millimeter-wave imaging (pilot) processes live mail-scanning sensor data to produce 3D images and cue detection alerts for end users.
DHS,Normalization Services,system_integrated,medium,"The service verifies, corrects, and normalizes addresses/phone numbers/names/IDs across multiple investigative datasets within the named RAVE system, improving cross-dataset search capability -- an ETL-style data coupling."
DHS,OCFO Code Assist GPT,standalone_chat,high,Code Assist GPT is a session-based chat tool where users type a query language and iterate on a proposed query; a Copilot-style code assistant with no described system integration.
DHS,OCFO Response Augmentation Suite,workflow_embedded,high,"OCFO/Travel/Fiscal Policy GPTs draft preliminary responses using public and internal FEMA/DHS policy documents (RAG) for analysts to refine before formal submission -- RAG over agency documents, no write-back."
DHS,Open Source and Social Media Analysis,workflow_embedded,medium,NexisXplore's text/image AI modules surface possible OSINT matches for CBP analysts to manually review in one research interface; the output is explicitly not used alone for decisions.
DHS,Open-Source Intelligence for Investigations,workflow_embedded,medium,"Penlink/Fivecast flag risk alerts, extracted identifiers, and suggested leads from open-source data for mandatory human-in-the-loop HSI review, with no described agency system-of-record write-back."
DHS,PDF Intake (PDFI) for myUSCIS,system_integrated,high,"Claude (via Bedrock) extracts PDF form data into structured JSON consumed directly by the named USCIS ELIS microservice, replacing mail-only submission with online intake."
DHS,Passenger Security Assessment Model,system_integrated,high,"Risk assessments and recommendations are integrated directly into the named Automated Targeting System, equipping CBP personnel with real-time actionable insights."
DHS,Passive Body Scanner,system_integrated,high,The algorithm processes live body-heat imaging video and highlights concealment areas directly on the monitored live feed for the CBP officer -- CV on an operational sensor system.
DHS,Passport Anomaly Model,system_integrated,high,"The model's outputs are integrated into the named Automated Targeting System, delivering real-time passport-anomaly results that assist CBP personnel during inspection."
DHS,Person-Centric Identity Services Deduplication Model,system_integrated,high,"ML de-duplication models resolve individual identity across multiple case-management systems of record within the named Person Centric Identity Services (PCIS) platform, compiling a unified immigration history."
DHS,Person-Centric Identity Services Information Compilation Check,system_integrated,high,The model produces a confidence score used to validate A-number matches directly within the named Person Centric Identity Services (PCIS) system.
DHS,Position Description Generation and Evaluation,workflow_embedded,medium,"ClassifAI generates draft position descriptions with classification recommendations for the single HR position-classification workflow, with no described write-back to an HR system of record."
DHS,PreCheck Touchless Identity Solution,system_integrated,high,"TSA leverages the named CBP TVS system for facial comparison at checkpoints, an operational biometric-matching integration supporting PreCheck/crew ID verification."
DHS,Process Efficiency Traveler Identity for Airline Check-in and Bag Drop,system_integrated,high,"The TVS biometric matching service compares passenger identity against a trusted source throughout the travel continuum, returning match/no-match responses used at check-in/bag-drop."
DHS,Public Assistance Workload Projections,system_integrated,high,"Supervised learning models predict FEMA Public Assistance workload quantities, with outputs explicitly shared via live Tableau/PowerBI dashboards for internal FEMA use -- a forecasting model feeding a production dashboard."
DHS,Public Information Compilation for Travel Threat Analysis (Dataminr),workflow_embedded,medium,"Dataminr aggregates/summarizes external public social-media and news data for CBP threat awareness; employees independently research further, with no described agency-system read/write."
DHS,SITE Group Subscription Services,workflow_embedded,medium,"AI within the SITE subscription monitors and analyzes extremist online activity, producing human-verified curated reports that inform follow-on analysis -- an external monitoring subscription, not agency-system coupling."
DHS,Semi-Supervised Traveler Identity Verification Services (Traveler Initiated),system_integrated,high,"TVS's cloud facial-matching service compares traveler identity against CBP's trusted-source holdings on entry, returning match/no-match responses operationally."
DHS,Supervised Traveler Identity Verification Services (Officer Initiated),system_integrated,high,"TVS facial matching compares officer-initiated captures against CBP's trusted-source holdings for entry processing, returning match/no-match responses."
DHS,Technical Resource for Mitigation Programs,system_integrated,medium,"The HMA Mitigation Agent reads grant data scattered across the named NEMIS and PARS systems (plus PDFs/spreadsheets) to produce structured findings, auto-drafted RFIs/letters, and compliance checklists."
DHS,Text Analytics Data Science Sentence Similarity Model,workflow_embedded,medium,The Text Analytics tool scans digitized application narratives for fraud/security-relevant language patterns as a research aid; it explicitly makes no predictions/decisions and no write-back is described.
DHS,Text Analytics for Survey Responses (TASR),workflow_embedded,medium,"TASR performs topic modeling/sentiment analysis on quarterly DHS Pulse survey text responses, with extracted themes provided to leadership -- a single analysis flow, not a described live system integration."
DHS,The Advanced Trade Analytics Platform (ATAP),system_integrated,high,ATAP's ML/analytics outputs trend and risk insights directly into dashboards/visualizations used by CBP operators for trade-risk assessment and action -- a dashboard refreshed from live agency data.
DHS,Trade Entity Risk Model,system_integrated,high,The Trade Entity Risk model's calculated risk measures integrate directly into the named Automated Targeting System and broader predictive risk models.
DHS,Traffic Jam,workflow_embedded,medium,"Marinus Analytics' facial recognition draws on the vendor's own trafficking-related data pool to surface possible matches for CBP officer/analyst review, not on an agency system of record."
DHS,Translation and Transcription for Investigative Data,workflow_embedded,medium,"NMT/ASR/DNN models translate and transcribe investigative data within the named RAVE platform for analyst triage, with certified human translators handling anything court-critical."
DHS,Traveler Entity Resolution,system_integrated,high,"AI/ML traveler-matching outputs are integrated into the named Automated Targeting System, generating notifications that CBP personnel act on for further screening."
DHS,Traveler Identity Verification Services (Vetting),system_integrated,high,"TVS facial recognition matches traveler biometrics against records of concern, with CBP personnel then manually confirming any system-flagged potential match."
DHS,Traveler Self-Service Mobile Identity Verification,system_integrated,high,"TVS's cloud facial-matching service verifies traveler identity against CBP's trusted-source holdings for self-service mobile processing, returning match/no-match responses."
DHS,Unified Processing/Mobile Intake,system_integrated,high,Facial matching technologies compare a live photo against existing government photo holdings via TVS to confirm identity during unified/mobile intake processing.
DHS,Unmanned Aircraft Collision Avoidance,system_integrated,high,AI-based 3D scanning processes live drone video feed in real time to detect obstacles and trigger visual collision alerts to the pilot -- CV on an operational sensor feed.
DHS,User Entity and Behavior Analytics (UEBA) for Security Operations (SecOps) Anomaly Identification,system_integrated,high,"UEBA ingests live USCIS system logs within the named ESS/Gurucul platform, applies a risk score, and automatically creates a case/ticket in the SOC investigation queue."
DHS,User and Entity Behavior Analytics (UEBA),system_integrated,high,"The named VIEW system's CVAS sub-system builds behavioral baselines from live access data, scores anomalies, and generates automated alerts/reports for personnel-security adjudicators."
DHS,Vault Access Log (SPVAA),system_integrated,high,"Facial matching via the TVS system automates identification of personnel entering the secure seized-property vault, returning a match/no-match response."
DHS,Verification Match Model,system_integrated,high,The Verification Match Model's person-and-record match scores feed directly into the named E-Verify and SAVE systems to improve their initial response accuracy.
DHS,Vessel Detection,system_integrated,high,AI algorithms filter/detect/categorize objects from live maritime sensor feeds and share tracked Items of Interest across detection systems to human operator workstations in real time.
DHS,idiCORE Subscriptions,workflow_embedded,medium,"idiCORE's AI surfaces interrelationships/connections from subscription data for analyst research, similar to other data-lookup tools, with no described integration into an agency system of record."
