use_case_id_2024,tagged_by_agent,entry_type,is_generative_ai,ai_sophistication,deployment_scope,confidence,reasoning,is_general_llm_access,is_coding_tool,is_cots_commercial,tool_product_name,tool_vendor,is_microsoft_copilot,is_openai,is_anthropic,is_google,is_github_copilot,is_aws_ai,is_enterprise_wide,architecture_type,has_model_training,use_type,is_public_facing,scope_detail
35596,agentC,custom_system,0,predictive_analytics,office,medium,"""Identifies potentially manipulative trading activity"" for exam review → predictive analytics.",,,,,,,,,,,,,unknown,,mission_critical,,SEC EXAMS
35606,agentC,bespoke_application,1,general_llm,department,medium,"""AI generates multiple versions of titles"" and SEO summaries in CMS → generative content tool.",,,,,,,,,,,,,inference_only,,mission_critical,1,USAGM
35812,agentC,product_deployment,0,computer_vision,bureau,high,"""FDA-cleared medical device"" (Riverain CT CoPilot) — CV clinical imaging product.",,,1,CT CoPilot,Riverain Technologies,,,,,,,,inference_only,,mission_critical,,VHA
35855,agentC,custom_system,0,predictive_analytics,office,medium,"""statistical and predictive methods to evaluate"" groundwater data → statistical/predictive tool.",,,0,,,,,,,,,,custom_trained,,mission_critical,,TVA Generation
35877,agentC,custom_system,0,predictive_analytics,office,high,"""graph neural network-based autoregressive model"" trained on ERA5 → custom predictive DL.",,,,,,,,,,,,,custom_trained,1,mission_critical,,TVA Riverfleet
35880,agentC,product_deployment,0,classical_ml,enterprise_wide,medium,"""proprietary machine learning algorithm"" in web application firewall → COTS ML cyber tool.",,,1,,,,,,,,,1,inference_only,,cybersecurity,,TVA Network
35891,agentC,product_feature,0,classical_ml,bureau,medium,"""Azure Data Factory"" embedded ""anomaly detection, data quality"" features (not directly used).",,,1,Azure Data Factory,Microsoft,,,,,,,,inference_only,,it_operations,,ATF
36013,agentC,product_deployment,0,classical_ml,bureau,low,"""audio and video recording within FBI custodial interview rooms"" — AI role unclear in narrative.",,,1,,,,,,,,,,unknown,,mission_critical,,FBI
36130,agentC,generic_use_pattern,1,general_llm,bureau,medium,"""AI provides sample paragraphs"" for writing — generic GenAI assist pattern at FSA.",1,,,,,,,,,,,,inference_only,,administrative,,FSA
36179,agentC,product_deployment,1,general_llm,bureau,high,"Names ""AWS Bedrock"" for foundation models in FSA EDMAPS → Bedrock product deployment.",,,1,Amazon Bedrock,AWS,,,,,,1,,inference_only,,administrative,,FSA EDMAPS
36183,agentC,custom_system,0,classical_ml,department,low,"""shared service environments for operational AI use cases"" — platform/infrastructure (ideation).",,,,,,,,,,,,,unknown,,it_operations,,DOT CAIO
36191,agentC,custom_system,0,nlp_specific,office,high,"""Automated review of accident narratives"" classifying into surface event types → NLP classifier.",,,0,,,,,,,,,,custom_trained,1,mission_critical,,FAA AJO
36218,agentC,generic_use_pattern,0,classical_ml,department,low,"""AI Emerging Technology Team"" provides coordination — governance entity, not an AI system.",,,,,,,,,,,,,unknown,,administrative,,DOT CAIO
36219,agentC,generic_use_pattern,1,general_llm,department,medium,"""Guidelines on usage of...Generative Artificial Intelligence (GenAI) Tools"" → governance pattern.",,,,,,,,,,,,,inference_only,,administrative,,NHTSA
36239,agentC,custom_system,0,classical_ml,office,low,"""automate current manual processes and reduce tasks"" — sparse description, initiated stage.",,,,,,,,,,,,,unknown,,administrative,,FAA AVS
36260,agentC,custom_system,0,predictive_analytics,department,high,"""Estimate loan default probability for Supervisory Stress Testing"" in-house → predictive analytics.",,,0,,,,,,,,,,custom_trained,1,mission_critical,,NCUA
