use_case_id_2024,tagged_by_agent,entry_type,is_generative_ai,ai_sophistication,deployment_scope,confidence,reasoning,is_general_llm_access,is_coding_tool,is_cots_commercial,tool_product_name,tool_vendor,is_microsoft_copilot,is_openai,is_anthropic,is_google,is_github_copilot,is_aws_ai,is_enterprise_wide,architecture_type,has_model_training,use_type,is_public_facing,scope_detail
35414,agentF,product_deployment,1,general_llm,enterprise_wide,high,'Microsoft Copilot Integration' producing 'Text-based summaries and AI generated text' at small EAC agency.,1,,1,Microsoft Copilot,Microsoft,1,,,,,,1,inference_only,,administrative,,EAC
35478,agentF,product_deployment,0,nlp_specific,office,high,'commercial off the shelf (COTS) software' uses ML to identify relevant documents — predictive coding eDiscovery.,,,1,,,,,,,,,,inference_only,,mission_critical,,Legal Division
35482,agentF,bespoke_application,1,general_llm,department,low,'accelerating the processing of proposals' for interconnection backlog — gen-AI assistance implied but planning stage.,,,0,,,,,,,,,,unknown,,mission_critical,,FERC
35500,agentF,product_feature,0,nlp_specific,department,high,'Apple iOS platform...predictive word technology' — built-in keyboard suggestion feature.,,,1,Apple iOS,Apple,,,,,,,,inference_only,,administrative,,FHFA
35507,agentF,custom_system,0,classical_ml,office,medium,'Automatic detection of network-based security risks' via pattern detection in system logs.,,,0,,,,,,,,,,unknown,,cybersecurity,,Division of IT
35563,agentF,bespoke_application,1,general_llm,department,high,"'AI-powered chat interface, similar to ChatGPT' over digital archives — RAG chatbot, planned stage.",,,0,,,,,,,,,,rag_pipeline,,mission_critical,1,NARA
35577,agentF,custom_system,0,classical_ml,office,low,'automating the identification of failures to file certain forms' — classification automation; details TBD.,,,0,,,,,,,,,,unknown,,mission_critical,,IM
35596,agentF,custom_system,0,predictive_analytics,office,high,'Identifies potentially manipulative trading activity' for examiner review — anomaly/pattern detection on trade data.,,,0,,,,,,,,,,unknown,,mission_critical,,EXAMS
35606,agentF,bespoke_application,1,general_llm,department,high,"'AI generates multiple versions of titles, automates...SEO-friendly tags...summaries' integrated into CMS.",,,0,,,,,,,,,,inference_only,,mission_critical,1,USAGM
35812,agentF,product_deployment,0,computer_vision,bureau,high,'FDA-cleared medical device to assist clinicians' — COTS clinical imaging AI.,,,1,CT CoPilot,,,,,,,,,inference_only,,mission_critical,,VHA
35855,agentF,custom_system,0,predictive_analytics,office,high,'state-of-the-art statistical and predictive methods' for groundwater monitoring under CCR rule.,,,0,,,,,,,,,,unknown,,mission_critical,,TVA
35877,agentF,custom_system,0,predictive_analytics,office,high,'multi-scale graph neural network-based autoregressive model...trained on...ERA5' — custom weather forecasting NN.,,,0,,,,,,,,,,custom_trained,1,mission_critical,,Riverfleet
35880,agentF,product_deployment,0,classical_ml,department,medium,'proprietary machine learning algorithm' for web application firewall protection — vendor WAF.,,,1,,,,,,,,,,inference_only,,cybersecurity,,TVA Network
35891,agentF,product_feature,0,classical_ml,bureau,high,"'Azure Data Factory...anomaly detection, data quality analysis, completeness and predictive function' — embedded ADF features.",,,1,Azure Data Factory,Microsoft,,,,,,,,inference_only,,it_operations,,ATF
36013,agentF,product_deployment,0,classical_ml,bureau,low,'Tool facilitates audio and video recording within FBI custodial interview rooms' — AI role not clearly described.,,,1,,,,,,,,,,unknown,,mission_critical,,FBI
36130,agentF,generic_use_pattern,1,general_llm,bureau,medium,'AI provides sample paragraphs that may assist in the writing process' — generic gen-AI drafting pattern.,1,,1,,,,,,,,,,inference_only,,administrative,,FSA
36179,agentF,product_deployment,1,general_llm,bureau,high,'AWS Bedrock enables organizations to build and scale applications powered by foundation models' — Bedrock deployment in FSA EDMAPS.,,,1,Amazon Bedrock,AWS,,,,,,1,,inference_only,,administrative,,FSA
36183,agentF,bespoke_application,0,classical_ml,department,medium,'shared service environments for operational AI use cases' — DOT-wide AI platform/MLOps environment.,,,0,,,,,,,,,,unknown,,it_operations,,DOT
36191,agentF,custom_system,0,nlp_specific,bureau,high,'Automated review of accident narratives' to classify surface events — NLP text classifier.,,,0,,,,,,,,,,unknown,,mission_critical,,FAA
36218,agentF,generic_use_pattern,0,classical_ml,department,low,"'AI Emerging Technology Team members are DOT OA...leaders' — governance body, not a deployed AI system.",,,0,,,,,,,,,,unknown,,administrative,,DOT
36219,agentF,generic_use_pattern,1,general_llm,bureau,medium,'Guidelines on usage of commercially available Generative Artificial Intelligence (GenAI) Tools' — policy governing gen-AI use.,,,0,,,,,,,,,,inference_only,,administrative,,NHTSA
36239,agentF,bespoke_application,0,classical_ml,bureau,low,'automate current manual processes and reduce tasks' — sparse narrative; FAA inspector readiness automation.,,,0,,,,,,,,,,unknown,,administrative,,FAA AVS
36260,agentF,custom_system,0,predictive_analytics,department,high,'Estimate loan default probability for Supervisory Stress Testing' — credit-risk predictive model.,,,0,,,,,,,,,,custom_trained,,mission_critical,,NCUA
