agency,use_case_name,cohort,bureau_component,current_is_generative_ai,is_general_llm_access,ai_sophistication,ai_classification,ai_classification_normalized,stage_normalized,operational_date,tool_product_name,system_name,vendor_name,problem_statement,expected_benefits,system_outputs,fired_keywords
NSF,TIP MS Copilot Pilot,over_unspecified,TIP & OCIO,1,1,general_llm,,Unspecified,pre_deployment,2025,Microsoft 365 Copilot,,,"Copilot can be used to rewrite and generate text based on user prompts in Microsoft 365 services, including Microsoft Word, Microsoft Excel, and PowerPoint.  Copilot for Microsoft 365 uses Microsoft Graph, an API, to evaluate context and available Microsoft 365 user data before modifying and sending user prompts to the language model.  After receiving its output, Microsoft Graph performs additional context-specific processing before sending the response to Microsoft 365 apps to generate content.",,,copilot
NSF,"Use AI to populate reviewer ""areas of expertise"" and state of potential Regional Engines submitters (members of organizations)",over_unspecified,TIP-ITE-ENGINES,1,0,classical_ml,,Unspecified,pre_deployment,2024,Airtable AI,,,"TIP is authorized to use Airtable for project management including reviewer volunteers and recruitment.  Airtable is a no-code platform that includes a built-in database.  We do not store any PII in our database except for &quot;public PII&quot; such as name, position, work email address, areas of professional expertise, etc.  We have two specific use-cases for which we would like to employ Airtable AI:

1. People who volunteer sometimes to not list all areas of their expertise or expertise becomes stale.  We have been able to do a proof of concept where Airtable AI is prompted to look at the potential reviewer&#39;s Linked In profile and identify or update the potential reviewer&#39;s expertise in its database based on recent updates to professional experience in LinkedIn.  We would like permission to have AI complete this work.  Typically, an admin person or PD will do this work and it is time-consuming and burdensome.  AI can do it much faster and a member of the staff can check it rather than complete it for 400-500 reviewers.

2. We also have a database of potential Engines submitters in Airtable -- people who have attended a webinar, roadshow, or submitted at an earlier time and asked to be contacted when new funding opportunities are available.  We track very similar information in the potential submitters data base as we do for reviewers who volunteer to review for the program. The information is used to support outreach to these potential submitters when new funding opportunities are announced or a new Engines event is announced.  We need to know the state associated with the particular submitters institution to determine which regional Engine they should be mapped to geographically (state in the US).  We have found that we can prompt the AI to look at the potential submitter&#39;s institution and the AI can locate the state 100% of the time to identify the region that the submitter would be associated with if they were accepted to the program.  Currently, a staff person does this work and it is burdensome.  The AI can do this work much faster so that a member of the staff can redirect their time to more value-added work and then go back and validate the AI&#39;s work.  This permits the Engines program to segment outreach by event and regional engine.

The Airtable AI is an Airtable private instance of Open AI.",,,
SEC,AI-enabled information collection and curation,under_declared,Office of the Chief Data Officer (OCDO),0,0,agentic,Agentic AI,Agentic AI,pre_deployment,,,,,"Collecting information from a variety of sources, including documents, databases, and staff interviews, and curating into a knowledge base.",Collecting and organizing information in support of various use cases.,"AI-ready knowledge-bases of content in a variety of formats, tagged and organized.",
SEC,EDGAR Technical Support Public Chatbot,over_unspecified,EDGAR Business Office (EBO),1,0,general_llm,,Unspecified,retired,,,,,,,,chatbot
SEC,Evaluating Cybersecurity Alerts,under_declared,Office of Information Technology (OIT),0,0,agentic,Agentic AI,Agentic AI,pilot,08/2025,,,,Explore different mechanisms leveraging AI to inform and expedite cybersecurity processes.,Enhances identification of anomalous cybersecurity alerts for review. Increases the effectiveness and efficiency of limited cybersecurity resources.,Cybersecurity analysis reports and initial assessments of activity.,
SEC,Extracting data from FOIA request forms,under_declared,Office of Information Technology (OIT),0,0,general_llm,Generative AI,Generative AI,deployed,03/2025,,,GDIT,Capture and load data from a FOIA form into a SharePoint list for tracking through the eDiscovery Lifecycle. This alleviates time demands for manual entry from one system to another.,To capture and load data from a FOIA form into a SharePoint list for tracking through the eDiscovery Lifecycle.,Extracts data from Microsoft word document to a SharePoint.,
SEC,Improve efficiency of comment letter ingestion,over_contradict,Office of the Secretary (OS),1,0,general_llm,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,deployed,04/2025,,CLL,,"Using AI/ML to improve the timeliness and accuracy of the ingestion of comment letters, such as by automating the identification of comment file numbers, and enhancing the identification of spam, form letters, PII, profanity, and copyrighted material. 2. Increase the quality and amount of structured data (including metadata) related to individual comment letters to directly support downstream uses, including use by GenAI tools","Improve the timeliness and accuracy of the ingestion of comment letters, and increase the quality and amount of structured data (including metadata) related to individual comment letters to directly support downstream uses, including use by GenAI tools",Additional metadata and flags on incoming comment letters.,genai
SEC,Legal Research (Lexis+),under_declared,Office of the Chief Data Officer (OCDO),0,0,general_llm,Generative AI,Generative AI,deployed,01/2020,,,RELX (Lexis),More efficient legal research.,Improved search results and extracted information to assist in legal research activities.,AI-enabled extractions of text and AI-enabled type-aheads in search bars,
SEC,Testing Developer Workflows,over_unspecified,Strategic Hub for Innocation and Financial Technology (FinHub),1,0,coding_assistant,,Unspecified,retired,,,,,,,,workflow
ED,Aidan Chat-bot,over_contradict,Federal Student Aid,1,0,classical_ml,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,deployed,2021-05-16 00:00:00,,DCC,Accenture,Easing the access to information for borrowers,"Federal Student Aid's (FSA) virtual assistant uses natural language processing to answer common financial aid questions and help customers get information about their federal aid on StudentAid.gov. In just over two years, Aidan has interacted with over 2.6 million unique customers, resulting in more than 11 million user messages.","Text answers, presented in a chat interface with users",assistant
ED,Generative AI and Foundation Model Integration,over_contradict,Federal Student Aid,1,1,general_llm,Other,Other,deployed,2024-11-13 00:00:00,AWS Bedrock,EDMAPS,Amazon Web Services,Providing access to multi-vendor suite of AI tools & models,"AWS Bedrock enables organizations to build and scale applications powered by foundation models, supporting use cases such as text generation, summarization, conversational AI, personalization, and content creation, with seamless integration into existing AWS services and infrastructure.",Textual answers to general purpose questions,generative ai; conversational ai; bedrock
ED,IPAC RPA Bot,over_contradict,Office of Finance and Operations,1,0,classical_ml,Other,Other,deployed,2024-02-01 00:00:00,,ENT_Tech,iCatalyst Inc,Reducing the manual data processing steps from inter-agency financial requests,"The IPAC Workflow bot downloads a date range csv file from the Treasury Department's IPAC system, reformats the entries to fit the ED system, and uploads them to the ED SharePoint sites and the Financial system, ensuring data quality and reliability.",Tables containing collected financial transaction data,workflow
SSA,AI Comment Analysis,under_declared,Chief Information Officer,0,0,general_llm,Generative AI,Generative AI,pilot,9/21/2025,,,,"The AI comment analysis system supports the decision-making of SSA public comment reviewing staff by making preliminary designations as to whether a given public comment (or select attachment content) contains any of a set of predefined types of flagged content, such as personally identifiable information (PII), offensive content, and other staff-defined categories. The process of reviewing public contents, which can sometimes volumes in the hundreds of thousands, is slow and resource intensive for the agency.  The AI system helps streamline the process by directing staff attention to areas of potential interest.",Improved efficiency of public comment review compared to purely manual methods.  Potential improvements to the consistency and quality of comment review decision-making by introducing a consistent preliminary screen to support decision-making.,"The system outputs a spreadsheet containing a catalog of comment content reviewed, designations as to whether the AI model concluded each targeted form of content was or was not present. If deemed present, it provides quotations of specific comment content that informed its decision.",
SSA,Coding Assistance,under_declared,Chief Information Officer,0,0,coding_assistant,Agentic AI,Agentic AI,pre_deployment,2/1/2025 0:00,Windsurf,Windsurf,Windsurf,"Increase developer efficiency through faster coding, time savings and cost reduction.","Reduced task switching and maintain flow state
	Enhanced developer experience
	Improved developer retention
	Improved code quality and maintainability
	Improved customer experience
	Reduced bugs and technical debt
	Go to market faster",Code and analysis of code,
SSA,Enterprise Ticketing System (ETS),over_contradict,Chief Information Officer,1,0,classical_ml,Other,Other,deployed,9/1/2025 0:00,ServiceNow Now Assist,ServiceNow,"ServiceNow
AWS",This AI use case consolidates searching capabilities across multiple applications and portals to help employees find and locate the appropriate form to submit a request or problem they may have.,The use care reduces the time and complexity involved with locating request forms.,The output is a list of request forms with a link to open each form in its respective system.,
