agency,use_case_name,verdict,confidence,reasoning
DOE,Microsoft OneNote,not_genai,medium,"Narrative states ""AI was automatically integrated into the product without an identified benefit to the organization"" - boilerplate GSS-inventory language with no described generative capability; several of these products (e.g. Visual C++ Redistributable, SQL Server Management Studio) have no content-generation function at all."
DOE,Microsoft OneNote MUI,not_genai,medium,"Narrative states ""AI was automatically integrated into the product without an identified benefit to the organization"" - boilerplate GSS-inventory language with no described generative capability; several of these products (e.g. Visual C++ Redistributable, SQL Server Management Studio) have no content-generation function at all."
DOE,Microsoft Outlook MUI,not_genai,medium,"Narrative states ""AI was automatically integrated into the product without an identified benefit to the organization"" - boilerplate GSS-inventory language with no described generative capability; several of these products (e.g. Visual C++ Redistributable, SQL Server Management Studio) have no content-generation function at all."
DOE,Microsoft Power BI Desktop,not_genai,medium,"Narrative states ""AI was automatically integrated into the product without an identified benefit to the organization"" - boilerplate GSS-inventory language with no described generative capability; several of these products (e.g. Visual C++ Redistributable, SQL Server Management Studio) have no content-generation function at all."
DOE,Microsoft PowerPoint MUI,not_genai,medium,"Narrative states ""AI was automatically integrated into the product without an identified benefit to the organization"" - boilerplate GSS-inventory language with no described generative capability; several of these products (e.g. Visual C++ Redistributable, SQL Server Management Studio) have no content-generation function at all."
DOE,Microsoft Project,not_genai,medium,"Narrative states ""AI was automatically integrated into the product without an identified benefit to the organization"" - boilerplate GSS-inventory language with no described generative capability; several of these products (e.g. Visual C++ Redistributable, SQL Server Management Studio) have no content-generation function at all."
DOE,Microsoft ScreenSketch,not_genai,medium,"Narrative states ""AI was automatically integrated into the product without an identified benefit to the organization"" - boilerplate GSS-inventory language with no described generative capability; several of these products (e.g. Visual C++ Redistributable, SQL Server Management Studio) have no content-generation function at all."
DOE,Microsoft Search in Bing,not_genai,medium,"Narrative states ""AI was automatically integrated into the product without an identified benefit to the organization"" - boilerplate GSS-inventory language with no described generative capability; several of these products (e.g. Visual C++ Redistributable, SQL Server Management Studio) have no content-generation function at all."
DOE,Microsoft Skype App,not_genai,medium,"Narrative states ""AI was automatically integrated into the product without an identified benefit to the organization"" - boilerplate GSS-inventory language with no described generative capability; several of these products (e.g. Visual C++ Redistributable, SQL Server Management Studio) have no content-generation function at all."
DOE,Microsoft Teams Classic,not_genai,medium,"Narrative states ""AI was automatically integrated into the product without an identified benefit to the organization"" - boilerplate GSS-inventory language with no described generative capability; several of these products (e.g. Visual C++ Redistributable, SQL Server Management Studio) have no content-generation function at all."
DOE,Microsoft Visual C++ Additional Runtime,not_genai,medium,"Narrative states ""AI was automatically integrated into the product without an identified benefit to the organization"" - boilerplate GSS-inventory language with no described generative capability; several of these products (e.g. Visual C++ Redistributable, SQL Server Management Studio) have no content-generation function at all."
DOE,Microsoft Visual C++ Minimum Runtime,not_genai,medium,"Narrative states ""AI was automatically integrated into the product without an identified benefit to the organization"" - boilerplate GSS-inventory language with no described generative capability; several of these products (e.g. Visual C++ Redistributable, SQL Server Management Studio) have no content-generation function at all."
DOE,Microsoft Visual C++ Redistributable,not_genai,medium,"Narrative states ""AI was automatically integrated into the product without an identified benefit to the organization"" - boilerplate GSS-inventory language with no described generative capability; several of these products (e.g. Visual C++ Redistributable, SQL Server Management Studio) have no content-generation function at all."
DOE,ORNL: AI for Bio and Health Sciences,not_genai,high,"System output is explicitly ""prediction and classification"", not content generation, despite the agency's Generative/Agentic AI label."
DOE,ORNL: AI for Earth Systems,not_genai,high,"System output is explicitly ""prediction and classification"", not content generation, despite the agency's Generative/Agentic AI label."
DOE,ORNL: AI for Experimental Facilities Operations,not_genai,high,"System output is explicitly ""prediction and classification"", not content generation, despite the agency's Generative/Agentic AI label."
DOE,ORNL: AI for Materials Science,not_genai,high,"System output is explicitly ""prediction and classification"", not content generation, despite the agency's Generative/Agentic AI label."
DOE,ORNL: AI for the Smart Laboratory,not_genai,high,"System output is explicitly ""prediction and classification"", not content generation, despite the agency's Generative/Agentic AI label."
DOE,ORNL: Foundational AI Research,not_genai,high,"System output is explicitly ""prediction and classification"", not content generation, despite the agency's Generative/Agentic AI label."
DOE,Objective-Driven Data Reduction for Scientific Workflows,not_genai,high,"""objective-driven reduction of scientific data in workflows"" (fired keyword 'workflow') - a data-reduction algorithm, no content generation."
DOE,PermitAI,genai,high,"Output ""Produce high-quality, contextually relevant, and coherent responses or content based on user input."""
DOE,Report Assistant,genai,high,"""The AI system will generate draft reports for review and finalization"" is explicit content generation."
DOE,SQL Server Management Studio,not_genai,medium,"Narrative states ""AI was automatically integrated into the product without an identified benefit to the organization"" - boilerplate GSS-inventory language with no described generative capability; several of these products (e.g. Visual C++ Redistributable, SQL Server Management Studio) have no content-generation function at all."
DOE,SWPA Generative AI,genai,high,"Use case name itself is unambiguous (""SWPA Generative AI"") and is_general_llm_access=1, satisfying the Unspecified-classification exception for an unambiguous name."
DOE,Scripting,genai,high,"Product is Google Gemini (is_general_llm_access=1) generating ""Python code for use in models"" (fired keyword 'gemini')."
DOE,ServiceNow Classification Prediction,not_genai,high,"Output is simply ""Prediction"" for a classification-inconsistency problem, not generation."
DOE,ServiceNow Cluster Analysis,not_genai,medium,"""Identify patterns of tickets created to determine workflow"" (fired keyword 'workflow') is clustering/pattern analysis, not generation."
DOE,ServiceNow Now Assist (AskIT),genai,medium,"Narrative cites ""AI-assisted coding of workflows"" alongside the Now Assist generative product, indicating generated code/text beyond pure search."
DOE,ServiceNow Similarity Analysis,not_genai,medium,"Same ""Identify patterns of tickets... to determine workflow"" clustering language as Cluster Analysis, not generation."
DOE,ServiceNow Virtual Agent,genai,medium,is_general_llm_access=1 signals general LLM access despite the traditionally intent-based Virtual Agent architecture (fired keywords 'chatbot; agent').
DOE,ServiceNow Virtual Agent Natural Language Understanding,not_genai,high,"Output explicitly states the ""Virtual Agent NLU is only used to understand the users intent and entity... then performs a search... to return the most relevant result"" - intent detection plus search, not generation."
DOE,Sindri,not_genai,medium,"""Automate code assignment at requisition generation time"" with output ""Decision"" is a classification task, not generation, despite the Agentic AI label."
DOE,UNSPSC Codes,not_genai,high,"""Map requisition items to UNSPSC codes"" with output ""UNSPSC Codes"" is classification/mapping to a fixed taxonomy, not generation."
DOE,"lntegrated Platform for Multimodal Data Capture, Exploration and Discovery Driven by Al Tools",not_genai,high,"Narrative describes building data infrastructure and embedding ML models ""in new workflows"" (fired keyword 'workflow') - no content generation described."
