agency,use_case_name,verdict,confidence,reasoning
VA,Scriptpro Ticket Report,not_genai,high,"""Power automate AI builder reads a report... and tabulates the results"" — RPA data tabulation, not content generation."
VA,Service Period Validator (SPV) POC,not_genai,high,"""A decision within the automated claims flow that validates... service period data"" — validation/decision automation, not content generation."
VA,Siemens Sequoia Crown,not_genai,high,"""Provides automated measurements of imaged structures"" — measurement, not content generation."
VA,Siemens YSIO Max,not_genai,high,"""Calculates paths for changing radiographic equipment position"" — path optimization/control, not content generation."
VA,Sleep Apnea,genai,medium,"""A data pipeline, not a person, gathers the data and a LLM summarizes the information"" — LLM summarization is generative."
VA,Smart AI Bot Assistant,not_genai,low,"Retired with no surviving narrative; the generic ""Bot Assistant"" name is not an unambiguous generative-AI product."
VA,Smart Claim Check,not_genai,medium,"""Leverages natural language processing (NLP) and machine learning (ML) to analyze past deferral data and identify common patterns"" and ""offer structured recommendations"" — pattern-matching and templated guidance, not novel content generation."
VA,Smart Pension Automation,not_genai,medium,"""Output reporting data on which claims were awarded or off ramped"" — decision-flow reporting/automation, not content generation."
VA,Summarization of Clinical Data,genai,high,"""Give a provider a summarized status of the patient"" — summarization is generative."
VA,Summarize Progress Notes,genai,high,"Output is ""a summary of the patient medical record"" — summarization is generative."
VA,Syngo Application Software,not_genai,high,"""Performs image fusion"" — image processing, not content generation."
VA,Synthetic Data Creation,genai,low,"Retired with no surviving narrative, but ""Synthetic Data Creation"" is itself a named genai use case (synthetic-data generation)."
VA,"Synthetic Data Generation:  Experimenting with OpenSource, Third Party and GenAI",genai,medium,"Title explicitly names ""Synthetic Data Generation"" and ""GenAI""; fired keyword ""genai"" confirms the classification even absent surviving narrative."
VA,Teledermatology Clinical Outcome Classification,not_genai,medium,"""Classify them into a clinical outcome category"" — an LLM used as a classifier, not for content generation."
VA,TeraRecon iNtuition-Structural Heart Module,not_genai,high,"Output is ""Image segmentations and measurements"" — computer vision, not content generation."
VA,TherapyTrainer,genai,high,"""AI simulated patient will simulate patient behavior in a therapy session"" — generative dialogue/persona simulation."
VA,Transpara Breast Care,not_genai,high,"Outputs ""locations of calcifications... with scores indicating the likelihood that cancer is present"" — detection/scoring, not content generation."
VA,Use of Large Language Models to improve classification of identified text snippets from the CLEVER natural language processing pipeline,not_genai,high,"""Use large language model queries to classify text snippets as being relevant to a concept of interest"" — LLM used purely as a classifier."
VA,Using LLMs to assist with data extraction,not_genai,high,"""Automate the extraction of discrete data elements from clinical notes"" — extraction, not content generation."
VA,VA Chat Copilot Meta Pilot,genai,medium,"Retired with thin narrative, but the name ""Chat Copilot"" plus is_general_llm_access=1 indicate a general chat LLM, which is generative by definition."
VA,VA Health Connect (VAHC) Customer Relationship Management (CRM) - contact quality analysis,not_genai,high,"Output is ""contact quality metrics, data for additional analysis"" — scoring/analytics, not content generation."
VA,VA VoiceBot for Call Center Modernization,not_genai,medium,"""Utilize advanced Natural Language Understanding (NLU) to manage routine inquiries"" with output ""FAQ and authenticated information via APIs"" — intent-based routing to canned FAQ answers, not generation."
VA,VA.gov Chatbot: Summative Content,not_genai,medium,"Output is ""Benefits information based on VA.gov content"" — retrieval of existing static content, not generation."
VA,VAHC CRM- Veteran Self-Service,not_genai,medium,"Outputs are ""refilled prescriptions; answers to commonly asked questions; decisions to escalate"" — task automation and FAQ lookups, not content generation."
VA,VBA Mail Management Services (MMS) - Modification,not_genai,high,"""Upgrade to QuickSubmit to include a forms validation engine"" — validation, not content generation."
VA,VCA & PPMS Chatbot,not_genai,low,Retired with no surviving narrative; the generic chatbot name is not an unambiguous generative-AI product.
VA,VEO Virtual Analyst Proof of Concept,not_genai,low,Retired with no surviving narrative; classical_ml sophistication and no unambiguous generative product name.
VA,VX Insights Hub Agent,not_genai,low,"Retired with no surviving narrative; only the bare ""agent"" keyword fired — the known agentic over-fire pattern with no content-generation evidence."
VA,Verathon BladderScan Prime PLUS System,not_genai,high,"Output is ""bladder volume, directional aiming... indicators"" — measurement, not content generation."
VA,VistA Records Accessed by SQL (VRAS),not_genai,medium,"""Enables real-time, SQL compatible data access directly from Vista"" — a data-access/analytics platform, not content generation."
VA,Vivid E80/ Vivid E90/ Vivid E95,not_genai,high,"Output is ""Measurements of areas of interest"" — measurement, not content generation."
VA,Vivid iq,not_genai,high,"Output is ""Measurements of areas of interest"" — measurement, not content generation."
VA,"Voluson Expert 22, Voluson Expert 20, Voluson Expert 18",not_genai,high,"Output is ""Recommended image contours"" — image segmentation, not content generation."
VA,Workflow Box,not_genai,high,"""Automatically applies contours to data"" — image routing/contouring, not content generation."
VA,"XIDF-AWS801, Angio Workstation (Alphenix Workstation), V9.5",not_genai,high,"""Automatically stabilizes device during imaging"" — image stabilization/control, not content generation."
VA,Xtract WDS - OSLE,not_genai,high,"""Heat map detection for weapon detection software"" — detection, not content generation."
VA,electronic Virtual Assistant (e-VA),not_genai,low,"Retired with no surviving narrative; the generic ""Virtual Assistant"" name is not an unambiguous generative-AI product."
