agency,use_case_name,verdict,confidence,reasoning
DOJ,Evidence.com,not_genai,high,"The used features are the ‘auto-transcribe feature to transcribe body worn camera footage to text’ and a ‘redaction assistant feature to remove sensitive information’ — transcription and redaction, not generation."
DOJ,Exiger Supply Chain Risk Management - DDIQ Due Diligence Analytics,not_genai,high,"Output is ‘risk scores such as Foreign Ownership Control or Influence (FOCI)... Financial Health Risk’ — a scoring pipeline, not content generation."
DOJ,Exiger Supply Chain Risk Management - DDIQ Research Engine,not_genai,medium,"The tool ‘aggregate[s] data from open source repositories’ into vendor profiles and risk scores — data aggregation/scoring, not generated narrative content."
DOJ,FOIA Production Tools,not_genai,high,"The tools ‘automate tasks such as document classification, intelligent identification and redaction of sensitive... information, and deduplication’ — classification/redaction, not generation."
DOJ,Financial and Cryptocurrency Analysis: Commercial Solution,genai,medium,"Outputs include ‘summary materials, on-demand briefings from a chatbot’ — chatbot-generated briefings and summaries are a genai signal."
DOJ,Financial and Cryptocurrency Analysis: Federal Partner,genai,medium,"Same as its Commercial Solution counterpart: outputs ‘summary materials, on-demand briefings from a chatbot.’"
DOJ,Hootsuite,not_genai,high,"PAO uses only the scheduling feature that ‘advise[s] on when the best time to post would be’ — a recommendation, while the genai-adjacent ‘social listening features... PAO does not use.’"
DOJ,Immigration Hearing Transcription and Translation/Interpretation Services,genai,high,"The system performs ‘AI-assisted real-time language translation... interpreting testimony given in a foreign language in real-time,’ the same neural-MT pattern as the CBP Translate precedent."
DOJ,Insider Threat Management and User Activity Monitoring,not_genai,high,"This is ‘Identification and prevention of anomalous user behavior’ via ‘Analytics and predictive models’ — anomaly detection, not generation."
DOJ,Intelligent Workflow Optimization,not_genai,medium,"Output is ‘Recommendations for changing workflows, processes, and operations’ — a recommendation engine, not generated content; fired only on the bare ‘workflow’ keyword."
DOJ,"Language Translation,  Optical Character Recognition (OCR), Object Detection, Language Detection, Alert Noise Reduction",not_genai,medium,"Despite ‘Language Translation’ in the title, the narrative actually describes ‘Autonomous Detection and Monitoring’ with outputs limited to ‘data synthesis, filtering, and linking’ — the known over-fire pattern where only the agentic keyword ‘autonomous’ fired with no described content generation."
DOJ,Machine Learning for Decision Support for DOJ MIS,not_genai,high,"Output is ‘Lists of proposed HSTF investigations in prioritized order’ — ranking/prioritization, not generation."
DOJ,Mark43 Public Safety Records,not_genai,high,"The AI performs ‘classification, entity resolution, and data linking’ to ‘categorize documents, flag repeated factors, and highlight patterns’ — classification, not generation."
DOJ,"Matlab (Forecasting, predictive analytics, data/statistical analysis)",not_genai,high,"This is a statistical ‘forecasting market conditions’ tool (Matlab) producing predictive/statistical outputs, not generated content."
DOJ,NIST Compliance Recommender,genai,low,"Narrative is too thin to tell (‘Manual assessments of NIST guidelines’ / output ‘Reports and data’), so per the decision rule we defer to the agency’s declared ‘Generative AI’ classification."
DOJ,Narrative Analysis for DOJ MIS,genai,high,The narrative explicitly states ‘Gen AI would also allow interactive queries’ and that the tool will ‘create summaries or precis from large volumes of text narratives’ — template-free summarization/Q&A.
DOJ,Narrative Analysis for Fusion Desktop,genai,high,Same pattern as its DOJ MIS counterpart: ‘Gen AI would also allow interactive queries’ and generates ‘summaries or precis’ of narrative text.
DOJ,NetDocuments,not_genai,high,"The AI ‘predicts the OPR matter into which it thinks the end user should save a specific file’ — predictive classification/routing, not content generation."
DOJ,Pacer Search,not_genai,high,"The use case is to ‘Validate identity,’ returning ‘PII about the individual’ — identity verification/lookup, not generation."
DOJ,Parse and Capture Data Submitted by Laboratories to the NFLIS Program,not_genai,high,"Output is ‘Extraction of information into a matrix of rows and columns’ — data extraction, not generation, despite the Agentic AI declaration."
DOJ,Percipio Skillsoft,not_genai,high,"Output is ‘Training recommendations’ for employees — a recommendation engine, not content generation."
DOJ,Prisoner Assessment Tool Targeting Estimated Risk and Needs (PATTERN),not_genai,high,"The tool exists to ‘predict the risk of recidivism for incarcerated adults’ with ‘Recidividism risk calculations’ as output — predictive risk scoring, not generation, despite the Agentic AI mislabel."
DOJ,Qualtrics,not_genai,medium,The genai-capable ‘sentiment analysis feature’ that would ‘summarize the overall sentiment’ is explicitly unused: ‘ENRD has not used it.’
DOJ,"R (Forecasting, predictive analytics, data/statistical analysis)",not_genai,high,Same statistical forecasting pattern as the Matlab/Stata entries — ‘Forecasting market conditions using various data sources’ — not content generation.
DOJ,ServiceNow,genai,medium,"The named product is ‘ServiceNow Now Assist,’ a generative-AI virtual agent platform, and outputs include ‘Virtual agency responses’ to inquiries, beyond pure ticket classification."
DOJ,Speech to Text Managed Service - Voice Transcription to Text,genai,high,"Built on the OpenAI API, outputs include not just transcription but ‘a summary of the transcribed content can be created’ — summarization is a strong genai signal."
DOJ,"Stata (Forecasting, predictive analytics, data/statistical analysis)",not_genai,high,Same statistical forecasting pattern as Matlab/R — ‘Forecasting market conditions using various data sources’ — not content generation.
DOJ,Summarization Tool,genai,high,The narrative and outputs are literally ‘Summarization’ / ‘Data summarization’ — an explicit genai signal despite the agency’s NLP declaration.
DOJ,Thomson Reuters Drafting Assistant Tool for MS Word,genai,medium,"All narrative fields are blank (retired) and the agency declared ‘Unspecified,’ but the product name ‘Drafting Assistant’ is an unambiguous genai signal (drafting is explicitly listed as a genai function)."
DOJ,Thomson Reuters Vigilant Vehicle Manager,not_genai,high,"The AI ‘organize[s], correlate[s], and analyze[s] large volumes of license plate and vehicle sightings data’ to ‘highlight recurring patterns’ — an ALPR pattern-analysis tool, not generation."
DOJ,USTP AI Assistant,genai,high,is_general_llm_access=1 and the narrative explicitly discusses tuning the ‘Generative AI service’ (built on Microsoft Copilot Studio) to generate useful chat responses.
DOJ,UiPath Document Understanding,not_genai,high,"This is an IDP tool to ‘Extract and interpret data from a wide range of document types and formats’ — extraction/RPA, not content generation."
DOJ,Unmanned Aerial Systems (UAS),not_genai,high,"Airship’s AI provides ‘optical character recognition (OCR)... and object detection with customizable near-real time alerts’ — detection/OCR, not generation."
DOJ,Veritone Redact,not_genai,high,"The tool performs ‘automating the redaction of sensitive information within audio and video files’ — redaction/detection, not generation, despite the Generative AI over-declaration."
DOJ,"Voicemail Transcription, Translation and Summarization",genai,high,The output is explicitly ‘an email that provides an AI generated summary of the voicemail’ — generated summarization plus translation.
DOJ,Westlaw (AI assisted legal research),genai,medium,"Westlaw AI outputs ‘an overview of the law in response to queries,’ a generated natural-language answer, consistent with Westlaw’s genAI-powered research feature."
DOJ,Westlaw (People Search),not_genai,medium,"Despite the shared ‘Westlaw AI’ product tag, this use is ‘retrieval of personal data for an individual such as historical addresses’ — lookup/retrieval, not content generation."
