agency,use_case_name,cohort,bureau_component,current_is_generative_ai,is_general_llm_access,ai_sophistication,ai_classification,ai_classification_normalized,stage_normalized,operational_date,tool_product_name,system_name,vendor_name,problem_statement,expected_benefits,system_outputs,fired_keywords
DOJ,Adobe Suite Applications,over_contradict,Department of Justice / ATF,1,0,computer_vision,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,deployed,01/2024,Adobe Photoshop,Redacted for cybersecurity purposes.,Adobe,"The purpose of the AI use case in Adobe Suite products, is to support the Bureau of Alcohol, Tobacco, Firearms and Explosives (ATF) in enhancing the quality and efficiency of multimedia content handling within their operations. The out-of-the-box artificial intelligence features included in these Adobe applications assist in tasks like image enhancement, optical character recognition (OCR), content-aware editing, and document formatting. These AI capabilities enable ATF to prepare high-quality documents and multimedia files for various purposes By automating and improving these tasks, the AI tools help reduce manual workload, minimize errors, and increase operational efficiency. Overall, the use of AI in Adobe Suite products is designed to improve the effectiveness, accuracy, and professionalism of ATF's documentation and multimedia processing.","The expected benefits of utilizing the AI features in Adobe Suite Products are broad and extend beyond FOIA-related activities. The AI capabilities in applications like Photoshop and Acrobat enhance productivity by automating routine tasks such as image editing, optical character recognition (OCR), and content-aware fill. This automation allows staff to process documents and multimedia content more quickly and accurately, leading to time savings and reduced operational costs. The improved efficiency helps in various functions, from preparing official documents to creating high-quality visual materials for communication purposes. Additionally, the AI tools contribute to better quality outputs, which can enhance public engagement and trust. Overall, the AI features in Adobe Suite Products support increased productivity, cost savings, and higher-quality work across a range of organizational activities.","The AI features within Adobe Suite products output automated enhancements and suggestions to improve the efficiency and quality of multimedia content handling. In applications like Photoshop and Acrobat, the AI provides functionalities such as image enhancement, optical character recognition (OCR), content-aware editing, and automated formatting.  These outputs assist users by automating routine tasks and enhancing the quality of the final product. The AI serves as a tool to support staff in their work, but all actions are initiated and finalized by human users, ensuring that control remains with the individual operator.",
DOJ,Alation Data Catalog,under_declared,Department of Justice / ATF,0,0,general_llm,Generative AI,Generative AI,deployed,11/2023,Microsoft Teams,Redacted for cybersecurity purposes.,Leidos,"The AI within Alation’s Data Catalog is designed to make data easy to find, understand, and use. It leverages machine learning and natural language processing (NLP) to automatically organize and tag data, creating a “map” of available information from various sources within an organization. The goal is that anyone looking for specific data can use simple, plain-language search terms, and the AI will help them locate the most relevant information quickly.","Enable users to quickly find relevant data across large, complex datasets, making information more accessible for decision-making. Additionally, Alation’s AI automates data organization and governance, helping to keep data accurate, up-to-date, and secure.  It also supports compliance and builds trust in data, empowering teams to make reliable, data-driven decisions.","The Alation Data Catalog AI system primarily produces outputs that are recommendations and predictive insights to enhance data discovery, governance, and usability. AI outputs guide users toward more efficient and informed data management.",
DOJ,Auditing Diversion Registrant Inventories of Controlled Substances,over_contradict,Department of Justice / DEA,1,0,nlp_specific,Natural Language Processing (NLP),Natural Language Processing,pre_deployment,,,,,"Diversion Investigators regularly conduct accountability audits of Registrants' management of controlled substances in order to detect diversion. Registrants sometimes submit hundreds of pages of invoices, receipts, and logs, which must be reconciled against inventory and movement records to ensure that the audits balance. Diversion Investigators review these and mark them for review if there is non-compliance with regulations, such as missing information or missed signatures. This current workflow relies on manual data entry into spreadsheets, leading to errors, inconsistencies, and excessive investigative time.","Reduces the amount of investigator time per audit by automating the extraction of key fields (e.g., item, quantity, cost, dates) from invoices and auto-populating computation charts.

Standardized extraction and reconciliation eliminates human entry errors and decreases audit reconciliation error rates.

Real-time flagging of discrepancies (e.g., inventory errors, excess sales, mismatched destruction records, possible fraudulent records) hastens the detection of potential diversion.

Frees investigators to focus on high-value investigative activities and field operations, saving thousands in costs.

Provides an auditable trail of extraction and reconciliation for internal and external audits. Maintains full audit-ready compliance for all registrants and a tangible audit trail for legal proceedings.",Outputs may be data reports to support Diversion Control Division's mission and better serve the registrant community.,workflow
DOJ,Automated Count of Items in Photos,under_declared,Department of Justice / DEA,0,0,general_llm,Generative AI,Generative AI,pre_deployment,,,,,"DEA needs a way to validate the drug forms, shapes, sizes, and counts contained in drug seizure exhibits so that this information can be effectively used in court proceedings.","To ensure timely high confidence of counts, this use case allows forensic scientists to accelerate validation and enables quality control checks by serving as a unbiased count against submitted paperwork and manual counts. This will reduce a labor and resource intensive counting process.",Outputs recommended counts with image labels.,
DOJ,Autonomous Drone Detection and Monitoring,over_contradict,Department of Justice / DEA,1,0,classical_ml,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,deployed,01/2024,,Redacted for cybersecurity purposes.,,DEA needs drones that can safely and effectively navigate autonomously,"This use case supports human drone operators and pilots in deploying drones by collecting data. It minimizes the need for costly, extensive training and allows drone operators to focus on real-time operational needs. It supports post-deployment data analysis.","Outputs high-resolution imaging and thermal imaging data, video feeds, 3D mapping, reports and analytics on drones and its communication links.",autonomous
DOJ,Aware,under_declared,Department of Justice / USNCB,0,0,general_llm,Generative AI,Generative AI,deployed,01/2024,Aware Biometrics,Redacted for cybersecurity purposes.,Aware Technologies,This commercial tool allows USNCB to ingest and process biometric information shared by domestic and international partners.,"Empowers USNCB to automate processing biometric data, improving the speed with which information is shared with partners.","Boarding passes, Ticket changes, Tools for managing changes in travel",
DOJ,Axon,under_declared,Department of Justice / OIG,0,0,general_llm,Generative AI,Generative AI,deployed,03/2022,,Redacted for cybersecurity purposes.,Axon,"No AI utilized.  But, the use case captures raw video and audio footage that are accessed only to the extent needed for prosecution or investigation purposes.  AI functionalities for analysis, voice transcription, and redaction are not utilized or relevant for our use.","This use case does not utilize AI functions.  AI features are included in the product, but have not been installed and not relevant for our use.",No AI system outputs.  Standard outputs are archival raw videos and audio footage.,
DOJ,Axon Evidence.com,over_contradict,Department of Justice / ATF,1,0,computer_vision,Computer Vision,Computer Vision,deployed,01/2020,Axon Evidence,Redacted for cybersecurity purposes.,Axon,"ATF's use of Axon body-worn cameras and the associated evidence.com service are integral to ensuring ATF's compliance with DOJ policy documented in DOJ OIG, Inspector General Manual, Volume III, Chapter 236, Body Worn Camera Program. Body cam videos are transferred to the Axon Evidence.com service, which includes AI-based features for performing recognition of heads in videos for the purpose of redaction. ATF has performed limited testing of these capabilities, but is not operationally using them.","Evidence.com provides AI-based features that identify the presence of heads in videos and can perform automated redaction. This would increase the efficiency of redacting video evidence for release. However, ATF is not operationally using them.","Evidence.com AI capabilities will output bounding boxes around heads that are identified in videos, for input to redaction processes. These AI functions are not being operationally used.",
DOJ,Axon Video Retention Solution (VRS) - Transcription,over_contradict,Department of Justice / USMS,1,0,computer_vision,Computer Vision,Computer Vision,deployed,05/2021,Axon Evidence,Redacted for cybersecurity purposes.,"Axon Enterprise, Inc.",The Transcription AI capabilities present in the Axon Evidence Digital Evidence Management System creates first-pass results for transcription of spoken language in video and audio files into text.  The AI is intended to reduce manual work effort and reduce the time it takes to transcribe words spoken in video and audio files into typed text.,The expected benefits for using the transcription capability includes reduced USMS personnel time required to manually transcribe words spoken in video and audio files into typed text and obviate the need to procure outside transcription services.,Draft transcribed text associated to video/audio file being transcribed.  Note:  Transcription is not complete until human intervention validates and/or corrects AI suggestions.,
DOJ,Axon Video Retention Solution (VRS) - object recognition and redaction,over_contradict,Department of Justice / USMS,1,0,computer_vision,Computer Vision,Computer Vision,deployed,02/2021,Axon Evidence,Redacted for cybersecurity purposes.,"Axon Enterprise, Inc.","The Object Recognition AI capabilities present in the Axon Evidence Redaction suite creates first-pass results for potential desired redactions of individual's faces, license plates and computer terminals.  The AI is intended to reduce manual work effort and reduce the time it takes to redact video and audio footage.",This product allows for the protection of identities of Law Enforcement Officers and the public.  The only subjects not blurred/redacted are of the target(s) of the arrest.  In addition the expected benefits for using the object recognition capability includes reduced USMS personnel time required to produce redacted footage and obviate the need to procure outside redaction services.,"Draft video file with USMS-selected desired redaction areas (faces, license plates or computer terminals)  Note:  Redacted file is not complete until human intervention validates and/or corrects AI suggestions.",
DOJ,Azure Platform/Tools - Network Routing,under_declared,Department of Justice / CRT,0,0,general_llm,Generative AI,Generative AI,deployed,01/2019,,Redacted for cybersecurity purposes.,Microsoft,Decision and action relating to network routing and load management.,Expected benefits: Helps sustain reliable networks access to CRT networked infrastructure by CRT staff.,Decision and action relating to network routing and load management.,
DOJ,BriefCatch,over_contradict,Department of Justice / Department Wide,1,0,nlp_specific,Natural Language Processing (NLP),Natural Language Processing,deployed,10/2020,BriefCatch,Redacted for cybersecurity purposes.,Lawcatch LLC,Addresses errors found in manual legal writing.,Aids attorneys with grammar and sentence structure to enable stronger written product.,"Briefs, summaries, and any other written work product.",
DOJ,Business Intelligence Tools,over_contradict,Department of Justice / Department wide,1,0,classical_ml,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,deployed,01/2022,Tableau,Redacted for cybersecurity purposes.,"Tableau, PowerBI",Assists with data discovery and visualization.,The embedded data analytic capabilities will increase the efficiency and effectiveness to locate and analyze data.,"Tables, graphs, link-node diagrams, and other visualizations of extracted data.",
DOJ,Camtasia,under_declared,Department of Justice / CRT,0,0,general_llm,Generative AI,Generative AI,pre_deployment,,,,,Dynamic captions use AI tech within the local client software to convert speech to text and produce a transcript file.,The captioning is used based on user preference within their client app.  The producing and retaining a transcript is disabled by CRT IT Policy.,Contemporaneous closed captioning. The transcription saving is disabled.,
DOJ,Capture and Convert Structured Data from Scanned Case Documents to Support Advanced Analysis and Trend Forecasting,under_declared,Department of Justice / DEA,0,0,general_llm,Generative AI,Generative AI,pre_deployment,,,,,"The Targeting & Special Projects Unit (DOIT) has identified a critical need to capture, convert, and process both structured and unstructured text from scanned case documents to support advanced analysis and trend forecasting. This initiative will leverage an optical character recognition (OCR) solution capable of extracting both typed and handwritten content from diverse sources, including medical notes, invoices, and statements.
Captured text will be transformed into a standardized, machine-readable format (e.g., CSV) and integrated into a relational database. From there, advanced analytical techniques will be applied to reveal hidden structures, patterns, and relationships within the data. By unlocking this information, we aim to enhance our ability to anticipate trends, strengthen investigative strategies, and move toward a more predictive, data-driven approach","Save valuable investigative time that can be used to focus on the results of the analysis. Conducting more comprehensive analysis on the data will improve trend forecasting, strengthen investigative strategies, and support a more predictive, data-driven approach.",The anticipated output for this AI use case will include text for documentation and CSV for excel spreadsheet analytical work.,
DOJ,ChatBot,over_contradict,Department of Justice / COPS,1,0,general_llm,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,deployed,11/2021,,Redacted for cybersecurity purposes.,,"The Chatbot responds to the questions, allowing staff to focus on other priorities.","The Intelligent Bot tool is implemented using Question and Answer (QnA) Maker and the Language Understanding (LUIS) services which is developed using the Microsoft Azure Software As A Service (SAAS) infrastructure in the Cloud on the COPS website.  

This will allow COPS to easily implement a brand new knowledge base of questions and answers feature on the site which will respond via a chat box based on a question entered by the customer.",Response,chatbot
DOJ,Chatbot to Answer Internal Employee Policy Queries,over_contradict,Department of Justice / DEA,1,0,general_llm,Natural Language Processing (NLP),Natural Language Processing,pilot,01/2025,OpenAI API,Redacted for cybersecurity purposes.,OpenAI,"It is often challenging for DEA employees to manually search through our voluminous collection of manuals, books, CBP chemical codes, CFR, U.S.C., etc. to find an answer to their specific questions about policy, law, and rules. Training the AI on these materials enables it to answer employee queries comprehensively and quickly, thereby saving employees a lot of time.","AI can provide comprehensiveness answers to employees' questions much more quickly than if the employees had to search and find the answers themselves. In addition, the AI can identify content that needs to be revised or added to effectively provide answers.","The solution will enable users to ask questions through a chatbot interface, where the AI system, trained on the Agents Manual, will generate comprehensive answers and recommendations. These responses will be sourced from all relevant materials and include hyperlinks to the original references for easy access and verification.",chatbot; openai
DOJ,Controlled Substances Act (CSA): Transaction Data Ranking,under_declared,Department of Justice / DEA,0,0,general_llm,Generative AI,Generative AI,deployed,01/2022,,Redacted for cybersecurity purposes.,,DEA needs a way to rank CSA transaction data based on the factors identified/calculated as part of a manual analysis.,To reduce time and effort of manually ranking.,"Outputs a data visualization that highlights activity, based on certain factors, and includes a ranking.",
DOJ,DEA Drug Signature Program Models,under_declared,Department of Justice / DEA,0,0,general_llm,Generative AI,Generative AI,deployed,01/1998,,Redacted for cybersecurity purposes.,,"Understanding the manufacturing origin and distribution route of illicit drugs by analyzing the chemical composition of seized drugs is a core DEA task. The purpose of this use case is to use AI/ML techniques to develop, maintain, and improve models that enable designated forensic chemists to identify a notional geographic origin or notional manufacturing route of samples selected for DEA's Drug Signature Programs.",The solution supports designated forensic chemists at DEA to automate analyses and to more quickly identify trend changes regarding drug sample notional geographic origin or notional manufacturing route.,Designated forensic chemists responsible for a particular Signature Program are provided with the model's output - a notional geographic region of origin or a notional manufacturing route of samples -- which these forensic chemists then evaluate along with other available information to better understand drug trends.,
DOJ,Data & Analytics: Healthcare Fraud Detection,under_declared,Department of Justice / DEA,0,0,general_llm,Generative AI,Generative AI,deployed,01/2024,,Redacted for cybersecurity purposes.,,"DEA needs a way to facilitate analysis of health care fraud and abuse, especially those impacting government health programs. Federal government healthcare insurance programs include Medicare, Medicaid, TRICARE, VA, and others. The Health Care Fraud and Abuse Control Program (HCFAC) was created to unite DOJ and HHS in their efforts to combat fraud.",Enhances the detection and prevention of health care fraud and abuse crimes within the context of DEA's mission.,"Outputs include data visualizations, as well as trend, benchmark, and link analyses.",
DOJ,Data Call Code Assist Tool,under_declared,Department of Justice / FBI,0,0,general_llm,Generative AI,Generative AI,pilot,10/2025,,Redacted for cybersecurity purposes.,,Automating administrative tasks,"Increased efficiency and cost savings, and improved team productivity.",Search query terms,
DOJ,Data Triage,under_declared,Department of Justice / FBI,0,0,general_llm,Generative AI,Generative AI,pre_deployment,,,,,Manual search for data through many reports,Faster FBI operations,Text,
DOJ,Deposition Transcript Management,under_declared,Department of Justice / TAX,0,0,general_llm,Generative AI,Generative AI,deployed,05/2014,,Redacted for cybersecurity purposes.,LexisNexis,Assists with marking up deposition transcripts and video,"More efficient organization, annotation, and display of transcripts and deposition video",Annotated deposition video and transcripts,
DOJ,Enabling eDiscovery Platform AI,over_contradict,Department of Justice / CIV,1,0,computer_vision,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,pre_deployment,,Microsoft Teams,,,"Migrate CORA data to Relativity One or Everlaw, cloud based solutions to enable Relativity's and Everlaw's AI tools for review prioritization, privilege review and other advanced eDiscovery utilities. Utilize internal or third party-tools for AI-assisted collection and data processing, including image and voice recognition and analysis of complex data formats. Integrate E-Discovery tools into case management processes. This initiative transforms litigation support capabilities by leveraging AI to accelerate document review processes, reduce discovery costs, and improve case preparation efficiency and effectiveness.","(1) Increases data availability and accessibility for integration with AI platforms through hosting on a scalable platform, in alignment with DOJ Data Strategy Goal #1 ""Enterprise Data Management."" Creates replicable enterprise capabilities that other DOJ components can adopt.                                                                                                                                                                                                                                   (2)  Allows migration to our existing environments more quickly. Discovery process will be streamlined with increased prioritization of review and lessens the time for manual privilege reviews.                                                                                                                                                                                                                                                                  (3) AI enabled workflows available to Division litigating teams for privilege review, case strategy and prioritized document review.","Prioritizations, Classifications, Recommendations: document priority rankings, privilege classifications, review recommendations.",workflow
DOJ,Enterprise Telecommunications Information System,under_declared,Department of Justice / FBI,0,0,general_llm,Generative AI,Generative AI,deployed,04/2024,,Redacted for cybersecurity purposes.,,Speech to text.,Reduced customer wait time.,text,
DOJ,Evidence.com,over_contradict,Department of Justice / CRT,1,0,general_llm,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,pre_deployment,,Axon Evidence,,,Use the auto-transcribe feature to transcribe body worn camera footage to text making it more easily searchable.   Also use the redaction assistant feature to remove sensitive information from videos.,"Improved speed of pre-processing workflows, faster identification of relevant audio, efficiency of investigations.","Text transcriptions, video with sensitive images redacted",assistant; workflow
DOJ,Exiger Supply Chain Risk Management - DDIQ Due Diligence Analytics,under_declared,Department of Justice / JMD,0,0,general_llm,Generative AI,Generative AI,deployed,09/2023,,Redacted for cybersecurity purposes.,Exiger,Provides DOJ with capabilities to perform Supply Chain Risk Management assessments to support agency cybersecurity posture.,Provides DOJ with  analytical risk dashboards and company cybersecurity scorecards which provides DOJ with capabilities to make an informed decisions on whether or not to move forward with the acquisition of a goods/services based on the risks identified during research.,"List of outputs include additional data and risk scores such as Foreign Ownership Control or Influence (FOCI), Reputational Criminal Regulatory (RCR), Financial Health Risk",
DOJ,Exiger Supply Chain Risk Management - DDIQ Research Engine,under_declared,Department of Justice / JMD,0,0,general_llm,Generative AI,Generative AI,deployed,09/2023,,Redacted for cybersecurity purposes.,Exiger,Provides DOJ with capabilities to perform Supply Chain Risk Management assessments to support agency cybersecurity posture.,Provides DOJ vendor profiles that aggregate data from open source repositories using API keys. This data gives DOJ information to make an informed decisions on whether or not to move forward with the acquisition of a goods/services based on the risks identified during research.,"List of outputs include additional data and risk scores such as Foreign Ownership Control or Influence (FOCI), Reputational Criminal Regulatory (RCR), Financial Health Risk",
DOJ,FOIA Production Tools,over_contradict,Department of Justice / Department wide,1,0,classical_ml,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,deployed,01/2025,,Redacted for cybersecurity purposes.,"FOIA Xpress, Forum One, Adobe, and Polydelta","Enhances and streamlines the processing of Freedom of Information Act (FOIA) requests. Automates tasks such as document classification, intelligent identification and redaction of sensitive or confidential information, and deduplication of documents.","The AI capabilities enable more accurate and efficient organization and retrieval of FOIA-related documents. Additionally, AI optimizes workflows by automating repetitive tasks and minimizing human error, leading to faster processing times and increased operational efficiency. Overall, the incorporation of AI into FOIAXpress is designed to improve the efficiency, accuracy, and compliance of FOIA request processing, enabling staff to respond more promptly, reduce operational costs, and maintain higher standards of transparency and accountability.","Classifications, recommendations, and predictions.",workflow
DOJ,Financial and Cryptocurrency Analysis: Commercial Solution,over_contradict,Department of Justice / DEA,1,0,nlp_specific,Natural Language Processing (NLP),Natural Language Processing,deployed,01/2024,,Redacted for cybersecurity purposes.,,"Intelligence Analysts and DEA agents require tools that enable them to accelerate triage, discovery, investigations, and reporting while preserving the context, control, and credibility necessary to make their intelligence actionable. These tools must also support the rapid processing of raw, primary source content to provide useful insights and facilitate the identification of patterns and relationships in financial transactions, including cryptocurrencies, to aid in drug trafficking and money laundering investigations.","Saves time and money by freeing up Intelligence Analysts to focus on higher-order analysis, while enhancing the detection and prevention of financial crimes related to ongoing investigations.","Provides summary materials, on-demand briefings from a chatbot, target profiles, and language search results, along with outputs such as recommended search results, link analysis, alerts, and data visualizations.",agent
DOJ,Financial and Cryptocurrency Analysis: Federal Partner,over_contradict,Department of Justice / DEA,1,0,nlp_specific,Natural Language Processing (NLP),Natural Language Processing,deployed,01/2024,,Redacted for cybersecurity purposes.,,"Intelligence Analysts and DEA agents require tools that enable them to accelerate triage, discovery, investigations, and reporting while preserving the context, control, and credibility necessary to make their intelligence actionable. These tools must also support the rapid processing of raw, primary source content to provide useful insights and facilitate the identification of patterns and relationships in financial transactions, including cryptocurrencies, to aid in drug trafficking and money laundering investigations.","Saves time and money by freeing up Intelligence Analysts to focus on higher-order analysis, while enhancing the detection and prevention of financial crimes related to ongoing investigations.","Provides summary materials, on-demand briefings from a chatbot, target profiles, and language search results, along with outputs such as recommended search results, link analysis, alerts, and data visualizations.",agent
DOJ,Hootsuite,over_contradict,Department of Justice / PAO,1,0,nlp_specific,Natural Language Processing (NLP),Natural Language Processing,deployed,10/2009,Hootsuite,Redacted for cybersecurity purposes.,Hootsuite,Optimizes social media posting,"PAO uses Hootsuite to schedule and manage social media products. Hootsuite also includes AI-powered social listening features, but PAO does not use those features.

It can advise on when the best time to post would be for maximum engagement, which will help promote our message.",Recommendations about date and time to publish content,
DOJ,Immigration Hearing Transcription and Translation/Interpretation Services,under_declared,Department of Justice / EOIR,0,0,general_llm,Generative AI,Generative AI,pre_deployment,,,,,"Language translation/interpretation and hearing transcription services for EOIR immigration proceedings are completed manually, requiring significant money and time costs. Current manual processes are slow and labor-intensive and prolong various stages of immigration proceedings. In-person translators have limited availability to attend immigration proceedings. AI-assisted real-time language translation and AI-assisted transcription of hearings can automate parts or whole processes for EOIR language interpretation and hearing transcription services to optimize resources, time, and costs expended by the agency and the public for EOIR immigration proceedings. AI-assisted translation and transcription can automate processes for transcribing audio recordings of immigration hearings into searchable text and interpreting testimony given in a foreign language in real-time for court staff and parties to proceedings.","AI-assisted transcription may reduce or eliminate steps currently needed for the manual transcription process by creating preliminary drafts of hearing transcripts for manual review and verification. AI-assisted language translation can be completed in real-time and reduce the time to complete manual, simultaneous language interpretation during immigration hearings. EOIR personnel and parties to proceedings can conveniently read real-time translations from the convenience of courtroom computers and monitors. The solution needs to allow contracted interpreters to appear via video remotely, which provides a cost-savings compared to in-person interpretation services, and may reduce instances of inadvertently double-booking interpreters or navigating the interpreter’s availability to travel to different hearing locations, all of which makes the immigration adjudication process more efficient.",Real-time text translation of languages into English during immigration hearings. Preliminary draft transcripts of immigration hearings for manual review to complete.,
