agency,use_case_name,cohort,bureau_component,current_is_generative_ai,is_general_llm_access,ai_sophistication,ai_classification,ai_classification_normalized,stage_normalized,operational_date,tool_product_name,system_name,vendor_name,problem_statement,expected_benefits,system_outputs,fired_keywords
NASA,Autonomous WAiting Room Evaluation (AWARE),over_contradict,LaRC: Langley Research Center,1,0,computer_vision,Computer Vision,Computer Vision,deployed,01/01/2023 00:00:00,Aware Biometrics,LaRC BPO Private Server,,"Using an existing security camera and YOLO Machine Learning model to detect and count number of people waiting for service at Langley's Badge & Pass Office. When a predetermined threshold of people is exceeded, automated texts and emails are sent to request additional help at the service counters.",Spreads load on LaRC Badge & Pass Office (via website telling employees how busy) and adds BPO support by texting staff when waiting room conut threshold exceeded.,"Detection, classification and enumaration of people in BPO waiting area",autonomous
NASA,BoundState (Compliance & Risk Engine),under_declared,MSFC: Marshall Space Flight Center,0,0,general_llm,Generative AI,Generative AI,pre_deployment,,,,,"Validates engineering parts, materials, and BOMs against NASA, ASTM, and program standards. Flags PFAS/non-compliant risks, generates property-based alternative recommendations with confidence bounds. Converts compliance into proactive, evidence-based design intelligence.","Validates engineering parts, materials, and BOMs against NASA, ASTM, and program standards. Flags PFAS/non-compliant risks, generates property-based alternative recommendations with confidence bounds. Converts compliance into proactive, evidence-based design intelligence.","Flags PFAS/non-compliant risks, generates property-based alternative recommendations with confidence bounds. Converts compliance into proactive, evidence-based design intelligence.",
NASA,Cache-Augmented Generation Document Search (converted to collective),under_declared,WS: White Sands Test Facility,0,0,general_llm,Generative AI,Generative AI,retired,,,,,Cache-Augmented Generation Document Search,Cache-Augmented Generation Document Search,answers,
NASA,Cloud avoidance for Atmospheric Retrieval Missions,under_declared,JPL: Jet Propulsion Laboratory,0,0,general_llm,Generative AI,Generative AI,pre_deployment,,,,,Methods for atmospheric retrieval of earth science data.,Improved science results.,Methods for atmospheric retrieval of earth science data.,
NASA,Code Assistant Pilot Study,over_contradict,GSFC: Goddard Space Flight Center,1,0,general_llm,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,pre_deployment,,,,,Link prediction,Dataset Recommender,Predictions,assistant
NASA,DSM Autonomy: Capability Integration/Demonstration and Mission Resilience,under_declared,GSFC: Goddard Space Flight Center,0,0,classical_ml,Agentic AI,Agentic AI,pre_deployment,,,,,DSM Autonomy: Capability Integration/Demonstration and Mission Resilience,DSM Autonomy: Capability Integration/Demonstration and Mission Resilience,Predictions,
NASA,Data Fracking (HRP),over_contradict,JSC: Johnson Space Center,1,1,general_llm,Natural Language Processing (NLP),Natural Language Processing,pilot,10/01/2024 00:00:00,Azure OpenAI,"MCP GCP, Azure OpenAI",,"Software systems and methods that leverage artificial intelligence methodologies to automate, enhance and streamline various processes related to documents. The core purpose of an AI document solution is to make document-driven tasks more efficient and accurate, while also providing valuable insights, all by minimizing manual labor and applying sophisticated analytical capabilities.","Improved cost savings, time savings, and process improvement in daily tasks related to scientific research.","Data related to searches performed which are pulled from input documents, including conversion from old format documents into newer formats (for example, images of documents to Excel).",openai; azure openai
NASA,Decision Theoretic Planning,under_declared,JPL: Jet Propulsion Laboratory,0,0,general_llm,Generative AI,Generative AI,pre_deployment,,,,,Algorithms to plan and optimize different outcomes,Increase autonomy and efficiency.,Algorithms to plan and optimize different outcomes,
NASA,Deep Learning for Communication-Limited Spacecraft,over_contradict,GSFC: Goddard Space Flight Center,1,0,classical_ml,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,pre_deployment,,,,,"The objective of this project is to investigate the feasibility of applying deep-learning algorithms to communication-limited spacecraft, an operational domain where a slow, restricted, or intermittent downlink bottleneck inhibits the generation of large training datasets on the ground. With novel complex sensors generating ever-increasing amounts of data, it is imperative to be able to autonomously and robustly classify scientifically useful data to maximize scientific utility per bit transmitted to the ground. This project studies two classification approaches, including supervised transfer learning and unsupervised feature extraction followed by clustering, to optimize selection of data products for download.",Deep Learning for Communication-Limited Spacecraft,Predictions,autonomous
NASA,Deep Learning for Flood Mapping (DELTA),over_contradict,ARC: Ames Research Center,1,0,computer_vision,Computer Vision,Computer Vision,retired,,,,,DELTA simplifies machine learning for satellite imagery.,"Remotely sensed imagery is increasingly used by emergency managers to monitor and map the impact of flood events to support preparedness, response, and critical decision making throughout the flood event lifecycle. To reduce latency in delivery of imagery-derived information, ensure consistent and reliably derived map products, and facilitate processing of an increasing volume of remote sensed data-streams, automated flood mapping workflows are needed. A joint USGS-NASA-Univ. Alabama initiative developed DELTA and applied it to automatic near-real time flood detection, using multiple sources of satellite imagery for use in disaster response.","monitor and map the impact of flood events to support preparedness, response, and critical decision making throughout the flood event lifecycle",workflow
NASA,Dirty Vacuum rated 6-Axis Robotic Arm Toolpathing,over_contradict,MSFC: Marshall Space Flight Center,1,0,classical_ml,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,deployed,04/29/2025 00:00:00,Custom In-House AI,ChatGSFC,,"MSFC has acquired a custom dirty vacuum rated 6-axis robotic arm from Motiv space systems. This robotic arm while purpose built for manufacturing does require custom toolpathing codes. I used Chat GSFC extensively to write a custom additive manufacturing slicer, gcode parser, and some quality of life upgrades for using the system. We completed various world wide first additive manufacturing builds on our home grown directed energy deposition system using these codes. It also was used to de-bug and work through any issues and errors that arose","MSFC has acquired a custom dirty vacuum rated 6-axis robotic arm from Motiv space systems. This robotic arm while purpose built for manufacturing does require custom toolpathing codes. I used Chat GSFC extensively to write a custom additive manufacturing slicer, gcode parser, and some quality of life upgrades for using the system. We completed various world wide first additive manufacturing builds on our home grown directed energy deposition system using these codes. It also was used to de-bug and work through any issues and errors that arose",software,
NASA,Distributed Spacecraft Autonomy,under_declared,ARC: Ames Research Center,0,0,classical_ml,Agentic AI,Agentic AI,pre_deployment,,,,,"Distributed Spacecraft Autonomy (DSA) is a project developed by the National Aeronautics and Space Administration that enables distributed spacecraft systems through the development of three capabilities: scalable communication, distributed coordination and planning, and human-swarm interaction. DSA will demonstrate these capabilities in two contexts. The first context is a flight demonstration consisting of a software payload hosted on the Starling-1 small-spacecraft mission. This software payload will use the on-board GPS receiver to perform in-situ, swarm-level reconfiguration in response to observed features in the Topside Ionosphere. The second context is a scalability study, which shows how the technologies developed in the flight demonstration can scale to a large number of spacecraft (≈ 100). The scalability demonstration applies the tools developed for the flight mission to a hardware-in-the-loop simulation of the flight software payload.","Distributed Spacecraft Autonomy (DSA) is a project developed by the National Aeronautics and Space Administration that enables distributed spacecraft systems through the development of three capabilities: scalable communication, distributed coordination and planning, and human-swarm interaction. DSA will demonstrate these capabilities in two contexts. The first context is a flight demonstration consisting of a software payload hosted on the Starling-1 small-spacecraft mission. This software payload will use the on-board GPS receiver to perform in-situ, swarm-level reconfiguration in response to observed features in the Topside Ionosphere. The second context is a scalability study, which shows how the technologies developed in the flight demonstration can scale to a large number of spacecraft (≈ 100). The scalability demonstration applies the tools developed for the flight mission to a hardware-in-the-loop simulation of the flight software payload. Distributed Spacecraft Systems are a type of multi-spacecraft mission architecture that can not only provide improved resolution, coverage, and availability of existing missions, but also enable missions that would be previously infeasible using traditional approaches. Autonomy is a critical need for these systems, since the cost associated with applying conventional approaches for command and control does not scale with the number of spacecraft.","DSA will demonstrate these capabilities in two contexts. The first context is a flight demonstration consisting of a software payload hosted on the Starling-1 small-spacecraft mission. This software payload will use the on-board GPS receiver to perform in-situ, swarm-level reconfiguration in response to observed features in the Topside Ionosphere. The second context is a scalability study, which shows how the technologies developed in the flight demonstration can scale to a large number of spacecraft (≈ 100). The scalability demonstration applies the tools developed for the flight mission to a hardware-in-the-loop simulation of the flight software payload.",
NASA,"Dynamic, Intelligent, Tomographic Imaging",under_declared,JPL: Jet Propulsion Laboratory,0,0,general_llm,Generative AI,Generative AI,pre_deployment,,,,,Methods for analyzing 3D imaging data,Improved methods for data understanding.,Methods for analyzing 3D imaging data,
NASA,Enabling Autonomous Differential Drag Control and Attitude Maneuvering Using Onboard Artificial Intelligence (AI) for SmallSat Distributed Space Missions (DSMs),over_contradict,GSFC: Goddard Space Flight Center,1,0,classical_ml,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,pre_deployment,,,,,"This work is in enabling Autonomous Differential Drag Control and Attitude Maneuvering Using onboard Artificial Intelligence (AI) for SmallSat Distributed Space Missions (DSMs). AI systems include autonomous navigation & control, with inputs including location, state, and systems data.",Enabling Autonomous Differential Drag Control and Attitude Maneuvering Using Onboard Artificial Intelligence (AI) for SmallSat Distributed Space Missions (DSMs),Predictions,autonomous
NASA,Enhanced AutoNav for Perseverance Rover on Mars,over_contradict,JPL: Jet Propulsion Laboratory,1,0,classical_ml,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,deployed,07/01/2020 00:00:00,,Mars2020 Rover,,"AutoNav on the Perseverance Rover autonomously plans a safe path based on stereo navigation camera images, based on multiple technologies including a tree search for decision making, Dijkstra algorithm for global path planning, stereo processing for 3D terrain reconstruction, and Approximate Clearance Evaluation (ACE) for safety checks.","AutoNav on the Perseverance Rover autonomously plans a safe path based on stereo navigation camera images, based on multiple technologies including a tree search for decision making, Dijkstra algorithm for global path planning, stereo processing for 3D terrain reconstruction, and Approximate Clearance Evaluation (ACE) for safety checks.",Recommended navigation path for Mars Rover.,autonomous
NASA,Foundation model for Weather and Climate,over_contradict,MSFC: Marshall Space Flight Center,1,0,classical_ml,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,pre_deployment,,Custom In-House AI,,,Custom network design that uses MERRA data to learn the atmospheric processes. The Foundation Model can then be adapted to for many different applications including downscaling and parameterization,Custom network design that uses MERRA data to learn the atmospheric processes. The Foundation Model can then be adapted to for many different applications including downscaling and parameterization,The Foundation Model can then be adapted to for many different applications including downscaling and parameterization,
NASA,GAIT: Generative AI Teleoperations for Robotics,over_contradict,GSFC: Goddard Space Flight Center,1,0,general_llm,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,pre_deployment,,,,,GAIT: Generative AI Teleoperations for Robotics,GAIT: Generative AI Teleoperations for Robotics,Predictions,generative ai
NASA,Groundwater data interpolation in California’s Central Valley using multimodal data fusion and multivariate sequence-to-sequence transformation models,over_contradict,JPL: Jet Propulsion Laboratory,1,0,classical_ml,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,pre_deployment,,,,,We describe novel distributed Artificial Intelligence/Multi Agent algorithms to allocate observations in a constellation and compare their performance to centralized and highly distributed algorithms using realistic problem and orbit distributions.,We describe novel distributed Artificial Intelligence/Multi Agent algorithms to allocate observations in a constellation and compare their performance to centralized and highly distributed algorithms using realistic problem and orbit distributions.,compare their performance to centralized and highly distributed algorithms using realistic problem and orbit distributions.,agent
NASA,HEASARC Bibliography,over_contradict,GSFC: Goddard Space Flight Center,1,0,general_llm,Natural Language Processing (NLP),Natural Language Processing,pre_deployment,,,,,Use an LLM to analyze existing publications and extract references to observations archived by the HEASARC,Maintain current status of the impact of the HEASARC on the advancement of the science.,Observatory and OBSID,llm
NASA,Hybrid On-Board and Ground-Based Processing of Massive Sensor Data (HyspIRI IPM),under_declared,JPL: Jet Propulsion Laboratory,0,0,classical_ml,Agentic AI,Agentic AI,pre_deployment,,,,,"Future space missions will enable unprecedented monitoring of the Earth's environment and will generate immense volumes of science data. Getting this data to ground communications stations, through science processing, and delivered to end users is a tremendous challenge. On the ground, the spacecraft's orbit is projected, and automated mission-planning tools determine which onboard-processing mode the spacecraft should use. The orbit determines the type of terrain that the spacecraft would be overflying—land, ice, coast, or ocean, for instance. Each terrain mask implies a set of requested modes and priorities.","Future space missions will enable unprecedented monitoring of the Earth's environment and will generate immense volumes of science data. Getting this data to ground communications stations, through science processing, and delivered to end users is a tremendous challenge. On the ground, the spacecraft's orbit is projected, and automated mission-planning tools determine which onboard-processing mode the spacecraft should use. The orbit determines the type of terrain that the spacecraft would be overflying—land, ice, coast, or ocean, for instance. Each terrain mask implies a set of requested modes and priorities.",onboard-processing mode the spacecraft should use,
NASA,Inverse Design of Materials,over_contradict,GRC: Glenn Research Center,1,0,classical_ml,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,pre_deployment,,,,,"Discovering new materials is typically a mix of art and science, with timelines to create and robustly test a new material mix / manufacturing method ranging from ten to twenty years. This project seeks to enable rapid discovery, optimization, qualifaction and deployment of fit-for-purpose materials.","The project is currently being utilized in an NESC investigation to improve SLS core stage weld quality. The technology will be used to select experiments for a fully autonomous robotic lab that is currently being procured to design better insulating materials for electrified aircraft. 
Bayesian optimization frameworks predicts the next best simulation to run to minimize a target. For the PMC example, for instance, the objective was to minimize weight while maintaining a minimum margin of safety.","Outputs include recipes and approaches for new materials custom-tailored to applications with an 4x speedup for the overall materials discovery / design lifecycle, and potential 10x throughput for the same cycle based on parallizing discovery of multiple materials at once.",autonomous
NASA,JSC NC PRA Cut Set Tool,under_declared,JSC: Johnson Space Center,0,0,general_llm,Generative AI,Generative AI,pre_deployment,,,,,Probabilistic Risk Assessment (PRA) identifies minimal cut sets - smallest combination of simultaneous failures to cause a system or mission failure.,Probabilistic Risk Assessment (PRA) identifies minimal cut sets - smallest combination of simultaneous failures to cause a system or mission failure.,Probabilistic Risk Assessment (PRA) identifies minimal cut sets - smallest combination of simultaneous failures to cause a system or mission failure.,
NASA,Large language models for food security outlooks,over_contradict,MSFC: Marshall Space Flight Center,1,1,general_llm,Natural Language Processing (NLP),Natural Language Processing,pre_deployment,,,,,USAID Famine Early Warning Network (FEWSNET) produces food security outlooks and bulletins that can complement the perspective of Earth observations. We are exploring how large language models can facilitate the interpretation of these bulletins and outlooks for an integrated approach of food security informed from the perspectives of ground-level reports and from satellites.,USAID Famine Early Warning Network (FEWSNET) produces food security outlooks and bulletins that can complement the perspective of Earth observations. We are exploring how large language models can facilitate the interpretation of these bulletins and outlooks for an integrated approach of food security informed from the perspectives of ground-level reports and from satellites.,Interpretation of these bulletins and outlooks for an integrated approach of food security,large language model
NASA,Lessons Learned Bot (LLB),over_contradict,LaRC: Langley Research Center,1,0,nlp_specific,Natural Language Processing (NLP),Natural Language Processing,pre_deployment,,,,,"In near real-time, the Lessons Learned Bot, or LLB, brings lessons learned (LL) documents to users through a Microsoft Excel add-in application locally installed to search for LL content relevant to the text within the selected Excel cell. The application will encompass a corpus of documents, a trained Machine Learning (ML) model, built-in ML tools to train user’s documents, and an easy-to-use user interface to allow for the streamlined discovery of LL content.","Today, NASA’s LL are online and searchable via keywords. Nevertheless, users often face a challenge to find lessons relevant to their issues. Applying the advancement in Natural Language Processing (NLP) ML algorithm, the LLB can find and rank LL records relevant to text in the user’s selected Excel cells, containing just a few words or entire paragraphs of text. Results are displayed to the user in their existing Excel workflow.","The LLB’s installation package comes with a pre-trained NASA LL dataset and a NASA Scientific and Technical Information (STI) dataset, as well as on-demand training tools allowing the user to apply the LLB search algorithm to their own discipline specific datasets. Additionally, we also have an API version of this software that can be called from any application within the Agency firewall.",workflow
NASA,MADI - Modular AI for Design and Innovation,over_contradict,GSFC: Goddard Space Flight Center,1,0,general_llm,Natural Language Processing (NLP),Natural Language Processing,pre_deployment,,Microsoft Teams,,,"MADI (Modular AI for Design and Innovation) is a decentralized, open-source AI platform that identifies unexplored research ""whitespace"" between scientific disciplines through secure plugin architecture and interactive visualization. Unlike traditional chatbots, MADI enables collaborative human-AI partnerships where researchers can access proprietary data through authenticated plugins while maintaining security protocols, visualize knowledge relationships through 3D network graphs, and discover cross-disciplinary innovation opportunities that conventional approaches might miss. The platform demonstrates substantial efficiency gains, including 50% reduction in brainstorming time and 1,200 FTE hours saved annually, while operating cost-effectively at $500-600 per month. Currently transitioning from NASA-internal tool to Apache 2.0 open-source release, MADI represents an attempt at ""democratic cognitive symbiosis"" designed to prevent AI power concentration while advancing scientific discovery through transparent, community-driven development that serves public benefit for all.","Improved innovation and design methods demonstrating 50% reduction in brainstorming session duration, saving approximately 1,200 FTE hours annually for ten-person teams. Cost-effective operations at $500-600/month with $0.05 per conversation variable costs. Accelerates cross-disciplinary research discovery by identifying unexplored ""whitespace"" between scientific domains. Enables secure collaboration across NASA centers without duplicating AI infrastructure investments.","Research gap identification reports, cross-disciplinary connection recommendations, interactive 3D knowledge graph visualizations, whitespace analysis summaries, technology combination suggestions, collaborative workspace insights, thought process transparency dashboards with dependency diagrams, plugin-mediated data synthesis, automated document classification (security levels), innovation opportunity assessments, and audit trails for compliance tracking.",chatbot
NASA,ML-Driven Wide Field Instrument (WFI) Image Calibration,over_contradict,GSFC: Goddard Space Flight Center,1,0,computer_vision,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,pre_deployment,,,,,"This machine learning-driven project aims to expedite the image calibration process for Roman Wide Field Instrument (WFI) data by developing an automated calibration system. Leveraging advanced AI algorithms, we aim to increase the speed and efficiency of image calibration, particularly for large-scale astronomical surveys and observations.","Faster calibration processes across all detector outputs
Streamlined calibration workflows enable faster processing times, accelerating scientific discoveries.","Trained machine learning models capable of applying flat-field and linearity corrections to WFI images.
Automatically calibrated images ready for further analysis.
Adaptive calibration parameters tailored to specific observing conditions and instrument characteristics.",workflow
NASA,Machine Learning for RFID (Radio Frequency Identification) tag localization to support logistics,over_contradict,JSC: Johnson Space Center,1,0,classical_ml,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,pre_deployment,,,,,"Currently have two production machine learning approaches to tackle RFID (Radio Frequency Identification) tag localization in the highly reflective environment imposed by the International Space Station. First use case, REALMRFC, is a random forest classifier model with feature engineering performed by an RFID localization expert. The second use case is P-RFIDNet, a neural network with a ResNet50 backbone. In continued work, we have leveraged transfer learning to show how P-RFIDNet can be generalized to new RFID environments with limited training data. We benchmark P-RFIDNet and REALMRFC using data from the RFID Enabled Autonomous Logistics Management (REALM) and using truth derived from the Inventory Management System (IMS).","Currently have two production machine learning approaches to tackle RFID (Radio Frequency Identification) tag localization in the highly reflective environment imposed by the International Space Station. First use case, REALMRFC, is a random forest classifier model with feature engineering performed by an RFID localization expert. The second use case is P-RFIDNet, a neural network with a ResNet50 backbone. In continued work, we have leveraged transfer learning to show how P-RFIDNet can be generalized to new RFID environments with limited training data. We benchmark P-RFIDNet and REALMRFC using data from the RFID Enabled Autonomous Logistics Management (REALM) and using truth derived from the Inventory Management System (IMS).",RFID (Radio Frequency Identification) tag localization,autonomous
NASA,Multimodal Earth Observation Workflow for Machine Learning (MEOW-ML):  A Case Study in Canopy Height Model and Canopy Height Change Prediction,over_contradict,GSFC: Goddard Space Flight Center,1,0,classical_ml,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,pre_deployment,,,,,"Here we introduce an updated version of Multimodal Earth Observation Workflow for Machine Learning (MEOW-ML), an end-to-end data fusion and artificial intelligence (AI) and machine learning (ML) framework tailored for Earth Observation (EO). MEOW-ML supports the full AI/ML lifecycle, from data preparation to model training and evaluation.","It speeds up the iterative loops of data processing and model architecture development, and, critically, enables the integration of heterogeneous data sources.
A primary intent for MEOW-ML is its application in the design of New Observing Strategies (NOS) which require very large data sets with data of diverse types acquired by a variety of sensors potentially aboard multiple sub-orbital and orbital platforms.  MEOW-ML can be used to test various combinations of data types, qualities and resolutions to optimize the design of an NOS.","As an example, we present a trained ML model with promising performance using this framework, for predicting forest productivity and degradation over time by using canopy height change (CHC) as a proxy. We conducted modeling at two spatial resolutions to illustrate the potential use of this framework for NOS design activities.",workflow
NASA,Natural Language query processor for Common Metadata Repository,over_contradict,GSFC: Goddard Space Flight Center,1,1,general_llm,Natural Language Processing (NLP),Natural Language Processing,pre_deployment,,ChatGPT,,,"A chatgpt-like prompt query interface that uses large language models to extract intent from chat query to determine spatial, temporal and science variable filters. These filters are then applied to the Common Metadata Repository (CMR) online catalog API to return relevant earth science datasets.
For example: Water temperature of Lake Michigan since 2021 would extract the spatial constraint associated with Lake Michigan, the  temporal constraint associated with 'since 2021' (2021 -> present) and the remaining variable constraint of 'Water temperature' and apply those constraints to CMR.
This functionality is now in our user acceptance testing environment at https://cmr.uat.earthdata.nasa.gov/search/nlp/","Intuitive user experience through prompt-based interface
Improved accuracy of search results",Recommendations of earth science datasets via search and discovery,chatgpt; large language model
NASA,Onboard Planner for Mars2020 Rover (Perseverance),under_declared,JPL: Jet Propulsion Laboratory,0,0,classical_ml,Agentic AI,Agentic AI,deployed,07/01/2020 00:00:00,,Multiple approved space-based systems,,The M2020 onboard scheduler incrementally constructs a feasible schedule by iterating through activities in priority-first order.,"Research, experiments, and engineering to empower future rovers with onboard autonomy; planning, scheduling & execution; path planning; onboard science; image processing; terrain classification; fault diagnosis; and location estimation. This is a multi-faceted effort and includes experimentation and demonstrations on-site at JPL's simulated mars navigation yard.","When considering each activity it computes the valid time intervals for placement, taking into account preheating, maintenance heating, and wake/sleep of the rover as required. After an activity is placed (other than a preheat/maintenance or wake/sleep), the activity is never reconsidered by the scheduler for deletion or moving. Therefore the scheduler can be considered non backtracking, and only searches in the sense that it computes valid timeline intervals for legal activity placement.",
NASA,Planetary Trajectory Design Using Generative AI Tools,over_contradict,GSFC: Goddard Space Flight Center,1,0,general_llm,Classical/Predictive Machine Learning,Classical/Predictive Machine Learning,pre_deployment,,,,,Planetary Trajectory Design Using Generative AI Tools,Planetary Trajectory Design Using Generative AI Tools,Predictions,generative ai
