agency,use_case_name,verdict,confidence,reasoning
HHS,Grant award process efficiency,genai,medium,"The output is ""Highlight and summary of information found in grant-related documents"" — document summarization."
HHS,GrantSolutions Non?Competing Continuation Approval Tool,not_genai,high,"The output is ""Non?Competing Continuation eligibility recommendations,"" a rules/classification result matching the agency's Classical ML declaration."
HHS,GrantSolutions Recipient Risk Tool,not_genai,high,"The tool ""Generates a risk score for each prospective recipient,"" a scoring/classification task matching the agency's Classical ML declaration."
HHS,GrantSolutions Text Analyzer Tool,not_genai,medium,"The output is a Flesch-Kincaid ""readability score,"" a scoring metric rather than generated or rewritten text."
HHS,HIV Data Quality Score (DQS) Project,genai,medium,"is_general_llm_access=1, and ""LLMs can also be utilized to automatically fix some detected errors,"" producing a ""Dataset with some errors automatically corrected"" — content repair/generation."
HHS,HIV Data Virtual Assistant,genai,high,"The assistant ""uses retrieval augmented generation (RAG)"" and its outputs include ""generating code for data analysis."""
HHS,Independent Dispute Resolution (IDR) Eligibility Rules Engine,not_genai,high,"The tool's job is to ""identify and store necessary data points"" within documentation, an extraction/rules task matching the agency's Classical ML declaration."
HHS,Intelligent Document Processing to analyze current import entry documentation for potential discrepancies,not_genai,medium,"The output is a ""List of discrepancies between document data and CBP line level information,"" a comparison/detection task."
HHS,Knowledge Management Solution for Appeal Case Workers,genai,medium,"The output includes ""automated case data summaries,"" a summarization capability."
HHS,LLM Support for Admin Services,not_genai,low,"No narrative fields are populated, and the generic name ""LLM Support for Admin Services"" does not specify a content-generation task."
HHS,LaserAI,not_genai,medium,"LaserAI automates ""title and abstract screening, PDF retrieval, full-text review, and data extraction,"" producing ""prioritized lists"" and ""suggested data for extraction"" rather than generated content."
HHS,Leveraging GenAI for Efficient Review of CDC Programmatic Reports,genai,high,"is_general_llm_access=1; the narrative explicitly describes using ""generative AI (GenAI)"" to produce ""structured summaries"" of programmatic reports."
HHS,MFT UI Chatbot,genai,medium,"is_general_llm_access=1 (a general chat LLM is generative by definition), even though the narrative's status-lookup functions are largely transactional."
HHS,MLMS Upgrade MILA from CARLA to Druid,not_genai,low,"The chatbot-engine swap is aimed at ""maintain[ing] or boost[ing] deflection rates"" (an FAQ/deflection bot); no content-generation description is given, and the agency declared Classical ML."
HHS,Machine Learning Techniques for Early Detection and Situational Awareness of Rabies Outbreaks,not_genai,high,"The ML algorithm is designed ""to accurately and rapidly detect outbreaks,"" matching the agency's Classical ML declaration."
HHS,MedWatch Dashboard,not_genai,medium,"The output uses ""time series analysis to flag products and topic modeling to summarize the comments"" — statistical clustering/topic modeling rather than generative NLG."
HHS,Medicare AI Customer Insights,genai,low,"Narrative is too thin to tell (""Improved customer insights"" / output ""Suggestion""), so we follow the agency's declared Generative AI classification."
HHS,Medicare AI Drug Search,genai,low,"Narrative is too thin to tell (""Improved customer experience"" / output ""Suggestion""), so we follow the agency's declared Generative AI classification."
HHS,Mining.AI,genai,high,"is_general_llm_access=1; the platform is explicitly described as ""a domain-specific generative LLM AI platform"" answering user queries."
HHS,MirBot,genai,medium,"The tool enables ""context-aware question-answering by the AI"" over indexed PDFs — a RAG-style Q&A mechanism."
HHS,NCIRD SmartFind ChatBots - Public and Internal,not_genai,medium,"The chatbots ""provide agency-cleared answers that best match the question,"" implying matching against curated/pre-approved answers rather than generating novel text."
HHS,NIH Grants Virtual Assistant,not_genai,medium,"Deployed May-20 (pre-2022), the ""Chat Bot"" assists users ""in finding grant related information"" from FAQs, an intent-based pattern typical of that era."
HHS,NOFO Compliance Assistant,genai,high,"The tool explicitly ""generate[s] first drafts of key policy documents"" using LLMs and ""Natural Language Generation (NLG)."""
HHS,OCIO GenAI Advisor,genai,medium,"The name ""OCIO GenAI Advisor"" is an unambiguous reference to generative AI despite the blank narrative."
HHS,OFR Robotics and Process Automation (ORPA),not_genai,high,"The narrative explicitly describes deterministic ""Robotics and Process Automation (RPA)"" bots automating invoice sorting and purchase-card validation — the rule's canonical RPA/deterministic-automation example."
HHS,OIT Help Desk Chatbot,genai,medium,"The narrative calls for the system to ""generate a non-trivial response for a complex question in a desired format,"" a natural-language-generation task."
HHS,Open AI SharePoint Document Assistant,genai,medium,"The name references ""Open AI"" (OpenAI), an unambiguous genai product reference despite the blank narrative."
HHS,PPE Concerns Copilot,genai,high,"The Copilot ""will...generate draft replies for human review,"" an explicit drafting/content-generation task."
HHS,Packaging Materials and Suppliers,not_genai,medium,"The output is ""Support information extraction from unstructured documents,"" an extraction task despite the Generative AI label."
HHS,Policy Knowledge Base Data Migration,not_genai,low,"No narrative fields are populated and the agency declared Unspecified; the name suggests migration, not generation."
HHS,Production Operations Anomaly Analysis,not_genai,high,"The output ""Flags anomalies that stray far from its predictions,"" matching the agency's Classical ML declaration."
HHS,Protein Modeling with AlphaFold,not_genai,medium,"The output is ""protein structure files and related confidence/quality scores,"" a structural-prediction task rather than LLM-style content generation, despite the Generative AI label."
HHS,PubMed Literature Review MCP Server,genai,medium,"The output is ""research syntheses that combine PubMed data with other contextual information"" — a synthesis/generation task."
HHS,QPP Admin Bot,genai,low,"Narrative is thin, but the task is framed around code-complexity assistance with output ""Recommendation""; following the agency's declared Generative AI classification given the coding-assistance framing."
HHS,Qualitative Analysis,not_genai,high,"The tool explicitly performs ""sentiment analysis"" and thematic ""categoriz[ation]"" of passages, both listed as canonical not_genai tasks."
HHS,Quality Surveillance Dashboard (QSD),not_genai,high,"The output ""extracts keywords/phrases from unstructured documents and presents sentences...in context,"" an extraction task."
HHS,Real World Data/Evidence,not_genai,medium,"The output is ""extracting text from unstructured documents and tagging,"" an extraction/classification task despite the Generative AI label."
HHS,Regulatory Starting Material,not_genai,medium,"The output is ""Support information extraction from unstructured documents,"" an extraction task despite the Generative AI label."
HHS,"Renamed: FAR-based Facility Signal Detection Tool
Previously: Post-market Surveillance Reports Signal Detection and Cluster Analysis.",not_genai,high,"The tool uses ""statistical process control and topic modeling to identify potential drug quality hazards,"" a detection task."
HHS,"Renamed: Module 3 Facilities Extraction
Previously: Module 3 Faculties",not_genai,medium,"The output is ""Support information extraction from unstructured documents,"" an extraction task despite the Generative AI label."
HHS,"Renamed: Risk-based FAR Review & Decision Support
Previously: Field Alert Reports (FAR) Prioritization Model",not_genai,high,"The output is ""AI-based machine learning classification of FAR risk into low, medium, and high,"" matching the agency's Classical ML declaration."
HHS,Resource Capacity Planning,not_genai,high,"The tool is for ""Forecasting human drug review program submissions,"" matching the agency's Classical ML declaration."
HHS,Respirator Selection Logic (RSL) Copilot,genai,medium,"The Copilot lets users ""Provide input in natural language"" and ""Receive real-time guidance on what information is required and why it matters"" — a natural-language-generation guidance assistant."
HHS,Rx Data Integrity Review,not_genai,medium,"The narrative describes a ""Python-based automation pipeline"" that will ""download PDFs and extract required Rx information,"" an extraction pipeline despite the LLM mention."
HHS,SBC Content Review,not_genai,medium,"The proposal is to ""integrate large language models (LLM) to programmatically review qualitative data"" to find discrepancies, a comparison/classification task."
HHS,Scholar Match,not_genai,medium,"The narrative explicitly cites ""Recommendation Systems"" to match candidates to placements, not content generation."
HHS,School LLM initial abstract review process,not_genai,medium,"The AI ""extract[s] data from abstract reviews and categorize[s] relevant themes and topics,"" an extraction/categorization task despite LLM use."
HHS,Sidekick Comms bot Offering User-friendly Tips (SCOUT),genai,high,"The output states the ""AI system generates plain language versions of existing web content, creates new content for web, social media, fact sheets, and graphics"" — explicit content generation."
HHS,Site Application Analysis,not_genai,medium,"The narrative cites ""Recommendation Systems, Natural Language Understanding (NLU) and Text Analysis"" for evaluating applications, not content generation."
HHS,Structuring Notice of Concern Data,not_genai,high,"The narrative explicitly states ""AI is not used to triage NOCs, just to parse information from scanned documents,"" matching the agency's Computer Vision declaration."
HHS,T-MSIS Prima,genai,medium,"The output explicitly lists ""Code, Documentation, Communications, Analysis/Research"" as generated artifacts."
HHS,Targeted Technical Assistance,not_genai,medium,"The output is a ""List of health centers requiring TA on specific clinical topics,"" a prioritization/classification task."
HHS,The School Closure Awareness System,not_genai,medium,"The system works ""using a large language model to categorize posts as unplanned school closures,"" a classification task despite LLM use."
HHS,Training and Technical Assistance (TTA) GenAI Chatbot,genai,medium,"The name ""GenAI Chatbot"" is an unambiguous reference to generative AI despite the blank narrative."
HHS,Unaccompanied Children Program Policy & Procedure Research Tool,genai,medium,"The output is ""an explanation of evidence pulled from monitoring visit reports and the policy documents and accurate citations,"" a RAG-style generated assessment."
HHS,Use case package 1: Empirical application of the Sentinel EHR and claims Data Partner network to address ARIA insufficient inferential requests (UC1),not_genai,high,"The output is explicitly ""Natural Language Processing (NLP) for Electronic Health Record (EHR) unstructured data extraction."""
HHS,Using LLM to optimize National Health Interview Survey (NHIS) case note information,not_genai,medium,"The outputs are ""identifying additional problematic cases"" and ""identifying themes in the case notes,"" a classification/identification task despite LLM use."
HHS,Using Llama to summarize PubMed Central (PMC) full text articles that contain information on protein function,genai,high,"The name and output (""Article summaries"") explicitly describe LLM-based summarization."
HHS,Using generative AI to gain insight of older adult falls,genai,low,"The name explicitly references ""generative AI"" despite the blank narrative."
HHS,Warp Intelligent Learning Engine (WILEE),not_genai,high,"The tool performs ""signal detection and chemical hazard forecasting,"" matching the agency's Classical ML declaration."
HHS,Writing code using AI,genai,high,"The output is ""recommended pyspark code"" — explicit code generation."
