agency,use_case_name,verdict,confidence,reasoning
DOC,Google AgentSpace,genai,medium,"Google AgentSpace is a named Gemini-backed agent product that synthesizes and generates summaries/answers from enterprise data, despite the narrative being absent and only 'agent' firing."
DOC,Google Gemini,genai,high,"Tool product name is 'Gemini' with is_general_llm_access=1 — an unambiguous general-purpose generative model."
DOC,Grants Program Administration - BEAD Monitoring Plan Agent Pilot,not_genai,medium,"Narrative describes the agent 'comparing them against a gold standard' and producing standardized oversight recommendations — a document-comparison/scoring workflow rather than clear novel-content generation, matching the known agentic-keyword over-fire pattern."
DOC,Grants Program Administration - Inquiry management Chatbot Pilot,not_genai,low,"Only the bare keyword 'chatbot' fired with no product, narrative, or agency classification — indeterminate, default not_genai."
DOC,Implement MS365 Copilot in OS,genai,high,"is_general_llm_access=1 and the product is 'MS365 Copilot' — an unambiguous generative productivity assistant."
DOC,Integrating AI into AUV image analysis workflow,not_genai,high,"Agency-declared computer_vision with only 'workflow' firing and no product/narrative — an image-analysis detection pipeline, not content generation."
DOC,Integrating NOAA APIs with LLMs for Enhanced Access to Environmental Data and Insights,genai,medium,"No narrative, but the use case name explicitly names 'LLMs' — an unambiguous generative technology term even without a product name."
DOC,LLM support for NIST research (Azure),genai,high,"is_general_llm_access=1 and the use case name explicitly names 'LLM' support."
DOC,LLM support for NIST research (Google Vertex),genai,high,"is_general_llm_access=1 and the use case name explicitly names 'LLM' support."
DOC,LLM support for NIST research (NIST HPC),genai,high,"is_general_llm_access=1 and the use case name explicitly names 'LLM' support."
DOC,LLM-Generated Causal Models,genai,medium,"No narrative, but the use case name states the models are 'LLM-Generated' — explicit generative production of content."
DOC,Library Market Research GenAI Tools Pilot,genai,high,"is_general_llm_access=1 and the use case name explicitly names 'GenAI Tools Pilot.'"
DOC,"NTIA Grants Portal (NGP) - AI Summarization, Analytics, and Automations",genai,medium,"Narrative and name both reference 'AI Summarization' and note the effort 'may be more a mix of predictive and generative AI' — summarization over documents is a genai-qualifying task."
DOC,Natural Language Search for data.census.gov,not_genai,medium,"Agency-declared classical_ml with no product or narrative; 'Natural Language Search' describes query interpretation/retrieval, not novel-content generation."
DOC,"Optimization of highly-concurrent workflow task management systems based on anomaly detection using non-intrusive workflow performance data gathered via the GFDL EPMT",not_genai,high,"Agency-declared classical_ml with only 'workflow' firing and no product/narrative — an anomaly-detection/optimization pipeline, the classic keyword over-fire pattern."
DOC,Robotic microscopes and machine learning algorithms remotely and autonomously track lower trophic levels for improved ecosystem monitoring and assessment,not_genai,high,"Agency-declared computer_vision with only 'autonomous' firing — classical field-robotics autonomy/tracking, not generative content production, per the explicit not_genai example in the instructions."
DOC,Statistical package syntax development and debugging,not_genai,low,"No fired keyword, product, or narrative is present and agency declared no classification; IFP's own sophistication tag reads classical_ml, giving no positive evidence of content generation."
DOC,Storm Events Knowledge Graph Chatbot,not_genai,low,"Only the bare keyword 'chatbot' fired with no narrative; 'Knowledge Graph' suggests structured retrieval/query answering rather than confirmed free-text generation."
DOC,Streamline Spectrum Activities,not_genai,low,"No fired keyword, product, or narrative supports a generative capability; agency-declared classical_ml with a name giving no genai signal."
DOC,Streamlining Fisheries DevSecOps with Gemini Code Assist,genai,high,"Tool product name is 'Gemini' (Gemini Code Assist) — an unambiguous generative coding assistant."
DOC,Super-resolution of Satellite Imagery Products using Generative AI,genai,high,"Use case name explicitly states 'using Generative AI' for image super-resolution, i.e., synthetic image generation/enhancement."
DOC,USAi.gov,genai,high,"Narrative describes 'a government-wide generative AI capability... advanced large-language-model tools' supporting 'document drafting and data summarization' — explicit content generation."
DOC,Using AI to assess the AI-readiness of Commerce data,genai,medium,"Narrative states the system 'measures the ability of large language models to accurately respond to questions' over federal statistical data — LLM-based Q&A, a genai-qualifying mechanism even though the purpose is assessment."
DOC,"Using ChatGPT4 /DALLE3, Adobe Sensei and similar for design ideation and image generation",genai,high,"Use case name explicitly names ChatGPT4/DALLE3 for 'design ideation and image generation' — unambiguous generative-content production."
DOC,Virtual Assistant (Public),genai,high,"is_general_llm_access=1 — 'a general chat LLM is generative by definition' — supporting a public chatbot that answers patent/trademark questions."
