use_case_id_2024,tagged_by_agent,entry_type,is_generative_ai,ai_sophistication,deployment_scope,confidence,reasoning,is_general_llm_access,is_coding_tool,is_cots_commercial,tool_product_name,tool_vendor,is_microsoft_copilot,is_openai,is_anthropic,is_google,is_github_copilot,is_aws_ai,is_enterprise_wide,architecture_type,has_model_training,use_type,is_public_facing,scope_detail
34145,wave1-C,custom_system,0,classical_ml,bureau,high,"""capability will automate cross-border air &"" — classical ML, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CBP
34146,wave1-C,custom_system,0,classical_ml,bureau,high,"""Utilize seismic sensor data to determine"" — classical ML, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CBP
34147,wave1-C,custom_system,0,classical_ml,bureau,medium,"""expected benefit of the system is"" — classical ML, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CBP
34148,wave1-C,custom_system,0,classical_ml,bureau,medium,"""is an internal AI powered personal"" — classical ML, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CBP
34149,wave1-C,custom_system,0,classical_ml,bureau,medium,"""With the necessity of leveraging application"" — classical ML, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,rag_pipeline,0,mission_critical,0,CBP
34150,wave1-C,custom_system,0,classical_ml,bureau,high,"""technology will provide premise and/or behind"" — classical ML, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,cybersecurity,0,CBP
34151,wave1-C,custom_system,0,classical_ml,bureau,high,"""system enhances CBP's ability to monitor"" — classical ML, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CBP
34152,wave1-C,custom_system,0,classical_ml,bureau,medium,"""Faster and more accurate creation of"" — classical ML, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,administrative,0,CBP
34153,wave1-C,custom_system,1,coding_assistant,bureau,medium,"""capability will enable end users to"" — coding assistant, bureau (CBP).",0,1,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CBP
34154,wave1-C,custom_system,0,computer_vision,bureau,high,"""availability of rare event/outlier data or"" — computer vision, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,custom_trained,1,mission_critical,0,CBP
34155,wave1-C,custom_system,0,classical_ml,bureau,high,"""systems improves the screening efficiency and"" — classical ML, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CBP
34156,wave1-C,custom_system,0,predictive_analytics,bureau,high,"""ARMOR will shorten time to service/repair/maintenance"" — predictive analytics, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CBP
34157,wave1-C,custom_system,0,nlp_specific,bureau,medium,"""RAPTOR will significantly increase domain awareness"" — specialized NLP, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CBP
34158,wave1-C,custom_system,0,classical_ml,bureau,high,"""Current surveillance technology does not have"" — classical ML, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CBP
34159,wave1-C,custom_system,0,classical_ml,bureau,high,"""AI for autonomous situational awareness system"" — classical ML, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,rag_pipeline,0,mission_critical,0,CBP
34160,wave1-C,custom_system,0,computer_vision,bureau,high,"""Video Computer Aided Detection (VCAD) (also"" — computer vision, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,custom_trained,1,mission_critical,0,CBP
34161,wave1-C,custom_system,0,computer_vision,bureau,high,"""agent portable surveillance system is a"" — computer vision, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CBP
34162,wave1-C,custom_system,0,predictive_analytics,bureau,high,"""platform enables users to make better"" — predictive analytics, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CBP
34163,wave1-C,custom_system,0,classical_ml,bureau,high,"""Aerostat capability that uses three tethers"" — classical ML, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,rag_pipeline,0,mission_critical,0,CBP
34164,wave1-C,custom_system,0,computer_vision,bureau,high,"""Leverages a commercial constellation of Synthetic"" — computer vision, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,rag_pipeline,0,mission_critical,0,CBP
34165,wave1-C,custom_system,0,classical_ml,bureau,high,"""Mobile applications rely on product for"" — classical ML, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CBP
34166,wave1-C,custom_system,0,classical_ml,bureau,medium,"""Integrated Digital Environment provides managers with"" — classical ML, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CBP
34167,wave1-C,custom_system,0,classical_ml,bureau,medium,"""Entity resolution for ES multiple independent"" — classical ML, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,rag_pipeline,0,mission_critical,0,CBP
34168,wave1-C,custom_system,0,classical_ml,bureau,medium,"""CBP utilizes AI to develop, inform,"" — classical ML, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CBP
34169,wave1-C,custom_system,0,computer_vision,bureau,medium,"""Traveler Verification Service (TVS) provides CBP"" — computer vision, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,it_operations,1,CBP
34170,wave1-C,custom_system,0,computer_vision,bureau,high,"""Matroid is a software that enables"" — computer vision, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,custom_trained,1,mission_critical,0,CBP
34171,wave1-C,custom_system,0,classical_ml,bureau,high,"""technology is equipped to operate in"" — classical ML, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CBP
34172,wave1-C,custom_system,0,classical_ml,bureau,medium,"""To create efficiencies and unlock key"" — classical ML, bureau (CBP).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CBP
34173,wave1-C,custom_system,0,classical_ml,bureau,medium,"""CBP Employee Experience is intended to"" — classical ML, bureau (CBP).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,1,CBP
34174,wave1-C,custom_system,0,classical_ml,bureau,high,"""PBS is intended to enhance situational"" — classical ML, bureau (CBP).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CBP
34175,wave1-C,custom_system,0,classical_ml,bureau,medium,"""platform operates on video feed only"" — classical ML, bureau (CBP).",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,mission_critical,0,CBP
34176,wave1-C,custom_system,0,nlp_specific,bureau,high,"""CBP Translate is used to facilitate"" — specialized NLP, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CBP
34177,wave1-C,custom_system,0,classical_ml,bureau,medium,"""Detection research of force labor within"" — classical ML, bureau (CBP).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CBP
34178,wave1-C,custom_system,0,computer_vision,bureau,medium,"""TVS Biometric matching service is a"" — computer vision, bureau (CBP).",0,0,1,,,0,0,0,0,0,0,0,rag_pipeline,0,mission_critical,0,CBP
34179,wave1-C,custom_system,0,computer_vision,bureau,medium,"""TVS Biometric matching service is a"" — computer vision, bureau (CBP).",0,0,1,,,0,0,0,0,0,0,0,rag_pipeline,0,mission_critical,0,CBP
34180,wave1-C,custom_system,0,computer_vision,bureau,medium,"""TVS Biometric Air Exit solution is"" — computer vision, bureau (CBP).",0,0,1,,,0,0,0,0,0,0,0,rag_pipeline,0,mission_critical,0,CBP
34181,wave1-C,custom_system,0,computer_vision,bureau,medium,"""TVS Biometric matching service is a"" — computer vision, bureau (CBP).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CBP
34182,wave1-C,custom_system,0,computer_vision,bureau,high,"""CBP's Traveler Identity Verification Services (Vetting)"" — computer vision, bureau (CBP).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,1,CBP
34183,wave1-C,custom_system,0,classical_ml,bureau,medium,"""model supports remote proctoring of the"" — classical ML, bureau (CBP).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CBP
34184,wave1-C,custom_system,0,classical_ml,bureau,high,"""model enhances threat detection and prioritizes"" — classical ML, bureau (CBP).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CBP
34185,wave1-C,custom_system,0,computer_vision,bureau,high,"""AST machine learning assisted system is"" — computer vision, bureau (CBP).",0,0,1,,,0,0,0,0,0,0,0,custom_trained,1,mission_critical,0,CBP
34186,wave1-C,custom_system,0,classical_ml,bureau,high,"""software analyzes images and video that"" — classical ML, bureau (CBP).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CBP
34187,wave1-C,custom_system,0,computer_vision,bureau,high,"""TVS uses facial recognition to compare"" — computer vision, bureau (CBP).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CBP
34188,wave1-C,custom_system,0,computer_vision,bureau,medium,"""purpose is to facilitate the biometric"" — computer vision, bureau (CBP).",0,0,1,,,0,0,0,0,0,0,0,rag_pipeline,0,mission_critical,0,CBP
34189,wave1-C,custom_system,0,classical_ml,bureau,medium,"""Cyber Threat Analysis quickly populates query"" — classical ML, bureau (CBP).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,cybersecurity,0,CBP
34190,wave1-C,custom_system,0,classical_ml,bureau,medium,"""system will enhance monitoring and minimizes"" — classical ML, bureau (CBP).",0,0,1,,,0,0,0,0,0,0,0,rag_pipeline,0,mission_critical,0,CBP
34191,wave1-C,custom_system,0,predictive_analytics,bureau,high,"""CBP’s HTS Classifier improves trade compliance"" — predictive analytics, bureau (CBP).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CBP
34192,wave1-C,bespoke_application,1,general_llm,bureau,medium,"""Currently, multiple CISA program offices are"" — LLM use, bureau (CISA).",0,0,1,,,0,0,0,0,0,0,0,rag_pipeline,0,cybersecurity,0,CISA
34193,wave1-C,custom_system,0,predictive_analytics,bureau,high,"""use case delivers improved internal government"" — predictive analytics, bureau (CISA).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,cybersecurity,0,CISA
34194,wave1-C,custom_system,0,classical_ml,bureau,medium,"""use case delivers improved internal government"" — classical ML, bureau (CISA).",0,0,,,,0,0,0,0,0,0,0,rag_pipeline,0,cybersecurity,0,CISA
34195,wave1-C,custom_system,1,general_llm,bureau,medium,"""Large Language Models (LLMs) will summarize"" — LLM use, bureau (CISA).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,cybersecurity,0,CISA
34196,wave1-C,custom_system,0,classical_ml,bureau,high,"""CISA Threat hunting and Security Operations"" — classical ML, bureau (CISA).",0,0,,,,0,0,0,0,0,0,0,custom_trained,1,cybersecurity,0,CISA
34197,wave1-C,custom_system,0,classical_ml,bureau,high,"""CISA deploys forensic specialists to analyze"" — classical ML, bureau (CISA).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,cybersecurity,0,CISA
34198,wave1-C,custom_system,0,classical_ml,bureau,high,"""Threat hunting and Security Operations Center"" — classical ML, bureau (CISA).",0,0,,,,0,0,0,0,0,0,0,custom_trained,1,cybersecurity,0,CISA
34199,wave1-C,custom_system,0,classical_ml,bureau,high,"""Cyber Data Feed Correlation uses AI"" — classical ML, bureau (CISA).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,cybersecurity,0,CISA
34200,wave1-C,custom_system,0,nlp_specific,bureau,medium,"""Cyber incident handling specialists utilize advanced"" — specialized NLP, bureau (CISA).",0,0,,,,0,0,0,0,0,0,0,rag_pipeline,0,cybersecurity,0,CISA
34201,wave1-C,custom_system,0,nlp_specific,bureau,medium,"""Vulnerability analysts require advanced automation tools"" — specialized NLP, bureau (CISA).",0,0,,,,0,0,0,0,0,0,0,rag_pipeline,0,cybersecurity,0,CISA
34202,wave1-C,custom_system,0,nlp_specific,bureau,medium,"""Frameworks, processes, and testing tools are"" — specialized NLP, bureau (CISA).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,cybersecurity,0,CISA
34203,wave1-C,custom_system,0,classical_ml,bureau,medium,"""integration of an AI tool into"" — classical ML, bureau (CISA).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,cybersecurity,0,CISA
34204,wave1-C,custom_system,0,predictive_analytics,bureau,high,"""use case delivers improved internal government"" — predictive analytics, bureau (CISA).",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,cybersecurity,0,CISA
34205,wave1-C,custom_system,0,classical_ml,bureau,high,"""Automated PII Detection and Review Process"" — classical ML, bureau (CISA).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,cybersecurity,0,CISA
34206,wave1-C,custom_system,0,classical_ml,bureau,medium,"""confidence scores produced by this use"" — classical ML, bureau (CISA).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,cybersecurity,0,CISA
34207,wave1-C,bespoke_application,1,general_llm,bureau,medium,"""To assist users of the Test"" — LLM use, bureau (CWMD).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,CWMD
34208,wave1-C,custom_system,0,classical_ml,department,high,"""RelativityOne is a document review platform"" — classical ML, department (DHS).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,Department of Homeland Security
34209,wave1-C,generic_use_pattern,1,general_llm,department,low,"""DHS employees are permitted to use"" — LLM use, department (DHS).",0,0,,,,0,0,0,0,0,0,0,unknown,0,mission_critical,0,Department of Homeland Security
34210,wave1-C,generic_use_pattern,1,general_llm,department,low,"""DHS employees are permitted to use"" — LLM use, department (DHS).",0,0,,,,0,0,0,0,0,0,0,unknown,0,mission_critical,0,Department of Homeland Security
34211,wave1-C,generic_use_pattern,1,coding_assistant,department,low,"""DHS employees are permitted to use"" — coding assistant, department (DHS).",0,1,,,,0,0,0,0,0,0,0,unknown,0,mission_critical,0,Department of Homeland Security
34212,wave1-C,bespoke_application,1,general_llm,bureau,medium,"""1) Code Assist GPT is an"" — LLM use, bureau (FEMA).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,FEMA
34213,wave1-C,bespoke_application,1,general_llm,bureau,medium,"""will integrate these automated tools for"" — LLM use, bureau (FEMA).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,FEMA
34214,wave1-C,custom_system,1,general_llm,bureau,medium,"""intended purpose is to deploy an"" — LLM use, bureau (FEMA).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,FEMA
34215,wave1-C,bespoke_application,1,general_llm,bureau,high,"""Hazard mitigation plans are not only"" — LLM use, bureau (FEMA).",0,0,1,,,0,1,0,0,0,0,0,inference_only,0,mission_critical,0,FEMA
34216,wave1-C,custom_system,1,general_llm,bureau,medium,"""AI-layer (currently unfunded) would include a"" — LLM use, bureau (FEMA).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,FEMA
34217,wave1-C,custom_system,0,classical_ml,bureau,medium,"""AI addresses the inefficiency in the"" — classical ML, bureau (FEMA).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,FEMA
34218,wave1-C,custom_system,1,general_llm,bureau,medium,"""FEMA OCFO GPT - B is"" — LLM use, bureau (FEMA).",0,0,,,,0,0,0,0,0,0,0,rag_pipeline,0,mission_critical,1,FEMA
34219,wave1-C,bespoke_application,1,general_llm,bureau,medium,"""1) FEMA OCFO GPT - B"" — LLM use, bureau (FEMA).",0,0,1,,,0,0,0,0,0,0,0,rag_pipeline,0,mission_critical,1,FEMA
34220,wave1-C,custom_system,1,general_llm,bureau,medium,"""model is able to extract patterns"" — LLM use, bureau (FEMA).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,FEMA
34221,wave1-C,custom_system,0,predictive_analytics,bureau,high,"""purpose of these supervised learning models"" — predictive analytics, bureau (FEMA).",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,mission_critical,0,FEMA
34222,wave1-C,custom_system,0,nlp_specific,bureau,medium,"""While conducting investigations, Homeland Security Investigations"" — specialized NLP, bureau (ICE).",0,0,1,,,0,0,0,0,0,0,0,rag_pipeline,0,mission_critical,0,ICE
34223,wave1-C,bespoke_application,1,general_llm,bureau,medium,"""Effective investigations require querying large volumes"" — LLM use, bureau (ICE).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,ICE
34224,wave1-C,custom_system,0,nlp_specific,bureau,medium,"""intended purpose of the ServiceNow Virtual"" — specialized NLP, bureau (ICE).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,ICE
34225,wave1-C,custom_system,0,nlp_specific,pilot,medium,"""solution will be used to facilitate"" — specialized NLP, pilot (ICE).",0,0,1,,,0,0,0,0,0,0,0,rag_pipeline,0,mission_critical,1,ICE
34226,wave1-C,bespoke_application,1,general_llm,bureau,medium,"""Student and Exchange Visitor Program (SEVP)"" — LLM use, bureau (ICE).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,ICE
34227,wave1-C,custom_system,0,nlp_specific,bureau,medium,"""AI provides SID the ability to"" — specialized NLP, bureau (ICE).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,administrative,0,ICE
34228,wave1-C,custom_system,1,general_llm,bureau,medium,"""Title III Semantic Search and Summarization"" — LLM use, bureau (ICE).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,ICE
34229,wave1-C,custom_system,1,general_llm,bureau,medium,"""is an AI records search tool"" — LLM use, bureau (ICE).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,administrative,0,ICE
34230,wave1-C,custom_system,1,general_llm,bureau,medium,"""Identify and verify the caller, retrieve"" — LLM use, bureau (ICE).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,ICE
34231,wave1-C,custom_system,0,computer_vision,bureau,high,"""Repository for Analytics in a Virtualized"" — computer vision, bureau (ICE).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,ICE
34232,wave1-C,custom_system,0,classical_ml,bureau,high,"""Homeland Security Investigations (HSI) Innovation Lab"" — classical ML, bureau (ICE).",0,0,,,,0,0,0,0,0,0,0,rag_pipeline,0,mission_critical,0,ICE
34233,wave1-C,custom_system,0,computer_vision,bureau,high,"""Facial Recognition Service is used during"" — computer vision, bureau (ICE).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,ICE
34234,wave1-C,custom_system,0,nlp_specific,bureau,medium,"""Rapid Analysis and Visualization Engine for"" — specialized NLP, bureau (ICE).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,ICE
34235,wave1-C,custom_system,0,classical_ml,bureau,medium,"""sheer volume of data associated with"" — classical ML, bureau (ICE).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,ICE
34236,wave1-C,custom_system,0,classical_ml,bureau,medium,"""Immigration and Customs Enforcement (ICE) Enforcement"" — classical ML, bureau (ICE).",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,mission_critical,0,ICE
34237,wave1-C,custom_system,0,classical_ml,bureau,high,"""Check-In App is an opt-in capability"" — classical ML, bureau (ICE).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,1,ICE
34238,wave1-C,custom_system,0,nlp_specific,bureau,high,"""use case was developed to assist"" — specialized NLP, bureau (ICE).",0,0,0,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,ICE
34239,wave1-C,custom_system,0,computer_vision,bureau,high,"""Business units within ICE leverage these"" — computer vision, bureau (ICE).",0,0,1,,,0,0,0,0,0,0,0,rag_pipeline,0,mission_critical,0,ICE
34240,wave1-C,custom_system,0,predictive_analytics,bureau,high,"""Machine Learning (ML) is used to"" — predictive analytics, bureau (ICE).",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,cybersecurity,0,ICE
34241,wave1-C,custom_system,0,nlp_specific,bureau,high,"""HSI investigators often encounter data from"" — specialized NLP, bureau (ICE).",0,0,1,,,0,0,0,0,0,0,0,rag_pipeline,0,mission_critical,0,ICE
34242,wave1-C,custom_system,0,computer_vision,bureau,medium,"""ISAP Biometric Monitoring App is a"" — computer vision, bureau (ICE).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,ICE
34243,wave1-C,custom_system,0,nlp_specific,bureau,high,"""HSI personnel encounter large volumes of"" — specialized NLP, bureau (ICE).",0,0,1,,,0,0,0,0,0,0,0,rag_pipeline,0,mission_critical,0,ICE
34244,wave1-C,custom_system,0,classical_ml,bureau,high,"""Mobile device analytics capabilities were developed"" — classical ML, bureau (ICE).",0,0,1,,,0,0,0,0,0,0,0,rag_pipeline,0,mission_critical,0,ICE
34245,wave1-C,custom_system,0,classical_ml,bureau,high,"""Identification Card and Travel Document Code"" — classical ML, bureau (ICE).",0,0,1,,,0,0,0,0,0,0,0,rag_pipeline,0,mission_critical,0,ICE
34246,wave1-C,custom_system,0,classical_ml,bureau,high,"""HSI utilizes artificial intelligence to enhance"" — classical ML, bureau (ICE).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,ICE
34247,wave1-C,custom_system,0,classical_ml,bureau,medium,"""Purpose: Converts scanned financial tables from"" — classical ML, bureau (MGMT).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,MGMT
34248,wave1-C,custom_system,0,nlp_specific,bureau,medium,"""Provides authorized staff with an intuitive,"" — specialized NLP, bureau (MGMT).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,MGMT
34249,wave1-C,custom_system,0,predictive_analytics,bureau,high,"""Nationis already experiencing the adverse impacts"" — predictive analytics, bureau (MGMT).",0,0,1,,,0,0,0,0,0,0,0,custom_trained,1,mission_critical,0,MGMT
34250,wave1-C,custom_system,0,predictive_analytics,bureau,high,"""Purpose: Predicts potential budget execution issues"" — predictive analytics, bureau (MGMT).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,MGMT
34251,wave1-C,custom_system,0,classical_ml,bureau,medium,"""Adaptive Multi-factor Authentication (AMFA) introduces additional"" — classical ML, bureau (MGMT).",0,0,1,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,MGMT
34252,wave1-C,custom_system,1,general_llm,bureau,medium,"""ESEC-STORM AI employs Generative Artificial Intelligence"" — LLM use, bureau (MGMT).",0,0,0,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,MGMT
34253,wave1-C,custom_system,0,nlp_specific,bureau,high,"""Visuals will be created using a"" — specialized NLP, bureau (OHS).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,OHS
34254,wave1-C,custom_system,0,nlp_specific,bureau,high,"""initial purpose of the Sentiment Analysis"" — specialized NLP, bureau (MGMT).",0,0,0,,,0,0,0,0,0,0,0,inference_only,0,administrative,0,MGMT
34255,wave1-C,custom_system,1,general_llm,bureau,medium,"""is a chatbot based on a"" — LLM use, bureau (MGMT).",0,0,0,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,MGMT
34256,wave1-C,custom_system,0,predictive_analytics,bureau,high,"""Enhanced Threat Detection: Identify patterns in"" — predictive analytics, bureau (MGMT).",0,0,1,,,0,0,0,0,0,0,0,custom_trained,1,mission_critical,0,MGMT
34257,wave1-C,custom_system,0,nlp_specific,bureau,high,"""intended purpose of the AI is"" — specialized NLP, bureau (MGMT).",0,0,0,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,MGMT
34258,wave1-C,custom_system,0,nlp_specific,bureau,high,"""Electronic medical records can provide key"" — specialized NLP, bureau (OHS).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,OHS
34259,wave1-C,custom_system,0,predictive_analytics,bureau,high,"""Online news and other open-source media"" — predictive analytics, bureau (OHS).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,OHS
34260,wave1-C,custom_system,0,nlp_specific,bureau,medium,"""Health security visuals will be created"" — specialized NLP, bureau (OHS).",0,0,,,,0,0,0,0,0,0,0,inference_only,0,mission_critical,0,OHS
