use_case_id_2024,tagged_by_agent,entry_type,is_generative_ai,ai_sophistication,deployment_scope,confidence,reasoning,is_general_llm_access,is_coding_tool,is_cots_commercial,tool_product_name,tool_vendor,is_microsoft_copilot,is_openai,is_anthropic,is_google,is_github_copilot,is_aws_ai,is_enterprise_wide,architecture_type,has_model_training,use_type,is_public_facing,scope_detail
34379,wave1-B,custom_system,0,classical_ml,bureau,medium,"Says 'AI' — classical ML pipeline, KCNSC-scoped.",0,0,0,AWS AI,AWS,0,0,0,0,0,1,0,custom_trained,1,administrative,0,KCNSC
34380,wave1-B,custom_system,0,predictive_analytics,bureau,high,"Says 'Predictive' — predictive ML model, LANL-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,LANL
34381,wave1-B,generic_use_pattern,0,classical_ml,pilot,low,"Says 'AI' — classical ML pipeline, pilot/initiated stage.",0,0,0,,,0,0,0,0,0,0,0,,,research,0,PNNL
34382,wave1-B,product_deployment,1,general_llm,pilot,high,"Says 'Copilot' — generative LLM use, pilot/initiated stage.",0,0,1,Microsoft 365 Copilot,Microsoft,1,0,0,0,0,0,0,inference_only,0,research,0,PNNL
34383,wave1-B,custom_system,0,classical_ml,bureau,high,"Says 'AI' — classical ML pipeline, LANL-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,LANL
34384,wave1-B,custom_system,0,classical_ml,pilot,high,"Says 'Spot, a mobile robot, can navigate' — classical ML pipeline, pilot/initiated stage.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,PNNL
34385,wave1-B,generic_use_pattern,0,classical_ml,pilot,low,"Says 'AI' — classical ML pipeline, pilot/initiated stage.",0,0,0,,,0,0,0,0,0,0,0,,,research,0,PNNL
34386,wave1-B,custom_system,1,general_llm,bureau,medium,"Says 'speech-to-text (STT) and text-to-speech (TTS) services' — generative LLM use, HC HQ-scoped.",0,0,0,,,0,0,0,0,0,0,0,unknown,,research,0,HC HQ
34387,wave1-B,bespoke_application,1,general_llm,bureau,medium,"Says 'Provide troubleshooting assistance via chat to' — generative LLM use, LANL-scoped.",0,0,0,,,0,0,0,0,0,0,0,unknown,,research,0,LANL
34388,wave1-B,product_deployment,0,classical_ml,pilot,high,"Says 'ML' — classical ML pipeline, pilot/initiated stage.",0,0,1,Databricks,Databricks,0,0,0,0,0,0,0,,0,research,0,PNNL
34389,wave1-B,generic_use_pattern,0,classical_ml,bureau,low,"Says 'AI' — classical ML pipeline, EHSS HQ-scoped.",0,0,0,,,0,0,0,0,0,0,0,,,research,0,EHSS HQ
34390,wave1-B,product_deployment,1,general_llm,pilot,high,"Says 'Copilot' — generative LLM use, pilot/initiated stage.",0,0,1,Microsoft Copilot for Security,Microsoft,1,0,0,0,0,0,0,inference_only,0,cybersecurity,0,PNNL
34391,wave1-B,generic_use_pattern,0,classical_ml,bureau,low,"Says 'AI' — classical ML pipeline, KCNSC-scoped.",0,0,0,,,0,0,0,0,0,0,0,,,research,0,KCNSC
34392,wave1-B,bespoke_application,1,general_llm,bureau,medium,"Says 'LLM' — generative LLM use, NREL-scoped.",0,0,0,,,0,0,0,0,0,0,0,unknown,,research,0,NREL
34393,wave1-B,custom_system,0,classical_ml,bureau,high,"Says 'AI' — classical ML pipeline, NE INL-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,NE INL
34394,wave1-B,custom_system,0,classical_ml,bureau,medium,"Says 'EnerGPT aims to enhance user productivity' — classical ML pipeline, IM-50-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,IM-50
34395,wave1-B,custom_system,0,classical_ml,bureau,medium,"Says 'AI' — classical ML pipeline, EHSS HQ-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,EHSS HQ
34396,wave1-B,custom_system,0,predictive_analytics,bureau,high,"Says 'predictions' — predictive ML model, FNAL-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,FNAL
34397,wave1-B,generic_use_pattern,0,classical_ml,bureau,low,"Says 'ML' — classical ML pipeline, SEPA-scoped.",0,0,0,,,0,0,0,0,0,0,0,,,research,0,SEPA
34398,wave1-B,custom_system,0,predictive_analytics,bureau,high,"Says 'Prediction' — predictive ML model, SLAC-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,SLAC
34399,wave1-B,custom_system,0,predictive_analytics,team,high,"Says 'Machine Learning' — predictive ML model, team-level use.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,cybersecurity,0,SLAC
34400,wave1-B,bespoke_application,1,general_llm,bureau,medium,"Says 'LLM' — generative LLM use, NREL-scoped.",0,0,0,,,0,0,0,0,0,0,0,rag_pipeline,,research,0,NREL
34401,wave1-B,custom_system,0,classical_ml,bureau,medium,"Says 'AI' — classical ML pipeline, RL-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,RL
34402,wave1-B,bespoke_application,1,general_llm,pilot,medium,"Says 'RAG' — generative LLM use, pilot/initiated stage.",0,0,0,,,0,0,0,0,0,0,0,rag_pipeline,1,research,0,PPPL
34403,wave1-B,custom_system,0,classical_ml,bureau,medium,"Says 'AI' — classical ML pipeline, RL-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,RL
34404,wave1-B,bespoke_application,1,general_llm,pilot,medium,"Says 'generative AI' — generative LLM use, pilot/initiated stage.",0,0,0,,,0,0,0,0,0,0,0,unknown,,research,0,NE INL
34405,wave1-B,product_deployment,1,general_llm,bureau,high,"Says 'LLM' — generative LLM use, RL-scoped.",0,0,1,ChatGPT,OpenAI,0,1,0,0,0,0,0,inference_only,1,research,0,RL
34406,wave1-B,custom_system,0,predictive_analytics,pilot,medium,"Says 'prediction' — predictive ML model, pilot/initiated stage.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,SRS
34407,wave1-B,custom_system,0,classical_ml,pilot,high,"Says 'AI' — classical ML pipeline, pilot/initiated stage.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,NE INL
34408,wave1-B,bespoke_application,1,general_llm,pilot,medium,"Says 'Large Language Models' — generative LLM use, pilot/initiated stage.",0,0,0,,,0,0,0,0,0,0,0,unknown,,research,0,GDO HQ
34409,wave1-B,custom_system,0,classical_ml,bureau,high,"Says 'AI' — classical ML pipeline, ANL-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,ANL
34410,wave1-B,custom_system,0,predictive_analytics,bureau,medium,"Says 'Reduce time required to classify legacy' — predictive ML model, EE HQ-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,EE HQ
34411,wave1-B,custom_system,0,classical_ml,bureau,high,"Says 'AI' — classical ML pipeline, ANL-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,ANL
34412,wave1-B,custom_system,0,classical_ml,bureau,medium,"Says 'The Funding Finder will aggregate FOAs' — classical ML pipeline, IM-50-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,IM-50
34413,wave1-B,bespoke_application,1,general_llm,bureau,medium,"Says 'PDF Analyzer will enable teams across' — generative LLM use, IM-50-scoped.",0,0,0,,,0,0,0,0,0,0,0,unknown,,research,0,IM-50
34414,wave1-B,custom_system,1,general_llm,bureau,medium,"Says 'The purpose of the Hanford Service' — generative LLM use, RL-scoped.",0,0,0,,,0,0,0,0,0,0,0,unknown,,research,0,RL
34415,wave1-B,product_deployment,1,general_llm,bureau,high,"Says 'chatgpt' — generative LLM use, NE INL-scoped.",0,0,1,ChatGPT,OpenAI,0,1,0,0,0,0,0,rag_pipeline,0,research,0,NE INL
34416,wave1-B,bespoke_application,1,general_llm,bureau,medium,"Says 'This effort focuses on Transformer models' — generative LLM use, FNAL-scoped.",0,0,0,,,0,0,0,0,0,0,0,unknown,,research,0,FNAL
34417,wave1-B,custom_system,0,classical_ml,bureau,medium,"Says 'AI' — classical ML pipeline, RL-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,RL
34418,wave1-B,bespoke_application,1,general_llm,bureau,medium,"Says 'LLM' — generative LLM use, NREL-scoped.",0,0,0,,,0,0,0,0,0,0,0,unknown,,research,0,NREL
34419,wave1-B,bespoke_application,1,general_llm,bureau,medium,"Says 'LLM' — generative LLM use, NREL-scoped.",0,0,0,,,0,0,0,0,0,0,0,rag_pipeline,,research,0,NREL
34420,wave1-B,custom_system,0,predictive_analytics,bureau,medium,"Says 'Predictive' — predictive ML model, KCNSC-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,administrative,0,KCNSC
34421,wave1-B,product_deployment,1,coding_assistant,pilot,high,"Says 'GitHub Copilot' — coding assistant, pilot/initiated stage.",0,1,1,GitHub Copilot,GitHub,0,1,0,0,1,0,0,inference_only,0,research,0,PNNL
34422,wave1-B,generic_use_pattern,0,classical_ml,team,low,"Says 'AI' — classical ML pipeline, team-level use.",0,0,0,,,0,0,0,0,0,0,0,,,research,0,NA-IM (Enterprise) – Office of the Associate Administrator for Information Management and Chief Information Officer (HQ-Enterprise) (NNSA HQ)
34423,wave1-B,bespoke_application,1,general_llm,bureau,medium,"Says 'Locating relevant information across multiple data' — generative LLM use, SLAC-scoped.",0,0,0,,,0,0,0,0,0,0,0,unknown,,research,0,SLAC
34424,wave1-B,custom_system,0,classical_ml,pilot,high,"Says 'AI' — classical ML pipeline, pilot/initiated stage.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,PPPL
34425,wave1-B,bespoke_application,1,general_llm,bureau,medium,"Says 'LLM' — generative LLM use, NREL-scoped.",0,0,0,,,0,0,0,0,0,0,0,rag_pipeline,,research,0,NREL
34426,wave1-B,bespoke_application,1,general_llm,bureau,medium,"Says 'Large Language Models' — generative LLM use, LANL-scoped.",0,0,0,,,0,0,0,0,0,0,0,rag_pipeline,,it_operations,0,LANL
34427,wave1-B,custom_system,0,classical_ml,pilot,medium,"Says 'Currently requirements are still be collected' — classical ML pipeline, pilot/initiated stage.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,IM-50
34428,wave1-B,product_deployment,1,general_llm,bureau,high,"Says 'ChatGPT' — generative LLM use, LANL-scoped.",0,0,1,ChatGPT Enterprise,OpenAI,0,1,0,0,0,0,0,rag_pipeline,0,research,0,LANL
34429,wave1-B,bespoke_application,1,general_llm,bureau,medium,"Says 'Large language model' — generative LLM use, ANL-scoped.",0,0,0,,,0,0,0,0,0,0,0,unknown,,research,0,ANL
34430,wave1-B,bespoke_application,1,general_llm,pilot,medium,"Says 'RAG' — generative LLM use, pilot/initiated stage.",0,0,0,,,0,0,0,0,0,0,0,rag_pipeline,1,research,0,PPPL
34431,wave1-B,bespoke_application,1,general_llm,bureau,medium,"Says 'LLM' — generative LLM use, NREL-scoped.",0,0,0,,,0,0,0,0,0,0,0,rag_pipeline,,research,0,NREL
34432,wave1-B,custom_system,0,nlp_specific,bureau,medium,"Says 'Topic Modeling' — classical NLP task, PA HQ-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,PA HQ
34433,wave1-B,custom_system,0,classical_ml,bureau,medium,"Says 'Identify print defects during the printing' — classical ML pipeline, SRS-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,SRS
34434,wave1-B,custom_system,0,classical_ml,bureau,medium,"Says 'Automation of the robots movements' — classical ML pipeline, Y-12-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,mission_critical,0,Y-12
34435,wave1-B,custom_system,0,classical_ml,bureau,medium,"Says 'AI' — classical ML pipeline, Y-12-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,Y-12
34436,wave1-B,custom_system,0,nlp_specific,bureau,medium,"Says 'Transcribing' — classical NLP task, Y-12-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,Y-12
34437,wave1-B,custom_system,0,predictive_analytics,bureau,medium,"Says 'recommender' — predictive ML model, Y-12-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,Y-12
34438,wave1-B,custom_system,0,predictive_analytics,bureau,high,"Says 'predictable' — predictive ML model, FNAL-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,FNAL
34439,wave1-B,custom_system,0,classical_ml,bureau,high,"Says 'AI' — classical ML pipeline, FNAL-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,FNAL
34440,wave1-B,custom_system,0,predictive_analytics,bureau,high,"Says 'prediction' — predictive ML model, FNAL-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,FNAL
34441,wave1-B,custom_system,0,predictive_analytics,bureau,high,"Says 'prediction' — predictive ML model, FNAL-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,FNAL
34442,wave1-B,custom_system,0,predictive_analytics,bureau,high,"Says 'AI algorithms are implemented in on-detector' — predictive ML model, FNAL-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,FNAL
34443,wave1-B,custom_system,0,predictive_analytics,bureau,high,"Says 'prediction' — predictive ML model, FNAL-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,FNAL
34444,wave1-B,custom_system,0,classical_ml,bureau,high,"Says 'ML' — classical ML pipeline, FNAL-scoped.",0,0,0,,,0,0,0,0,0,0,0,custom_trained,1,research,0,FNAL
