use_case_id_2024,tagged_by_agent,entry_type,is_generative_ai,ai_sophistication,deployment_scope,confidence,reasoning,is_general_llm_access,is_coding_tool,is_cots_commercial,tool_product_name,tool_vendor,is_microsoft_copilot,is_openai,is_anthropic,is_google,is_github_copilot,is_aws_ai,is_enterprise_wide,architecture_type,has_model_training,use_type,is_public_facing,scope_detail
34521,wave1-D,custom_system,0,classical_ml,bureau,medium,"""Machine learning for tsunami source"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34522,wave1-D,custom_system,0,computer_vision,bureau,high,"""CNN"" → imagery/CV model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34523,wave1-D,custom_system,0,predictive_analytics,bureau,high,"""Determining the resource potential of"" → predictive/forecasting model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34524,wave1-D,custom_system,0,predictive_analytics,bureau,high,"""forecasting"" → predictive/forecasting model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34525,wave1-D,custom_system,0,computer_vision,bureau,high,"""remote sensing"" → imagery/CV model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,administrative,0,USGS
34526,wave1-D,custom_system,0,computer_vision,bureau,high,"""aerial images"" → imagery/CV model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34527,wave1-D,custom_system,0,predictive_analytics,bureau,high,"""machine learning"" → predictive/forecasting model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34528,wave1-D,custom_system,0,predictive_analytics,bureau,high,"""estimates"" → predictive/forecasting model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34529,wave1-D,custom_system,0,computer_vision,bureau,high,"""Automating blood smear cell counts"" → imagery/CV model.; in-house build",,,1,AWS AI,AWS,,,,,,1,0,custom_trained,1,research,0,USGS
34530,wave1-D,custom_system,0,classical_ml,bureau,medium,"""machine learning"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34531,wave1-D,custom_system,0,predictive_analytics,bureau,high,"""Ecological niche models for bat"" → predictive/forecasting model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34532,wave1-D,custom_system,0,classical_ml,bureau,medium,"""HotLINK: The volcanic hotspot learning"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34533,wave1-D,custom_system,0,predictive_analytics,bureau,medium,"""machine learning"" → predictive/forecasting model.",,,0,,,,,,,,,0,unknown,0,research,0,USGS
34534,wave1-D,custom_system,0,predictive_analytics,bureau,high,"""estimate"" → predictive/forecasting model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34535,wave1-D,custom_system,0,classical_ml,bureau,medium,"""machine learning"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34536,wave1-D,custom_system,0,classical_ml,bureau,medium,"""AI/ML"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34537,wave1-D,custom_system,0,nlp_specific,bureau,high,"""Seedling Identification and Percent Growth"" → text/NLP processing.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34538,wave1-D,custom_system,0,predictive_analytics,bureau,high,"""predictions"" → predictive/forecasting model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34539,wave1-D,custom_system,0,predictive_analytics,bureau,high,"""Flow Photo Explorer to estimate"" → predictive/forecasting model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34540,wave1-D,custom_system,0,nlp_specific,bureau,high,"""machine learning"" → text/NLP processing.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34541,wave1-D,custom_system,0,classical_ml,bureau,medium,"""machine learning"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34542,wave1-D,custom_system,0,classical_ml,bureau,medium,"""machine learning"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34543,wave1-D,custom_system,0,computer_vision,bureau,high,"""satellite imagery"" → imagery/CV model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34544,wave1-D,custom_system,0,computer_vision,bureau,high,"""remote sensing"" → imagery/CV model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34545,wave1-D,custom_system,0,nlp_specific,bureau,high,"""natural language processing"" → text/NLP processing.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34546,wave1-D,custom_system,0,predictive_analytics,bureau,high,"""Predicting inundation dynamics of small"" → predictive/forecasting model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34547,wave1-D,custom_system,0,computer_vision,bureau,high,"""remote sensing"" → imagery/CV model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34548,wave1-D,custom_system,0,classical_ml,bureau,medium,"""Using machine learning to detect"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34549,wave1-D,product_deployment,0,computer_vision,bureau,high,"""lidar"" → imagery/CV model.; ArcGIS/Esri deployment",,,1,ArcGIS/Esri,Esri,,,,,,,0,custom_trained,1,research,0,USGS
34550,wave1-D,custom_system,0,classical_ml,bureau,medium,"""Zero shot segmentation to expedite"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34551,wave1-D,custom_system,0,classical_ml,bureau,medium,"""machine learning"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34552,wave1-D,custom_system,0,predictive_analytics,bureau,high,"""estimates"" → predictive/forecasting model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34553,wave1-D,custom_system,0,nlp_specific,bureau,high,"""machine learning"" → text/NLP processing.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34554,wave1-D,custom_system,0,classical_ml,bureau,medium,"""SAMPLE Toolbox"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34555,wave1-D,custom_system,0,predictive_analytics,bureau,high,"""Mapping wildfire fuels in previously"" → predictive/forecasting model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34556,wave1-D,custom_system,0,computer_vision,bureau,high,"""LiDAR"" → imagery/CV model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34557,wave1-D,custom_system,0,nlp_specific,bureau,high,"""machine learning"" → text/NLP processing.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34558,wave1-D,custom_system,0,computer_vision,bureau,high,"""aerial imagery"" → imagery/CV model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,administrative,0,USGS
34559,wave1-D,custom_system,0,nlp_specific,bureau,high,"""machine learning"" → text/NLP processing.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34560,wave1-D,custom_system,0,classical_ml,bureau,medium,"""Artificial Intelligence"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34561,wave1-D,custom_system,0,classical_ml,bureau,medium,"""Climate Futures for Lizards and"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34562,wave1-D,custom_system,0,predictive_analytics,bureau,high,"""Predicting inundation dynamics of small"" → predictive/forecasting model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34563,wave1-D,custom_system,0,classical_ml,bureau,medium,"""artificial intelligence"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34564,wave1-D,custom_system,0,computer_vision,bureau,high,"""satellite imagery"" → imagery/CV model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34565,wave1-D,custom_system,0,predictive_analytics,bureau,high,"""Estimates"" → predictive/forecasting model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34566,wave1-D,custom_system,0,predictive_analytics,bureau,high,"""estimating"" → predictive/forecasting model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34567,wave1-D,custom_system,0,classical_ml,bureau,medium,"""machine learning"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34568,wave1-D,custom_system,1,general_llm,bureau,medium,"""Extracting robust, searchable data from"" indicates generative-AI use.; in-house build",,,0,,,,,,,,,0,inference_only,0,research,0,USGS
34569,wave1-D,custom_system,0,classical_ml,bureau,medium,"""Classifying GPS data to understand"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34570,wave1-D,custom_system,0,classical_ml,bureau,medium,"""artificial intelligence"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34571,wave1-D,custom_system,0,predictive_analytics,bureau,high,"""machine learning"" → predictive/forecasting model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34572,wave1-D,custom_system,0,predictive_analytics,bureau,high,"""estimates"" → predictive/forecasting model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34573,wave1-D,custom_system,0,classical_ml,bureau,medium,"""Classifying GPS data to understand"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34574,wave1-D,custom_system,0,computer_vision,bureau,high,"""imagery"" → imagery/CV model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34575,wave1-D,custom_system,0,predictive_analytics,bureau,high,"""machine learning"" → predictive/forecasting model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34576,wave1-D,custom_system,0,computer_vision,bureau,high,"""machine learning"" → imagery/CV model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34577,wave1-D,custom_system,0,classical_ml,bureau,medium,"""Zero shot segmentation to expedite"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34578,wave1-D,custom_system,0,computer_vision,bureau,high,"""LiDAR"" → imagery/CV model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34579,wave1-D,custom_system,0,nlp_specific,bureau,high,"""machine learning"" → text/NLP processing.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34580,wave1-D,custom_system,0,classical_ml,bureau,medium,"""AI/ML"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34581,wave1-D,custom_system,0,classical_ml,bureau,medium,"""machine learning"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34582,wave1-D,custom_system,0,classical_ml,bureau,medium,"""Deep learning"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34583,wave1-D,custom_system,0,classical_ml,bureau,medium,"""machine learning"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34584,wave1-D,custom_system,0,predictive_analytics,bureau,high,"""machine learning"" → predictive/forecasting model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34585,wave1-D,custom_system,0,predictive_analytics,bureau,high,"""Critical Mineral Assessment with AI"" → predictive/forecasting model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34586,wave1-D,custom_system,0,computer_vision,bureau,high,"""CNN"" → imagery/CV model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34587,wave1-D,custom_system,0,computer_vision,bureau,high,"""Cell Phone Application for Oil"" → imagery/CV model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34588,wave1-D,custom_system,0,computer_vision,bureau,high,"""Wave runup and total water"" → imagery/CV model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34589,wave1-D,custom_system,0,computer_vision,bureau,high,"""machine learning"" → imagery/CV model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34590,wave1-D,custom_system,0,predictive_analytics,bureau,high,"""Forecast"" → predictive/forecasting model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34591,wave1-D,custom_system,0,predictive_analytics,bureau,high,"""predictions"" → predictive/forecasting model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34592,wave1-D,custom_system,0,classical_ml,bureau,medium,"""machine learning"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34593,wave1-D,custom_system,0,classical_ml,bureau,medium,"""Machine learning"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34594,wave1-D,custom_system,0,nlp_specific,bureau,high,"""Machine learning based shoreline time-series"" → text/NLP processing.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34595,wave1-D,custom_system,0,predictive_analytics,bureau,high,"""prediction"" → predictive/forecasting model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34596,wave1-D,custom_system,0,classical_ml,bureau,medium,"""Machine Learning"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34597,wave1-D,custom_system,0,predictive_analytics,bureau,high,"""forecasting"" → predictive/forecasting model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34598,wave1-D,custom_system,0,predictive_analytics,bureau,high,"""estimates"" → predictive/forecasting model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34599,wave1-D,custom_system,0,computer_vision,bureau,high,"""satellite imagery"" → imagery/CV model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34600,wave1-D,custom_system,0,computer_vision,bureau,high,"""artificial intelligence"" → imagery/CV model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34601,wave1-D,custom_system,0,classical_ml,bureau,medium,"""Event and sequence (life-stage, behavior,"" → classical ML model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34602,wave1-D,custom_system,0,predictive_analytics,bureau,high,"""estimates"" → predictive/forecasting model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
34603,wave1-D,custom_system,0,computer_vision,bureau,high,"""imagery"" → imagery/CV model.; in-house build",,,0,,,,,,,,,0,custom_trained,1,research,0,USGS
