use_case_id_2024,tagged_by_agent,entry_type,is_generative_ai,ai_sophistication,deployment_scope,confidence,reasoning,is_general_llm_access,is_coding_tool,is_cots_commercial,tool_product_name,tool_vendor,is_microsoft_copilot,is_openai,is_anthropic,is_google,is_github_copilot,is_aws_ai,is_enterprise_wide,architecture_type,has_model_training,use_type,is_public_facing,scope_detail
34804,wave1-A,product_deployment,1,general_llm,bureau,high,Named product deployment: 'red by Azure OpenAI Large' → general_llm.,,,,Azure OpenAI,Microsoft/OpenAI,,1,,,,,0,inference_only,0,administrative,,CDC
34805,wave1-A,product_deployment,1,general_llm,bureau,high,Named product deployment: 'red by Azure OpenAI Large' → general_llm.,1,,,Azure OpenAI,Microsoft/OpenAI,,1,,,,,0,inference_only,0,administrative,,CDC
34806,wave1-A,product_deployment,1,coding_assistant,bureau,high,Named product deployment: 'red by Azure OpenAI Large' → coding_assistant.,,1,,Azure OpenAI,Microsoft/OpenAI,,1,,,,,0,inference_only,0,administrative,,CDC
34807,wave1-A,product_deployment,1,general_llm,bureau,high,Named product deployment: 'red by Azure OpenAI Large' → general_llm.,,,,Azure OpenAI,Microsoft/OpenAI,,1,,,,,0,inference_only,0,administrative,,CDC
34808,wave1-A,bespoke_application,1,general_llm,bureau,high,In-house wrapper/RAG over foundation model: 'effectively leveraging data available i' → general_llm.,,,1,,,,,,,,,0,inference_only,0,administrative,,CDC
34809,wave1-A,product_deployment,0,classical_ml,bureau,medium,Named product deployment: 'This AI solution impacts the process of investigating foodborne disease outbreaks' → classical_ml.,,,1,,,,,,,,,0,unknown,0,administrative,,CDC
34810,wave1-A,custom_system,0,nlp_specific,bureau,medium,In-house nlp_specific system: 'efforts. NLP and Food Vehicle In'.,,,0,,,,,,,,,0,custom_trained,0,administrative,,CDC
34811,wave1-A,custom_system,0,classical_ml,bureau,medium,In-house classical_ml system: 'a clustering output for massive'.,,,0,,,,,,,,,0,custom_trained,1,mission_critical,,CDC
34812,wave1-A,custom_system,0,nlp_specific,bureau,medium,In-house nlp_specific system: 'MedCoder utilizes natural language'.,,,0,,,,,,,,,0,custom_trained,0,mission_critical,,CDC
34813,wave1-A,bespoke_application,0,classical_ml,bureau,medium,In-house wrapper/RAG over foundation model: 'Internal partner mailbox email management including managing knowledge base' → classical_ml.,,,,,,,,,,,,0,custom_trained,1,administrative,1,CDC
34814,wave1-A,custom_system,0,classical_ml,bureau,medium,In-house classical_ml system: 'd consistency. Uses machine learning'.,,,0,,,,,,,,,0,custom_trained,1,administrative,,CDC
34815,wave1-A,custom_system,0,predictive_analytics,bureau,medium,In-house predictive_analytics system: 'Trends Predicting current injury r'.,,,0,,,,,,,,,0,custom_trained,1,mission_critical,0,CDC
34816,wave1-A,product_deployment,0,predictive_analytics,bureau,medium,Named product deployment: 'to predict and quantitatively' → predictive_analytics.,,,1,,,,,,,,,0,unknown,0,administrative,,CDC
34817,wave1-A,bespoke_application,1,general_llm,bureau,high,In-house wrapper/RAG over foundation model: 'model (LLM) designed to assist' → general_llm.,,,0,,,,,,,,,0,fine_tuned,1,administrative,,CDC
34818,wave1-A,product_deployment,0,predictive_analytics,bureau,medium,Named product deployment: 'and mortality. The linkage algor' → predictive_analytics.,,,1,,,,,,,,,0,unknown,0,mission_critical,,CDC
34819,wave1-A,product_deployment,0,computer_vision,bureau,medium,Named product deployment: 'aerial imagery for Legionnaires' → computer_vision.,,,1,,,,,,,,,0,unknown,0,mission_critical,,CDC
34820,wave1-A,custom_system,0,classical_ml,bureau,medium,In-house classical_ml system: 'coding with AI and Machine'.,,,,,,,,,,,,0,unknown,0,mission_critical,,CDC
34821,wave1-A,product_deployment,1,general_llm,pilot,high,"Named product deployment: 'e.g. ChatGPT, co-pilot, etc.) to' → general_llm.",,,,ChatGPT,OpenAI,,1,,,,,0,inference_only,0,administrative,,CDC
34822,wave1-A,custom_system,0,classical_ml,bureau,high,In-house classical_ml system: 'The implementation of this solution will have a significant influence on the'.,,,,Amazon Comprehend,AWS,,,,,,1,0,inference_only,0,administrative,1,CDC
34823,wave1-A,custom_system,0,nlp_specific,bureau,medium,In-house nlp_specific system: 'the NLP solution provided b'.,,,,,,,,,,,,0,unknown,0,administrative,,CDC
34824,wave1-A,bespoke_application,1,general_llm,bureau,medium,In-house wrapper/RAG over foundation model: 'models (LLMs) to assist in and' → general_llm.,,,,,,,,,,,,0,inference_only,0,mission_critical,,CDC
34825,wave1-A,bespoke_application,1,general_llm,bureau,high,In-house wrapper/RAG over foundation model: 'an LLM-based search tool b' → general_llm.,,,,,,,,,,,,0,rag_pipeline,0,administrative,1,CDC
34826,wave1-A,bespoke_application,1,general_llm,bureau,medium,In-house wrapper/RAG over foundation model: 'Using generative AI to gain insight' → general_llm.,,,,,,,,,,,,0,inference_only,0,mission_critical,,CDC
34827,wave1-A,product_deployment,0,classical_ml,bureau,medium,Named product deployment: 'Annual rulemaking-- the Physician Fee Schedule receives thousands of public comments and' → classical_ml.,,,1,,,,,,,,,0,unknown,0,administrative,,CMS
34828,wave1-A,product_deployment,0,classical_ml,bureau,medium,Named product deployment: 'The Bankruptcy/Overpayment Division of IFM is responsible for carrying out the Agency's' → classical_ml.,,,1,,,,,,,,,0,unknown,0,administrative,,CMS
34829,wave1-A,product_deployment,0,computer_vision,bureau,medium,"Named product deployment: 'NLP, OCR, AI, ML) to automat' → computer_vision.",,,1,,,,,,,,,0,unknown,0,mission_critical,,CMS
34830,wave1-A,bespoke_application,1,general_llm,bureau,medium,In-house wrapper/RAG over foundation model: 'Enterprise Portal-Chatbot) CMS Enterprise Por' → general_llm.,,,1,,,,,,,,,0,inference_only,0,administrative,,CMS
34831,wave1-A,product_deployment,0,classical_ml,bureau,medium,Named product deployment: 'case will implement Machine Learning' → classical_ml.,,,1,,,,,,,,,0,unknown,0,administrative,,CMS
34832,wave1-A,bespoke_application,0,classical_ml,bureau,medium,In-house wrapper/RAG over foundation model: 'ewers. CPI utilizes machine learning/artificial' → classical_ml.,,,,,,,,,,,,0,custom_trained,1,mission_critical,,CMS
34833,wave1-A,bespoke_application,0,nlp_specific,bureau,medium,In-house wrapper/RAG over foundation model: 'lders. The FAS uses Natural' → nlp_specific.,,,,,,,,,,,,0,custom_trained,0,administrative,1,CMS
34834,wave1-A,product_deployment,0,classical_ml,bureau,medium,Named product deployment: 'case will implement Machine Learning' → classical_ml.,,,1,,,,,,,,,0,unknown,0,administrative,,CMS
34835,wave1-A,bespoke_application,1,general_llm,bureau,high,"In-house wrapper/RAG over foundation model: 'owledge graphs, and large language' → general_llm.",,,1,,,,,,,,,0,inference_only,0,administrative,,CMS
34836,wave1-A,product_deployment,0,classical_ml,bureau,medium,Named product deployment: 'case will implement Machine Learning' → classical_ml.,,,1,,,,,,,,,0,unknown,0,administrative,,CMS
34837,wave1-A,product_deployment,0,classical_ml,bureau,medium,Named product deployment: 'er to CPI. Utilizes Machine' → classical_ml.,,,1,,,,,,,,,0,unknown,0,administrative,,CMS
34838,wave1-A,product_deployment,0,classical_ml,bureau,medium,Named product deployment: 'CCSQ ServiceNow AI Search is a product inside ServiceNow (SaaS' → classical_ml.,,,1,,,,,,,,,0,unknown,0,mission_critical,,CMS
34839,wave1-A,custom_system,0,classical_ml,bureau,medium,"In-house classical_ml system: 'This impacts automatically retrieving records from a contractor's system, and importing'.",,,0,,,,,,,,,0,custom_trained,1,administrative,,CMS
34840,wave1-A,custom_system,0,nlp_specific,bureau,medium,In-house nlp_specific system: 'System| Sentiment Analysis It has th'.,,,,,,,,,,,,0,unknown,0,administrative,,CMS
34841,wave1-A,bespoke_application,1,general_llm,pilot,high,In-house wrapper/RAG over foundation model: 'an LLM to analyze complain' → general_llm.,,,,,,,,,,,,0,inference_only,0,mission_critical,,CMS
34842,wave1-A,custom_system,0,classical_ml,pilot,medium,In-house classical_ml system: 'to experiment with machine learning'.,,,,,,,,,,,,0,unknown,0,administrative,,CMS
34843,wave1-A,bespoke_application,1,general_llm,pilot,medium,In-house wrapper/RAG over foundation model: 'Utilizes GenAI technology to autom' → general_llm.,,,,,,,,,,,,0,inference_only,0,administrative,,CMS
34844,wave1-A,custom_system,0,classical_ml,pilot,medium,In-house classical_ml system: 'The Division of Issuer Management and Operations has talked with their contractor'.,,,,,,,,,,,,0,unknown,0,mission_critical,,CMS
34845,wave1-A,bespoke_application,1,general_llm,pilot,medium,In-house wrapper/RAG over foundation model: 'Utilizes GenAI technology to autom' → general_llm.,,,,,,,,,,,,0,inference_only,0,administrative,,CMS
34846,wave1-A,custom_system,0,predictive_analytics,pilot,medium,In-house predictive_analytics system: 'to predict changes in Medicare'.,,,,,,,,,,,,0,unknown,0,mission_critical,,CMS
34847,wave1-A,bespoke_application,1,general_llm,pilot,high,"In-house wrapper/RAG over foundation model: 'Amazon Bedrock, by loading all res' → general_llm.",,,,AWS Bedrock,AWS,,,,,,1,0,inference_only,0,mission_critical,,CMS
34848,wave1-A,bespoke_application,1,agentic,pilot,high,In-house wrapper/RAG over foundation model: 'Including RAG (Retrieval Augmente' → agentic.,,,,,,,,,,,,0,rag_pipeline,0,mission_critical,,CMS
34849,wave1-A,custom_system,0,classical_ml,pilot,medium,In-house classical_ml system: 'Drug cost anomaly detection CMS'.,,,,,,,,,,,,0,unknown,0,mission_critical,,CMS
34850,wave1-A,custom_system,0,predictive_analytics,pilot,medium,In-house predictive_analytics system: 'Increase Predictions The Drug Data P'.,,,,,,,,,,,,0,unknown,0,mission_critical,,CMS
34851,wave1-A,custom_system,0,classical_ml,pilot,medium,In-house classical_ml system: 'Drug and Health Plan Operations (DHPO) staff reviews both advertising mediums and'.,,,,,,,,,,,,0,unknown,0,administrative,,CMS
34852,wave1-A,custom_system,0,classical_ml,pilot,medium,"In-house classical_ml system: 'Medicare beneficiary access to benefits, services, and prescriptions associated with'.",,,,,,,,,,,,0,unknown,0,mission_critical,,CMS
34853,wave1-A,custom_system,0,predictive_analytics,pilot,medium,In-house predictive_analytics system: 'Drug Predictions The Inflation R'.,,,,,,,,,,,,0,unknown,0,mission_critical,,CMS
34854,wave1-A,bespoke_application,1,general_llm,pilot,high,"In-house wrapper/RAG over foundation model: 'Amazon Bedrock, the out-of-the-box' → general_llm.",,,,AWS Bedrock,AWS,,,,,,1,0,inference_only,0,administrative,,CMS
34855,wave1-A,custom_system,0,predictive_analytics,pilot,medium,In-house predictive_analytics system: 'use predictive analytics: * Id'.,,,,,,,,,,,,0,unknown,1,mission_critical,,CMS
34856,wave1-A,product_deployment,0,classical_ml,bureau,medium,Named product deployment: 'and classifying acquisition pla' → classical_ml.,,,1,,,,,,,,,0,unknown,0,administrative,,CMS
34857,wave1-A,bespoke_application,1,general_llm,bureau,high,In-house wrapper/RAG over foundation model: 'a RAG-based architecture' → general_llm.,,,1,,,,,,,,,0,rag_pipeline,0,administrative,,CMS
34858,wave1-A,product_deployment,0,classical_ml,office,medium,Named product deployment: 'The business process it will affect involves the analysis of historical price' → classical_ml.,,,1,,,,,,,,,0,unknown,0,administrative,,CMS
34859,wave1-A,bespoke_application,1,agentic,bureau,high,In-house wrapper/RAG over foundation model: 'Now LLM (ServiceNow native' → agentic.,,,1,,,,,,,,,0,inference_only,0,mission_critical,,CMS
34860,wave1-A,bespoke_application,1,general_llm,bureau,high,"In-house wrapper/RAG over foundation model: 'ta science tooling, large language' → general_llm.",,,1,AWS Bedrock,AWS,,,,,,1,0,inference_only,0,administrative,,CMS
34861,wave1-A,bespoke_application,0,nlp_specific,bureau,medium,In-house wrapper/RAG over foundation model: 'employing advanced natural language processing' → nlp_specific.,,,,,,,,,,,,0,custom_trained,0,mission_critical,,CMS
34862,wave1-A,generic_use_pattern,1,general_llm,enterprise_wide,medium,Agency-wide pattern: 'and summarize and format the sig' → general_llm.,,,,,,,,,,,,1,inference_only,0,administrative,,CMS
34863,wave1-A,product_deployment,0,predictive_analytics,bureau,medium,Named product deployment: 'more predictable timeframe for t' → predictive_analytics.,,,1,,,,,,,,,0,unknown,0,administrative,,CMS
34864,wave1-A,bespoke_application,1,general_llm,bureau,high,In-house wrapper/RAG over foundation model: 'AI LLMs. After rigorous' → general_llm.,,,1,Claude,Anthropic,,,1,,,,0,inference_only,0,mission_critical,,CMS
34865,wave1-A,product_deployment,0,classical_ml,pilot,medium,Named product deployment: 'The Division of Issuer Management and Operations is considering having our contractor' → classical_ml.,,,1,,,,,,,,,0,unknown,0,administrative,,CMS
34866,wave1-A,product_deployment,0,computer_vision,bureau,medium,Named product deployment: 'low-quality images through use of OCR' → computer_vision.,,,1,,,,,,,,,0,unknown,0,administrative,,CMS
34867,wave1-A,product_deployment,0,nlp_specific,bureau,medium,Named product deployment: 'of NLP and classification' → nlp_specific.,,,1,,,,,,,,,0,unknown,0,administrative,,CMS
34868,wave1-A,custom_system,0,classical_ml,department,medium,In-house classical_ml system: 'The intended purpose is to leverage AI technology to intake paper forms'.,,,,,,,,,,,,0,unknown,0,administrative,,HHS
34869,wave1-A,bespoke_application,1,general_llm,department,medium,In-house wrapper/RAG over foundation model: 'and summarizing a recorded meeti' → general_llm.,,,,,,,,,,,,0,inference_only,0,administrative,,HHS
34870,wave1-A,custom_system,0,classical_ml,department,medium,In-house classical_ml system: 'The Outlook in Office365 suite can categorize incoming emails based on users'.,,,,,,,,,,,,0,unknown,0,administrative,,HHS
34871,wave1-A,custom_system,0,classical_ml,department,medium,In-house classical_ml system: 'AI technologies have been integrated into many existing log systems to identify'.,,,,,,,,,,,,0,unknown,0,administrative,,HHS
34872,wave1-A,product_deployment,1,general_llm,department,high,Named product deployment: 'as ChatGPT and Google Gemini' → general_llm.,,,,ChatGPT,OpenAI,,1,,1,,,0,inference_only,0,administrative,,HHS
34873,wave1-A,custom_system,0,classical_ml,department,medium,In-house classical_ml system: 'Google's search engine provides AI-assisted techniques to process search requests'.,,,,,,,,,,,,0,unknown,0,administrative,,HHS
34874,wave1-A,custom_system,0,classical_ml,department,low,In-house classical_ml system: 'Adobe Pro can convert scanned documents into digital data'.,,,,,,,,,,,,0,unknown,0,administrative,,HHS
34875,wave1-A,custom_system,0,classical_ml,department,medium,"In-house classical_ml system: 'MS Word's autocorrect feature uses AI to suggest corrections, which improves the'.",,,,,,,,,,,,0,unknown,0,administrative,,HHS
34876,wave1-A,bespoke_application,1,general_llm,department,medium,In-house wrapper/RAG over foundation model: 'includes summarization and statistica' → general_llm.,,,,,,,,,,,,0,inference_only,0,administrative,,HHS
34877,wave1-A,custom_system,0,classical_ml,department,medium,In-house classical_ml system: 'MS PowerPoint can provide more appealing design suggestions based on the content'.,,,,,,,,,,,,0,unknown,0,administrative,,HHS
34878,wave1-A,custom_system,0,classical_ml,department,medium,In-house classical_ml system: 'these features are machine learning'.,,,,,,,,,,,,0,unknown,0,administrative,,HHS
