use_case_id_2024,tagged_by_agent,entry_type,is_generative_ai,ai_sophistication,deployment_scope,confidence,reasoning,is_general_llm_access,is_coding_tool,is_cots_commercial,tool_product_name,tool_vendor,is_microsoft_copilot,is_openai,is_anthropic,is_google,is_github_copilot,is_aws_ai,is_enterprise_wide,architecture_type,has_model_training,use_type,is_public_facing,scope_detail
34666,wave1-E,product_deployment,0,nlp_specific,office,high,'Audiate primarily uses AI for Speech-to-text transcription' — TechSmith COTS.,,,1,Audiate,TechSmith,,,,,,,,inference_only,0,administrative,0,DOL OCIO
34667,wave1-E,product_deployment,0,computer_vision,office,high,'SnagIt's Optional Character Recognition' — COTS OCR.,,,1,Snagit,TechSmith,,,,,,,,inference_only,0,administrative,0,DOL OCIO
34668,wave1-E,product_feature,1,general_llm,team,high,'MetaAI offer search and chatbot assistance with the Facebook application'.,,,1,Meta AI,Meta,,,,,,,,inference_only,0,administrative,0,DOL OCIO PR
34669,wave1-E,product_feature,0,classical_ml,office,high,'Google Authenticator adds an extra layer of security' — auth product feature.,,,1,Google Authenticator,Google,,,,1,,,,inference_only,0,cybersecurity,0,DOL OCIO
34670,wave1-E,product_feature,0,predictive_analytics,office,high,'real-time traffic and route prediction' inside Google Maps.,,,1,Google Maps,Google,,,,1,,,,inference_only,0,administrative,0,DOL OCIO
34671,wave1-E,product_feature,0,classical_ml,office,high,'Instagram Mobile App' — feed AI 'cannot be turned off'.,,,1,Instagram,Meta,,,,,,,,inference_only,0,administrative,0,DOL OCIO
34672,wave1-E,product_feature,0,classical_ml,office,high,"'Microsoft Authenticator for easy, secure sign-ins' — auth feature.",,,1,Microsoft Authenticator,Microsoft,,,,,,,,inference_only,0,cybersecurity,0,DOL OCIO
34673,wave1-E,product_feature,0,classical_ml,office,low,'Periscope mobile app will be discontinued' — minimal AI exposure.,,,1,Periscope,Twitter,,,,,,,,inference_only,0,administrative,0,DOL OCIO
34674,wave1-E,product_feature,0,classical_ml,office,high,'X (formerly Twitter) Mobile App' — feed ranking AI feature.,,,1,X (Twitter),X,,,,,,,,inference_only,0,administrative,0,DOL OCIO
34675,wave1-E,product_deployment,0,nlp_specific,office,high,'Nuance Dragon Naturally Speaking... software used for diction'.,,,1,Dragon NaturallySpeaking,Nuance,,,,,,,,inference_only,0,administrative,0,DOL OCIO
34676,wave1-E,product_deployment,0,nlp_specific,office,high,'ZoomText Magnifier/Reader... for low-vision users' — accessibility TTS.,,,1,ZoomText,Freedom Scientific,,,,,,,,inference_only,0,administrative,0,DOL OCIO
34677,wave1-E,product_feature,1,coding_assistant,office,medium,"'Visual Studio IDE... edit, debug, and build code' with AI assist.",,1,1,Visual Studio,Microsoft,,,,,,,,inference_only,0,it_operations,0,DOL OCIO
34678,wave1-E,product_deployment,0,computer_vision,office,high,'ABBYY FineReader is an optical character recognition (OCR) system'.,,,1,FineReader,ABBYY,,,,,,,,inference_only,0,administrative,0,DOL OCIO
34679,wave1-E,product_feature,0,computer_vision,office,medium,'Google Earth Pro... advanced GIS and mapping features'.,,,1,Google Earth Pro,Google,,,,1,,,,inference_only,0,administrative,0,DOL OCIO
34680,wave1-E,product_deployment,1,classical_ml,office,high,'Adobe Creative Cloud leverages AI' for design generation.,,,1,Creative Cloud,Adobe,,,,,,,,inference_only,0,administrative,0,DOL OCIO
34681,wave1-E,product_deployment,0,classical_ml,office,medium,'Autodesk Civil 3D incorporates AI components' for engineering models.,,,1,Civil 3D,Autodesk,,,,,,,,inference_only,0,administrative,0,DOL OCIO
34682,wave1-E,product_deployment,1,general_llm,office,medium,'AI tool to recommend the structure of a course' — course-design GenAI.,,,1,,,,,,,,,,inference_only,0,administrative,0,DOL OCIO
34683,wave1-E,product_feature,0,nlp_specific,office,high,'Webex has an internal transcription feature' — meeting transcript COTS.,,,1,Webex,Cisco,,,,,,,,inference_only,0,administrative,0,DOL OCIO
34684,wave1-E,product_deployment,0,computer_vision,office,high,'Convert physical documents or image-based text' — OmniPage OCR.,,,1,OmniPage,Kofax,,,,,,,,inference_only,0,administrative,0,DOL OCIO
34685,wave1-E,product_deployment,0,classical_ml,office,high,'Tableau Public 2023... share data visualizations' — Tableau AI features.,,,1,Tableau Public,Salesforce,,,,,,,,inference_only,0,administrative,0,DOL OCIO
34686,wave1-E,product_deployment,0,computer_vision,office,high,'Text-searchable PDFs' via Adobe Acrobat OCR.,,,1,Acrobat Pro,Adobe,,,,,,,,inference_only,0,administrative,0,DOL OCIO
34687,wave1-E,product_deployment,0,predictive_analytics,office,medium,"'Tableau Creator... visual data dashboards, reports, and predictive models'.",,,1,Tableau,Salesforce,,,,,,,,inference_only,0,administrative,0,DOL OCIO
34688,wave1-E,product_deployment,1,nlp_specific,office,high,"'Grammarly 14... grammar, punctuation, and style errors' COTS NLP.",,,1,Grammarly,Grammarly,,,,,,,,inference_only,0,administrative,0,DOL OCIO
34689,wave1-E,product_deployment,1,classical_ml,office,high,'automating repetitive tasks' in Adobe CC + Acrobat.,,,1,Creative Cloud,Adobe,,,,,,,,inference_only,0,administrative,0,DOL OCIO
34690,wave1-E,product_feature,0,predictive_analytics,office,medium,'Optimized project timelines... predictive alerts' in MS Project 365.,,,1,Microsoft Project 365,Microsoft,,,,,,,,inference_only,0,administrative,0,DOL OCIO
34691,wave1-E,product_deployment,0,predictive_analytics,office,high,'advanced statistical tools... regression models' — Stata.,,,1,Stata/MP,StataCorp,,,,,,,,inference_only,0,research,0,DOL OCIO
34692,wave1-E,product_deployment,0,nlp_specific,office,high,'transcribe spoken language into text' — Dragon Legal.,,,1,Dragon Legal,Nuance,,,,,,,,inference_only,0,administrative,0,DOL OCIO
34693,wave1-E,product_deployment,0,nlp_specific,office,high,'Converts written text into natural-sounding speech' — Speechify TTS.,,,1,Speechify,Speechify,,,,,,,,inference_only,0,administrative,0,DOL OCIO
34694,wave1-E,product_feature,1,general_llm,office,high,'AI-driven automation' inside Adobe Express — generative design feature.,,,1,Adobe Express,Adobe,,,,,,,,inference_only,0,administrative,0,DOL OCIO
34695,wave1-E,product_deployment,1,general_llm,office,high,"'Westlaw Precision & CoCounsel... case analysis, and predictions'.",,,1,CoCounsel,Thomson Reuters,,,,,,,,rag_pipeline,0,administrative,0,DOL OCIO
34696,wave1-E,product_deployment,0,nlp_specific,office,high,'Kurzweil 1000 makes printed or electronic text accessible' TTS.,,,1,Kurzweil 1000,Kurzweil,,,,,,,,inference_only,0,administrative,0,DOL OCIO
34697,wave1-E,product_deployment,1,general_llm,office,medium,'Microsoft Office Suite' — broad productivity AI features.,,,1,Microsoft Office,Microsoft,1,,,,,,,inference_only,0,administrative,0,DOL OCIO
36126,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'AI will provide summaries and outlines for projects and presentations'.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED CAM
36127,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'AI will provide code snippets in various languages'.,1,1,1,,,,,,,,,,inference_only,0,it_operations,0,ED FSA
36128,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'AI suggests possible courses of actions for given scenarios'.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED FSA
36129,wave1-E,generic_use_pattern,1,general_llm,bureau,high,"'AI provides key points, summaries, and action items'.",1,,1,,,,,,,,,,inference_only,0,administrative,0,ED FSA
36130,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'AI provides sample paragraphs that may assist in the writing process'.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED FSA
36131,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'AI will create paragraphs and images to augment visual designs'.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED GMPD
36132,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'AI will provide code snippets... Excel or Power BI DAX formulas'.,1,1,1,,,,,,,,,,inference_only,0,it_operations,0,ED GMPD
36133,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'AI will provide snippets of R code for data analysis'.,1,1,1,,,,,,,,,,inference_only,0,it_operations,0,ED IES
36134,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'AI provides sample paragraphs that may assist in the communications process'.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED IES
36135,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'AI will provide suggestions of code optimization opportunities'.,1,1,1,,,,,,,,,,inference_only,0,it_operations,0,ED IES
36136,wave1-E,generic_use_pattern,1,general_llm,bureau,high,"'train employees on prompt engineering, by comparing... generated code snippets'.",1,1,1,,,,,,,,,,inference_only,0,it_operations,0,ED OCDO
36137,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'AI is used to convert between related data types (county name to county FIPS code)'.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OCDO
36138,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'training employees by generating paragraphs and images related to the topic'.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OCDO
36139,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'AI is used to generate mock data sets for testing'.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OCDO
36140,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'AI is used to generate sample snippets of code'.,1,1,1,,,,,,,,,,inference_only,0,it_operations,0,ED OCIO
36141,wave1-E,generic_use_pattern,1,general_llm,bureau,high,"'AI will generate portions of outreach strategies, outline project plans'.",1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OCIO
36142,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'AI is used to research and analyze public articles and policies'.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OCIO
36143,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'fabricated examples of prohibited prompt information' for DLP tests.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OCIO
36144,wave1-E,generic_use_pattern,1,general_llm,bureau,high,"'AI is leveraged to suggest descriptive paragraphs, workflow diagrams'.",1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OCIO
36145,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'AI is provided with publicly available examples of document structures'.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OCR
36146,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'AI is used to create sample DAX code'.,1,1,1,,,,,,,,,,inference_only,0,it_operations,0,ED OCR
36147,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'AI is used to help with message communication in written paragraphs'.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OCO
36148,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'AI provides examples of the latest technologies that can assist in the development of code'.,1,1,1,,,,,,,,,,inference_only,0,it_operations,0,ED OCTAE
36149,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'asked to describe them for 508 accessibility compliance'.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OCTAE
36150,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'AI is used to generate snippets of code that can be used for data visualization'.,1,1,1,,,,,,,,,,inference_only,0,it_operations,0,ED ODS
36151,wave1-E,generic_use_pattern,1,general_llm,bureau,high,"'create summaries of publicly available reports, policies, and media'.",1,,1,,,,,,,,,,inference_only,0,administrative,0,ED ODS
36152,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'generate email templates and drafts of content for public consumption'.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED ODS
36153,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'AI provides code snippets to assist in data analysis and troubleshooting in power BI and python'.,1,1,1,,,,,,,,,,inference_only,0,it_operations,0,ED OESE
36154,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'identify trends in specific programs and provide summary narratives'.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OESE
36155,wave1-E,generic_use_pattern,1,general_llm,bureau,high,"'AI provides public policy analysis, templates of written materials, sample paragraphs'.",1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OESE
36156,wave1-E,generic_use_pattern,1,general_llm,bureau,high,"'AI is used to generate text for many uses, including: sample drafts for emails'.",1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OET
36157,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'list of potential uses for AI in Department business'.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OFO
36158,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'Code snippets are generated to assist in Data analysis and statistics'.,1,1,1,,,,,,,,,,inference_only,0,it_operations,0,ED OFO
36159,wave1-E,generic_use_pattern,1,general_llm,bureau,high,"'assisting employees in project plan documentation, writing program communications'.",1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OFO
36160,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'find and summarize publicly available cases involving AI'.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OGC
36161,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'summaries of the strengths and weaknesses of AI tools'.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OGC
36162,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'Approved AI tools are tested to evaluate their capability to provide legal information'.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OGC
36163,wave1-E,generic_use_pattern,1,general_llm,bureau,high,"'AI is used to gather information... structure of contracts, state and federal laws'.",1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OGC
36164,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'AI is tested to evaluate the breadth of available information surrounding Congressional Directives'.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OPE
36165,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'AI generates Excel Macros and Complex Formulae'.,1,1,1,,,,,,,,,,inference_only,0,it_operations,0,ED OPE
36166,wave1-E,generic_use_pattern,1,general_llm,bureau,high,"'brainstorm project ideas, and explore potential use cases for educators'.",1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OPE
36167,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'Public AI tools are used to summarize publicly available documents'.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OPE
36168,wave1-E,generic_use_pattern,1,general_llm,bureau,high,"'AI tools provide drafts of narratives, marketing materials, public webinar scripts'.",1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OPE
36169,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'AI is tested to provide a review of the potential uses of AI'.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OSERS
36170,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'AI is prompted to provide snippets of VBA Code and complex formulae for Excel'.,1,1,1,,,,,,,,,,inference_only,0,it_operations,0,ED OSERS
36171,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'AI is prompted to create images representing the Team Values'.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OSERS
36172,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'AI tools provide summaries of accomplishment reports'.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OSERS
36173,wave1-E,generic_use_pattern,1,general_llm,bureau,high,"'summaries of publicly available assistance materials, publicly shared materials'.",1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OSERS
36174,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'examples of paragraphs to augment written materials including blog posts'.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OSERS
36175,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'Written paragraphs are generated to assist in drafting public remarks'.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OUS
36176,wave1-E,generic_use_pattern,1,general_llm,bureau,high,'AI is prompted to provide instances where AI technology can be used to assist in the higher education arena'.,1,,1,,,,,,,,,,inference_only,0,administrative,0,ED OUS
36177,wave1-E,product_deployment,1,general_llm,office,high,"'CAISY is designed to enhance decision-making... predictive analytics, and intelligent automation' — Skillsoft Percipio AI.",,,1,Skillsoft Percipio CAISY,Skillsoft,,,,,,,,inference_only,0,administrative,0,ED OFO
36178,wave1-E,product_deployment,1,nlp_specific,office,high,'Otter.AI... real-time transcription' COTS deployment for public meetings.,,,1,Otter.ai,Otter.ai,,,,,,,,inference_only,0,administrative,1,ED OUS
36179,wave1-E,bespoke_application,1,general_llm,bureau,high,"'AWS Bedrock... text generation, summarization, conversational AI' in FSA EDMAPS.",,,1,Bedrock,AWS,,,,,,1,,inference_only,0,administrative,0,FSA EDMAPS
34698,wave1-E,bespoke_application,1,general_llm,department,high,'generative AI chatbot tool to EPA staff' — agency GovChat platform.,1,,0,,,,,,,,,,inference_only,0,administrative,0,EPA Office of Mission Support
34699,wave1-E,bespoke_application,1,general_llm,office,medium,'20 years of help requests... transition to Jira Service Desk' via LLM.,,,0,,,,,,,,,,rag_pipeline,0,it_operations,0,EPA OAR helpdesk
34700,wave1-E,bespoke_application,1,general_llm,office,high,'Provide a chatbot to respond to EPA monitoring system analyst questions'.,,,0,,,,,,,,,,rag_pipeline,0,mission_critical,0,EPA OAR emissions
34701,wave1-E,custom_system,0,predictive_analytics,office,high,'predictive tools to identify lead service lines' via microbiome biomarkers.,,,0,,,,,,,,,,custom_trained,1,research,0,EPA ORD
34702,wave1-E,bespoke_application,1,general_llm,office,high,'Generative AI for Study Evaluation and Document Chat'.,,,0,,,,,,,,,,rag_pipeline,0,research,0,EPA ORD
34703,wave1-E,product_deployment,1,general_llm,office,medium,'create realistic audio narration files' — TTS COTS for Natural Gas STAR videos.,,,1,,,,,,,,,,inference_only,0,administrative,1,EPA OAR
34704,wave1-E,custom_system,0,classical_ml,department,high,'machine learning model predicts records schedules' across EPA.,,,0,,,,,,,,,,custom_trained,1,administrative,0,EPA Office of Mission Support
34705,wave1-E,product_deployment,1,general_llm,department,high,'Microsoft CoPilot within the M365 Purview Security' suite.,0,,1,Copilot for Security,Microsoft,1,,,,,,,inference_only,0,cybersecurity,0,EPA Office of Mission Support
34706,wave1-E,product_feature,1,general_llm,department,medium,'ServiceNow's upcoming AI tools for employees to engage with'.,,,1,Now Assist,ServiceNow,,,,,,,,inference_only,0,it_operations,0,EPA Office of Mission Support
34707,wave1-E,custom_system,0,nlp_specific,office,high,'machine learning to rank references by title and abstract' for ORD literature review.,,,0,,,,,,,,,,custom_trained,1,research,0,EPA ORD
34708,wave1-E,bespoke_application,0,classical_ml,department,low,'DMAP... Proposed use of AI and ML to enhance' — planning stage platform.,,,0,,,,,,,,,,unknown,0,it_operations,0,EPA Office of Mission Support
34709,wave1-E,bespoke_application,1,general_llm,office,high,'intelligent... search and processing system' for Superfund SEMS chatbot.,,,0,,,,,,,,,,rag_pipeline,0,mission_critical,0,EPA OLEM
34710,wave1-E,custom_system,0,predictive_analytics,office,high,'Risk scoring of Large Quantity Generators (LQGs) to support RCRA inspections'.,,,0,,,,,,,,,,custom_trained,1,mission_critical,0,EPA Enforcement
34711,wave1-E,custom_system,0,predictive_analytics,office,high,'Identify high risk NPDES facilities that don't submit Discharge Monitoring Reports'.,,,0,,,,,,,,,,custom_trained,1,mission_critical,0,EPA Enforcement
34712,wave1-E,custom_system,0,predictive_analytics,office,high,'Risk scoring of Majors and Synthetic Minor Facilities to support CAA inspections'.,,,0,,,,,,,,,,custom_trained,1,mission_critical,0,EPA Enforcement
34713,wave1-E,custom_system,0,nlp_specific,office,medium,'Extracting references from technical documents' for NCEE researcher visibility.,,,0,,,,,,,,,,unknown,0,research,0,EPA NCEE
34714,wave1-E,custom_system,0,predictive_analytics,office,high,"'Prediction of whether a streamflow is perennial, intermittent, or ephemeral'.",,,0,,,,,,,,,,custom_trained,1,research,0,EPA OW
34715,wave1-E,custom_system,0,nlp_specific,office,high,'SRT intakes SAM.gov data... machine learning algorithms... Natural Language' for ICT compliance.,,,0,,,,,,,,,,custom_trained,1,mission_critical,0,GSA OGP
34716,wave1-E,custom_system,0,classical_ml,office,high,'classifies each transaction within the Government-wide Category Management Taxonomy'.,,,0,,,,,,,,,,custom_trained,1,mission_critical,0,GSA FAS
34717,wave1-E,custom_system,0,predictive_analytics,office,high,'City Pair Program air travel purchase data and creates near-term forecasts'.,,,0,,,,,,,,,,custom_trained,1,mission_critical,0,GSA FAS
34718,wave1-E,custom_system,0,classical_ml,office,high,'Classification of obligation transactions in to GWAS subcategories'.,,,0,,,,,,,,,,custom_trained,1,mission_critical,0,GSA FAS
34719,wave1-E,custom_system,0,predictive_analytics,office,high,'Applies obligation forecasting to ITC contracts' for breach risk.,,,0,,,,,,,,,,custom_trained,1,mission_critical,0,GSA FAS
