agency_abbreviation,ai_classification_2025,ai_sophistication_2025,architecture_type_2025,bureau,commercial_ai,deployment_scope_2025,dev_method,dev_stage,entry_type_2025,expected_benefits_2025,is_coding_tool_2025,is_cots_commercial_2025,is_enterprise_wide_2025,is_general_llm_access_2025,is_generative_ai_2025,is_microsoft_copilot_2025,lineage_status,name_2025,outputs,problem_statement_2025,proposed_ai_sophistication,proposed_architecture_type,proposed_confidence,proposed_deployment_scope,proposed_entry_type,proposed_is_anthropic,proposed_is_aws_ai,proposed_is_coding_tool,proposed_is_cots_commercial,proposed_is_enterprise_wide,proposed_is_general_llm_access,proposed_is_generative_ai,proposed_is_github_copilot,proposed_is_google,proposed_is_microsoft_copilot,proposed_is_openai,proposed_is_public_facing,proposed_reasoning,proposed_scope_detail,proposed_tool_product_name,proposed_tool_vendor,proposed_use_type,purpose_benefits,system_name_2025,system_outputs_2025,tool_product_name_2025,tool_vendor_2025,uc_2024_id,uc_2025_id,use_case_id_2024,use_case_name,use_type_2025,vendor_name_2025,w2_flags_json,w2_reasoning,w2_tagged_by,wave1_ai_sophistication,wave1_architecture_type,wave1_confidence,wave1_deployment_scope,wave1_entry_type,wave1_is_anthropic,wave1_is_aws_ai,wave1_is_coding_tool,wave1_is_cots_commercial,wave1_is_enterprise_wide,wave1_is_general_llm_access,wave1_is_generative_ai,wave1_is_github_copilot,wave1_is_google,wave1_is_microsoft_copilot,wave1_is_openai,wave1_is_public_facing,wave1_reasoning,wave1_scope_detail,wave1_tool_product_name,wave1_tool_vendor,wave1_use_type
DHS,Computer Vision,computer_vision,unknown,USCIS,None of the above.,enterprise_wide,,Operation and Maintenance,product_deployment,DHS Components use the Facial Recognition (FR) on Demand report (Visa only) to combat fraud by benefit applicants whose fingerprints are not in IDENT but who may have photos in the Department of State's (DoS) Consular Consolidated Database (CCD) that predate the fingerprinting of visa applicants.,0,1,1,0,0,0,renamed,Consular Consolidated Database (CCD) Facial Recognition (FR) On Demand Report (VISA Only),Match or no match response.,On-demand facial recognition services.,,,,,,,,,,,,,,,,,,,,,,,USCIS uses the Facial Recognition (FR) on Demand report (Visa only) to combat fraud by benefit applicants whose fingerprints are not in IDENT but who may have photos in the Department of State's (DoS) Consular Consolidated Database (CCD) that predate the fingerprinting of visa applicants.,,Facial Recognition and other biometric checks and reports.,,,34294,132210,34294,USCIS  Consular Consolidated Database (CCD) Facial Recognition (FR) On Demand Report (VISA Only),administrative,Department of State,"[""material_divergence""]",scope bureau→enterprise_wide (≥2 tiers),wave2a-renamed-split,computer_vision,inference_only,high,bureau,custom_system,0,0,0,,0,0,0,0,0,0,0,1,"""USCIS uses the Facial Recognition (FR)"" — computer vision, bureau (USCIS).",USCIS,,,mission_critical
DOC,,coding_assistant,inference_only,BEA - Bureau of Economic Analysis,,bureau,Developed with contracting resources.,Operation and Maintenance,product_feature,,1,1,0,1,1,1,continued,GitHub Copilot for Code Modernization,"First-draft of code converted from legacy languages into modern, supported, target language. Code is then reviewed and edited by humans prior to use in an application.",,,,,,,,,,,,,,,,,,,,,,,,Accelerate and improve the quality of code modernization projects at BEA,,,GitHub Copilot,Microsoft,34312,132332,34312,GitHub Copilot for Code Modernization,administrative,,"[""drift_legitimate""]",scope grew narrow->broad (pilot->bureau); likely real rollout,wave2a-continued,coding_assistant,inference_only,high,pilot,product_deployment,0,0,1,1,0,0,1,1,0,0,0,0,"Says 'Code Modernization' — coding assistant, pilot/initiated stage.",BEA,GitHub Copilot,GitHub,it_operations
DOC,,classical_ml,unknown,CENSUS - U.S. Census Bureau,None of the above.,bureau,Developed in-house.,Acquisition and/or Development,custom_system,,0,0,0,0,0,0,continued,Automating Multilingual Census Data Processing: An AI and Transformer-Based Pipeline for Efficient Language Detection and Translation for Short-Text,"The AI system outputs a series of automated decisions and validated translations for short-text responses, such as race and ethnicity write-ins, within large-scale survey data. Specifically, it provides accurate language detection, corrects potential spelling errors, generates contextually accurate translations, and validates these translations against standardized labels using semantic similarity analysis. The system then selects the most accurate translation for each input, guaranteeing precise categorization and extraction of demographic data. These outputs streamline survey data processing by reducing the need for human intervention, allowing for real-time or near real-time responses that meet high standards of accuracy and inclusivity",,,,,,,,,,,,,,,,,,,,,,,,"The purpose of this AI-driven pipeline is to tackle the challenge of processing non-English, short-text responses in large-scale surveys and censuses, especially brief entries for race and ethnicity. Traditional language detection and translation systems often struggle with these minimal text responses, impacting data accuracy and inclusivity. This AI solution is designed to automate the entire multilingual data processing workflow, from language detection to translation, named entity recognition, and validation, using AI and transformer-based models along with natural language processing techniques. By achieving high accuracy even with limited context, the system reduces the need for human translators, increases processing speed, and guarantees fair and accurate representation of diverse populations. This innovation not only supports the agency’s mission to collect inclusive, representative data but also benefits the public by contributing to more precise demographic insights, ultimately aiding in resource allocation and policy making.",,,,,34325,132344,34325,Automating Multilingual Census Data Processing: An AI and Transformer-Based Pipeline for Efficient Language Detection and Translation for Short-Text,administrative,,"[""material_divergence""]",is_generative_ai 2024=1 vs 2025=0,wave2a-continued,general_llm,unknown,medium,bureau,bespoke_application,0,0,0,0,0,0,1,0,0,0,0,0,"Says 'Transformer-Based' — generative LLM use, CENSUS-scoped.",CENSUS,,,administrative
DOC,,classical_ml,unknown,CENSUS - U.S. Census Bureau,Searching for information using AI.,bureau,Developed in-house.,Acquisition and/or Development,custom_system,,0,0,0,0,0,0,continued,FAQ for SMaRT,"Description of what the AI system outputs, whether it’s a prediction, recommendation, decision, etc.
Utilizing transfer learning from Large Language Models (LLMs) we utilize them to encode our Census approved FAQs to then compare to a user query. This user query is then encoded as an embedding from the same LLM model and then we take a distance calculation using cosine similarity to rank our reference materials. We then showcase the top 3 results depending if a threshold is met of .25 cosine similarity or above. It is a semantic search tool that ranks reference material.",,,,,,,,,,,,,,,,,,,,,,,,"The purpose of the FAQ search tool is to find the correct Census Bureau-provided answers to common questions from the public about the 2025 Census Test. The 2025 Census Test is a proposed test as part of the Small-Scale Response Test (SmaRT) program in decennial. The purpose of this program is to perform experiments using different methods to improve self-response rates and data collection. The SmaRT program accomplishes this using iterative tests with relatively small sample sizes. Four installments of the SmaRT program were fielded before the 2020 Census. Three small-scale tests have occurred so far this decade with the fourth test planned for 2025. There is an online questionnaire for each of the tests, with a census.gov landing page to access the online questionnaire. In the first three tests this decade, there were approximately 15 FAQs on the landing page that the user could read. For the 2025 Census Test, we would like to offer over 50 FAQs to answer the public’s questions via a search tool.
Current public-facing search tools at the Census Bureau use exact match only. Depending on what users type to search, the correct FAQ might not appear because users do not always use the same terminology as the Census Bureau. This FAQ search tool built with machine-learning models will use semantic similarity (i.e., synonyms or misspellings) to find the correct answers. The answers it provides back to the public are census-approved answers, and not generative AI answers. If the 2025 Census Test is approved, this search feature will be on the landing page for the survey. Implementing this search tool is considered a proof-of-concept for the use of such a search feature. If it is successful, the search tool could be used in the 2026 Census Test on its landing page, or the 2028 Dress Rehearsal. Ultimately, if it is successful, the public will benefit by finding answers to common questions more easily and more accurately.",,,,,34326,132345,34326,FAQ for SMaRT,administrative,,"[""material_divergence"", ""tagging_error_2025""]",is_generative_ai 2024=1 vs 2025=0; narrative mentions genai marker; 2025 tag of 0 likely wrong,wave2a-continued,general_llm,unknown,medium,bureau,bespoke_application,0,0,0,0,0,0,1,0,0,0,0,1,"Says 'LLM' — generative LLM use, CENSUS-scoped.",CENSUS,,,research
DOC,,classical_ml,unknown,CENSUS - U.S. Census Bureau,None of the above.,bureau,Developed in-house.,Implementation and Assessment,custom_system,,0,0,0,0,0,0,continued,Statistical package syntax development and debugging,The output was SPSS syntax and recommendations about configuring the syntax,,,,,,,,,,,,,,,,,,,,,,,,"I. Interaction Terms Generation: I utilized ChatGPT to generate SPSS syntax for creating interaction terms in a 97 X 4 matrix (race by item). This was integral for conducting moderated multiple regression analyses, aiming to establish differential prediction based on continuous supervisor scores and binary supervisor status (1 = supervisor, 0 = non-supervisor).
II. Regression Analyses: The AI facilitated the development of large amounts of complex statistical analysis syntax for both binary logistic regression and multiple regression analyses, incorporating the interaction terms effectively.
III. Racial Codes Creation: Used the AI to write syntax that would generate unique racial codes based on participants' self-identifications from a ""select all that apply"" question, allowing for a nuanced analysis of racial group memberships.
IV. Consistency Comparison: Used AI to generate command syntax (for statistical software) to compare self-identified race and other protected class standings between two separate surveys, assessing consistency. The AI-generated syntax marked consistency (1) versus inconsistency (0) for each protected class.",,,,,34327,132346,34327,Statistical package syntax development and debugging,administrative,,"[""material_divergence"", ""tagging_error_2025""]",is_generative_ai 2024=1 vs 2025=0; entry_type also shifted product_deployment->custom_system; narrative mentions genai marker; 2025 tag of 0 likely wrong,wave2a-continued,general_llm,inference_only,high,bureau,product_deployment,0,0,0,1,0,0,1,0,0,0,1,0,"Says 'ChatGPT' — generative LLM use, CENSUS-scoped.",CENSUS,ChatGPT,OpenAI,mission_critical
DOC,,classical_ml,unknown,CENSUS - U.S. Census Bureau,None of the above.,bureau,Developed with contracting resources.,Acquisition and/or Development,custom_system,,0,0,0,0,0,0,continued,DSD Python Code Translation,The expected AI final system outputs are the translated Python code that replicates the SAS code. Comparison of the system outputs will be performed until the expected results are achieved.,,,,,,,,,,,,,,,,,,,,,,,,The AI purpose for this effort is to assist the translation of SAS to Python code for the DSD data processing and supporting systems. The effort is in support of the Census mission to migration to enterprise-wide solutions and reducing dependency on costly proprietary software products.,,,,,34328,132347,34328,DSD Python Code Translation,administrative,,"[""material_divergence""]",deployment_scope NARROWED enterprise_wide->bureau (2 tiers),wave2a-continued,nlp_specific,custom_trained,high,enterprise_wide,custom_system,0,0,0,0,1,0,0,0,0,0,0,0,"Says 'Translation' — classical NLP task, agency-wide deployment.",CENSUS,,,mission_critical
DOC,,classical_ml,unknown,CENSUS - U.S. Census Bureau,Searching for information using AI.,bureau,,Initiated,custom_system,,0,0,0,0,0,0,continued,Census API GPT,"The Census API GPT offers clear explanations of the available datasets, parameters, and methods to efficiently retrieve the desired data, ensuring that users can access comprehensive information across these key areas. When necessary, it asks for clarification to ensure the accuracy and relevance of the request, making the process of using the Census API straightforward for users of all technical backgrounds. It emphasizes the importance of specificity in queries to reduce errors and improve the relevance of the data retrieved, catering to both beginners and experienced users alike. Additionally, the Census API GPT displays the data returned by the API, providing a direct view of the output alongside the guidance on constructing the API call.",,,,,,,,,,,,,,,,,,,,,,,,"The Census API GPT provides guidance and assistance in using the Census API to retrieve a wide range of statistical information. It helps users form accurate API requests for demographic, economic, housing, and geographic data queries.",,,,,34329,132348,34329,Census API GPT,administrative,,"[""drift_legitimate"", ""material_divergence""]",is_generative_ai 2024=1 vs 2025=0; entry_type also shifted generic_use_pattern->custom_system; scope grew narrow->broad (pilot->bureau); likely real rollout,wave2a-continued,general_llm,unknown,medium,pilot,generic_use_pattern,0,0,0,0,0,0,1,0,0,0,0,0,"Says 'The Census API GPT provides guidance' — generative LLM use, pilot/initiated stage.",CENSUS,,,mission_critical
DOC,,classical_ml,inference_only,CENSUS - U.S. Census Bureau,Searching for information using AI.,bureau,,Initiated,product_deployment,,0,1,0,0,0,0,continued,Natural Language Search for data.census.gov,"The AI system would consist of a natural language (LLM) input that would then use RAG (retrieval augmented generation) to identify an answer to the user's query (either in the form of an actual statistic, a relevant dataset, or relevant filters). Once an answer has been identified, it would be returned to the user via a natural language (LLM) interface.",,,,,,,,,,,,,,,,,,,,,,,,The current search algorithm on data.census.gov does not support true natural language search and is keyword-based. Leveraging a natural language search interface powered by an LLM that uses a RAG architecture to fetch responses to user queries has the potential to vastly improve the search experience and ensure that users of all backgrounds are able to quickly find the information they are looking for.,,,Aretec SEARCH,Aretec,34330,132349,34330,Natural Language Search for data.census.gov,administrative,,"[""drift_legitimate"", ""material_divergence"", ""tagging_error_2025""]",is_generative_ai 2024=1 vs 2025=0; entry_type also shifted generic_use_pattern->product_deployment; scope grew narrow->broad (pilot->bureau); likely real rollout; narrative mentions genai marker; 2025 tag of 0 likely wrong,wave2a-continued,general_llm,rag_pipeline,medium,pilot,generic_use_pattern,0,0,0,0,0,0,1,0,0,0,0,0,"Says 'LLM' — generative LLM use, pilot/initiated stage.",CENSUS,,,mission_critical
DOC,,agentic,unknown,ITA - International Trade Administration,Improving the quality of written communications using AI tools.,bureau,Developed with contracting resources.,Acquisition and/or Development,custom_system,,0,0,0,1,1,0,continued,Generative AI Tools Pilot - Global Markets,"Generate initial drafts of market research reports incorporating public data sources
Provide data-driven insights to identify top markets and recommend strategic directions
Integrate with existing workflows, supporting analysts in refining and finalizing comprehensive, actionable reports","ITA developed the Generative AI Tools Pilot – Global Markets use case to enhance the efficiency and quality of market research analysis. The tool enables analysts to generate initial drafts of market research reports using public data sources, produce data-driven insights to identify top markets and recommend strategic directions, and integrate seamlessly with existing workflows. This support allows analysts to refine and finalize comprehensive, actionable reports more effectively.",,,,,,,,,,,,,,,,,,,,,,,"Accelerate and streamline report production.
Enable analysts to focus on higher-level, strategic tasks rather than repetitive reporting.
Reduce costs and improve efficiency, leading to better client service and faster decision-making.",,,,,34335,132354,34335,Generative AI Tools Pilot - Global Markets,research,,"[""drift_legitimate""]",scope grew narrow->broad (pilot->bureau); likely real rollout,wave2a-continued,general_llm,unknown,medium,pilot,custom_system,0,0,0,0,0,0,1,0,0,0,0,0,"Says 'Generative AI' — generative LLM use, pilot/initiated stage.",ITA,,,research
DOC,,general_llm,unknown,ITA - International Trade Administration,Improving the quality of written communications using AI tools.,bureau,Developed with contracting resources.,Acquisition and/or Development,custom_system,,0,0,0,1,1,0,continued,Generative AI Tools Pilot - Enterprise & Solutions Architecture,"Assist in drafting architectural documents and reference models based on standardized templates
Summarize complex data sets and highlight key insights for faster decision-making
Generate initial technical documents 
Aid in compliance checks by referencing and applying relevant frameworks and standards",,,,,,,,,,,,,,,,,,,,,,,,"Reduce manual effort in creating and managing architecture documentation
Accelerate solution design
Enhance overall operational efficiency and service quality",,,,,34336,132355,34336,Generative AI Tools Pilot - Enterprise & Solutions Architecture,administrative,,"[""drift_legitimate""]",scope grew narrow->broad (pilot->bureau); likely real rollout,wave2a-continued,general_llm,unknown,medium,pilot,custom_system,0,0,0,0,0,0,1,0,0,0,0,0,"Says 'Generative AI' — generative LLM use, pilot/initiated stage.",ITA,,,administrative
DOC,,classical_ml,unknown,National Telecommunications and Information Administration,None of the above.,bureau,,Acquisition and/or Development,custom_system,,0,0,0,0,0,0,continued,Streamline Spectrum Activities,"OSM CoPilot provides General office productivity outputs. Additional outputs include orchestration of current spectrum management functionality, speeding processes by eliminating clicks and keystrokes while under the supervision of  spectrum stakeholders.",,,,,,,,,,,,,,,,,,,,,,,,Streamline NTIA Office of Spectrum Management (OSM) processes and enhance Federal spectrum management. This includes using Azure and CoPilot capabilities to reduce the level of effort and improve the timeliness of OSM and Federal spectrum management processes.,,,,,34338,132527,34338,Streamline Spectrum Activities,administrative,,"[""material_divergence"", ""tagging_error_2025""]",is_generative_ai 2024=1 vs 2025=0; entry_type also shifted product_deployment->custom_system; narrative mentions genai marker; 2025 tag of 0 likely wrong,wave2a-continued,general_llm,inference_only,high,bureau,product_deployment,0,0,0,1,0,0,1,0,0,1,0,0,"Says 'CoPilot' — generative LLM use, National Telecommunications and Information Administration-scoped.",National Telecommunications and Information Administration,Microsoft Copilot,Microsoft,administrative
DOC,,classical_ml,unknown,National Telecommunications and Information Administration,,bureau,,Initiated,custom_system,,0,0,0,0,0,0,continued,Spectrum Visualizations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34339,132528,34339,Spectrum Visualizations,administrative,,"[""drift_legitimate""]",scope grew narrow->broad (pilot->bureau); likely real rollout,wave2a-continued,classical_ml,custom_trained,low,pilot,custom_system,0,0,0,0,0,0,0,0,0,0,0,0,"Says 'Spectrum Visualizations' — classical ML pipeline, pilot/initiated stage.",National Telecommunications and Information Administration,,,research
DOC,,classical_ml,unknown,National Telecommunications and Information Administration,,bureau,,Initiated,custom_system,,0,0,0,0,0,0,continued,Use of Lexis. Other searches for legal research,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34340,132529,34340,Use of Lexis. Other searches for legal research,research,,"[""drift_legitimate"", ""material_divergence""]",is_generative_ai 2024=1 vs 2025=0; entry_type also shifted product_deployment->custom_system; scope grew narrow->broad (pilot->bureau); likely real rollout,wave2a-continued,general_llm,unknown,low,pilot,product_deployment,0,0,0,1,0,0,1,0,0,0,0,0,"Says 'Use of Lexis' — generative LLM use, pilot/initiated stage.",National Telecommunications and Information Administration,LexisNexis,LexisNexis,research
DOC,,classical_ml,unknown,National Telecommunications and Information Administration,,bureau,,Initiated,custom_system,,0,0,0,0,0,0,renamed,Grants,,,,,,,,,,,,,,,,,,,,,,,,,"Our team is exploring using AI to support our grant program administration, specifically supporting some AI-enable knowledge management for our internal team and supporting reviews of post award technical/progress/performance/financial reports to identify trends, identify inconsistencies, etc.  The latter may be more machine learning/compliance-based analytics and be on the fringe of AI.",,,,,34341,132385,34341,Grants Program Administration,administrative,,"[""drift_legitimate"", ""material_divergence""]",scope pilot→bureau (≥2 tiers); scope rollout pilot→bureau,wave2a-renamed-split,predictive_analytics,custom_trained,high,pilot,custom_system,0,0,0,0,0,0,0,0,0,0,0,0,"Says 'machine learning' — predictive ML model, pilot/initiated stage.",National Telecommunications and Information Administration,,,research
DOC,,classical_ml,inference_only,NIST - National Institute of Science and Technology,Improving the quality of written communications using AI tools.,bureau,Developed with contracting resources.,Operation and Maintenance,product_deployment,,0,1,0,0,0,0,continued,Grammarly,"Grammar, punctuation, style improvements, content generation",,,,,,,,,,,,,,,,,,,,,,,,"Improving the quality of written communications, idea generation, refine tone and style.",,,Grammarly,Grammarly,34342,132520,34342,Grammarly,administrative,,"[""material_divergence""]",is_generative_ai 2024=1 vs 2025=0; entry_type also shifted custom_system->product_deployment,wave2a-continued,general_llm,unknown,medium,bureau,custom_system,0,0,0,0,0,0,1,0,0,0,0,0,"Says 'Improving the quality of written communications,' — generative LLM use, NIST-scoped.",NIST,,,research
DOC,,classical_ml,unknown,NOAA - National Oceanic and Atmospheric Administration,,bureau,,Initiated,custom_system,,0,0,0,0,0,0,continued,Steller sea lion brand sighting,"U-net model, using R and a package called TLC specifically designed for this project",,,,,,,,,,,,,,,,,,,,,,,,,,,,,34348,132411,34348,Steller sea lion brand sighting,administrative,,"[""drift_legitimate""]",scope grew narrow->broad (pilot->bureau); likely real rollout,wave2a-continued,classical_ml,custom_trained,high,pilot,custom_system,0,0,0,0,0,0,0,0,0,0,0,0,"Says 'model' — classical ML pipeline, pilot/initiated stage.",NOAA,,,mission_critical
DOC,,classical_ml,unknown,NOAA - National Oceanic and Atmospheric Administration,,bureau,,Initiated,custom_system,,0,0,0,0,0,0,continued,"BANTER, a machine learning acoustic event classifier",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34350,132454,34350,"BANTER, a machine learning acoustic event classifier",administrative,,"[""drift_legitimate""]",scope grew narrow->broad (pilot->bureau); likely real rollout,wave2a-continued,computer_vision,custom_trained,low,pilot,custom_system,0,0,0,0,0,0,0,0,0,0,0,0,"Says 'BANTER, a machine learning acoustic event' — computer-vision task, pilot/initiated stage.",NOAA,,,mission_critical
DOC,,classical_ml,unknown,NOAA - National Oceanic and Atmospheric Administration,None of the above.,bureau,,Initiated,custom_system,,0,0,0,0,0,0,renamed,AI based Precipitation estimation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34357,132478,34357,AI Rain Rate estimation,administrative,,"[""drift_legitimate"", ""material_divergence""]",scope pilot→bureau (≥2 tiers); scope rollout pilot→bureau,wave2a-renamed-split,predictive_analytics,custom_trained,low,pilot,custom_system,0,0,0,0,0,0,0,0,0,0,0,0,"Says 'AI Rain Rate estimation' — predictive ML model, pilot/initiated stage.",NOAA,,,mission_critical
DOC,,computer_vision,inference_only,USPTO - United States Patent and Trade Office,Searching for information using AI.,bureau,,Initiated,product_deployment,,0,1,0,0,0,0,renamed,TM Word and Image Search Tool (TWIST),System is anticipated to use both incoming trademark images and registered trademark images and output design codes and/or other related images.,Provide the capability for external customers to perform clearance searches prior to filing  through use of Clarivate TMVision or other AI technology.,,,,,,,,,,,,,,,,,,,,,,,"Clarivate COTS solution to assist examiner identification of similar trademark images, to suggest the correct assignment of mark image design codes, and to determine the potential acceptability of the identifications of goods and services.",,,Aretec SEARCH,Aretec,34362,132542,34362,AI retrieval for TM design coding and image search,administrative,,"[""drift_legitimate"", ""material_divergence""]",scope pilot→bureau (≥2 tiers); scope rollout pilot→bureau,wave2a-renamed-split,computer_vision,,high,pilot,product_deployment,0,0,0,1,0,0,0,0,0,0,0,0,"Says 'Clarivate' — computer-vision task, pilot/initiated stage.",USPTO,Clarivate,Clarivate,mission_critical
DOE,Generative AI,general_llm,unknown,EHSS HQ -  Office of Environment Health Safety & Security (EHSS),None of the above.,bureau,Developed with both contracting and in-house resources.,Operation and Maintenance,custom_system,To reduce workplace incidents and increase employee safety.,0,0,0,1,0,0,renamed,AI Safety Tool,Dynamic data visualization charts,Mitigate workplace ncidents,general_llm,,,bureau,custom_system,,,0,,,1,0,,,,,,,,,,,"(1) Data Visualization using AI (2) Improve efficiency of obtaining insights from data (e.g., ES&H data)",,Text based warning message,,,34372,132831,34372,"Data Analytics and Machine Learning (DAMaL) Tools to enhance the analysis of Environment, Safety and Health (ES&H) data:  Classification, Robotic Process Automation and Data Visualization",administrative,,"[""material_divergence"", ""tagging_error_2024""]",ai_sophistication LLM-class shift predictive_analytics→general_llm; 2024 tagged predictive_analytics; narrative + 2025 indicate LLM-class,wave2a-renamed-split,predictive_analytics,custom_trained,medium,bureau,custom_system,0,0,0,0,0,0,0,0,0,0,0,0,"Says 'Machine Learning' — predictive ML model, EHSS HQ-scoped.",EHSS HQ,,,research
DOE,Generative AI,general_llm,inference_only,LANL - Los Alamos National Lab (LAFO),Prioritizing and categorizing incoming emails using AI.,bureau,Developed in-house.,Operation and Maintenance,product_deployment,Provide better and more consistent classification of ticket data entered into ServiceNow,0,1,0,1,1,0,continued,ServiceNow Predictive Intelligence,Field classification data,Improve helpdesk efficiency and data quality,,,,,,,,,,,,,,,,,,,,,,,Provide better and more consistent classification of ticket data entered into ServiceNow,ServiceNow ATO,Field classification data,ServiceNow Now Assist,ServiceNow,34380,132592,34380,ServiceNow Predictive Intelligence,it_operations,ServiceNow (SAAS hosting provider),"[""drift_legitimate"", ""material_divergence""]",is_generative_ai 2024=0 vs 2025=1; entry_type also shifted custom_system->product_deployment; agency added generative AI between cycles,wave2a-continued,predictive_analytics,custom_trained,high,bureau,custom_system,0,0,0,0,0,0,0,0,0,0,0,0,"Says 'Predictive' — predictive ML model, LANL-scoped.",LANL,,,research
DOE,Generative AI,general_llm,unknown,PNNL - Pacific Northwest National Laboratory (SC43 OIM),Logging and analyzing time spent on tasks using AI-powered time management tools.,bureau,,Initiated,custom_system,"Integrating lessons learned into Lab Assist Activity Planning to enhance operational efficiency, improve information sharing leveraging best practices, and foster a culture of continuous improvement.",0,0,0,1,0,0,continued,AI-Enhanced Lab Assist,Leverage AI for trend detection in working planning and control data.,Detect trends in lab planning/control data to improve efficiency and knowledge sharing.,,,,,,,,,,,,,,,,,,,,,,,"Integrating lessons learned into Lab Assist Activity Planning to enhance operational efficiency, improve information sharing leveraging best practices, and foster a culture of continuous improvement.",R&D User,Leverage AI for trend detection in working planning and control data.,,,34381,132593,34381,AI-Enhanced Lab Assist,administrative,,"[""drift_legitimate"", ""material_divergence""]",ai_sophistication crossed cluster classical_ml->general_llm; entry_type also shifted generic_use_pattern->custom_system; scope grew narrow->broad (pilot->bureau); likely real rollout,wave2a-continued,classical_ml,,low,pilot,generic_use_pattern,0,0,0,0,0,0,0,0,0,0,0,0,"Says 'AI' — classical ML pipeline, pilot/initiated stage.",PNNL,,,research
DOE,Generative AI,general_llm,inference_only,PNNL - Pacific Northwest National Laboratory (SC43 OIM),Improving the quality of written communications using AI tools.,bureau,,Initiated,product_deployment,"This helps PNNL streamline workflows, improve efficiency, and allow researchers to focus more on innovation and less on administrative tasks, ultimately accelerating scientific research and operational effectiveness.",0,1,0,1,1,1,continued,Microsoft 365 Copilot (Productivity Suite),"Using Microsoft 365 Copilot, PNNL aims to produce enhanced document quality, increased efficiency, insightful data analysis, improved collaboration, automated workflows.",Automate and streamline productivity tasks in Microsoft 365 apps for staff efficiency.,,,,,,,,,,,,,,,,,,,,,,,"This helps PNNL streamline workflows, improve efficiency, and allow researchers to focus more on innovation and less on administrative tasks, ultimately accelerating scientific research and operational effectiveness.",R&D User,"Using Microsoft 365 Copilot, PNNL aims to produce enhanced document quality, increased efficiency, insightful data analysis, improved collaboration, automated workflows.",Microsoft 365 Copilot,Microsoft,34382,132595,34382,Microsoft 365 Copilot (Productivity Suite),it_operations,Microsoft,"[""drift_legitimate""]",scope grew narrow->broad (pilot->bureau); likely real rollout,wave2a-continued,general_llm,inference_only,high,pilot,product_deployment,0,0,0,1,0,0,1,0,0,1,0,0,"Says 'Copilot' — generative LLM use, pilot/initiated stage.",PNNL,Microsoft 365 Copilot,Microsoft,research
DOE,Computer Vision,computer_vision,unknown,PNNL - Pacific Northwest National Laboratory (SC43 OIM),None of the above.,bureau,,Initiated,bespoke_application,"Spot, a mobile robot, can navigate hazardous or hard-to-reach areas to perform inspections and gather precise data with its advanced sensors and cameras.",0,0,0,0,0,0,continued,"Spot for automated sensing, inspection, and capture","Improving efficiency, and the accuracy of sensor research data.","Conduct automated sensing, inspection, and data capture in challenging environments with robots.",,,,,,,,,,,,,,,,,,,,,,,"Spot, a mobile robot, can navigate hazardous or hard-to-reach areas to perform inspections and gather precise data with its advanced sensors and cameras.",R&D User,"Improving efficiency, and the accuracy of sensor research data.",,,34384,132597,34384,"Spot for automated sensing, inspection, and capture",administrative,Boston Dynamics,"[""drift_legitimate""]",scope grew narrow->broad (pilot->bureau); likely real rollout,wave2a-continued,classical_ml,custom_trained,high,pilot,custom_system,0,0,0,0,0,0,0,0,0,0,0,0,"Says 'Spot, a mobile robot, can navigate' — classical ML pipeline, pilot/initiated stage.",PNNL,,,research
DOE,Generative AI,agentic,unknown,PNNL - Pacific Northwest National Laboratory (SC43 OIM),Creating visual representations of data sets for reports and presentations using AI.,bureau,,Initiated,product_deployment,"By leveraging AI for automation, PNNL can automate routine tasks such as data entry, reporting, and workflow management, freeing up researchers and staff to focus on higher-value activities.",0,1,0,1,1,0,continued,Microsoft Power Platform capability that provides AI to automate processes in Power Apps and Power Automate,"Enhances productivity, reduces human error, and leads to more efficient management of research projects and resources.",Automate workflows and processes within Microsoft Power Apps and Power Automate.,,,,,,,,,,,,,,,,,,,,,,,"By leveraging AI for automation, PNNL can automate routine tasks such as data entry, reporting, and workflow management, freeing up researchers and staff to focus on higher-value activities.",R&D User,"Enhances productivity, reduces human error, and leads to more efficient management of research projects and resources.",,,34385,132598,34385,Microsoft Power Platform capability that provides AI to automate processes in Power Apps and Power Automate,it_operations,Microsoft,"[""drift_legitimate"", ""material_divergence""]",is_generative_ai 2024=0 vs 2025=1; entry_type also shifted generic_use_pattern->product_deployment; scope grew narrow->broad (pilot->bureau); likely real rollout; agency added generative AI between cycles,wave2a-continued,classical_ml,,low,pilot,generic_use_pattern,0,0,0,0,0,0,0,0,0,0,0,0,"Says 'AI' — classical ML pipeline, pilot/initiated stage.",PNNL,,,research
